TABLE NO.  1
 ID          TIME        AMT         DV          MDV         IPRED       CWRES       IWRES       BQL         ROUTE       DV          PRED        RES         WRES
  1.0000E+00  0.0000E+00  2.9000E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+00  0.0000E+00  2.9000E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+00  2.5000E-01  0.0000E+00  7.3000E-01  0.0000E+00  1.4038E+00  0.0000E+00 -9.3165E-01  0.0000E+00  1.0000E+00  7.3000E-01  6.7007E-02  0.0000E+00  0.0000E+00
  1.0000E+00  5.0000E-01  0.0000E+00  2.7500E+00  0.0000E+00  2.5579E+00  0.0000E+00  1.4636E-01  0.0000E+00  1.0000E+00  2.7500E+00  7.6097E+00  0.0000E+00  0.0000E+00
  1.0000E+00  1.0000E+00  0.0000E+00  7.2700E+00  0.0000E+00  4.2479E+00  0.0000E+00  1.3885E+00  0.0000E+00  1.0000E+00  7.2700E+00  1.1890E+01  0.0000E+00  0.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  6.4500E+00  0.0000E+00  5.8654E+00  0.0000E+00  1.9460E-01  0.0000E+00  1.0000E+00  6.4500E+00  1.4556E+01  0.0000E+00  0.0000E+00
  1.0000E+00  3.0000E+00  0.0000E+00  6.8500E+00  0.0000E+00  6.0857E+00  0.0000E+00  2.4521E-01  0.0000E+00  1.0000E+00  6.8500E+00  1.3420E+01  0.0000E+00  0.0000E+00
  1.0000E+00  4.0000E+00  0.0000E+00  4.2300E+00  0.0000E+00  5.6248E+00  0.0000E+00 -4.8410E-01  0.0000E+00  1.0000E+00  4.2300E+00  1.1048E+01  0.0000E+00  0.0000E+00
  1.0000E+00  6.0000E+00  0.0000E+00  6.0300E+00  0.0000E+00  6.0027E+00  0.0000E+00  8.8847E-03  0.0000E+00  1.0000E+00  6.0300E+00  1.1632E+01  0.0000E+00  0.0000E+00
  1.0000E+00  8.0000E+00  0.0000E+00  8.1100E+00  0.0000E+00  6.2145E+00  0.0000E+00  5.9550E-01  0.0000E+00  1.0000E+00  8.1100E+00  1.1615E+01  0.0000E+00  0.0000E+00
  1.0000E+00  1.2000E+01  0.0000E+00  5.0000E-01  0.0000E+00  5.7855E+00  0.0000E+00 -1.7836E+00  1.0000E+00  1.0000E+00  5.0000E-01  3.9140E-02  0.0000E+00  0.0000E+00
  1.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  2.3135E-01  0.0000E+00  1.8801E+00  1.0000E+00  1.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  3.0000E+00  0.0000E+00  5.4500E+03  0.0000E+00  1.0000E+00  1.7741E+03  0.0000E+00 -1.9530E+00  0.0000E+00  2.0000E+00  0.0000E+00  2.5595E-02  0.0000E+00  0.0000E+00
  3.0000E+00  1.7000E-02  0.0000E+00  2.5500E+03  0.0000E+00  1.7261E+03  0.0000E+00  9.3218E-01  0.0000E+00  2.0000E+00  2.5500E+03  6.2345E+02  0.0000E+00  0.0000E+00
  3.0000E+00  8.3500E-02  0.0000E+00  2.1100E+03  0.0000E+00  1.5505E+03  0.0000E+00  7.0475E-01  0.0000E+00  2.0000E+00  2.1100E+03  6.0016E+02  0.0000E+00  0.0000E+00
  3.0000E+00  2.5000E-01  0.0000E+00  1.4600E+03  0.0000E+00  1.1855E+03  0.0000E+00  4.5213E-01  0.0000E+00  2.0000E+00  1.4600E+03  5.4564E+02  0.0000E+00  0.0000E+00
  3.0000E+00  5.0000E-01  0.0000E+00  8.5300E+02  0.0000E+00  7.9310E+02  0.0000E+00  1.4751E-01  0.0000E+00  2.0000E+00  8.5300E+02  4.7305E+02  0.0000E+00  0.0000E+00
  3.0000E+00  1.0000E+00  0.0000E+00  5.5500E+02  0.0000E+00  3.5686E+02  0.0000E+00  1.0843E+00  0.0000E+00  2.0000E+00  5.5500E+02  3.5592E+02  0.0000E+00  0.0000E+00
  3.0000E+00  2.0000E+00  0.0000E+00  1.0300E+02  0.0000E+00  7.6154E+01  0.0000E+00  6.8846E-01  0.0000E+00  2.0000E+00  1.0300E+02  2.0255E+02  0.0000E+00  0.0000E+00
  3.0000E+00  4.0000E+00  0.0000E+00  7.4100E+00  0.0000E+00  8.1618E+00  0.0000E+00 -1.7986E-01  0.0000E+00  2.0000E+00  7.4100E+00  6.7842E+01  0.0000E+00  0.0000E+00
  3.0000E+00  6.0000E+00  0.0000E+00  4.4900E+00  0.0000E+00  4.1638E+00  0.0000E+00  1.5289E-01  0.0000E+00  2.0000E+00  4.4900E+00  2.4650E+01  0.0000E+00  0.0000E+00
  3.0000E+00  8.0000E+00  0.0000E+00  5.2500E+00  0.0000E+00  3.0097E+00  0.0000E+00  1.4518E+00  0.0000E+00  2.0000E+00  5.2500E+00  1.0289E+01  0.0000E+00  0.0000E+00
  3.0000E+00  1.2000E+01  0.0000E+00  2.4600E+00  0.0000E+00  1.6478E+00  0.0000E+00  9.5840E-01  0.0000E+00  2.0000E+00  2.4600E+00  3.0428E+00  0.0000E+00  0.0000E+00
  3.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  2.7149E-01  0.0000E+00  1.4252E+00  1.0000E+00  2.0000E+00  5.0000E-01  9.9453E-01  0.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00  5.9500E+03  0.0000E+00  1.0000E+00  2.3372E+03  0.0000E+00 -1.9530E+00  0.0000E+00  2.0000E+00  0.0000E+00  2.5579E-02  0.0000E+00  0.0000E+00
  4.0000E+00  1.7000E-02  0.0000E+00  2.3000E+03  0.0000E+00  2.2611E+03  0.0000E+00  3.3624E-02  0.0000E+00  2.0000E+00  2.3000E+03  6.8065E+02  0.0000E+00  0.0000E+00
  4.0000E+00  8.3500E-02  0.0000E+00  2.0000E+03  0.0000E+00  1.9865E+03  0.0000E+00  1.3292E-02  0.0000E+00  2.0000E+00  2.0000E+03  6.5522E+02  0.0000E+00  0.0000E+00
  4.0000E+00  2.5000E-01  0.0000E+00  1.2600E+03  0.0000E+00  1.4370E+03  0.0000E+00 -2.4053E-01  0.0000E+00  2.0000E+00  1.2600E+03  5.9570E+02  0.0000E+00  0.0000E+00
  4.0000E+00  5.0000E-01  0.0000E+00  7.3500E+02  0.0000E+00  8.8478E+02  0.0000E+00 -3.3062E-01  0.0000E+00  2.0000E+00  7.3500E+02  5.1645E+02  0.0000E+00  0.0000E+00
  4.0000E+00  1.0000E+00  0.0000E+00  4.3200E+02  0.0000E+00  3.3815E+02  0.0000E+00  5.4205E-01  0.0000E+00  2.0000E+00  4.3200E+02  3.8857E+02  0.0000E+00  0.0000E+00
  4.0000E+00  2.0000E+00  0.0000E+00  5.4600E+01  0.0000E+00  5.4356E+01  0.0000E+00  8.7778E-03  0.0000E+00  2.0000E+00  5.4600E+01  2.2113E+02  0.0000E+00  0.0000E+00
  4.0000E+00  4.0000E+00  0.0000E+00  7.2500E+00  0.0000E+00  6.7156E+00  0.0000E+00  1.5536E-01  0.0000E+00  2.0000E+00  7.2500E+00  7.4066E+01  0.0000E+00  0.0000E+00
  4.0000E+00  6.0000E+00  0.0000E+00  3.6500E+00  0.0000E+00  4.3005E+00  0.0000E+00 -2.9520E-01  0.0000E+00  2.0000E+00  3.6500E+00  2.6911E+01  0.0000E+00  0.0000E+00
  4.0000E+00  8.0000E+00  0.0000E+00  3.3200E+00  0.0000E+00  3.1698E+00  0.0000E+00  9.2418E-02  0.0000E+00  2.0000E+00  3.3200E+00  1.1233E+01  0.0000E+00  0.0000E+00
