Iteration,Obj,KA,Q,V2,V3,CL,error_ADD1
1,111791416558.304,2.85812038523449,-0.220313288144114,-4.51473449402226,-1.51665356256276,1.0517132121595,2.15316671242103
2,24527046857.8076,2.43854590096093,-0.0616876685218975,-4.55454771417366,-1.4805890682796,1.91106456680472,1.91353225336152
3,4986429221.76516,2.00070324333773,0.0013119197262198,-4.5677553261188,-1.45765373656803,2.76299273064586,1.63452904146912
4,946546729.940753,1.57047598839872,0.022504977949446,-4.57149757220202,-1.44558004543655,3.60929162948491,1.32136173986929
5,171104782.41277,1.18076507595196,0.0278183402102432,-4.57258697117082,-1.43958687459237,4.46196158744609,0.973491058717415
6,70588289.2184559,1.03364034376687,0.0248368678856695,-4.57293643642571,-1.43593569240086,5.38395731792775,0.615362808339885
7,34020924.1332531,1.54158040006598,-0.527626921225114,-4.57286663858294,-1.03394278602838,5.84654672570061,0.862735804236848
8,16591365.7503021,2.01429475715673,1.35901642283208,-4.57309289973892,-0.83557418902329,6.16573767254693,1.13820803358222
9,8156733.53839605,2.44659161489883,-1.64424102310882,-4.57312035963448,1.74538803696862,6.40150055038483,1.41500029675801
10,3937702.80541937,2.91068152094259,5.55417799140587,-4.45738442825556,-1.69538616400793,6.6003616343376,1.68980349725356
11,1941877.63284772,3.28718201048914,2.63886773460041,0.56006707607729,6.43399828221174,6.73919903354531,1.9678899268641
12,1465182.73732841,3.510085252459,3.13385082347666,-9.40380883777302,6.18499714703477,6.2090173814377,2.2566425848398
13,3847624.88281172,3.72830851952776,12.0816550778023,-9.39826288818177,1.73009422913398,6.05858920137999,2.39932320537089
14,663353.038890205,3.72140431271622,5.36320768123927,-9.40270376498077,5.09409110504266,6.36412892798392,2.40216043193561
15,335347.088921863,3.95120950714482,5.30030957582983,-4.73934426493276,3.33332897723673,6.41400485448586,2.70571009359617
16,174905.771206573,4.29970533133444,5.7563274263506,-6.16809453314293,2.98276165931601,6.32036097544768,3.00165220961399
17,174031.688615087,4.51124476635233,5.71977858853533,2.30225511447161,2.93273207936558,6.23824957157981,3.31263492428332
18,91080.6310404425,4.51124440672867,5.71850072209998,-3.69876161344103,2.9317564690934,6.23757243222943,3.31263492343421
19,73078.4359525734,4.62116214627081,5.61870292566638,1.28779595118286,2.86151959737726,6.18037341366101,3.63500579233971
20,154686.989914465,3.37722202765469,4.78102486745641,-3.43365084204808,2.3633842972191,5.7544663388515,3.80620788090186
21,43425.1166014027,4.35921444442534,5.57146814562082,0.0791278814776448,2.87243920934319,6.14414457197075,3.80625946392487
22,28701.5662152932,4.52961425906122,5.93145925523017,1.90984521515729,3.12704080368111,6.30431700236867,4.0687726798477
23,23982.6024880291,3.33027055405374,5.92961161158521,-0.265204032258529,3.27908549602345,6.27371609589093,4.30630337426469
24,19815.489230692,4.75010560195483,7.85895751309118,-0.297526178614793,3.95686756910592,6.35217181629558,4.51868098018559
25,9928.63760376552,4.59568405929263,5.46633004045552,-0.278635139912674,3.26604106773891,6.26989415430323,4.64952363855388
26,7836.00325442556,4.6443371931055,5.83858481003793,2.03943477332835,3.38409439680056,6.36946622460622,4.95885609023407
27,11562.4510922022,1.5707406038778,6.01132294249443,-1.88590003948234,3.58501042748541,6.30454719506766,5.21311378821359
28,6576.1377913558,3.9648515600304,6.00900853079821,1.03659427212537,3.41788693273249,6.37553991542786,5.21331609257323
29,5711.19941171545,4.44570035957493,5.99256201871759,-1.3794420941567,3.11450549694991,6.18052026439883,5.43570402486941
30,5977.89449429162,4.65983226940344,5.84828916498129,2.25562377991973,3.02935661933825,6.18735661776048,5.66889298937218
31,5308.71067570432,4.65975451324024,5.7809178868842,-0.196377382159922,2.98353775494782,6.15494653423179,5.66889468881312
32,5355.26060262115,4.74331827080898,5.93901086062152,2.0580459608966,3.11572523915212,6.27870792310371,5.8763259612902
33,5179.62486976534,4.74319925727488,5.70278702553553,0.380414345426874,2.94396038281285,6.17175292738425,5.87632491418314
34,5163.09533878255,4.78577690225272,5.98678746912514,1.55874715856178,3.16737464121581,6.32645663952739,6.00941626959994
35,5169.12113645306,4.47893534767726,5.7938837547481,0.372084536838247,3.05542134222671,6.23394846460193,6.04438829598171
36,5149.80681918943,4.77676920812424,5.96886659085175,1.24893688903624,3.16074111369573,6.32495761963284,6.04439328451193
37,5149.16474869683,4.79826867555334,5.85269269692045,0.980775881707684,3.07588617216944,6.27668896342913,6.06266609481688
38,5149.16664296825,4.82958148210685,5.95701945173348,1.30796600446595,3.14893557335116,6.32409289116926,6.06390625980584
39,5149.13115926734,4.81884334022229,5.8921841022871,1.1270256735513,3.10200731822821,6.29531597200322,6.06390609065199
40,5149.12836681483,4.8209416544325,5.88800658754355,1.11602191461106,3.09839574087852,6.29360769130853,6.06395559975746
41,5149.12836769947,4.82239774074779,5.89287437723449,1.13007818110755,3.1017151460864,6.29581025491041,6.0639596597028
42,5149.12836769947,4.82239774074779,5.89287437723449,1.13007818110755,3.1017151460864,6.29581025491041,6.0639596597028
43,5149.12836769947,4.82239774074779,5.89287437723449,1.13007818110755,3.1017151460864,6.29581025491041,6.0639596597028
44,5149.12836547494,4.82146677876477,5.88951408562249,1.12048889942338,3.09931928838268,6.29430528858596,6.06395964745264
45,5149.12836570627,4.82180864531116,5.89066526288866,1.12379679759378,3.10010705029334,6.2948255568307,6.06395964930186
46,5149.12836536758,4.82170144289855,5.8902843770106,1.12270809157553,3.09983562282148,6.29465490156763,6.06395964790639
47,5149.12836542301,4.82150358590314,5.88956725389576,1.12066846526002,3.09931819844049,6.29433465897638,6.06395964442701
48,5149.12836562537,4.82159645464285,5.88989467968272,1.12160513993075,3.09955148034253,6.29448138868315,6.06395964563813
49,5149.12836535788,4.82167866953975,5.8901846591686,1.12243465518969,3.09975813620723,6.2946113314981,6.06395964671776
50,5149.12836535788,4.82167866953975,5.8901846591686,1.12243465518969,3.09975813620723,6.2946113314981,6.06395964671776
