Iteration,Obj,KA,Q,V2,V3,CL,error_ADD1
1,945988.382065843,0.414592717593287,9.35595887490405,2.48369633412911,4.99130298056441,0.443364452462584,3.29565347963837
2,497970.231249426,0.63229597127369,9.27217833882122,2.54796788543786,5.94619981089592,0.608130828528392,3.34544672755714
3,234516.0432845,1.20176307781376,7.44685554057221,2.4467962471121,6.44688690037817,0.545070485370541,3.62652327924135
4,108496.400594742,4.19351618489054,7.91065027403144,-0.0357015923632895,7.23935791838613,0.447058528842214,3.81063069423214
5,3398246127.25946,4.85949967344739,0.119003206898872,0.137335933827255,8.62556612580281,0.707350708492583,2.90099641130911
6,250317.445056281,3.96693117029846,5.93547091372885,0.00803290461755358,7.45239815204669,0.4518135146845,3.8126936582501
7,52099.435984593,4.10446913985577,7.48327539208097,-0.0262633385876546,7.24897809938445,0.447396001761303,4.05402254217193
8,24975.148053637,4.16151699002679,6.50350880105152,0.00503389711166433,7.4270017195169,0.450162603498691,4.11823619156284
9,14523.7179589612,4.19791838135341,6.53194922183263,-0.155289169433257,7.57587362311854,2.4156007294741,4.41328289181041
10,13395.0480498439,4.2288590535239,6.50019722937904,-0.0489409490780629,7.40921457514745,6.39823371100105,4.72640571947321
11,10561.4484704497,4.36599200823395,5.88404831657523,0.230003193923881,3.50812087172073,5.85151935346931,4.80677942060604
12,7537.16645659592,4.5512690115994,5.99994378712048,1.08615754699308,3.52187824115951,6.11908797690629,4.96224454441698
13,9403.09959570394,4.2717686860957,4.9504719023576,-2.66827762930956,2.79168938213731,5.77623060909945,5.24050347855366
14,6135.57525683078,4.54044761255642,5.734399174952,0.193991348661852,3.286662112693,6.09494132692053,5.24057365495025
15,5643.63878342702,4.62277683178883,6.04102687271775,1.87596555195466,3.43126943479059,6.27926289947271,5.51230086575647
16,5573.79233429928,3.71510075208067,5.97210154217705,0.106684674892692,3.39114570055141,6.26779837698399,5.71041750115084
17,5290.35822562256,4.51828731395613,6.07911618939272,1.43556514681176,3.39238692152096,6.33295909811002,5.71050803455301
18,5181.93218042687,4.52690472125057,5.85423302960502,0.506222292586684,3.18331976565686,6.25215409323231,5.89847098804247
19,5173.78902880113,4.72141133238881,6.06057645009587,1.82343336143641,3.2669371450178,6.35780315109606,6.01256404707419
20,5262.21590040836,3.96602128495924,5.9425715515736,-0.0211836161963208,3.2151360481868,6.2751967975651,6.03119853259721
21,5153.77135948928,4.68308658438951,6.07020762245655,1.32562537283854,3.25234935940791,6.36230516862988,6.0312286604179
22,5149.79799054889,4.78443406402771,5.87051667037988,0.942281691590178,3.09604632629579,6.28128848483427,6.0569463823217
23,5149.28791183855,4.82762247691801,5.97978570661601,1.37606028380488,3.16697730694204,6.33367487486478,6.06296488344039
24,5150.40771850535,4.71160385811158,5.76496769570235,0.653060451999196,3.01830743068815,6.23471923537209,6.06372944259712
25,5149.14579327591,4.81136864832146,5.90724025016933,1.14557779584965,3.11431769570705,6.30130023527437,6.06373078644185
26,5149.128431186,4.81939671024393,5.88390787593466,1.10320409802614,3.09582178744997,6.2917118052749,6.06393437203146
27,5149.12839793656,4.82396332877516,5.89925350430521,1.14808527822038,3.10635135758218,6.29865056645585,6.06395960800426
28,5149.1284573257,4.81743480861634,5.87698669673995,1.08409788325795,3.0904476644023,6.28867243458905,6.06395958094613
29,5149.1284573257,4.81743480861634,5.87698669673995,1.08409788325795,3.0904476644023,6.28867243458905,6.06395958094613
30,5149.12836746894,4.82126576663549,5.88933156832434,1.11979482607629,3.09920882579847,6.2942180778727,6.06395963019214
31,5149.12836562581,4.82191369224302,5.89105010082787,1.12489261252609,3.10038474939952,6.2949974049208,6.0639596482017
32,5149.12836573885,4.82119247646973,5.88849177206265,1.11758541434274,3.09855443230806,6.2938523255528,6.06395964067605
33,5149.12836603691,4.8212157478802,5.88857318128292,1.11781850444822,3.09861241338579,6.29388881501879,6.06395964097886
34,5149.12836544826,4.82174571442869,5.89042722136736,1.12312694922376,3.09993293125509,6.29471983417588,6.06395964788024
35,5149.12836564134,4.82157208468121,5.88980833875059,1.121358359994,3.0994892003869,6.29444280621158,6.0639596453206
36,5149.12836536256,4.82170382430111,5.89027213316618,1.12268535770172,3.09981962856761,6.29465065453697,6.06395964703851
37,5149.12836561366,4.82161660907139,5.88996280069018,1.12180091856915,3.09959835578112,6.29451213295939,6.06395964569962
38,5149.1283653653,4.82168238729753,5.89019473277702,1.12246440425418,3.09976360290545,6.29461606884737,6.06395964655757
39,5149.12836536256,4.82170382430111,5.89027213316618,1.12268535770172,3.09981962856761,6.29465065453697,6.06395964703851
