Iteration,Obj,KA,Q,V2,V3,CL,error_ADD1
1,3844699394804.49,-3.26074817206478,4.81384516734632,-0.836009717032408,-3.64143496172617,-0.393846557247002,-2.58505430186789
2,789467814243.894,-3.90980676785564,4.81384463760892,-0.722451237446649,-3.63456576610131,0.286675333536043,-2.9054761819891
3,306225914365.079,-4.57280920062166,4.81384122629785,-0.653965856167243,-3.63083603596831,0.964106435665663,-3.21662038917655
4,154100568064.486,-4.85559702608687,4.79994083983674,-1.52428916117608,-3.64740876019093,1.31079934301154,-3.01191439856735
5,78241772161.6633,-4.18423241435834,4.79844401620928,-3.06127292709053,-3.82833912896195,2.34924832725241,-2.73653079386557
6,40596740788.5737,-2.15424078559295,4.81897826518586,-5.5965248188823,-5.04649378425457,4.31708443801655,-2.42842293306155
7,20448978275.9665,-1.07683793728866,6.87980644751583,-7.75679342272697,-12.3447328063657,5.06365882938414,-2.10652991619121
8,10106603311.0879,0.0543657809021798,5.7421813606349,-2.76667749229156,-3.86408832220038,5.77643148225924,-1.79264076412718
9,4607869716.95723,1.53991847178374,6.87300278244847,-11.2791523050511,-8.69929722411497,6.5466315090504,-1.51033692034134
10,1899138676.79645,2.74713938018384,5.69787493285497,-4.24180205090159,-1.80551595521822,6.78637154749371,-1.29690231836461
11,876604877.177967,3.4301634334004,11.3339029552131,-4.30699380615786,-10.0343539747412,6.83262750800188,-1.0766718357465
12,430712921.857451,3.68774109553961,8.04860098986462,-9.33326561571115,-2.04796579995552,6.76516114595542,-0.800801085426386
13,212283702.24166,3.84444106184173,9.14319687720173,-7.11329701138274,-11.728155520862,6.65969272242326,-0.496090047142045
14,107898164.379749,3.94690971154576,6.80502210759396,-2.26174315242763,-3.31250856187403,6.63880919653746,-0.174006837910854
15,55356139.7159352,4.02454239694898,7.54654042340897,-11.2793680603232,-7.5561410909131,6.54649813818359,0.152369623382423
16,28653102.6929968,4.08027577506721,5.95463868953027,-3.92864605933753,-0.974369926407223,6.55039675723727,0.480331932890197
17,22486631.2761403,4.12090445983125,11.0138821033094,-3.85677526114202,-9.58807094513262,6.24363597538573,0.807887585857086
18,14915901.6143328,4.16822305406897,7.25652081326382,0.20989137636886,-1.26492345312259,6.41596936509122,0.990699624930295
19,162066043.88656,4.04412221806237,7.46130153635953,-9.38411663783458,-3.85603862990167,5.34578591457951,1.18692034052337
20,10860524.9409117,4.15854218727247,7.30751108174176,-2.18971068670893,-1.91256008021581,6.24581716381913,1.19276703907942
21,5608439.72249719,4.1953976810131,5.70306769687309,-0.681962925199512,-0.761133243542503,6.46857695931434,1.35198035553863
22,4094712.86701366,4.14888513903598,7.99305381852664,-1.6251308231069,-5.08965976309858,6.26659106247069,1.6474364921633
23,1838764.18093783,4.1859081570029,4.76667391618007,0.634189263470461,4.09660108967403,6.47762449835757,1.84204439727983
24,23431366.9299363,4.11763608613527,2.93693091687687,-8.58125350685987,0.910384809937246,5.26208895328038,2.14781095064765
25,1177080.55656696,4.2459128897038,4.90647592199691,-1.21544673975075,2.47761744437652,6.17779664804634,2.14977264601159
26,1020315.99471561,4.45002124216578,5.55571775832354,1.73627678578512,2.88869095986579,6.24489325531684,2.39219466052585
27,1534981.05141035,1.95808804772309,5.5003923506709,-2.58398394006599,3.23301006279574,6.1964546522801,2.43285509139521
28,610848.422051768,4.01490599497605,5.97652209489565,0.71147213316111,3.25219786900093,6.35465749383161,2.43328313692709
29,314659.368768905,4.45902335064625,5.94805198391106,-1.71794457139658,3.0527310300024,6.16915761216244,2.70838042788255
30,306417.411253424,4.60526361845634,5.86353123122208,2.32323102794875,3.01134523779174,6.18067107895116,3.01739888520717
31,161173.175011955,4.6052649694461,5.80512169437736,-0.527107106226723,2.97107007507764,6.15227107119202,3.01739889549173
32,120361.778236215,4.67712840746808,5.91865755877186,1.94465369574976,3.06897379209469,6.24096252292311,3.34118067536127
33,201585.232426823,1.73149682952618,6.19461286641291,-2.05538105472991,3.52034664993334,6.22784808663406,3.54833972779883
34,70904.7855612856,4.0362151443376,6.10319102721874,0.931302304065599,3.27582283918569,6.31212403982286,3.54840605266386
35,38351.8199518649,4.46090315836022,6.00166247000597,-1.50402752016266,3.09652579601513,6.14715915524417,3.80959403804546
36,36336.460025915,4.61312965235312,5.90775758275194,2.25931068103306,3.05086964260006,6.17227757864789,4.11167263692051
37,21317.4972434893,4.61312799806142,5.84437219015465,-0.313938133419902,3.00837112229092,6.14194485024085,4.11167265023718
38,16528.3780566679,4.68375087830133,5.99750613813681,2.09551038364268,3.13256150913993,6.25740176326869,4.4300454617227
39,16036.7952704316,3.18067170491725,6.3238956539207,0.170645862667438,3.49127689645153,6.32683269191734,4.64252724397534
40,10396.461667261,4.45655079240874,6.17674376949209,1.6190968476241,3.29621293529051,6.3466788640217,4.64255196057794
41,7699.75344333763,4.31169334140861,5.96226221356137,0.438830777396666,3.19439319385224,6.26601064794042,4.93566015426427
42,6374.43020046603,4.53512706132173,6.15089898974734,1.92105764089988,3.29098402262649,6.35789277481748,5.21581036004058
43,6210.81326295715,3.54581920651572,5.97049762819004,-0.352124943986363,3.30456400768979,6.2668955346733,5.46648271136773
44,6259.06484215796,5.16984095307934,7.82391609802809,-0.389751145812534,3.70117653725645,6.32138843576366,5.59183923612096
45,5504.82020775822,4.07339469072876,6.12361280961321,-0.359056193554254,3.51908244426214,6.37082435573036,5.6453050844199
46,5283.17450796501,4.78753491466548,6.1751314285765,0.607507108249136,3.22655450132834,6.2674113733739,5.7861370493223
47,5181.47899848998,4.80252328911432,6.0991809654042,1.77447143160363,3.2196045152522,6.34552316641471,5.92044919302586
48,5332.6854937956,3.8033551200867,5.85390011033546,-0.494291350018444,3.14166242667229,6.21266269066125,6.01670617328252
49,5155.82155395157,4.64539823931785,6.0275508082681,1.18187574967409,3.20482212004683,6.33346478625692,6.01671642414162
50,5149.41629719181,4.80850721095824,5.94300350705076,1.1875254254669,3.13870113832568,6.31240786075867,6.05363363853962
51,5149.1301162515,4.81471905666511,5.8728226065837,1.06661679494848,3.0883385805432,6.28662824621827,6.06345115824215
52,5149.12941969678,4.82732359472385,5.91716289309274,1.19778375943134,3.11934789332635,6.30659894935311,6.06395703136449
53,5149.13295562911,4.80626359234275,5.85190027578454,1.00712976749116,3.07307039384466,6.27724413825437,6.06395819710643
54,5149.13295562911,4.80626359234275,5.85190027578454,1.00712976749116,3.07307039384466,6.27724413825437,6.06395819710643
55,5149.12844381619,4.82120251513239,5.89230666376359,1.12705596905507,3.10150825655892,6.29550083734552,6.06395838609932
56,5149.12836645602,4.82095318719549,5.8877654128308,1.11545958290974,3.09808636348964,6.2935199491324,6.06395953181116
57,5149.12836809375,4.82248096343244,5.89313014658837,1.13082031211482,3.10186635267774,6.29592885092433,6.06395965766245
58,5149.12836809375,4.82248096343244,5.89313014658837,1.13082031211482,3.10186635267774,6.29592885092433,6.06395965766245
59,5149.12836554131,4.82185092745603,5.89085106655876,1.12431825275049,3.10024095937417,6.29490817810721,6.06395964942192
60,5149.12836557741,4.82127624485947,5.88877874260503,1.11840888450985,3.09875791181951,6.29398108329487,6.06395964163923
61,5149.12836563673,4.8216451095134,5.89007182163354,1.12211038692778,3.09967896704638,6.29456063935493,6.06395964644371
