Iteration,Obj,KA,Q,V2,V3,CL,error_ADD1
1,35749664.7191566,4.3114857251104,6.28423384407415,0.0406607785618691,8.37483276983348,3.11120991463922,0.568619480527078
2,17448030.555084,4.30462401049523,6.38841887049811,-0.175650816841932,7.79373666298904,3.86888130795612,0.743459593758785
3,9402254.29871321,4.30770164355515,6.28684467134851,-0.190537900704849,7.22323245028222,5.75793696717749,1.05240173174448
4,4601830.62878309,4.32271011822268,5.62284882922048,-3.77478093246958,5.62764394110344,6.02561737472354,1.35698412032632
5,6331677.08865106,4.3477219798819,5.4697187127321,4.15304429143658,4.6256527823203,6.14936893106095,1.68286098210328
6,2343425.20867865,4.34806846499693,5.44495932901988,-2.09945508303832,4.60699225973287,6.13991775647275,1.68286649659387
7,1194616.5447879,4.3930431542497,5.38883025109979,-1.44689827432468,3.93610057829024,6.17288543023124,2.0089828160796
8,1189554.7825715,4.45186998380827,5.55487692769435,2.24275917928966,3.67817147479371,6.23353501309474,2.33645401624584
9,612122.041698054,4.45186995740914,5.43340799318261,-0.575050446092585,3.57954243291088,6.18087093996749,2.33645402200236
10,387176.083122962,4.51327456571803,5.66270270497162,1.38061732928787,3.51194523154712,6.25941081870573,2.66545113327121
11,530575.985012992,3.50718853626861,4.88044654309965,-2.33033103395314,2.87032623700199,5.91516779325489,2.93848918609104
12,208506.793960721,4.31865071790723,5.58418321996378,0.473337328038468,3.2767249349225,6.20776483780817,2.93895314873485
13,122628.087697033,4.4431537359857,5.28079805488174,-1.43148030004039,2.89271074131246,6.03920032317001,3.23596705839304
14,145832.917897826,4.54774967463624,5.54536262720509,2.24817004506248,3.01226613008984,6.15036359984455,3.5165620319975
15,64360.7861312505,4.54774974965424,5.41645593492498,-0.488538507485442,2.90861170221705,6.08905538304827,3.51656201231917
16,46975.4643768281,4.61713908969582,5.692476696647,1.45542142556459,3.0762129639923,6.21244577031632,3.82739573396942
17,54853.750262387,3.28708328254798,5.17030672166409,-2.25216437725014,2.76058626256855,5.95272579225363,4.03957691116875
18,26920.6672125445,4.33451557005235,5.70105838392244,0.520143188390883,3.06217653867523,6.20800251377118,4.03967355304635
19,15530.2792866448,4.49713301350714,5.65898529175548,-0.0886732818751466,2.98023974117703,6.16883439230115,4.32301875604823
20,11660.9796012598,4.59600500340086,5.91878874986766,1.85517217402218,3.15784569628843,6.29441721052136,4.63424653296927
21,13072.4384049932,2.60830908115781,5.80389598198673,-1.60237476928511,3.26470548858065,6.18714350910415,4.87571201172472
22,8352.70110232919,4.1966173328405,5.98899391817611,0.977529913694196,3.23898480916489,6.31289265298092,4.87581485020138
