Iteration,Obj,KA,Q,V2,V3,CL,error_ADD1
1,15563005.4238026,-5.3837437185434,-2.30192892699858,5.77647580528125,2.49096387634101,-1.7257341299648,1.55505463399737
2,7991208.31084587,-4.85357058403874,-2.20353084658976,6.52409886984886,2.49923912689141,-1.52780930230113,1.88829812690507
3,4103829.1130463,-3.52144002892886,-2.13711714243893,7.97030353993432,2.50689046823343,-1.39224800751649,2.22157570397204
4,2108164.72081122,-0.413941413990012,-2.04852418960933,10.4642581989167,2.53133357889099,-1.32794673736595,2.55483303028731
5,1079913.74726056,7.56084552284111,-2.0285355555485,9.92451512790313,2.53751064492119,-1.31455124642208,2.88769160689163
6,28907298.4572835,4.52342662776981,1.5005426930581,2.18137306765436,3.38813272833166,2.87275295275495,3.20894997486603
7,539127.965329635,7.56048549406068,-2.02820591065332,7.44631069250932,2.53760437995661,-1.31426589828329,3.21708869751111
8,276409.071270295,7.48353929669751,-0.0682766887295363,7.13237303493848,2.71229121086873,3.25899281727787,3.54722846642731
9,139296.170902851,7.23249474046894,9.06292491718664,6.56583926865812,-0.114159070707978,6.11286719951822,3.86925549040875
10,89341.729126505,-0.328460559298959,4.80839779186063,4.96383017096708,4.39311604742988,7.44824119953485,4.14833138973864
11,47507.9875842837,2.10643468015006,5.31200660068451,-4.6339362505628,4.42081670090667,8.71672902809553,4.44927671493443
12,132634.494972122,9.67029397057563,5.10416971709916,-4.63190090780009,4.43344710750805,2.17878995313878,4.44424439691
13,12719.1257399895,3.69707110398259,5.25773092745328,-4.63364742854781,4.41722518847053,6.80451157086117,4.69492141684309
14,8826.66418874876,4.34251473466098,6.03228342730387,-2.09155096968176,0.2479139601221,6.4797459666586,4.87554076706861
15,9006.02353590011,2.48849590232333,10.2755891504338,-1.97028874348398,-8.61082038508179,6.39480600226719,5.1174535539348
16,6955.04526675684,3.87184730539456,7.07870882558793,-2.12446270704181,-1.95627943096006,6.50671876517826,5.14605244797174
17,5951.3934470119,3.97462264263427,5.58194555930436,0.535418837721349,1.99153366263919,6.6165534395933,5.422753474335
18,6560.40226761883,2.90102238094707,0.936785608463406,2.28832052540832,1.90384819069625,6.60329914230407,5.60482969520624
19,5883.81199786769,3.6546659082175,3.25136565298587,0.893511835276996,2.72369268418291,6.48111696658059,5.60533105056041
20,5396.64555427728,4.21571202395547,5.32989943890485,0.535119394498013,2.45818357907232,6.5579092626098,5.64132220404022
21,5247.18470480744,4.58457352236602,6.08385458569467,0.627311396341132,3.3388589633592,6.36383891542752,5.8316885244361
22,5178.09521475687,4.76807352624107,6.06162961460761,1.83920749730608,3.25736156936649,6.36414441149241,5.95150122774429
23,5344.48453145585,3.67964026325229,5.92588170586963,-0.402860062164881,3.21484260401059,6.25162696190824,6.02385264355175
24,5156.86797509179,4.61098465668759,6.05436815532058,1.23892418008609,3.24441434907729,6.352559052645,6.02387353390387
25,5150.00886803009,4.79759379930852,5.92788566792559,1.09011160758832,3.13294858375533,6.30371921364846,6.05269778363054
26,5149.1347419494,4.82825335149896,5.92590835135148,1.22348823357598,3.12670540963225,6.31020019704763,6.06260817097191
27,5149.14472934823,4.79812390656892,5.83841004054101,0.962703491080867,3.06416595405207,6.27097434099419,6.06394872361083
28,5149.14472934823,4.79812390656892,5.83841004054101,0.962703491080867,3.06416595405207,6.27097434099419,6.06394872361083
29,5149.12848801241,4.82365396235511,5.90134871057771,1.15261765338027,3.10825390613074,6.29951062606337,6.06394899698609
30,5149.12850765095,4.81665842559277,5.87501137652877,1.07814718288491,3.08915232314059,6.28776840634631,6.06395946359163
31,5149.12837033983,4.82093523221014,5.88859151359266,1.11751521017538,3.09878322759082,6.29387133013425,6.06395951883962
32,5149.12836681314,4.82221787728132,5.89219510627648,1.12814926651632,3.10122312445783,6.29550720220826,6.06395965185097
33,5149.1283678015,4.82071573775814,5.886892971373,1.11298581120512,3.09742430667319,6.29313426767013,6.06395963576331
34,5149.1283678015,4.82071573775814,5.886892971373,1.11298581120512,3.09742430667319,6.29313426767013,6.06395963576331
35,5149.12836546718,4.82179977788191,5.89064179846352,1.12373336802564,3.10009306357953,6.29481506966589,6.06395964984707
36,5149.12836567669,4.8213579084061,5.88906119623792,1.1192185947486,3.09895896037461,6.29410770383407,6.06395964272206
37,5149.12836562666,4.82158723868201,5.88986677769877,1.12152407404393,3.09953281791431,6.29446874504082,6.06395964570986
38,5149.12836545264,4.82175222074084,5.8904464776817,1.12318306228133,3.09994583927132,6.29472854535847,6.06395964786941
39,5149.12836545264,4.82175222074084,5.8904464776817,1.12318306228133,3.09994583927132,6.29472854535847,6.06395964786941
