Iteration,Obj,KA,Q,V2,V3,CL,FP,error_ADD1,error_PROP1
1,1622.26933670295,-2.65825979196206,2.6291401163867,1.65550220214219,7.39385337053881,-1.49478272429718,2.25218323174098,-3.49310907723392,3.61506307276609
2,1341.09807629031,-3.0477989798241,3.15602893738278,1.65472761494393,7.4539018791182,-1.48405817412772,1.79802100636443,-3.55817143563179,3.01804589158978
3,6043.41096715465,-3.8480029515014,4.24658075148248,1.54176561514224,7.61283505727302,-1.46995774646328,0.908952298906993,-3.68552937207233,1.86674743192762
4,1202.75258163268,-3.24784997252257,3.42866691089021,1.62648713478561,7.49363519313445,-1.48053306663462,1.57575382994626,-3.59001091974193,2.73022129584827
5,1057.65510807056,-3.72942771616565,3.79923603649255,1.72869516917704,7.58547885414593,-1.47616252581957,1.05016490366423,-3.66179836150084,2.15536183531568
6,818.938956062675,-4.29401575282853,3.85068091234682,2.08479634439194,7.59690059678193,-1.47544299144977,0.45462269868152,-3.751987051643,1.72079281325311
7,2177.67997348335,-5.51676703751171,3.85863947029649,2.58507616941528,7.79677750168971,-1.47271896275582,-0.805997786543951,-3.94466866663286,0.953793697159885
8,702.715897975458,-4.59553581218825,3.80988959139234,2.24172659422817,7.64396171289065,-1.4750032070204,0.143808860230675,-3.79963399867385,1.5427360728242
9,715.493851364443,-5.23941575677842,3.74432080588294,2.43237405355678,7.75317770290319,-1.47381991251361,-0.515884854097367,-3.90935903525385,1.25014765098087
10,652.228918236928,-4.75160581270588,3.75515504797674,2.31320580395588,7.66868550919,-1.4749314356255,-0.0160984367506922,-3.82612823220505,1.48658050339108
11,610.285432783352,-5.08254527136616,3.68107109868073,2.36928714799319,7.72952822973605,-1.47443679256886,-0.355303577876668,-3.89098037842998,1.39235993186267
12,576.825989878045,-5.16066556883953,3.45359565519213,2.07747353783303,7.91697206050444,-1.47268676789027,-0.453173122573872,-4.14053579439499,1.39084179452771
13,541.918594473987,-5.27839052694392,3.0292847385234,1.55546773936536,8.11272869891749,-1.47056166067684,-0.625913676450426,-4.79195151753762,1.18810032039053
14,488.001332436723,-5.37629338734183,2.33754302187801,0.766973293314012,7.62021492283121,-1.48384770801964,-0.848787249421273,-6.32930294539032,0.704037650163402
15,400.270255954096,-5.44057507841249,1.09790235300004,-0.603624089990969,6.5183851978324,-1.54759495506753,-1.21991059369988,-9.489608461651,-0.408299968393288
16,249.473424170884,-5.23567830090496,0.86078839376812,-0.889849945959893,6.57880804806809,-1.51544838773649,-1.80337661048229,-17.4549694245881,-0.241635419417591
17,70.9218709206367,-4.81868073168217,0.668242455728657,-1.0949704709201,6.51890761120041,-1.4950016717252,-2.41443660709017,-27.4233106713065,-0.202943200849323
18,-106.000913694201,-4.07877194357709,0.61997479215961,-1.13555154481074,6.4737132493006,-1.45926500378548,-3.18602364154994,-37.3655386048005,-0.209932422725969
19,-295.469767812555,-2.49078848525496,0.702200022078474,-1.03470087357388,6.45274316089489,-1.40168890524999,-4.67109815256797,-47.1253820255884,-0.242034887399475
20,98202892.3293705,3.263517962978,1.48322620649463,-0.0998402505772119,5.98463239263541,-1.38468543639547,-9.16953117405829,-53.7805237256164,-1.05304220403729
21,-59.9564225533081,-1.01560276342659,0.950130823948291,-0.734749381863895,6.33098349983483,-1.39219547870691,-5.71900427357155,-48.7826656470372,-0.492545119603436
22,-314.521764698857,-2.10455130118985,0.761692103512613,-0.956466561885967,6.42031830688488,-1.40011479676271,-4.90085884448695,-47.5362685106845,-0.337504223084788
23,-308.395029537664,-1.27495536868928,0.880072321192519,-0.804475814822521,6.33961249852206,-1.40133247769552,-5.48351111883962,-48.2198466128189,-0.492028074785612
24,-325.155623683975,-1.88705923052754,0.790859006680833,-0.916228548819764,6.4083343300458,-1.39858851743343,-5.0326119244627,-47.7055451166914,-0.379028768908319
25,-339.895595209459,-1.50378578524907,0.83285049874384,-0.855990793154991,6.36239019611836,-1.40204074179764,-5.28998947319913,-48.110636902305,-0.455639822120368
26,-362.592845251536,-1.52070602441516,0.772883526092038,-0.919876000463506,6.34907248897594,-1.40457492755116,-5.29747066974124,-49.3571401292158,-0.432698573232692
27,-405.493099397911,-1.53103940368192,0.718266295506908,-0.98146144099834,6.32387232064953,-1.40292909806553,-5.33522903891038,-51.8553501443583,-0.433244102055768
28,-490.766642814883,-1.53474716028709,0.678731012271909,-1.02298142000357,6.30594517756922,-1.38432550201261,-5.36663863810506,-56.8548543787809,-0.434879633311
29,-659.78134089201,-1.53569175564962,0.658824102171622,-1.03773047682948,6.28916976504951,-1.33464665303754,-5.37800608136537,-66.8546796572266,-0.435403973633614
30,-826.794674056728,-1.53570942750381,0.650307546939737,-1.03883594331872,6.27387998943774,-1.28178457919564,-5.37872661797121,-76.8545245300221,-0.435659725214406
31,-991.810747532139,-1.53571697522462,0.642141878891668,-1.03893434577117,6.25777489334114,-1.22767262186863,-5.37878790508713,-86.8545245300221,-0.435673439313716
32,-1154.82426257579,-1.53571868570252,0.633414221724299,-1.03890693246779,6.24023840914281,-1.17251830498498,-5.37875586453184,-96.8543532434941,-0.435685878312499
33,-1315.84083170453,-1.53572052861173,0.623938271282591,-1.03885828810943,6.22117721622877,-1.1162581103246,-5.37871063676973,-106.854353243494,-0.43568304891261
34,-1474.85464238462,-1.5357215374509,0.613614416703656,-1.03879510886694,6.20038562230439,-1.05885212311776,-5.37865315775146,-116.854161525269,-0.435681509776475
35,-1631.86865396151,-1.53572211112325,0.602336779538335,-1.03871705559,6.17766041310637,-1.00025118503974,-5.37858351095444,-126.853957638078,-0.435678289479532
36,-1786.8828818323,-1.53572214805808,0.589987211967379,-1.03862253127872,6.15275954308721,-0.940419823884003,-5.37849986853225,-136.853740016981,-0.435674689628531
37,-1939.89484338087,-1.5357214045229,0.576434627336194,-1.03850671760223,6.12541315741435,-0.879335074096624,-5.37839840848057,-146.853343728303,-0.435670297326346
38,-2090.90735842103,-1.53571952262952,0.561530102343033,-1.03836537498527,6.09531615788374,-0.816991146459076,-5.37827565551093,-156.85294222609,-0.4356648667365
39,-2239.920507199,-1.53571677201986,0.54510656603859,-1.03819563152171,6.06212686861686,-0.753409990643174,-5.37812909260556,-166.852535371337,-0.435658767026949
40,-2386.9342779718,-1.53571318503336,0.526980392254435,-1.0379932144775,6.02546952971669,-0.688646260123621,-5.37795522628917,-176.852123019409,-0.435651864281821
41,-2531.9487475898,-1.53570784970189,0.506956605678876,-1.03774829482912,5.98493707777295,-0.622793967326944,-5.37774601317411,-186.851705019723,-0.435643685070322
42,-2674.96396775738,-1.53570022162372,0.484824550858088,-1.03745383916551,5.94009369018312,-0.555997656807201,-5.37749566752419,-196.851281215427,-0.435634284246994
43,-2815.9800458761,-1.53569005154929,0.460365593941852,-1.03710144977325,5.89048532358943,-0.488456235492275,-5.37719731203891,-206.85085144304,-0.435623453288598
44,-2954.99709040549,-1.53567721817343,0.433356406469781,-1.03668472597987,5.83565011773216,-0.420427108403549,-5.37684575304672,-216.850415532078,-0.435611355413108
45,-3092.01495468065,-1.53566156828854,0.403577481353748,-1.0361973566461,5.77513347683304,-0.352221550434968,-5.37643573388209,-226.849955448873,-0.435598035812603
