Iteration,Obj,KA,Q,V2,V3,CL,FP,error_ADD1,error_PROP1
1,645770.246840672,-2.06363579969082,2.70418526282659,2.9105380455518,-7.52066512347525,0.0181784193263876,-9.1719494803829,-14.5479633116503,2.72355229990118
2,331479.642072009,-1.90939715999307,2.70413171034802,2.68068349288941,-7.51936129718969,-0.173200873920227,-8.53560569382787,-14.6670263180683,2.03971008440336
3,169104.188026833,-1.64208378461101,2.70405294459273,2.1816009954742,-7.51745187020601,-0.477434283635231,-7.43231515414766,-14.8421773391312,0.510340454104773
4,69247.7394027456,-1.20821484850159,2.70399572029549,0.120261154650227,-7.51617672230219,-0.673017095274735,-6.35696116972312,-14.9695152467831,-2.70707781904127
5,1.53756032332054e+21,-3.08179911046333,2.7039725467041,-0.532393889578489,-7.51590377868872,6.87263620726515,-5.79983077081054,-15.0230946760245,-1.02970651512171
6,14574852221355.8,-1.25390976952141,2.70399053269589,-0.211985766045761,-7.51620856506028,1.20892001477461,-6.63580720748384,-14.9812007126993,-2.18944377097913
7,35808.2639947776,-1.1130492833492,2.70399463378122,-0.0247550455132944,-7.5162203622249,-0.26054656589557,-6.43264190989943,-14.9719060259662,-2.49720026633776
8,15118718.9300203,-1.69298400828921,2.70399008364584,-0.369468332132946,-7.51630236305901,0.296792157594649,-6.14170453211366,-14.9819178774549,-2.11057741069336
9,18143.1593713133,-1.16976197535038,2.70399379993848,-0.13106428633115,-7.51625952830007,-0.193390500119235,-6.30687133490134,-14.973733314928,-2.33091586915119
10,32390.0196979346,-1.37122885026517,2.70399195633803,-0.359658751433949,-7.5163565019558,0.0821340366769955,-6.18420846507753,-14.977805083372,-2.07366282310733
11,11096.2428871528,-1.12074619550582,2.70399374133604,-0.188169979637192,-7.51629359876357,-0.201854420484151,-6.23754468669169,-14.97385590319,-2.25961681705804
12,5809.91922446638,-1.15434782845522,2.70399306814699,-0.305006022275153,-7.51635400188427,-0.112688975749336,-6.15611984550389,-14.9753390986582,-2.07757950058465
13,3200.98289999773,-1.1966173474594,2.7039812253079,-0.144853922194578,-7.51594772832577,0.145210156248346,-5.90369226532614,-15.0015055484972,-1.77484513335316
14,1654.21702091204,-1.15949522075552,2.703923541671,0.423587223475977,-7.51418451044928,0.658844440970376,-5.36642369398746,-15.1291637448648,-1.44816610396759
15,889.644213878394,-1.13237444568089,2.70308236400025,0.810753381835178,-7.49348871081806,1.00597476326153,-4.99197987322368,-16.9966635667166,-1.13087332862966
16,471.721162800215,-1.1144506843438,2.70128674309586,0.878298673655417,-7.44956936536869,1.06185346353329,-4.89774859132973,-20.9849579659102,-0.857544879606429
17,175.530906780419,-1.09170337534466,2.69768780894705,0.940530456251739,-7.36155380459657,1.11346442286179,-4.82034143150076,-28.9793357117432,-0.594640387864026
18,-59.7698630699541,-1.06189186661488,2.69318771003435,0.992537982131418,-7.2515037311192,1.15580985330781,-4.76194647984011,-38.9756480999296,-0.364826375514434
19,-250.459193934829,-1.02670703981371,2.688686861316,1.02784195543766,-7.14144272384187,1.18293383455884,-4.72704442170917,-48.9732741412335,-0.196117392103185
20,-424.150820617178,-0.997189527095465,2.68418532665544,1.04082893090861,-7.03137244750083,1.19063460861347,-4.71770606520639,-58.9722309807375,-0.109479913016382
21,-592.93252221028,-0.984554806676883,2.67968313801233,1.0389073957187,-6.92130197424775,1.18695148843398,-4.72291067043224,-68.9715250319343,-0.0876620575406075
