Iteration,Obj,KA,Q,V2,V3,CL,FP,error_ADD1,error_PROP1
1,851.919865218274,1.70853976665663,1.31884644054989,1.56392649767032,2.39521217721242,-0.552311969739929,-6.86364837574361,-1.69772519711611,2.66346286378059
2,674.841408983918,1.68483942507992,1.46651871879061,1.84753436512315,2.57861970845561,-0.436613430955681,-7.41352667504452,-1.78014098362808,1.92792580165753
3,606.976713515955,2.07010223243941,1.83512274595094,1.4977318282677,3.0081635360298,-0.193969782568247,-6.56032448954002,-2.45649065305428,0.456683081926147
4,506.189423425006,1.54059132530281,1.6717417513903,0.698727602139799,2.59033138637345,-0.405802040180405,-5.9238102766769,-3.62062770204133,-0.57999192547958
5,1096.94647291392,0.0229520463459112,2.2561557500699,-0.294220172941727,3.56494627654072,-0.202326127174969,-5.49206523713526,-6.95714888656866,-0.336421911695554
6,481.33901668369,1.17036982197554,1.74166227184926,0.401965464578561,2.86147439401018,-0.378557953795553,-5.85351606419024,-4.44258833608051,-0.456872994625227
7,441.18177446199,0.773920049275376,1.60013985101835,0.0369981914359142,2.79829588955703,-0.68841435695712,-5.9982782704834,-6.33110088414419,-0.503294105782189
8,369.53233982978,0.527773466008469,1.65368015437289,0.15582461105551,3.31702163577215,-1.08469307816099,-5.80278733166347,-10.2613742836384,-0.398192531633386
9,388.748103386043,0.896308898428894,0.835678602736242,-1.41311464630051,1.20594588959067,-1.83834413432911,-7.14454508003033,-17.5658044920678,-1.14239590008281
10,336.684941121937,0.524296800374383,1.44587597204043,-0.27794684340755,2.78336534677295,-1.28109939005233,-6.11661311954662,-12.0810370585203,-0.586933112391995
11,277.448869767127,0.229048047934103,1.80380762038294,0.461999210619298,3.81572667326562,-1.36502021250767,-5.50321891147142,-15.7828788505644,-0.296077469470105
12,379.95370251292,0.21166154476026,1.36697922955441,-1.17579004051971,2.36029632510307,-1.66722238825638,-6.41873624866939,-18.9083684563237,-0.852910212967873
13,267.155743977286,0.0840280059592887,1.73000711001915,-0.100219865130812,3.48393745015898,-1.42186837008405,-5.68885248479711,-16.4848617715627,-0.425987784171133
14,239.20680801928,0.0493512061829851,1.62743140619913,-0.0342168003836059,3.49464128196169,-1.46015913789787,-5.65386746211609,-17.4746285922174,-0.464410011651907
15,201.731557257875,-0.0108699918812023,1.51708450852794,-0.16113870868621,3.43116921709013,-1.53938137813677,-5.72188836172485,-19.4628816954249,-0.46202522725998
16,130.261849464455,-0.101160331578084,1.43505493332449,-0.300767382105037,3.42457854110462,-1.68236456575679,-5.7617876515342,-23.4558181315258,-0.46059110767393
17,-10.5821962033928,-0.31455259908245,1.46002123216166,-0.238317235807205,3.75664999595498,-1.88661343544336,-5.58311444800579,-31.4409059058392,-0.39296451756133
