Iteration,Obj,KA,Q,V2,V3,CL,FP,error_ADD1,error_PROP1
1,858.348949531636,3.93870710248965,-0.516356653202058,-3.99270344503101,4.3759912716572,-2.87342794862151,-3.723805496337,-3.51556555305276,2.13617616293809
2,689.109661828406,4.02035152521588,-0.723610919421452,-3.87274986758402,4.92183952285213,-2.78801081878789,-4.2863498359736,-3.60105708249135,1.58211870958976
3,711.247528376908,4.98878153463124,-0.47171283718346,-3.70787496430608,4.13012792841579,-2.94772179419918,-5.48325264324063,-4.32859520038569,0.984369550584967
4,655.335565813697,4.17205348403739,-0.662255925689552,-3.85287599369334,4.74031909980212,-2.82457442172103,-4.69496276759324,-3.7446816933157,1.55132972960134
5,616.872191441255,4.60108022176932,-0.574756830164341,-3.7448875844216,4.24792357227373,-2.92082231403254,-5.06957908437,-4.31474458075672,1.26920854945279
6,552.624601227169,5.02996705598779,-0.49369518315994,-3.52955174115277,3.23037563898131,-3.085426754101,-5.37953684777143,-5.66221925122433,0.381033262812596
7,501.076485169873,5.81767097767604,-0.30586343208403,-3.14341985469561,2.00805185045442,-3.10583552836891,-5.93056481773052,-9.15808374942278,-0.703443121682628
8,472.867763193001,5.94348834361078,-0.379676251775619,-2.90254478200522,4.04369469792419,-2.3254440635321,-4.16439319913376,-11.9440383822511,-0.167772656019963
9,461.446362976456,5.84815331913421,-0.320136271594772,-3.09345414441299,2.55147058786488,-2.91151044052225,-5.58843517418517,-9.82960433061613,-0.394717083859567
10,421.271868735978,5.95214260308675,-0.0600965556451086,-2.80767790038267,2.50075782752733,-2.71731171564748,-5.70861964619517,-11.7708189613194,-0.264893901053523
11,346.770274751964,6.07997566439978,0.279117979294604,-2.29074449307997,2.73630373536605,-2.2153781360237,-5.50752706213511,-15.6756594060096,-0.189169385372634
12,181.275644757875,6.24889831437343,1.26077733033296,-0.674011750725985,3.31212605005988,-0.846175676487555,-5.06371940035662,-23.2907756776431,-0.216305499648538
13,4477.50356170281,6.40949606698769,1.36611789292542,0.189012798522882,3.35212374049875,1.93673122158812,-4.76276724471333,-32.8495338020471,-0.324501895896205
14,121.643402185426,6.28019898349416,1.41472393938562,-0.112953912107687,3.47640755868503,-0.123294809680201,-4.99628407630513,-25.6016964876159,-0.3430253550871
15,36.7493232483053,6.33128679249681,1.57500889251385,0.414833544716718,2.75237065566079,0.22502507072961,-5.58255971802402,-30.4696543132122,-0.425791935616017
16,-132.922868552496,6.34609038951747,1.4357583813965,0.143870066576492,3.23202688532686,0.653521975243459,-4.98759804397225,-40.4253578271408,-0.273222660983916
17,941.254267104769,6.41026218962787,2.08970527456918,0.864887279485284,1.8392249314329,-0.561700221301895,-6.91185846524212,-50.0013274662554,-0.749796665227016
18,-182.009153774657,6.3627611733573,1.49173096677907,0.284413993503781,2.79000883257424,0.305173080045789,-5.43762405214897,-42.8084473265589,-0.441955351211344
19,-274.201109618878,6.37657607841286,1.38768975873392,0.235398096447407,2.99293684024531,0.447443595816695,-5.19637734484238,-47.7942526853887,-0.350074854017409
20,-349.867224380495,6.41584917064478,1.70395724758299,0.765062877182298,2.35755957738906,-0.266881585342286,-6.21861057145976,-57.6748017377758,-0.532780337736844
21,-589.767293336274,6.38824832362017,1.42904205702973,0.614851836867668,2.28123032615231,-0.441726076821837,-6.14592360773941,-67.6675175765801,-0.603917680161456
22,17873.277700709,6.3565639081069,2.99272765278166,0.402982899177187,4.91054431798907,2.35559481184669,-3.85101320122477,-76.4269756987296,0.278320015764816
23,-632.537591187185,6.37931985215636,1.73710605322055,0.555864508188203,3.07332864889538,0.135301682642236,-5.52210299614343,-69.8406613951284,-0.322047765702747
24,-689.773038548346,6.38205103633821,1.51723898533794,0.467130121091295,2.88974390414677,0.0393312161005326,-5.54275284506363,-72.3185657443068,-0.424146817038885
25,-774.401107915247,6.38173115658135,1.46770265811007,0.388633724038724,3.12245857908874,0.136640515481863,-5.33635699211393,-77.3065963623531,-0.355721759357909
26,-874.868237670861,6.39899014219728,1.56280314227522,0.876833201955333,2.29402574100482,-0.463182862183634,-6.27731769291274,-87.1953949987801,-0.535915663658359
27,-1085.28938491453,6.37139286779655,1.48024825163972,0.743052590520775,2.48461834910258,-0.470127259402334,-6.0790303788802,-97.1902793475908,-0.502433687125437
28,-179.435708670213,6.33335019583484,2.65332941344257,0.580226890979015,4.52253684147295,1.43834104792065,-4.38650342986072,-106.546209682418,0.134560715883778
29,-1129.95487781291,6.36093098150705,1.69832891217571,0.631421404228314,3.09776181144893,-0.0967188274129168,-5.58921697808981,-99.5143811048247,-0.320429773588547
30,-1218.42136767748,6.35828431804789,1.49976595533181,0.50517249196053,2.97417514078289,-0.119327616394185,-5.56784392564365,-104.506393540598,-0.410969091737629
31,-1377.86977298343,6.35231525168621,1.48765146395897,0.416705980954577,3.18879254468701,-0.00557932043318193,-5.36458271456474,-114.500817506531,-0.354699510617792
32,-1444.35882839902,6.36926591903184,1.52676746597308,0.947309789908109,2.16840445759467,-0.551925785066362,-6.39417858899933,-124.363687173198,-0.556350926724298
33,-1665.05804050241,6.32811713603077,1.36844593482498,0.781842892438331,2.29069778518925,-0.673844219579655,-6.24822075490552,-134.358413873355,-0.569635792944059
34,-1744.44492732104,6.37488246921262,2.23166014863662,0.814835530928512,3.54125991005001,0.524800575595493,-5.25527108755131,-144.109525208585,-0.144721759411671
35,-1950.64322224077,6.37066442673643,1.40799358807182,0.231428194262346,2.34675970004847,0.0856231753741857,-5.61323548515786,-153.945278824905,-0.844741388493741
36,7375832973.49442,6.40776793817263,1.03555618486012,-1.83292174515563,5.98585168421012,3.7281298178606,-1.3742739198268,-161.002579822099,0.301794382999239
37,-1899.77658312161,6.37855720699301,1.32976569843564,-0.0600794056107614,3.41045384147647,0.965984363967589,-4.59881902554893,-155.68168156794,-0.388422015338396
38,-1987.0971136547,6.37185940837999,1.35925147533069,0.276833381300473,2.64542435330326,0.295771930703939,-5.42274208889377,-154.330979247328,-0.584413667569993
