Iteration,Obj,KA,Q,V2,V3,CL,FP,Tlag1,error_ADD1,error_PROP1
1,46883792338990336,-0.095224397223322,-1.68193391345178,-2.15321452152823,2.07965893147089,6.08402395325618,0.300851436285426,0.430423882984951,-9.84792685846309,4.12757880049845
2,24070941598759792,-0.105557930426677,-1.55767047707303,-2.14862770516091,2.20061571663582,5.58932406508862,0.282243571827018,0.438342041347677,-9.51459352512976,3.3442830805384
3,12358433515003998,-0.177508189377795,-1.32043699969366,-2.15020710382242,2.42916872348746,4.68504228322713,0.26476998479835,0.449108986846314,-9.18126019179643,1.6246765817005
4,6636898018514622,-0.335311893541489,-0.869653610340224,-2.14913509298555,2.81620635744965,2.99320218066306,0.275919788130568,0.514791216367721,-8.84792685846312,-1.93119469414241
5,3407499015002887,0.40060799294644,-0.531731648272949,-2.13847059194737,2.35323288741978,0.00383471598243412,3.42290364101271,0.513808248809273,-8.51459352512985,-8.57791079169186
6,1754247759819382,1.67122977436844,-1.44799915796951,-3.22589367693821,4.38437572541591,6.39937294508084,-1.94996246305139,-2.46088505222326,-8.18126019443879,-4.90266478788219
7,267074934196.173,1.55872828919863,4.71752714485565,-3.22618082062592,1.31319448224171,1.02767227915359,-2.76763045093471,-2.45181513041903,-7.84793217430298,-9.68874206462015
8,90561891984.3204,1.56716935116175,4.64310185188562,-3.20007154105166,3.92601952740601,4.28304998704315,-11.1508906345956,-0.568471986077399,-7.83459437998533,-6.73185880871579
9,458075099002452,1.5576924301104,6.7801608279942,-3.1992496359493,2.08532396486434,0.563293437805505,-11.0949925565938,2.26616980732922,-7.50203109143022,-15.1019975454733
10,95342724057.6724,1.56503881692537,5.21220822650158,-3.19984935612306,3.4425317305909,3.28162793601118,-11.138354782663,0.191865639129695,-7.5022421716932,-8.73205338165611
11,48974897518.9184,1.56673810700443,4.80088036814792,-3.20000585992117,3.79877498745955,3.99282423112444,-11.1483488159688,-0.352014654899592,-7.5053952116281,-7.06363623059094
12,27736410889.1744,1.56636194823807,5.08891115572276,-3.19994114920078,3.43475540267585,3.49309680047557,-11.1440047996435,0.127330225657129,-7.17532268220075,-7.9345909349245
13,120851006704326,1.56667457960503,5.46123754247046,-3.20042146441163,2.41987304881435,2.92892862875656,-11.1346545542815,1.17098204934488,-6.84363957047766,-9.82239139375285
14,119491527077659,1.56640119596603,5.19469860480338,-3.20008504414282,3.14079979010463,3.34564101547297,-11.1428326284098,0.421682855385463,-6.86182882641359,-8.22845764016402
15,16959391037.4202,1.56636256900525,5.11839645711102,-3.19998120675906,3.35290648020952,3.45216873229506,-11.143986456649,0.209476352935614,-7.14607334300981,-7.84760349550515
16,130457192614816,1.56637528380748,5.1607733656485,-3.20006177016953,3.22181096391222,3.40470607632522,-11.1436968345116,0.335705107023335,-6.9057298460072,-7.79542185050667
17,207173405343187,1.56636283254931,5.13248602226471,-3.20000744032338,3.30972961332446,3.43566355104418,-11.1439804872408,0.251808704541094,-7.13698542851671,-7.80408662486331
18,15947267874.9644,1.5663626134409,5.12192404229342,-3.19998777318703,3.34209758561691,3.44803439384907,-11.1439854502559,0.220076137697589,-7.14452915506485,-7.83663258327777
19,14108051341.2095,1.5663627231451,5.12893439934187,-3.20000124492825,3.32036584647505,3.4400338322361,-11.1439830283204,0.241349646614631,-7.14085213564329,-7.81485246649169
20,204280011353783,1.56636307251897,5.14275496381114,-3.20002992764586,3.27652159662171,3.42514418416725,-11.1439756742713,0.284051202457219,-7.12995348193334,-7.77211742984768
21,208009519504070,1.56636278199636,5.13239989719828,-3.20000843490889,3.30937353148581,3.43629769119452,-11.1439817896951,0.252058562091242,-7.13899928393824,-7.80405634083918
22,13894312763.9099,1.56636273673946,5.12980103239201,-3.20000304287658,3.3176170085069,3.43909942100432,-11.1439827422092,0.244027732634506,-7.14042352636096,-7.81214955758092
23,2597819606.82337,1.56636276529113,5.13153218901033,-3.20000667305914,3.31211048475713,3.43724703742406,-11.1439821446603,0.249383816982364,-7.13953063241462,-7.8067521056829
24,13886624102.7783,1.566362831235,5.13177572746052,-3.20001426785158,3.3114593196936,3.43680639014592,-11.1439807796754,0.229990886137383,-7.13750230262735,-7.80598250735291
25,13577956290.6745,1.56636278182698,5.13159327621291,-3.20000857220453,3.31194713847896,3.43713647636509,-11.1439818023882,0.244535882257835,-7.13902125673538,-7.8065590199263
26,10732288369.6332,1.56636276942823,5.13154747352671,-3.20000714787354,3.31206961335182,3.4372193721003,-11.1439820590278,0.248171852075403,-7.13940314437258,-7.8067037911751
27,2607042441.2334,1.5663627663256,5.131536010935,-3.2000067917645,3.31210026472625,3.43724011952526,-11.1439821232482,0.249080826931371,-7.13949875138397,-7.80674002436129
28,2595132525.05392,1.56636276554976,5.13153314454124,-3.20000670273559,3.31210792961316,3.43724530785134,-11.1439821393071,0.249308069543137,-7.139522661593,-7.80674908518404
29,2595492847.93422,1.56636276613042,5.13153529119153,-3.20000677460205,3.31210219284341,3.43724142392294,-11.1439821272882,0.249156859202354,-7.13950476629215,-7.8067423289596
30,2594057468.82589,1.56636276569493,5.13153368121978,-3.20000672070224,3.31210649537696,3.43724433683775,-11.1439821363023,0.249270266984021,-7.13951818759077,-7.80674739607346
31,2593487914.65708,1.56636276669862,5.13153729106402,-3.20000676391669,3.31209657622987,3.43723760207868,-11.1439821155275,0.249202654911069,-7.13948725561804,-7.80673574244693
32,2593005804.71961,1.56636276881598,5.13154481501422,-3.20000678086762,3.31207565507312,3.43722337850356,-11.1439820717026,0.249218877787269,-7.1394220067507,-7.8067111751361
33,2592340389.32671,1.56636277314806,5.13156022495494,-3.20000683010271,3.31203285258803,3.43719428346261,-11.143981982042,0.249223583588553,-7.13928852673416,-7.80666089637227
34,2591027465.40032,1.5663627818184,5.13159106673034,-3.20000693283054,3.31194719721495,3.437136062612,-11.143981802613,0.249224010266918,-7.13902145137642,-7.80656027301327
35,2588403753.5217,1.56636279916764,5.13165276013536,-3.20000713869526,3.31177584641305,3.43701960109295,-11.1439814436557,0.249224034601764,-7.138487334327,-7.80635898372819
36,2583164387.27444,1.56636283390049,5.13177618444483,-3.20000755070683,3.31143298529599,3.43678659847986,-11.1439807253428,0.2492240708624,-7.13741923493008,-7.8059562411479
37,2572717806.67598,1.56636290350409,5.13202318266725,-3.20000837584354,3.3107466255653,3.43632027588452,-11.143979287117,0.24922414343525,-7.13528357440984,-7.80515010139845
38,2552011344.45234,1.56636304326658,5.13251777453963,-3.20001003057146,3.30937136051968,3.4353863688276,-11.1439764042053,0.249224288771305,-7.13101440264045,-7.80353521385848
39,2510929218.55298,1.5663633250377,5.13350937654436,-3.20001335803723,3.30661051893062,3.4335134468354,-11.1439706121674,0.249224589193925,-7.12248478921774,-7.80029488608094
40,2430871004.89689,1.56636389785091,5.13550170478363,-3.20002008385284,3.30104883771008,3.42974839481186,-11.1439589184955,0.24922516607899,-7.10545924964194,-7.79377389999569
41,2278406840.91735,1.56636508271959,5.13952194463146,-3.20003383475629,3.2897660129014,3.42214446022964,-11.1439350583274,0.249226353312691,-7.0715422634495,-7.78057420653582
42,2001820070.6694,1.56636763054091,5.14769447780022,-3.20006247521387,3.26657297699791,3.40667421836773,-11.1438851076069,0.249228764954305,-7.00422890867959,-7.7535855242619
43,1546043756.93288,1.56637369508955,5.16450970993341,-3.20012453802721,3.21765993694124,3.37498408790818,-11.1437721588418,0.249233786589323,-6.87156856785541,-7.69758750721328
44,924511346.750182,1.56639726139648,5.20043388236738,-3.20027578608959,3.10456798366319,3.314148485128,-11.1433723608104,0.249245542202588,-6.6137506449575,-7.58180893148504
45,487231722.390467,1.5870858502645,5.25559398044689,-3.20080557640899,2.68144778301539,3.38768283580795,-10.8427692465667,0.249284839202058,-6.28028331239865,-7.5478477102173
46,246893569.112103,1.64968963020861,5.24335161486114,-3.20088422372726,2.40978236323954,3.12931917850981,-9.699565018635,0.249251096757749,-5.94787047528651,-7.56936057022073
47,116068504.740543,1.76890160031379,5.10903314382496,-3.20029147310023,2.2381915732266,3.03549065437014,-7.24318986346438,0.249150406325664,-5.62214475460629,-7.37030441277361
48,75145977.3040244,0.780698152716511,5.01242007789983,-3.19631198037153,2.08948036267725,2.92225115027146,-2.35043597806716,0.249058066756012,-5.56433146078741,-7.17851586446827
49,852375839.170884,0.0524259558096297,5.112887166065,-3.19236863388728,3.86363866484292,5.94439009185829,-11.3276923216494,0.24939042534972,-5.47442873906738,-4.61349444354316
50,52534418.741224,0.608209258013428,5.03188435424967,-3.1954665814523,2.48405054755751,3.74488156636448,-4.49351000469055,0.249133235803823,-5.35049982291319,-6.31308457454459
51,35909021.6352559,0.748320316650878,5.01847607358352,-3.19626833136904,2.13640345441193,3.12778173561754,-2.77875077509116,0.249069983672079,-5.44255422639722,-6.79535514050943
52,14780112.5059962,0.602548543457687,5.04902856279241,-3.19591214077199,2.36031989651255,3.35350482593905,-3.85992135477881,0.249112573238395,-5.23264162811289,-6.31971410042627
53,8046777.37073363,0.571246482262667,4.01921510511105,-3.2059296954051,1.95400664872791,3.06907546109843,-4.19910182128755,0.248365418892919,-4.88971177087908,-6.17048702864983
54,1165826067721.05,0.571350443486501,4.03641150038995,-3.20858995198559,1.94565781555391,3.02064081040521,-4.19973978358955,-2.25068155128309,-4.87051442262794,-6.12953738284453
55,870273228.904266,0.57133802285492,4.0244277242621,-3.20659274696018,1.95251871418713,3.05129239671851,-4.19897318237172,-0.376191966406495,-4.88458031508388,-6.15704629436879
