Iteration,Obj,KA,Q,V2,V3,CL,FP,Tlag1,error_ADD1,error_PROP1
1,2483819262229.51,1.19583786497077,3.61065454075527,-1.60780423184922,3.66835702386908,1.56158392931184,-7.99833645830732,3.37371087666305,-4.90125744760568,-5.81241630643322
2,1275234804200.38,1.19011882309977,3.24579628689551,-1.60472305614317,3.8893551285293,1.77204022614021,-7.28501188053292,3.28968540890242,-4.56792428329122,-5.42940063123472
3,654727116255.554,0.307257178229034,2.97944194234543,-1.60726936109529,4.86441456881483,2.71657908445638,-6.41064221120449,3.04310464677766,-4.23459128020446,-4.82089891130874
4,336148831167.483,-0.59050128813168,1.6405326897942,-1.61604966124421,7.26905549969988,5.12121899409411,-5.69758603517935,2.76824501981218,-3.901258107373,-3.75245348671477
5,172618560707.946,0.657925397190325,1.63473914135546,-1.6143454819046,7.23160040997541,2.49327510586432,-3.06507205420608,2.76835706880138,-3.56792512821619,-10.7161207411776
6,88623446132.4855,0.559143068445132,1.91937700341353,-1.62100558310783,7.09256972455308,2.50860421932886,-3.27376169466916,2.76849325646977,-3.23463893838142,-20.7028611202624
7,45500829543.2848,0.532004975025775,6.82981147579354,-1.79133891880512,4.9531119413143,8.78416597766464,2.3637630920647,2.71043258859689,-2.90132512370488,-20.6610887952088
8,23360793658.1331,0.41677608777911,7.58774498780591,-1.68936542501668,3.8747531658345,7.94480320868343,1.27574903177472,12.5062237155979,-2.56800271721136,-20.1296363787675
9,11993968484.8021,0.367542110750278,5.4064425998614,-0.165475616303354,3.76241636948919,5.69526581311583,-1.21971314475992,7.86541341563911,-2.23467439459369,-12.3856331257456
10,6157939622.62307,-0.140845930820382,2.27677111587474,1.83821610977684,-0.530650524729705,2.98010816750864,-4.07667327665783,6.62058110046105,-1.90134640900986,-19.476611975422
11,3161621084.56447,-0.639033690488838,7.10744818101038,0.278177161725092,-2.63180340640887,2.21927694932976,-4.84304587223617,7.17272286619406,-1.56801719778674,-11.2311726805538
12,1623724224.38953,-0.687195481198055,2.3266712548425,0.27567033496618,2.13863349408038,2.80646290632304,-4.2628473087067,7.44401401435354,-1.23468819724781,-14.7677182499631
13,833507704.960018,-2.18537187372303,-3.17597674133965,4.37106783457609,-2.07750766659285,2.47776938073436,-4.44604744790575,9.6032803126115,-0.901424954979781,-9.47497032184467
14,427937945.136095,-6.315452916725,-1.37373007743817,-2.25985704697744,-0.869151917494872,6.60168409333889,-2.91067762465571,6.95244935009283,-0.568092180592226,-6.68984501932099
15,227613635.491647,-0.213962627634823,-0.927966711772316,-1.76036852248,-0.534157933299576,0.721193193028024,2.22599250038627,6.23275069091413,-0.23475893477313,-5.91307271500854
16,114612116.934688,0.342576664921101,-0.759704425052357,-1.95862057719547,-0.995468272106717,7.54458703592352,-3.99698413191678,6.17153558868733,0.0906207549912416,-2.1692671934261
17,58894951.8981964,-0.652916250251999,-0.435632943093881,-1.50772344731332,-0.646370389994866,0.274796960291735,2.62828663977091,5.54160348930796,0.423952642155849,-3.32107799712841
18,30211930.3344031,-0.970396714970849,-0.0898278351875798,-1.45734481993025,-1.02991539317274,6.9172497448371,-3.72781121286303,5.30610294422214,0.757283315526967,0.544313504982495
19,15539927.0692231,0.797260848385624,0.16114088393358,-1.0627118030241,-0.680679269922246,3.76484684720832,-1.1748520694544,4.77057722399985,1.09061545890502,-8.38213344703359
