Iteration,Obj,KA,Q,V2,V3,CL,FP,Tlag1,error_ADD1,error_PROP1
1,2129754456739942,1.93599293582675,1.65550220214219,7.39385337053881,-0.578491992423024,7.55050059828902,-0.497376803679927,3.40959796465792,-8.27824389811301,0.807065277940713
2,1093452397518302,1.85149544300469,1.65580821363427,7.11656233573897,-0.57867504916467,7.23535948014179,-0.101660095021936,3.64004110815217,-7.94491056477978,0.102899859007871
3,561397359327594,1.68590336307055,1.65576985367465,6.61204681165283,-0.579138080294879,6.64950482138392,0.582143008377854,4.09721483259163,-7.61157723144659,-1.50555027771089
4,288231016071835,1.4787215933897,1.65620733886929,5.88316652618418,-0.580173332597528,5.66603147690939,1.63877459446888,4.77829817254618,-7.2782438981127,-5.07866267801591
5,147983629882190,1.03669127086492,1.65599297378896,9.7151019818685,-0.573583161240733,8.20644440409295,-4.39347355506112,4.49990856060906,-6.94491056480023,-2.61076702724396
6,75982442159869.8,1.05588542920298,1.65600376029648,6.82632381760897,-0.573705530358535,5.37053026036066,0.647573696206594,4.65115658134822,-6.61157723983927,-10.2308745633803
7,39017731933811.7,1.07047582296197,1.65575909979728,12.3056718987662,-0.569734909635619,6.1096419065265,-5.59764864502991,4.6565266435796,-6.27836654104482,-15.7369048553333
8,20144839428441.3,3.44731657170066,1.65577752947856,6.74288734791723,-0.569693843082121,6.10414244422829,2.35815993840678,4.65158254234872,-5.94503321330239,-15.7366184037743
9,10340017707474.7,3.41775133944639,1.65518890102126,6.88431968259586,-0.569458966768992,6.24299186608339,2.17085706427829,4.60271111476353,-5.61295461515057,-25.7272187986309
10,5308099161262.66,2.77352356064888,-4.62874733200128,6.82103152114977,7.1500087943625,6.18528220034516,1.78346340530482,4.11400943697445,-5.2802531129622,-25.7251776274134
11,2725077031831.71,2.78771752691371,-1.93702784725464,5.76951599934543,5.33966034961623,5.13487215887408,0.420473280724149,1.81218475674939,-4.94724277709273,-16.7841074752699
12,1399051273549.15,2.79121544902755,-1.56613825336615,5.86594856208241,5.15436584251377,5.23668189242721,0.215114035952339,1.72651215942405,-4.6140743640147,-26.7664878157657
13,717916108860.085,2.79174714490054,7.26408678194836,5.36464838323076,0.744850306855054,4.73341718777909,-0.576296277298492,0.578187482014824,-4.28082464820089,-26.6158660390716
14,368602504957.206,-0.0686294090358865,3.47998443882042,2.57337758761074,7.67877205318199,2.76310616051794,-3.34478416978213,-2.06148918296016,-3.94771778611187,-24.8781567839498
15,188825938182.479,0.0970783024251667,5.50080666860303,5.85402019232311,0.763311533074898,-3.09079690327424,-3.33945186880499,-0.351078071011413,-3.61772887814963,-24.8781567410575
16,259125167935.399,0.0789354980824266,5.5008078725458,-4.14087440605132,0.701803975551387,-3.08688622186553,-3.42324551702076,-0.349764532730139,-3.31618081878059,-24.8781567221773
17,90091581181.9281,0.096741163708611,5.50080670878409,3.37533476277987,0.748058471349032,-3.09084755223655,-3.34177689656818,-0.35075454731269,-3.29233640923252,-24.878156738638
18,43675939151.0262,-0.0427385818039546,5.5007990757058,2.20018386194401,0.663139330683775,1.61735903044965,-4.49697805103491,-0.354060268748438,-2.99126392622961,-24.8781565539754
19,104721556819.307,-6.41841207391801,5.49638208428557,-4.38846454060427,-0.744734067129953,4.52145897905255,-4.51719357754961,1.9962754482744,-2.98179960105554,-24.8781390365222
20,43008855753.5333,-0.0453209789923012,5.50399924605403,0.0213385361310166,0.188270234536523,2.0065420347219,-4.50134125782073,0.686377094654931,-2.78360285070491,-24.878156552894
21,21285237917.1198,-0.0428221077113432,5.50156542479676,1.75567232527749,0.566033995621231,1.52123600660253,-4.49716614382572,-0.0614670786508068,-2.69334781820366,-24.8781565538418
22,21566503297.6428,-0.0434831717981888,5.50383623566966,0.769631295369197,0.261423230953155,1.88813905107605,-4.4982336704153,0.497435369943458,-2.46876187675505,-24.8781565532787
23,11610005983.4713,-0.0428326613894626,5.50184491331283,1.65560975746811,0.53502469236262,1.51078857751561,-4.49719108578986,0.0241148485791815,-2.41183642990014,-24.8781565538129
24,10002448903.373,-0.0429699422556165,5.50302819801899,1.21615789692499,0.389365456242346,1.63057107310649,-4.49744294322854,0.326757855951789,-2.14660383274129,-24.8781565535
25,2765552768.32582,-0.20774630186443,5.29611428793045,0.945599948660183,0.665812399410044,1.82456249038066,-4.57679601619843,0.181226591637938,-1.821146301971,-24.876069077896
26,4914351593.36909,-0.207943898624678,5.30493726620058,0.293608274225535,0.155293087070284,2.61272769383369,-4.57700473443484,0.681362626678057,-1.74794439514688,-24.8760690759881
27,3346618142.28934,-0.207757031135507,5.29789366128513,0.847740887429302,0.588296333564064,1.8677913253114,-4.57681576759553,0.359167697229406,-1.60083702443731,-24.8760690777509
