Iteration,Obj,KA,Q,V2,V3,CL,FP,Tlag1,error_ADD1,error_PROP1
12,32412196308328.7,4.54819599659693,6.20084731529149,-0.958330688288296,0.402067181923643,-1.75628853498127,-6.73321279407219,-8.61829902313904,-10.4189896497617,-13.9252677079915
13,90640814367879.7,4.5486103912744,6.20100918219108,-1.10498495957114,-0.169877281690336,-1.04923274485599,-7.15870233483478,-8.5781469606057,-10.3736345845025,-13.1977834486335
14,18942188139710.3,4.54827049975069,6.2008402660981,-0.959934015747912,0.395831916217198,-1.70881879243941,-6.80971068009879,-8.61491001136385,-10.3817254789162,-13.6284354517438
15,11016679473842.8,4.54849024823155,6.20085776465566,-0.996510845231077,0.253888641697491,-1.42720784475905,-7.02375427883827,-8.60416184281053,-10.3352845094499,-13.1367571839904
16,18714319845922.3,4.54922584108429,6.20136144854907,-1.21395545374558,-0.506377967147327,-1.18527502674778,-7.50342968802663,-8.42838409574602,-10.2760492882007,-12.3530575498838
17,6110276307065.75,4.54864277630335,6.20086187575119,-0.997594397986475,0.250096940087105,-1.43144247766767,-7.12321690877888,-8.58845426856778,-10.2900053459997,-12.8444679467122
18,3582933602558.55,4.54895478698462,6.20100306279328,-1.06515863504088,0.0145360870575894,-1.30812380698106,-7.32692123211489,-8.53304662852735,-10.2122567426598,-12.3299261667516
19,3541021948726.07,4.54993451908625,6.20166555223445,-1.33629335252647,-0.784949645820506,-1.33706323981697,-7.79180301232457,-8.22215466057938,-10.1690453060863,-11.5989449598783
20,1918510004705.15,4.54914366435903,6.20102871511771,-1.07280146533721,-0.00801401721338889,-1.33176747494651,-7.41654333649767,-8.50453097186277,-10.1343639945294,-12.0442380044233
21,1080750793881.05,4.54950493323146,6.20125396924295,-1.17119502494968,-0.293827604001507,-1.3246702408134,-7.58883880763423,-8.39588198928665,-10.0230165879721,-11.5489449867952
22,750366146656.098,4.55083842762214,6.20189822046512,-1.49563162541684,-1.07524333750413,-1.50985146525637,-8.08828593584353,-7.94508523465552,-9.93654693451202,-10.9554857078832
23,486099974533.36,4.55492675906622,6.20268814390526,-2.34656396631672,-2.37241122794957,-2.05636130204113,-9.07511442295724,-6.50683773253752,-9.43940048971337,-10.4504724930376
24,21468850680.4395,4.56479379272594,6.20319631310287,-4.16882537456271,-4.1491919602263,-2.91621963260372,-10.4514040212965,-2.55709195757572,-8.92766370818253,-10.2879291286604
25,17947719045.2721,4.59623515256973,6.20491637533655,-8.98202558522805,-9.0590377674353,-7.70450159136774,-15.2080951912855,-5.18612639479113,-8.5967120780211,-9.9000891306378
26,8315357779.57792,4.68824401096145,6.19989627140194,-14.070238881405,-13.7418254007746,-12.5496768107621,-20.0135314251132,-7.51321428191992,-8.2451400599589,-9.64276952418902
27,1961154621.8118,4.76898368307832,6.19978028281562,-18.3574889468174,-19.7165731012439,-17.1643319102196,-24.5138742551495,-5.57273171700479,-7.96124713122003,-8.92085344200539
28,354090005368069,4.75661079361252,6.19978794152512,-24.0511555516057,-21.179200519891,-10.0079356834798,-23.9706571349083,-5.36193230561205,-7.38113400278759,-5.23945844664759
29,555391302751960,4.76576202237289,6.19978220488915,-19.7608099712608,-20.0770667461286,-15.4066477868114,-24.3724311023674,-5.51826592491251,-7.60619715984425,-7.9657422404068
30,717433234849854,4.76781305457328,6.19978076496428,-18.683915095293,-19.8004266292808,-16.7726389307592,-24.4624796271192,-5.55660250152947,-7.73573698014746,-8.65654603144275
31,1851214004.36935,4.76844135437215,6.19978039307908,-18.4213937168828,-19.7329886363725,-17.1008489803049,-24.4900643888712,-5.56436135226237,-7.86871732294849,-8.83819959514112
32,1410207006.82472,4.76781228804023,6.19978036348452,-18.3702390325118,-19.7193530962446,-17.1891496449089,-24.4655924965139,-5.5634474372039,-7.7639192131009,-8.7909600234404
33,5232296550.65316,4.76739042087847,6.19978020935217,-18.5086999797838,-19.7552544014246,-17.017498121047,-24.4468251073669,-5.62634454410807,-7.61680595082213,-8.64337643404002
34,1257466712.02788,4.76761200373926,6.19978033629738,-18.3954198684354,-19.7258774279854,-17.163400099759,-24.4566825578543,-5.57562121916504,-7.71885608457705,-8.74090483882594
35,1040122515.96396,4.76707110413901,6.19978031652473,-18.4169350476159,-19.731591345375,-17.1548148606663,-24.4337550381394,-5.57418143189455,-7.63277037378104,-8.6147857757969
36,701758334.612144,4.7661040124965,6.19978029590041,-18.42218399011,-19.7492204674505,-17.1397573435485,-24.3938931613799,-5.57557878144726,-7.44034272624634,-8.37297815137358
37,458405230.331291,4.7646545239429,6.19972261321815,-18.5312832148478,-19.7800378951865,-17.0675938066811,-24.3355901684653,-5.57677223741488,-7.07535099816111,-7.88723815917489
38,164356683.5429,4.76005696641929,6.20352630180129,-18.7742018017129,-18.6187183244396,-17.004722851605,-24.178139867587,-5.57659218099326,-6.80900320744199,-7.65248876749631
39,211970592.33152,4.73728669703987,6.18881565140331,-17.8677239850483,-17.8899663094698,-15.9528588926973,-23.2185575297443,-5.57671225683355,-6.4640265266294,-5.99409840202232
40,92060087.5593561,4.75812505140848,6.20291343580225,-18.7737607412603,-18.6305848738402,-16.9230513036273,-24.0967259726762,-5.57676681100507,-6.55152131775662,-7.09491862435246
41,83071033.2779843,4.76063352475928,6.20291047452964,-18.2987662844334,-18.0836288518572,-17.9099806720145,-24.1931446024487,-5.57562882455595,-6.5306795848071,-7.32719277348475
42,61047766.472003,4.75804737710744,6.20291405043299,-18.6671817481368,-18.5073992374914,-17.1652923899252,-24.0937400807332,-5.5759499350807,-6.44016300277618,-7.08930968992147
43,43083173.6842421,4.75862694091533,6.20291397900162,-18.6985796029375,-18.5454524281811,-17.0538385214395,-24.1258449172591,-5.59574987710605,-6.25308812299398,-6.87394880716993
44,4842365845.01412,4.7590864543963,6.32524434397716,-18.8040779845771,-18.7906259449444,-16.7626253064693,-24.1477813563671,-5.60745806988419,-5.95445265162122,-6.51365234822604
45,35098162.8237833,4.75857876557884,6.21638370679841,-18.7027708391365,-18.5637726382767,-17.0425895446311,-24.1235447755821,-5.58383041983469,-6.11822522976136,-6.80034495883503
46,28415978.1145662,4.75864869920478,6.21638337324211,-18.7517645690149,-18.622140746225,-16.9147855253644,-24.126805043223,-5.58414325498275,-5.89933386564123,-6.63423957157042
47,41299533.2816096,4.75752385263855,6.21638326332963,-18.6654596603602,-18.8120532023654,-16.8292639019288,-24.0832572539897,-5.58384645932853,-5.74969447480105,-6.48411524621257
48,25994651.3731321,4.75824777465017,6.21638335030772,-18.7393123066766,-18.6568618037192,-16.9027919648384,-24.1112833999758,-5.58393454876432,-5.84929970405367,-6.59117547484938
49,24996183.9446547,4.75815065607088,6.16383285071168,-18.6861485479037,-18.6618909531139,-16.9011761479905,-24.1076177559458,-5.58390604525449,-5.8295317362057,-6.5820402452864
50,25716603.3484003,4.75821916845869,6.20336518098599,-18.7260173686592,-18.6579722303149,-16.9028235895858,-24.1102036891033,-5.58390507365861,-5.84408742282961,-6.58879383012026
51,25864926.3604218,4.7582403230269,6.21313749813,-18.7359887586341,-18.6571292442018,-16.9028300097565,-24.1110021463034,-5.58390481750589,-5.8479787377312,-6.59057350889968
52,25967843.8133009,4.75824589300662,6.21557267412677,-18.738481667305,-18.6569279936417,-16.9028034056682,-24.1112123793267,-5.58390475834303,-5.84896841761921,-6.5910246078848
53,25922946.4219005,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097926,-6.59113790087817
54,25982818.7461452,4.75824728462348,6.21618162399531,-18.7388899548849,-18.6568785613936,-16.903010859457,-24.1112649043757,-5.58390505167533,-5.84921378978059,-6.59113627003311
55,26009455.1491222,4.75824730103547,6.21618162399556,-18.739051674396,-18.6568782801386,-16.9028489198549,-24.1112655238773,-5.58390474146285,-5.84921646282828,-6.59113757268619
56,25924033.9382715,4.7582473041613,6.21618162399544,-18.739092102056,-18.6568782454533,-16.9028084302146,-24.1112656418676,-5.58390475603395,-5.84921700760213,-6.59113782260873
57,25938895.272838,4.75824730489688,6.2161816239954,-18.7391022088578,-18.6568782384548,-16.902798307591,-24.1112656696332,-5.58390476400228,-5.84921713799721,-6.59113788153299
58,25972405.1072013,4.75824730507808,6.21618162399539,-18.7391047355515,-18.6568782368033,-16.9027957769227,-24.1112656764731,-5.58390476624795,-5.84921717025605,-6.59113789605556
59,26013399.2158306,4.75824730512321,6.21618162399539,-18.7391053672245,-18.6568782363964,-16.9027951442549,-24.1112656781768,-5.58390476682497,-5.84921717829984,-6.59113789967337
60,25943981.7535882,4.75824730513449,6.21618162399539,-18.7391055251428,-18.6568782362951,-16.9027949860879,-24.1112656786023,-5.5839047669702,-5.84921718030949,-6.59113790057703
61,25937154.8465056,4.75824730513731,6.21618162399539,-18.7391055646223,-18.6568782362698,-16.9027949465462,-24.1112656787087,-5.58390476700657,-5.84921718081182,-6.59113790080289
62,26013315.7602266,4.75824730513801,6.21618162399539,-18.7391055744922,-18.6568782362635,-16.9027949366607,-24.1112656787353,-5.58390476701566,-5.8492171809374,-6.59113790085935
63,25977053.0819536,4.75824730513819,6.21618162399539,-18.7391055769597,-18.6568782362619,-16.9027949341894,-24.1112656787419,-5.58390476701793,-5.84921718096879,-6.59113790087347
64,25977658.338618,4.75824730513823,6.21618162399539,-18.7391055775765,-18.6568782362615,-16.9027949335715,-24.1112656787436,-5.5839047670185,-5.84921718097664,-6.591137900877
65,25972715.9862755,4.75824730513824,6.21618162399539,-18.7391055777308,-18.6568782362614,-16.9027949334171,-24.111265678744,-5.58390476701865,-5.8492171809786,-6.59113790087788
66,25943799.4695691,4.75824730513824,6.21618162399539,-18.7391055777693,-18.6568782362614,-16.9027949333784,-24.1112656787441,-5.58390476701868,-5.84921718097909,-6.5911379008781
67,25939367.2034992,4.75824730513825,6.21618162399539,-18.739105577779,-18.6568782362613,-16.9027949333688,-24.1112656787441,-5.58390476701869,-5.84921718097922,-6.59113790087815
68,25948095.5564627,4.75824730513825,6.21618162399539,-18.7391055777814,-18.6568782362613,-16.9027949333664,-24.1112656787441,-5.58390476701869,-5.84921718097925,-6.59113790087817
69,25978032.9759657,4.75824730513825,6.21618162399539,-18.739105577782,-18.6568782362613,-16.9027949333658,-24.1112656787441,-5.58390476701869,-5.84921718097925,-6.59113790087817
70,25984788.1292624,4.75824730513825,6.21618162399539,-18.7391055777821,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097926,-6.59113790087817
71,25978136.7856029,4.75824730513825,6.21618162399539,-18.7391055777821,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097926,-6.59113790087817
72,25914017.273478,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097926,-6.59113790087817
73,25987653.2528393,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097925,-6.59113790087817
74,25914017.2734779,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097925,-6.59113790087817
75,25987653.2528394,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097925,-6.59113790087817
76,25914017.2734779,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097925,-6.59113790087817
77,25914017.2734778,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097925,-6.59113790087817
78,25914017.2734778,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097925,-6.59113790087817
79,25987653.2528393,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097925,-6.59113790087817
80,25914017.2734777,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097925,-6.59113790087817
81,25914017.2734777,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097925,-6.59113790087817
82,25914017.2734777,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097925,-6.59113790087817
83,25914017.2734776,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097925,-6.59113790087817
84,25914017.2734776,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097925,-6.59113790087817
85,25914017.2734776,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097925,-6.59113790087817
86,25914017.2734775,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097924,-6.59113790087817
87,25987653.252839,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097924,-6.59113790087817
88,25914017.2734775,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097924,-6.59113790087817
89,25914017.2734774,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097924,-6.59113790087817
90,25914017.2734774,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097924,-6.59113790087817
91,25987653.2528389,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097924,-6.59113790087817
92,25914017.2734773,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097924,-6.59113790087817
93,25914017.2734773,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097924,-6.59113790087817
94,25914017.2734772,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097924,-6.59113790087817
95,25987653.2528387,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097923,-6.59113790087817
96,25914017.2734772,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097924,-6.59113790087817
97,25914017.2734772,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097923,-6.59113790087817
98,25914017.2734771,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097923,-6.59113790087817
99,25914017.2734771,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097923,-6.59113790087817
100,25914017.2734771,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097923,-6.59113790087817
101,25914017.273477,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097923,-6.59113790087817
102,25914017.273477,4.75824730513825,6.21618162399539,-18.7391055777822,-18.6568782362613,-16.9027949333656,-24.1112656787441,-5.58390476701869,-5.84921718097923,-6.59113790087817
