Iteration,Obj,KA,Q,V2,V3,CL,FP,Tlag1,error_ADD1,error_PROP1
1,7800810641559.82,4.44073299168439,-4.20912119821273,0.510118092768807,6.77864264248204,2.1302810408901,-5.36026177351645,1.1880079961789,-5.47348216418613,0.47319714260492
2,4005069735729.4,4.40991923315046,-4.20195539918145,0.274157304836468,6.77479114740042,1.86093645552597,-4.87542962248922,1.25788168787479,-5.14014883089814,-0.247708298599196
3,2056271384814.34,4.35817692940231,-4.19253961577835,-0.106620411796351,6.76949654248164,1.39547606365419,-4.05923652307627,1.36378070034986,-4.80681549770398,-1.93503284085496
4,1055724726328.63,4.37192196615051,-1.10329500233756,-1.33746758663895,5.21239993568734,0.147310220181498,-4.08357609636459,1.35808945479126,-4.47348216494955,-2.85558520675918
5,323484526.13663,5.00308425609405,1.35290559779414,2.18804806841601,4.4367941356136,3.29398353408074,-5.27166912903118,-4.05413042375353,-4.14014883141382,-0.90071054925692
6,72711270288.5879,4.75149344706882,0.627264192207731,-1.25818013161624,3.45276486133612,-1.51883096982774,-4.16176207721579,-3.60279955046157,-4.06803930676672,-8.77226488905656
7,283006892.500557,4.97961782108875,1.67058786158434,1.72921863726415,4.31629467759439,2.24111536327979,-4.93029992935958,-4.01842734066333,-3.90189492815045,-3.05486439484514
8,473491295.815654,4.97453876447034,2.20668168435813,1.88086526585122,3.8012922015483,1.20245811339816,-4.68344255135333,-3.98111773868111,-3.84034139579113,-5.18310899407282
9,163731040.098688,4.97884882121494,1.86022234816158,1.78442102781391,4.15449106338236,1.92232128325964,-4.85581139394907,-4.01025298857418,-3.79219236239612,-3.50890819924801
10,128557441.841821,4.97734452086257,2.18454927703454,1.88692137531916,3.77171785139443,1.31610417022249,-4.74346691648288,-3.97940993911417,-3.75126895466899,-4.46679213713098
11,95297723.746146,4.9768877689937,2.50970336954792,1.94088075651544,3.11434458437004,0.672190280030905,-4.80472091046398,-3.91443334354262,-3.73354610065125,-5.24062039533131
12,82922246.2860795,4.97123489009797,2.56188733739019,1.63524645789316,2.42031298107279,-1.01394809219852,-5.65728771694634,-3.7008710169936,-2.60676838507688,-6.12774103545499
13,55009520.0178721,4.96255094568522,2.06962988751607,1.37202277363347,2.13064104272576,-3.35562970621676,-6.09574121760734,-3.6170112595327,-2.24225239280966,-6.32469796252026
14,1648233355.80475,4.95775710625665,1.43271899293381,1.23476876557821,1.88352869084768,1.578062327043,-6.35932768963348,-3.58759776044707,-1.9888094644683,-6.1284208484042
15,29409366.7963269,4.95972992096133,1.82432145061584,1.21515088586615,1.94580825379275,-2.21337440286839,-6.25194845744556,-3.60890399059376,-1.95128669548607,-6.15245041120349
16,44790889.3681906,4.95882419645072,1.69906368160867,1.08095481788412,1.72287537141654,0.240433402714927,-6.31748713124723,-3.61884018173387,-1.71033155479419,-5.86439513172561
17,15485063.9578067,4.95936444097659,1.78896879088373,1.13465353131129,1.80108640490226,-1.68221245378252,-6.27773824279072,-3.60924384967196,-1.81003581717449,-5.90913834220457
18,10494634.130323,4.95900187572171,1.74886646173733,1.02215401323834,1.61735752570771,-0.502064670584958,-6.31471346920547,-3.62424121081704,-1.65809874508706,-5.59760427217959
19,2005690888.62617,4.9588614405441,1.7547570597936,0.547686335659794,0.712788343638427,1.69145111333334,-6.34948328320674,-3.68221309898055,-1.50265725100577,-4.99232989906241
20,6380535.89815003,4.95895519961037,1.76627989988437,0.868235645742144,1.29550439360164,-0.083445622272897,-6.32343235091603,-3.62061318265157,-1.60718841962343,-5.30585349300378
21,16160230.7752343,4.95905253368872,1.84788771427887,0.491771960698391,0.555206445979613,0.667210364638682,-6.36556847640353,-3.57365502431793,-1.49950084160393,-4.77011787654063
22,3315650.47708967,4.95897442744182,1.79814243847824,0.787285918828737,1.11045094720165,-0.113124414677603,-6.33011549698693,-3.58172706752549,-1.58898010385706,-5.07547505633897
23,2100839.4635477,4.95910491553607,1.84267540097668,0.58840945567296,0.750226493682109,0.139353056365146,-6.37125412111651,-3.53253059976976,-1.52818419805766,-4.69106043730582
24,3658146.11276762,4.9594583702994,1.95498267595344,0.11824138438375,-0.0210380207206875,0.483936041238529,-6.52762791884085,-3.27109453546318,-1.27667049185702,-4.01343087301978
25,1081470.89903231,4.95937312613165,1.87679009094581,0.511541048637723,0.599986771584122,0.0464531640121765,-6.43611014579292,-3.43507553800925,-1.44609402513201,-4.4937316243938
26,639550.502499569,4.95966431624535,1.92163059657311,0.296019660661346,0.28116032587968,0.156096529615317,-6.53635689635514,-3.29730352895362,-1.3260160638897,-4.06356473674141
27,600550.157073413,4.96016844322935,2.00873674414401,-0.201191928925512,-0.388704696931074,0.291629210897265,-6.74907212191507,-2.81185430615311,-0.920979580431347,-3.43456443819114
28,336396.22443704,4.96010389514152,1.93521218155758,0.275778747996973,0.238645503432822,0.0304288894457402,-6.65677471071096,-3.17345366210609,-1.12358999568551,-3.97057826325775
29,192576.651702051,4.96029822411096,1.96602386338871,0.0631871935664506,-0.0267525265255642,0.113961449726768,-6.74230430686656,-3.0009129772826,-0.973449652362433,-3.51512364634017
30,148453.049745068,4.96123072828077,2.05547595968337,-0.466204187431435,-0.671646795006998,0.214057581792594,-6.94403105078456,-2.37227058153851,-0.778303040093444,-2.90326808803344
31,51133.2699554243,4.96391098939429,2.0942557132658,-0.704254752898123,-0.934842546550937,0.138304475586398,-7.2998268212241,-1.43056931050918,-0.327176047262131,-3.36413993623986
32,49981.4245217116,4.96415175871638,2.18021678260997,-1.59814055923305,-1.80901625289237,0.691025443129866,-7.33355850310113,0.0331186809913806,-1.63610214880984,-2.6450497037319
33,21718.3741455019,4.96411540022357,2.11706799464299,-0.932702846631235,-1.15985379819218,0.254213501564219,-7.32406214692734,-1.00402896608519,-0.372337529794354,-3.06532982111973
34,4020.7483220574,4.96251502368183,2.16775768256634,-1.42902416866521,-1.65209071611519,0.632921468563152,-7.19995514914921,-0.23476695825601,-0.0339917362690743,-2.61120233653686
35,2282.31128587341,3.73338642676382,2.25122542182277,-0.451607117170002,-0.574511354763778,1.71868353197205,-6.09933916618661,0.0799286124851807,0.293905165152858,-2.4730890937459
36,42178267.4504936,6.50626842698489,2.8145313251511,0.399273416027695,1.74216328842539,3.59744238109437,-3.46995288641232,0.65155502367743,0.58908486303724,-2.25965205872308
37,38941874.5521408,3.78932469114882,1.61932568752785,-0.253421818333805,-0.150764797683433,2.20853763706887,-5.38010906114714,0.267465289780686,0.606519840250131,-2.24706870282309
38,1457.96000383262,3.7331816261358,2.24871609884184,-0.454113876818787,-0.580437294009633,1.72481129847072,-6.09392224585054,0.113285413164652,0.564593894675013,-2.32091631771567
39,918.718719784371,3.72481026689451,2.0114216022713,-0.405846036858561,-0.426195224002124,1.92611869014448,-5.80746584325178,0.180952566529582,0.879767609594315,-2.03520596948787
40,726.738397833962,4.39854986551136,2.65132143824344,-0.67536072706111,0.144598879069919,2.09212852082463,-5.47857313201314,0.213329414929324,1.13368483611214,-1.71992972710844
41,673.641364985871,2.63490509579221,3.06006420356249,0.86882503002635,0.740389640367228,2.43269877517869,-5.36394535531684,0.224185010719981,0.992989107426001,-1.43344182478747
42,1799573506.54505,0.198478739525061,5.63389280655497,2.86189283971757,1.37014580936166,3.31738699226671,-4.02945445538651,0.390948422397578,-1.31011038603699,-1.01617531740958
43,624.784300057951,2.44191649950855,3.15071667242397,0.883914161542106,0.772207753701945,2.48167183951092,-4.85898539098404,0.230207828451997,-0.0824807863054612,-1.11447041773625
44,94997966.6748592,1.48997627320631,3.64606338536852,1.36099520571924,0.884930560012178,2.64235205978714,-5.12319830070556,0.279461061680468,0.160616546765557,-0.998371396571113
45,556.155879858476,2.35332481818065,3.19053844479275,0.962692725286914,0.834278811274043,2.49085557720542,-4.95828110491372,0.248786834421293,0.145499792142511,-0.988379947945896
46,71501536.4800299,1.87346863685085,3.35523728016934,1.21759899466179,0.924847656719743,2.55553270590846,-5.09436299129454,0.27849574733041,0.302685580435139,-0.879916235022611
47,77736054.510282,2.33057936908047,3.19144591990742,1.00136523992391,0.880021878870107,2.46962373531846,-4.99986389523712,0.264638060627175,0.260885243578804,-0.920830623017554
48,92564317.1794605,2.3508711780607,3.1902108133441,0.969624424468128,0.842740258770477,2.47660390347948,-4.96037667888386,0.264370217561827,0.173592516474176,-0.975708640118863
49,97468054.8247356,2.35312056040399,3.19052562187861,0.962713255844396,0.834920750923162,2.48937616274414,-4.95825499845611,0.258042957138442,0.147781922586277,-0.98702356962677
50,97853488.3419753,2.35329711929006,3.19053730656571,0.962615482920446,0.834362553620231,2.49064423171252,-4.9582755799504,0.251184686357291,0.14580858421073,-0.988141257982575
51,555.654281983013,2.35331864348266,3.19053822185035,0.962670840031178,0.834297304882388,2.49080790016388,-4.95827982082838,0.249388059158854,0.145568629655479,-0.988323509148492
52,97871818.7083728,2.35330551961431,3.19053813103356,0.962629386630753,0.834336881020547,2.49070752965802,-4.95827715555072,0.2505887744618,0.145714930364451,-0.988207505951246
53,555.407952365583,2.35331553937562,3.19053821461247,0.962659870214666,0.834306621969643,2.49078402342078,-4.95827917821802,0.249688642466644,0.14560323421185,-0.988295275039919
54,97879722.3025545,2.35330914156271,3.1905382891055,0.962638495844745,0.834325890316509,2.49073504306494,-4.95827786888551,0.250289389308094,0.145674554593696,-0.988238040387811
55,555.28590192463,2.3533139829268,3.19053823711014,0.96265437922583,0.834311298629387,2.49077207388175,-4.95827885673601,0.249838926341155,0.145620585234886,-0.988281153303148
56,97883391.8335851,2.35331082310904,3.19053830436809,0.96264353691484,0.834320808959005,2.4907478712846,-4.95827820775849,0.25013939074252,0.145655809783731,-0.988252719974071
57,565.944113287335,2.35331320357893,3.19053825489423,0.962651632302198,0.834313641559496,2.49076609611415,-4.95827869594478,0.249914066267587,0.145629273224935,-0.988274091135885
58,555.270698067263,2.35331378874204,3.19053824161571,0.962653690260932,0.834311882231403,2.49077058392229,-4.95827881662838,0.249857712775352,0.145622749967988,-0.988279390600201
59,555.240324719736,2.35331339965043,3.1905382509762,0.96265231447443,0.834313051851628,2.49076759933504,-4.9582787363195,0.249895284067584,0.145627087474326,-0.988275862276067
60,1059.05306513023,2.35331261856549,3.19053827109206,0.962649571521402,0.834315400801743,2.49076161139961,-4.95827857532683,0.24997042030027,0.145635794794486,-0.988268793891596
61,565.947551255762,2.35331320503345,3.19053825606526,0.962651626494864,0.834313636951401,2.49076610684696,-4.95827869616161,0.249914069586071,0.145629257017103,-0.988274098029086
62,555.236531031957,2.35331335103691,3.1905382522522,0.962652142340037,0.834313197993506,2.49076722649289,-4.95827872628566,0.249899980537914,0.145627629406415,-0.988275421391676
63,561.582385358118,2.35331325374573,3.19053825482657,0.962651798138226,0.834313490485358,2.49076648037083,-4.95827870620821,0.249909373323318,0.145628713984987,-0.988274539268078
64,556.571142835208,2.35331332672429,3.19053825289672,0.962652056254713,0.834313271083228,2.49076704003237,-4.95827872126771,0.249902328756942,0.145627900437688,-0.988275200905132
65,555.549030657352,2.35331334495939,3.19053825241339,0.962652120816528,0.83431321626386,2.49076717988213,-4.95827872503126,0.249900567594087,0.145627697157151,-0.988275366272811
66,555.305915083587,2.35331334951757,3.1905382522925,0.962652136959024,0.834313202560965,2.49076721484047,-4.95827872597206,0.249900127302046,0.145627646343656,-0.988275407612133
67,555.245884603268,2.35331335065708,3.19053825226228,0.962652140994775,0.834313199135363,2.4907672235798,-4.95827872620726,0.249900017228952,0.145627633640697,-0.988275417946801
68,555.236523624244,2.35331335094195,3.19053825225472,0.962652142003721,0.83431319827897,2.49076722576462,-4.95827872626606,0.249899989710674,0.145627630464984,-0.988275420530458
69,555.240895449881,2.35331335075204,3.19053825225976,0.96265214133109,0.834313198849897,2.49076722430808,-4.95827872622686,0.249900008056193,0.145627632582123,-0.988275418808021
70,555.236519930004,2.35331335089447,3.19053825225598,0.962652141835563,0.834313198421701,2.49076722540048,-4.95827872625626,0.249899994297054,0.145627630994268,-0.988275420099849
71,555.238401659025,2.35331335079952,3.1905382522585,0.962652141499247,0.834313198707165,2.49076722467221,-4.95827872623666,0.249900003469814,0.145627632052838,-0.98827541923863
72,555.236515491438,2.35331335087073,3.19053825225661,0.962652141751484,0.834313198493067,2.49076722521841,-4.95827872625136,0.249899996590244,0.14562763125891,-0.988275419884544
73,555.236521724056,2.35331335087066,3.19053825225661,0.962652141751238,0.834313198493276,2.49076722521788,-4.95827872625134,0.249899991933631,0.145627631259685,-0.988275419883914
74,555.236515532133,2.35331335087072,3.19053825225661,0.962652141751423,0.834313198493119,2.49076722521828,-4.95827872625136,0.24989999542609,0.145627631259104,-0.988275419884387
75,555.236515499582,2.35331335087073,3.19053825225661,0.962652141751469,0.83431319849308,2.49076722521838,-4.95827872625136,0.249899996299205,0.145627631258959,-0.988275419884505
76,555.236515491438,2.35331335087073,3.19053825225661,0.962652141751484,0.834313198493067,2.49076722521841,-4.95827872625136,0.249899996590244,0.14562763125891,-0.988275419884544
