Iteration,Obj,KA,Q,V2,V3,CL,FP,Tlag1,error_ADD1,error_PROP1
16,-1604.59480041973,-4.10111272545271,0.374007180202178,-2.85873006130379,5.17199360465803,-1.35750243786521,-7.35771045038955,-5.18718757621265,-140.454075425667,4.14334651025532
17,-1764.21187180107,-2.69179111821187,0.481085071825565,-2.87317480042913,4.60393256411057,-1.42006535452748,-8.05650474197797,-5.11763187093813,-150.292093036589,3.51425465215592
18,20795.4879717167,1.65198574416529,1.3023043177049,-2.84692844550903,3.42114993512152,-1.51498812871608,-10.1380545991383,-5.05763766310729,-158.808906580275,2.03961125663576
19,-1811.2741000368,-1.59445854318294,0.673577404678941,-2.86663900583642,4.32002849525639,-1.44202853987798,-8.56570988308316,-5.10265685585241,-152.421137441809,3.14637293884216
20,-1895.3217537781,-1.20835246123424,0.699249397296583,-2.83604900180782,3.52613318022023,-1.54409608011187,-8.03122522946289,-5.07101489290111,-157.250044802258,2.3691752626385
21,-1741.16413680843,0.669967140804265,1.08024887023011,-2.78514609489759,0.374449560623918,-1.97475214268356,-6.25462568690299,-4.99779697412782,-165.71889584696,-0.995714749523491
22,-1945.4418007803,-0.654163331112688,0.791098247372684,-2.8233943286263,2.74988509415754,-1.64941874277793,-7.63375685292911,-5.05251473934243,-159.364051485003,1.53654262397341
23,-1978.01173871383,1.20793450447921,0.564898338453273,-2.80454497456101,0.464579376865869,-2.00647079149973,-7.28489953015308,-5.00169132007777,-162.501484339563,-0.946035072086439
24,247650713.867463,0.243627517097825,-2.09529960722941,-2.73503198227299,-1.03147618986833,1.01645144667902,-9.31456363011693,-4.75689762743563,-163.639120540042,-0.573510818485737
25,-1824.37342478014,1.00749629950579,-0.0262941905439585,-2.7826960494186,0.449761242338176,-1.18960044725863,-7.8884642108431,-4.9713436553118,-162.754750771167,-0.671286810536271
26,-2037.20753503378,1.19694970840433,0.525437648886363,-2.80084899889677,0.576689186712486,-1.87581497149805,-7.48668438172483,-5.00182353299011,-162.532322636957,-0.789009339040449
27,-2067.88632052698,1.05266357514008,0.365093914874142,-2.79416966363752,0.496747022534087,-1.46136353308809,-7.58317161261237,-5.00572386826575,-162.831918168822,-0.530535822194983
28,-2093.34305746504,0.886404760122976,0.231987504276596,-2.77396182849266,0.446668341670589,-1.50813375114696,-7.65074704283147,-4.96139670319463,-164.054015635242,-0.421101680545164
29,-2130.9712165212,0.648049043175379,-0.146755825200504,-2.7146767282742,0.492774687153003,-1.78639469308155,-7.80733751575427,-4.85560237437348,-166.488875782936,-0.470227832622289
30,-2200.69162694292,0.828750724004595,0.101965781996827,-2.53737189989192,0.312687717582143,-1.38178470516047,-7.70378761850193,-4.87542014899643,-171.453224124084,-0.32178677094183
31,15854.4845067861,-0.855933014125159,-3.26448929166181,-1.8307718659609,1.09292642358431,-3.82043834426431,-8.98103940177391,-3.98300111991635,-180.084482379795,-1.68068153447064
32,-2197.06911177292,0.560705572299739,-0.661701444429983,-2.3739445717308,0.563061486203396,-2.14123041762997,-8.05407843757319,-4.64377001814881,-173.590295645058,-0.752333864350546
33,-2210.63403229875,0.818504970479495,-0.0141706717635122,-2.50508070951143,0.413533269123372,-1.66096311659477,-7.80246976537148,-4.81840355278943,-171.955995180309,-0.470485390577409
34,-2221.51191022257,0.7766252657913,-0.0262000698153652,-2.47180521818282,0.403597044240289,-1.65917068777127,-7.78827504521031,-4.81558374069336,-172.574865725656,-0.404856747957338
35,-2239.96505250449,0.733292959174507,-0.101899261306937,-2.39345236633507,0.434625636864018,-1.76263469067771,-7.82916026097096,-4.79306442397529,-173.813666351495,-0.421574727045139
36,-2276.68917697595,0.750515454633922,-0.0910820884281653,-2.24108752761861,0.426640935686022,-1.73454173492998,-7.82325278404455,-4.78812743143858,-176.308643428808,-0.398155397946032
37,-2349.0048673023,0.789206297418822,-0.203999016004508,-1.92277056848059,0.492189588952108,-1.95294402771463,-7.90011274171058,-4.74194188151534,-181.290586853068,-0.466187224989093
38,-608.813181268008,1.30886575907741,0.534017576653394,-0.972085071589677,0.0247362607327253,-0.321116686470661,-7.43796191003506,-4.89039785393177,-191.039321720495,-0.115524219287569
39,-2382.91786157532,0.891648071330972,-0.00096538292820661,-1.7503751019069,0.389414119624166,-1.4933772536358,-7.75647078414033,-4.78236899837881,-183.721289726231,-0.338850741530261
40,-2258.98152762686,0.915359480223111,-1.02229707004213,-1.49881924542306,0.804528029653093,-2.86555946228812,-8.29823403245505,-4.47895134532516,-188.314119847877,-0.9373298116802
41,-2398.62697421249,0.952576957367412,-0.189895903427177,-1.66092892193839,0.488759493937881,-1.90992650385442,-7.89334344761363,-4.70826932159234,-184.848780857609,-0.529240852389543
42,-2418.33220478775,0.972307912314001,-0.0671983779605868,-1.58854746156484,0.435609701738953,-1.65281624794443,-7.79311441819193,-4.73368569735018,-186.050398443585,-0.393934256681356
43,-2453.84833703262,1.05603669451121,-0.15431329847713,-1.50502390179671,0.472881237584011,-1.9131572555667,-7.87415477931621,-4.68292499586339,-188.528899101887,-0.47841515478069
44,-2507.59078654733,1.17956028234564,0.17784607992058,-1.19807841542888,0.290346380118505,-1.14162675837808,-7.63430598832709,-4.74660051197823,-193.432694670116,-0.271456698927942
45,-1094.49681138105,1.274643548206,-2.2007348384512,-1.1847214072432,0.664511476336733,-2.98787729991057,-8.57248853543172,-3.92533429858038,-196.958689986916,-1.6120480800427
46,-2513.29016796159,1.26411112196642,-0.266014749381786,-1.18425547063484,0.412719323039977,-1.74288064959569,-7.8718922757424,-4.54946654567286,-194.275627441804,-0.69076498827843
47,-2522.59212050187,1.19659199996846,0.167273661600007,-1.18557435758498,0.338810629854375,-1.36613255204405,-7.68322649512906,-4.70820620120377,-193.601181763633,-0.381416717000091
48,-2534.31539440609,1.23567624727404,0.0376725909025812,-1.18646952093514,0.384120656193403,-1.58987404894803,-7.7420487296194,-4.65520789696049,-194.158459702235,-0.439376623711807
49,-2552.90609729151,1.26266848678284,-0.0295203811345239,-1.17965598341296,0.40308231455504,-1.6922024936242,-7.77402727341851,-4.62645385855762,-195.401167743281,-0.42499796014558
50,-2588.51448233975,1.29028545501429,-0.0488295952311239,-1.15872661036656,0.404089187462651,-1.71708905615145,-7.78665631449982,-4.60172359167139,-197.900538576981,-0.411565849297264
51,-2659.17688548204,1.32520171396746,-0.0555620453502395,-1.12150968363631,0.400900859162449,-1.72005907558236,-7.78893323192305,-4.56072171013752,-202.900101704833,-0.407873323148382
52,-2798.97018312935,1.36282992272071,-0.0345700504827004,-1.06752660631893,0.390634877951644,-1.67816967173995,-7.7703121621172,-4.48586603970087,-212.899467052906,-0.397305020777994
53,-2934.99863100786,1.4211462620825,-0.262744454664562,-1.09049033241526,0.489397917142898,-2.02131568284693,-7.89177538753127,-4.34353915491924,-222.888051538604,-0.495663555204859
54,-1581.48566361224,0.752785374500265,0.538004336987453,-1.20316906465327,0.225341361309399,-0.228007804621152,-7.37999664907418,-4.42868640190888,-232.646125452325,-0.142756517265426
55,-2965.86318316662,1.30185013555047,0.0204073306402621,-1.02821856154335,0.410774397574733,-1.40217078584287,-7.69314925366811,-4.38947817510762,-225.27466698635,-0.338509234336117
56,-2972.37262472074,1.4711484801117,-0.795085406991082,-1.23167749645948,0.62268701895745,-2.55311630299769,-8.15505766086378,-4.07219877268401,-230.001854608071,-0.823272118705615
57,-2982.76894972449,1.37283534506409,-0.135364252251536,-1.07979771852057,0.449713051972517,-1.80365271681261,-7.81982915522305,-4.30009666750706,-226.420599918104,-0.513531641571861
58,-3016.07954376281,1.30890645499007,0.0836353014676486,-1.02713693836165,0.376835034115254,-1.40633165409003,-7.66958593307985,-4.33681527564177,-228.866296505242,-0.350281727709348
59,-2958.44374592414,1.51631389660165,-1.05614288861443,-1.16502428845594,0.70600919723253,-2.72932178142634,-8.25199438291684,-3.96019990209754,-233.451321584047,-0.876325331351224
60,-3031.63722554215,1.37428838975635,-0.131204895190039,-1.0615523227223,0.45863165539543,-1.79462826906047,-7.8127642916462,-4.24442096965355,-230.006635960814,-0.505211329578643
61,-3064.96488625535,1.31372803220541,0.0795561095718659,-1.01753632727573,0.385412148658365,-1.41864403850335,-7.67004390177132,-4.2775859241037,-232.457870448389,-0.352797737951065
62,-3036.07042982232,1.51750128214948,-0.972422103582727,-1.16091103673431,0.686970465594017,-2.67661298288451,-8.21954767634975,-3.92507671689189,-237.094389233997,-0.836835842453583
63,-3080.71543668463,1.37794957673506,-0.117404412170709,-1.0542713409955,0.458763944897083,-1.78624838256187,-7.80483489366334,-4.1909521502399,-233.611780053365,-0.49610805953611
64,-3113.69623542359,1.31960558650139,0.0867128703613254,-1.009693978659,0.390177818514085,-1.4204092991308,-7.6657786842996,-4.2234057828342,-236.065986380388,-0.351595033666917
65,-3092.69633561531,1.51660345420653,-0.949272692952103,-1.15323740762444,0.680777286171263,-2.65915312356927,-8.20978097034036,-3.87619904830629,-240.714717398461,-0.821909171108013
66,-3129.3713009554,1.38078404748774,-0.109084616668466,-1.04583066306639,0.461082441609047,-1.78054384837172,-7.79930794293901,-4.13815913423412,-237.223386801039,-0.492007769884193
67,-3162.12860060666,1.32299388551849,0.0924890018188612,-1.00163259648574,0.395493229155182,-1.41870805468465,-7.66115641274326,-4.17045530455976,-239.678769135539,-0.351236857525823
68,-3147.0290403451,1.51768471114895,-0.930862155711613,-1.14845981876798,0.673722526934404,-2.64299826748189,-8.20172505952206,-3.82612463462776,-244.336510627908,-0.811286052981506
69,-3177.76543958318,1.38318828063917,-0.101757185642176,-1.03852894076264,0.463216624082475,-1.77382569823445,-7.7937655687444,-4.08590086025724,-240.838650077597,-0.489187112502918
70,-3210.33669245488,1.32582853456591,0.0978538072014193,-0.99442237332789,0.400626417985652,-1.41686661132983,-7.65649047585588,-4.11808980211097,-243.29521125377,-0.351313331626894
71,-3200.50526767469,1.51835776513209,-0.912782525267261,-1.14378409786788,0.667071696775329,-2.62668805361935,-8.193745171279,-3.77666450970148,-247.961788886401,-0.801208523719356
72,-3225.93284470202,1.38508227229692,-0.0946779985041478,-1.03183702684024,0.465422970228386,-1.76710961666693,-7.78831929634994,-4.03424131804873,-244.457506355683,-0.486637300082081
73,-3258.32528366061,1.32825872796279,0.102986174509892,-0.987744373351423,0.405782200832296,-1.41512838599004,-7.6519384116009,-4.06631148766738,-246.915232148015,-0.351494197281235
74,-3253.3745541117,1.51877267024594,-0.894555507283939,-1.1391680650047,0.660699893988109,-2.61033623568746,-8.18563643212404,-3.72796239249629,-251.590632369138,-0.791380572650491
75,-3273.87893645484,1.38662830847842,-0.087702709455772,-1.02556726703703,0.467702306345115,-1.76048665564967,-7.78294094082831,-3.98320849186182,-248.079928341102,-0.484188733453366
76,-3306.09501799666,1.33043427632477,0.107917457732886,-0.98145496308766,0.410955593267931,-1.41354320514551,-7.64751734996503,-4.01513197611924,-250.53881751535,-0.351733085229819
77,-3305.69639310169,1.51897302143845,-0.876114494069241,-1.13456170636512,0.65459394478467,-2.59390032732607,-8.17734729494468,-3.68004904642119,-255.223067816004,-0.781719928301024
78,-3321.60425953887,1.38793559938186,-0.0808179898997461,-1.01959643396006,0.47003774480834,-1.75396015820819,-7.7776206948958,-3.93281867118144,-251.705916915464,-0.481807164298497
79,-3353.64555341982,1.33245241387909,0.112650175513943,-0.97544658564838,0.416124720285443,-1.41211281582847,-7.64322610687764,-3.96456185615989,-254.165970185347,-0.352020389254689
80,-3357.49038919328,1.51900837854253,-0.85749509638722,-1.12995708407704,0.648756069544585,-2.57737562932891,-8.16888147000344,-3.63293062535982,-258.859085736062,-0.772212938510575
81,-3369.10853612251,1.38908676925957,-0.0740352787823443,-1.01384129240348,0.472414130037375,-1.74752759870541,-7.77235774106942,-3.8830813508111,-255.335474517667,-0.479485667270557
82,-3400.97627761154,1.3343568943533,0.117185239690225,-0.96966762137048,0.421272597517265,-1.41083069492865,-7.63906399902984,-3.91461039052498,-257.796690414331,-0.35235278500156
83,-3408.77202503253,1.51890771226479,-0.83872888864994,-1.12535096069203,0.643184096593758,-2.56075131383334,-8.16024514986387,-3.58659799053353,-262.498672400618,-0.762856310057189
84,-3416.39104753828,1.39012234560774,-0.0673589495049928,-1.0082626897738,0.474821539448716,-1.7411812302002,-7.76715083754728,-3.83400225089345,-258.968589986157,-0.477221313627114
85,-3448.08639161488,1.33617683290645,0.12152545900768,-0.96408453452512,0.426387849058451,-1.40969058251739,-7.63502821050769,-3.86528234594887,-261.430965975652,-0.352727816284036
86,-3459.55581959476,1.51868493802027,-0.819845581537573,-1.12073793261062,0.637878253816783,-2.54402496449383,-8.15144374273858,-3.54103994090695,-266.141801716462,-0.753649285326473
87,-3463.451174043,1.39106813742611,-0.0607947689818798,-1.00283415571745,0.477255242175802,-1.73492016035686,-7.76200016610587,-3.78558190139067,-262.605257566407,-0.475013919152329
88,-3494.97514729809,1.3379296321567,0.125671425948986,-0.958676874198208,0.431463507909503,-1.40868900525632,-7.63111803902646,-3.81657936413872,-265.068789569018,-0.353144191029773
89,-3509.85665754343,1.51835096202822,-0.800865205895204,-1.11611774584994,0.632834492417874,-2.52719564236956,-8.14248595100604,-3.49624947696526,-269.788455423039,-0.74458960796479
90,-3510.28817062071,1.3919396303091,-0.054344537440819,-0.997539927472636,0.479710063195333,-1.72874116877397,-7.75690612776034,-3.7378205271823,-266.245459048789,-0.472861433165542
91,-3541.64169255165,1.33962672973173,0.129625182878518,-0.953431361020569,0.436493027431801,-1.40782300259371,-7.62733270855634,-3.76850198981562,-268.710142169325,-0.353600181510509
92,-3559.68715694144,1.51791888424837,-0.781817143990314,-1.11148906069969,0.628051224457803,-2.5102756493798,-8.13338603443162,-3.45221723199802,-273.438627343994,-0.735679797265802
93,-3609.52977599912,1.51973667939334,-0.374441979418754,-0.772858254212418,0.492300608734887,-1.26855838904434,-7.76009594641527,-3.14959841668773,-278.218955010376,-0.458867489790252
94,-3710.4648184529,1.50131905682029,-0.271949014754213,-0.971956328955018,0.395848772748979,-1.56993789411211,-7.7822164640534,-3.01699550592668,-283.199893715132,-0.605686183640831
95,-3840.70038102258,1.0277166510292,0.312377704558601,-1.05771830739441,0.490656562344936,-1.088363588699,-7.48003356385356,-3.01461859709731,-293.151479271187,-0.359448547364607
96,-2843.93900215276,1.71411682966834,-2.79472393978592,-1.43098032572459,0.502522163904715,-3.79795792958692,-9.13322372544006,-1.80645461486996,-301.918112681023,-1.51998600604481
97,-3852.86382627915,1.37803379050856,-0.389869260141814,-1.10479689555673,0.506441691700512,-1.89162807086152,-7.90882423822369,-2.7118345367616,-295.296948794219,-0.687851950247904
98,-3895.36210172602,1.22864316250883,0.0261539204570902,-0.960508846848714,0.540845071235576,-1.27666319651035,-7.59654195847478,-2.74181890540526,-297.639380390269,-0.425140335968408
99,-3961.24549142495,1.37803316047771,-0.0735056788380844,-1.00819916438708,0.509027147389112,-1.64710215913926,-7.72017425683236,-2.62718659073356,-302.61816813994,-0.527539420127922
100,-4064.83301215833,1.15052076931732,0.576605478967045,-0.810257604258698,0.554222420786441,-0.763657863462962,-7.27405400653014,-2.69601469811995,-312.539026136334,-0.250570821533801
101,19741.3513520005,2.18023149342776,-4.42666701960014,-0.993058869161196,0.0424222041225742,-4.22774969014749,-9.71588192817746,-0.52758329186145,-319.376116015541,-2.30092397886231
102,-4064.83301215833,1.15052076931732,0.576605478967045,-0.810257604258698,0.554222420786441,-0.763657863462962,-7.27405400653014,-2.69601469811995,-312.539026136334,-0.250570821533801
