Iteration,Obj,KA,Q,V2,V3,CL,FP,Tlag1,error_ADD1,error_PROP1
1,4195170038953054,8.28228178666123,4.54133663710879,-0.713313992915523,7.32880187145456,1.54026454923353,-3.15386369805871,2.05037980333647,-8.61720749142901,0.471809116437517
2,2153872115250771,8.28142733530834,4.58052537884176,-0.741399687126583,6.88893834366144,1.50181113376767,-2.64415704222117,2.04993664977445,-8.28387415809568,-0.18530878538205
3,1105834816176294,8.27859439259431,4.64367191270469,-0.761552665367038,6.05843428455061,1.56796371334635,-1.75564859776182,2.04831705593271,-7.95054082476235,-1.73480036597103
4,567747999931790,8.2718186735417,4.27977558186464,-0.713725551479946,8.63166682688461,3.0806913999032,0.801036346916198,1.97768898361844,-7.61720749142903,-1.18466940591864
5,542085633.597463,8.27123438226129,4.48100634733678,-0.851308238624625,8.48638349157329,3.06491109455935,0.775097263128893,-6.00692574715486,-7.28387415809572,-0.953661833659777
6,19946989638.7553,8.27121135738545,6.7972863510215,-0.851463097381115,2.61835221007749,0.622068639434025,-0.217330622827305,-5.98145873155659,-7.28711898323255,-8.25078485114008
7,425231011.034751,8.27122882523639,5.10301844684886,-0.851350567682596,6.91178755697462,2.40651594353237,0.690471435964483,-6.00080810412857,-7.28463815949075,-2.66919815627421
8,299683296.684428,8.27122697173215,5.35126241959115,-0.851959012638799,5.00619234208433,2.03868615979186,0.837147124164847,-5.9812947780555,-7.28483907017652,-4.21835538479363
9,18951749096.7936,8.27118555734845,5.59064504887586,-0.859682139507523,1.8363098354506,1.30709724036924,3.95833598550665,-5.95172712355262,-7.28511173050115,-6.36697462207277
10,174639749.414287,8.27122322082746,5.43400027787864,-0.854357693250349,4.00550564014441,1.59546739361097,1.1051039101294,-5.92209581259282,-7.28488982008859,-4.74988768267775
11,260436441.368345,8.27118352220142,5.51828260263077,-0.866702131553277,2.24672414400981,0.994523155472261,2.55313954498909,-5.87188631703748,-7.28592916046308,-5.57992893760986
12,89691855.9850381,8.27122284915676,5.4610827406521,-0.857532045644779,3.54269696023667,1.19616283378458,1.07726408564582,-5.87035659658791,-7.28502980974844,-4.86299575534364
13,51725067.6617557,8.27124724386002,5.44933864421109,-0.852252479409533,3.99604897992695,1.15829131722976,0.028886792051519,-5.81072959942357,-7.28511390178331,-4.36028156151803
14,32455904.7363418,8.27126896717762,5.42724197522203,-0.846018432606864,4.83415428941476,1.15234783223036,-2.15545247565943,-5.69545355742033,-7.28650351925055,-3.48713294581905
15,18330221.4691877,8.27113729182846,5.49706877016021,-0.851895878809966,2.95880400062321,-0.28078607557563,1.98090196306018,-5.728635331023,-7.29902182631815,-5.00818301567767
16,89971882.9373786,8.27121441887444,5.46955046633742,-0.754087872048865,7.43284364577868,-0.0834539494831258,-6.08295544995337,-5.60166662062194,-7.29925237313476,-1.14919504829651
17,10660732.4870198,8.27115631299895,5.49091596070303,-0.829769661564492,3.97078013583807,-0.26043850200476,-0.00818044980616883,-5.69268015872582,-7.29907915747826,-3.88247380465538
18,6532090.79206798,8.27115263010816,5.48001785862209,-0.81559284969389,5.71497886514389,-0.273253966618941,-4.27274328519625,-5.6575579792027,-7.30169292310815,-1.94094084597274
19,301826072918868,8.27104695217927,5.52430631096462,-0.825917702431954,-1.55384313657366,0.148434270171925,-4.79006059812126,-5.63845329476413,-7.3058017722413,-8.77587595136463
20,3589633.06156811,8.2711369114215,5.49225367500914,-0.818367724320131,3.78002775596582,-0.294004746823253,-4.40106134092728,-5.65203802397761,-7.3036956867069,-3.51855809679519
21,348885134404025,8.27039684784308,5.48560775012517,-0.831360257971722,2.46086352943786,4.45181938669021,-5.17733536605415,-5.70412740201563,-7.37373340561515,-3.87426013099208
22,2917284.53574827,8.27100695277253,5.49511833035356,-0.826861101576067,2.92330429605507,0.453803926721136,-4.77010816219889,-5.64271676612875,-7.31620657126758,-3.88295864668813
23,5841337.10573085,8.27100962708555,5.50302257110923,-0.846838500358673,2.05768601402617,0.927915159628283,-5.52135710574177,-5.54780736057884,-7.31725794862557,-3.76221892941741
24,1497133.68024989,8.27100851906835,5.49832810821257,-0.831217217473083,2.73163918573301,0.319504635650477,-4.89216002239839,-5.60580608127279,-7.31630753642807,-3.71987556340817
25,906322.087089226,8.27100999474476,5.50232854881798,-0.843099344881674,2.30453067033637,0.438330663120585,-5.28800836802275,-5.54407570655725,-7.31715198690388,-3.53706626988171
26,504554.437320721,8.26154993482708,5.50429378948765,-0.858783159830241,1.82098046340542,0.304359899589229,-5.66982409841887,-5.3860254633175,-8.37742880405733,-3.41280173116319
27,257601.719941871,8.24273884807618,5.48159079303187,-0.846534740939143,1.65287126953302,0.146500160012034,-5.79005112426136,-5.27508432992331,-10.8566968838953,-3.26357918217311
28,131597.449422203,8.20579871734276,5.46521177628221,-0.839076710557712,1.5281366761443,0.0494334515680579,-5.89917729089303,-5.17100473371151,-15.8470453021269,-3.0467557500784
29,67108.1798628264,8.13181481993534,5.4308552100997,-0.813209053421575,1.43463418623084,-0.014853422671492,-5.98380292253128,-5.04916572460941,-25.8418808330494,-2.79965490018981
30,34076.1318582058,8.0578300195067,5.39623710792466,-0.786603029732274,1.35989289477993,-0.0629500121972834,-6.05225365589991,-4.93709360319484,-35.8367903440456,-2.53437188444243
31,17113.2975475766,7.98384651392267,5.36150715960077,-0.759440816403165,1.29866878176224,-0.100388877112566,-6.10868983927318,-4.83197227840214,-45.8315316684678,-2.25735683585202
32,8368.7920834013,7.90986240239214,5.3266126248374,-0.731800593663257,1.24703724025729,-0.131101206432176,-6.15721542476216,-4.7315550891728,-55.8262977090205,-1.97330451172176
