Iteration,Obj,KA,Q,V2,V3,CL,FP,Tlag1,error_ADD1,error_PROP1
1,61218315775.5193,6.26189376218693,-0.89274617945662,5.40440626997166,-5.67744431589327,-0.0159544097552522,-2.38856403550558,1.23285512190699,-3.04971422798337,-1.55964750329395
2,31430531401.9243,6.26098743772799,-0.892127100578886,6.07552017854875,-5.67588709880183,0.0703609564934169,-1.8687503011853,1.22699969985605,-2.71638089481517,-1.15864820944866
3,16136973029.7364,6.20960941466103,-0.856848064218151,7.08705953120001,-5.58776505066219,1.43220570401156,-0.962754173580637,1.20744809304192,-2.38304756162797,-0.736539212528911
4,8284998327.05191,5.98888528173813,-0.705245116082974,7.02198434439014,-5.20915134463331,5.38245022766684,-1.04050881085243,1.14447188123609,-2.04971422857119,-0.501666826797489
5,2200148.88123798,2.38621380959935,1.7680783060452,6.13809874376487,0.968742020109975,4.55482529710179,-1.61208202628652,-1.03877120550959,-1.71638089572343,-0.736147012908454
6,2917732266.04125,2.66614815475271,1.77585098070368,0.510734029903761,0.920876627404271,-0.181952185245138,-4.32370565656233,1.63954789200212,-1.5271942940704,-6.32657662408541
7,1039660.54991815,2.37818602403264,1.77090516056322,4.55413162820837,0.953321327604128,3.35132298742381,-2.06978591077587,-0.373938118937597,-1.72909641075901,-2.01703052140621
8,187766093.927779,2.14837773348396,1.75860556751786,4.35617450321426,0.932499524489133,2.84243120797239,-6.48472266640311,1.20930546617056,-0.156204914335056,-2.43671863325672
9,466678.227961146,2.35454465229371,1.76890170798352,3.8667623470146,0.925822323150431,2.94693989889289,-2.70316667562078,0.147970962462358,-1.51961109217015,-2.47280926796119
10,1234037310.42335,2.32388094332475,1.70985577888325,3.94889120528204,0.941827336849584,2.96562833410119,-5.00551291139565,1.01904335946451,-1.09763414190943,-2.49715862119637
11,2075812205.51702,2.34916342806589,1.75518520730925,3.6763716975661,0.930550221696489,2.99871484361479,-3.20716931538402,0.427574273739943,-1.38150901385911,-2.45911817199783
12,292433.429596822,2.35453886700003,1.76778064711941,3.76441056825455,0.925640424614682,2.94239475174483,-2.70415293226814,0.201700822898014,-1.51939653705978,-2.36779350254693
13,2453327004.37154,2.35341160008267,1.76253878553392,3.60450185349214,0.929887435753195,2.989559110705,-2.88972278914764,0.358425808696826,-1.46505648819044,-2.27912300459152
14,230306.31150614,2.35453747522987,1.76743328049716,3.7134806118076,0.925603265531745,2.94109744365692,-2.70446435875201,0.231209415956643,-1.51932210644186,-2.31644186658408
15,2732442692.9046,2.35453244175014,1.76705667622515,3.61149395796052,0.925591337766179,2.94019088150641,-2.70595848712534,0.293541589193215,-1.51893215297729,-2.21582309706238
16,204069.984142946,2.35453695848231,1.76734292413762,3.68803594706835,0.925593617174119,2.94076946649546,-2.70460462071405,0.246689899579148,-1.51928677455412,-2.29117002808819
17,2733843106.14562,2.35453581971669,1.76726385538546,3.63714119104855,0.925582150592374,2.94051486960876,-2.7049745422019,0.278445262729303,-1.51918816634961,-2.24112386363796
18,2734288012.42143,2.3545367393467,1.76732355086933,3.67531604065873,0.925589956961302,2.94069506419007,-2.70467225571708,0.254618494635491,-1.51926922499002,-2.27864803619502
19,200992.281750957,2.35453690636788,1.76733809686627,3.6848561262856,0.925592669764905,2.94075042695332,-2.7046205161412,0.248671629694084,-1.5192826766383,-2.28803910373798
20,2734315370.49223,2.35453680185871,1.76733018080347,3.67849640695447,0.92559084734689,2.9407186373846,-2.70465316812838,0.252647452122717,-1.51927420008111,-2.28178514314419
21,199469.538070561,2.35453688085778,1.76733612165009,3.6832662311822,0.925592206375543,2.94074237544739,-2.70462843860123,0.249665486842249,-1.51928062686709,-2.28647551488658
22,2734327796.18191,2.35453682979081,1.76733261168189,3.68008641009801,0.925591296077131,2.94072785154548,-2.70464449360481,0.251656258639575,-1.51927645828694,-2.28335030702172
23,2734345102.04517,2.3545368682395,1.76733524508476,3.68247128407093,0.925591976891584,2.94073871909514,-2.70463239370588,0.250163155825719,-1.51927960171635,-2.28569418914871
24,199279.944889729,2.35453687771229,1.76733590256544,3.68306749490373,0.925592148887761,2.94074145980699,-2.70462942379005,0.249789902622034,-1.5192803716189,-2.286280181998
25,2734346524.57135,2.35453687142081,1.76733547131815,3.68267002350272,0.925592034158922,2.94073965323473,-2.70463139736374,0.250038787129592,-1.51927986006909,-2.2858895486692
26,199185.210689757,2.35453687614168,1.76733579476772,3.6829681271779,0.925592120176395,2.94074100777708,-2.70462991628935,0.249852123384838,-1.51928024399068,-2.28618252330416
27,3598179.71686949,2.35453687300036,1.76733558090385,3.68276939164942,0.925592062814823,2.94074010989459,-2.7046309020876,0.249976576999268,-1.51927998847068,-2.28598721367122
28,199137.859128037,2.35453687535691,1.76733574130527,3.68291844332678,0.925592105828721,2.9407407832099,-2.70463016251572,0.249883236697589,-1.51928018017541,-2.28613369580572
29,660388.451775286,2.35453687378736,1.76733563481345,3.68281907560531,0.925592077148613,2.94074033562008,-2.70463065516823,0.249945466345412,-1.51928005247901,-2.28603604274784
30,199114.187265529,2.35453687496467,1.7673357146832,3.68289360140414,0.925592098656874,2.94074067128832,-2.7046302856231,0.249898794086851,-1.51928014826749,-2.28610928251873
31,400460.000284541,2.35453687418017,1.76733566154733,3.68284391755408,0.925592084316986,2.94074044783133,-2.70463053188775,0.249929909620965,-1.51928008443517,-2.28606045642952
32,227290.333540799,2.35453687476858,1.76733570139945,3.68288118044356,0.925592095071448,2.94074061541805,-2.70463034717533,0.249906572964709,-1.51928013231345,-2.2860970759908
33,201999.695927965,2.35453687491565,1.76733571136227,3.68289049616412,0.925592097760489,2.94074065732038,-2.70463030101028,0.249900738805961,-1.51928014427923,-2.2861062308864
34,199113.447532518,2.35453687495241,1.76733571385297,3.68289282509414,0.925592098432776,2.94074066779631,-2.70463028946984,0.249899280266607,-1.51928014727044,-2.28610851961062
35,200092.347416078,2.3545368749279,1.76733571219261,3.68289127247414,0.925592097984584,2.94074066081267,-2.70463029716337,0.249900252626855,-1.51928014527632,-2.28610699379489
36,199113.077681565,2.35453687494628,1.76733571343788,3.68289243693915,0.925592098320728,2.9407406660504,-2.70463029139321,0.249899523356663,-1.51928014677191,-2.28610813815668
37,199149.211985728,2.35453687493403,1.76733571260773,3.68289166062915,0.925592098096632,2.94074066255866,-2.70463029523996,0.249900009536961,-1.51928014577486,-2.28610737524892
38,199112.892755777,2.35453687494322,1.76733571323034,3.68289224286165,0.925592098264704,2.94074066517746,-2.70463029235489,0.249899644901736,-1.51928014652265,-2.28610794742974
39,199112.522942023,2.35453687493709,1.76733571281527,3.68289185470665,0.925592098152656,2.94074066343161,-2.70463029427826,0.249899887991928,-1.51928014602413,-2.28610756597589
40,200566.539981489,2.35453687492484,1.76733571198516,3.68289107839665,0.92559209792856,2.94074065994001,-2.70463029812502,0.249900374172497,-1.51928014502707,-2.2861068030683
41,199149.212404864,2.35453687493403,1.76733571260774,3.68289166062915,0.925592098096632,2.94074066255871,-2.70463029523995,0.249900009537069,-1.51928014577486,-2.28610737524899
42,199112.476673968,2.35453687493633,1.76733571276339,3.68289180618727,0.92559209813865,2.94074066321338,-2.70463029451869,0.249899918378214,-1.51928014596181,-2.28610751829416
43,199112.384211532,2.3545368749348,1.76733571265963,3.68289170914852,0.925592098110638,2.94074066277693,-2.70463029499953,0.249899979150787,-1.51928014583718,-2.28610742293072
44,199502.072419755,2.35453687493173,1.7673357124521,3.68289151507102,0.925592098054614,2.94074066190404,-2.70463029596121,0.249900100695945,-1.51928014558792,-2.28610723220383
45,199149.212431194,2.35453687493403,1.76733571260775,3.68289166062915,0.925592098096632,2.94074066255871,-2.70463029523995,0.249900009537076,-1.51928014577486,-2.28610737524899
46,199112.372653488,2.3545368749346,1.76733571264666,3.68289169701868,0.925592098107136,2.94074066272238,-2.70463029505963,0.249899986747359,-1.5192801458216,-2.28610741101028
47,199119.851505952,2.35453687493422,1.76733571262072,3.68289167275899,0.925592098100133,2.94074066261327,-2.70463029517984,0.249900001940504,-1.51928014579044,-2.28610738716942
48,199112.366874551,2.35453687493451,1.76733571264017,3.68289169095376,0.925592098105385,2.9407406626951,-2.70463029508969,0.249899990545645,-1.51928014581381,-2.28610740505007
49,199112.3548691,2.35453687493432,1.7673357126272,3.68289167882391,0.925592098101884,2.94074066264054,-2.70463029514979,0.249899998142218,-1.51928014579823,-2.28610739312964
50,199112.364741137,2.35453687493432,1.7673357126272,3.68289167882002,0.925592098101883,2.94074066264053,-2.70463029514981,0.249899960889315,-1.51928014579823,-2.28610739312581
51,199112.357672721,2.35453687493432,1.7673357126272,3.68289167882294,0.925592098101883,2.94074066264054,-2.7046302951498,0.249899988828992,-1.51928014579823,-2.28610739312868
52,199112.354897178,2.35453687493432,1.7673357126272,3.68289167882367,0.925592098101884,2.94074066264054,-2.70463029514979,0.249899995813911,-1.51928014579823,-2.2861073931294
53,199112.354870298,2.35453687493432,1.7673357126272,3.68289167882385,0.925592098101884,2.94074066264054,-2.70463029514979,0.249899997560141,-1.51928014579823,-2.28610739312958
54,199112.354865056,2.35453687493432,1.7673357126272,3.6828916788239,0.925592098101884,2.94074066264054,-2.70463029514979,0.249899997996699,-1.51928014579823,-2.28610739312962
55,199112.354863749,2.35453687493432,1.7673357126272,3.68289167882391,0.925592098101884,2.94074066264054,-2.70463029514979,0.249899998105838,-1.51928014579823,-2.28610739312964
56,199112.354869229,2.35453687493432,1.7673357126272,3.68289167882391,0.925592098101884,2.94074066264054,-2.70463029514979,0.249899998133123,-1.51928014579823,-2.28610739312964
57,199112.354869218,2.35453687493432,1.7673357126272,3.68289167882391,0.925592098101884,2.94074066264054,-2.70463029514979,0.249899998139944,-1.51928014579823,-2.28610739312964
58,199112.354869108,2.35453687493432,1.7673357126272,3.68289167882391,0.925592098101884,2.94074066264054,-2.70463029514979,0.249899998141649,-1.51928014579823,-2.28610739312964
59,199112.3548691,2.35453687493432,1.7673357126272,3.68289167882391,0.925592098101884,2.94074066264054,-2.70463029514979,0.249899998142218,-1.51928014579823,-2.28610739312964
