Iteration,Obj,KA,Q,V2,V3,CL,FP,Tlag1,error_ADD1,error_PROP1
1,707798.719381096,5.66219123971842,0.667768819148502,1.57823793187425,7.03760851405329,-5.04768360438972,-13.0017824547832,-7.96243166473447,-9.49978069417479,3.27635405800287
2,363300.268588831,5.66078889624675,0.306887465526959,1.2225509797782,6.79596307457677,-5.04876888331521,-12.4698896284972,-7.76710314854576,-9.73248534823025,2.71990000985222
3,186746.927679054,5.65866237700793,-0.508234764146037,0.421332782196275,6.32169938107205,-5.05415408112654,-11.7431940198533,-7.19086115674714,-10.140760717511,1.51913757749689
4,98588.4123468588,5.65606701449948,-2.28448387601991,-1.30528016135832,5.89957719372909,-5.07948460746313,-10.5410937033195,-6.0799473068066,-10.4841802548041,-1.10532418719489
5,105008976.816023,5.65326475952972,-6.19053367863809,-4.8245341317168,5.09297962875572,-5.41519430368918,-9.1672731668891,-3.4871546718937,-10.7144265101306,-6.29486636857795
6,44324.268398363,5.65470106394579,-3.05230476634768,-1.97420211164905,5.87948282767135,-5.12870271286219,-9.63435525150751,-5.84880034270715,-10.5066197219576,-2.54895133315679
7,104515.899333961,5.65191885346094,-0.955155011119985,-0.205030453074374,5.91082479850709,-4.85689360455367,-7.96883973578958,-8.05344036721724,-10.6398682128921,-1.68582282794119
8,23356.2017009659,5.65391895013419,-2.58674969517992,-1.56109732995321,5.88699957917396,-5.06819731617933,-9.1522827638255,-6.38865896059445,-10.5395350884169,-2.25919242518875
9,11849.9321805442,5.64618616364523,-2.56302763297111,-1.49319075685128,6.83071664528853,-4.89532442343816,-9.0037807062304,-6.43449417836976,-12.2790386619698,-2.10352460271556
10,6027.12140407762,5.62891025394544,-2.44485380121183,-1.34735694071831,7.84826742981027,-4.65749663158659,-8.82738647724372,-6.55392877389883,-16.1208237953541,-1.8433172201311
11,2993.43719659818,5.59292851980374,-2.35980809133739,-1.23018752331018,8.31884679900063,-4.48485625864012,-8.69521150028798,-6.57990450873318,-24.0985340763648,-1.58953532990735
12,1363.71160395345,5.54782306339217,-2.26564237994465,-1.1036300909803,8.51051541632184,-4.35140955539964,-8.57329470927795,-6.57896305295367,-34.090311547468,-1.32865941000748
13,469.34660701408,5.50269197107775,-2.17135538476185,-0.970611313463531,8.56716052153354,-4.24876242788529,-8.46488898203883,-6.57117026701545,-44.0843990982494,-1.07560838040429
14,-51.2762917240367,5.45755563504115,-2.07878232027606,-0.825309597437217,8.5629137679316,-4.16126585092579,-8.36617871062932,-6.55958791252399,-54.0792417557508,-0.845787905150096
