Iteration,Obj,KA,Q,V2,V3,CL,FP,Tlag1,error_ADD1,error_PROP1
1,146070721.712136,-0.956583410071592,2.11468670984485,6.83916071718095,3.45951024179298,3.23587897816282,0.815451259572191,-5.43891031754412,-9.40218067693844,-2.22289487946421
2,83987925.1270927,-1.01840947012495,2.1038327086549,5.95713807092351,3.44083690106696,3.04760725491063,0.757463319887694,-5.40570315402515,-9.40237841832202,-2.64460033272321
3,60867386.4607664,-1.10530192287614,2.05551630306478,4.39601493641007,3.34339467910036,2.23526105504409,0.79988209672811,-5.26507779877109,-9.40285905743508,-3.57305785800387
4,64042725.8643236,-0.382854562099361,1.55798372682445,1.93790610656245,2.98234812917357,0.638144919297114,2.96876113826828,-4.87807810386672,-9.40489727124979,-4.85886046720042
5,34113927.7744332,-1.1475038224999,1.95905907286865,3.95017810831374,3.12771163250917,1.44449682398693,0.846034602381245,-5.08467632030481,-9.40313683231179,-3.86226791150404
6,24998920.3177483,-2.50065970617024,1.77393547570354,4.66128723513858,2.99033372848194,1.20736002173308,-0.306732764131277,-4.96065709237187,-9.40576813592192,-3.40438654756036
7,14414820.0173983,-4.45912432970269,0.994293320352744,3.00847555148246,2.23973737173359,-0.747285201976763,1.36126713889637,-4.74702068540115,-9.41524558351353,-4.67434760887241
8,11457384054.983,-7.44406704952832,4.36768532694417,3.52425015396737,6.19837424182818,2.12345936761261,-2.52129531964965,-4.88429958513552,-9.41596936222052,-2.56740613581762
9,14193580.5800205,-5.51104207874002,1.40770401377978,3.55716871167768,2.69932318240265,-0.404154368053933,0.192840327354441,-4.7520399673541,-9.41538898954738,-3.82153335672529
10,7399483.60919259,-4.71593090881586,0.988039575820474,3.02363080229096,2.20483461789436,-0.761180846959346,1.0969089844459,-4.73294497351833,-9.41526652147603,-4.33925517554463
11,5025524.93231355,-4.89549909698456,1.3907394759349,2.63513205635967,2.77379302014565,-0.349200805077503,0.811074867404449,-4.73204289651675,-9.41632245304787,-4.05727558221815
12,5038868.27251301,-5.5488448189711,2.01981858462747,1.29300817134015,3.39003525548998,0.181690973280763,0.0621352193335013,-4.64526430656551,-9.41867793248269,-3.67510405255239
13,2660360.79260386,-5.05463498792695,1.46332167321277,2.27707592380861,2.74882528417416,-0.321038415817532,0.632453817227363,-4.68733177306259,-9.41677572168955,-3.82088158650944
14,1385358.30726468,-5.39421395137555,1.79154998233017,1.57448467664776,2.84465186616367,-0.149107838438414,0.259159620827893,-4.63445731488685,-9.41818550942292,-3.50083669287422
15,971883.438483953,-5.97303939111194,2.63443467551935,0.116003230689727,3.19127020694574,0.23829263813097,-0.353594982529164,-4.61365477980767,-9.422599492413,-3.07516717321796
16,1525692.36361463,-6.37719321510954,0.612731961725268,-0.34686170790586,3.16780913543609,-3.04969890320271,-0.824929430718994,-4.32493711384385,-9.48020332652337,-3.71926562640883
17,487840.637820221,-5.91135374167048,2.28677593934121,-0.301471535444909,2.66549705488891,-0.352266547884445,-0.297474546035132,-4.52963792609426,-9.42584504597761,-3.33134421185296
