Iteration,Obj,KA,Q,V2,V3,CL,FP,Tlag1,error_ADD1,error_PROP1
1,178542078989611136,7.84973330147949,6.3629385898501,6.478562793793,-2.16103567934649,-2.89892362608352,-0.0407392344725572,0.884130196975849,-10.4927564311477,1.03862211420076
2,91666559820935664,7.84937870998284,6.82258663217254,7.29902773670989,-2.15965977783262,-2.89867521223244,-0.0986409661973626,0.884074198073155,-10.1594230978144,1.00552888946399
3,47063181054893752,7.8473143962692,6.85175460197272,7.54482345627518,-1.4766489415461,-2.89705739375778,-1.91066235646603,0.883910996140253,-9.82608976448103,0.726799057653602
4,24163042829712748,7.81433177002106,10.7268777833687,7.21439258846914,-0.605345333309992,-2.87082308729531,-1.93148495569815,0.880551271831689,-9.4927564311477,0.683674360461146
5,12405719836692554,7.81038531420693,9.16982944287025,7.24752958788745,7.22829725109921,-2.86623311047666,-1.93443109586725,0.880012806451064,-9.15942309781436,0.99553338117501
6,6370557117300759,-0.953381867231592,8.62632081025186,5.76507178856314,5.75339954024342,0.732789562633073,-1.16073709667818,1.39731412816411,-8.82608976448102,-1.08729033391114
7,3270753903585004,6.30922956591622,9.35881309742739,7.07837522216933,3.04339146525325,0.311967720370057,-7.2368441735052,1.41364090243736,-8.49275643114769,-1.75155887709881
8,1679272649175420,6.30922740607393,9.35873161217299,2.86931209251966,2.96895144101728,0.161317087639786,-3.02150894261889,1.41388797902959,-8.15942309780467,-9.7749863452469
9,862175382263082,6.30967560070689,9.35822404801082,6.99583635818474,7.52883667897884,0.974391123000724,-10.7980921576463,1.35933187844575,-7.82609187374393,-8.81123239182881
10,442659215285876,6.3091148235477,8.22224694888743,6.92187762378858,6.92122902843451,10.3690649031623,-8.12170539429052,3.02935363462139,-7.49275854069321,-8.92019768997345
11,227268822908465,6.30814713873363,6.52194556114652,7.46128160014851,11.1282243682518,5.00258286662046,-7.9820504860472,10.1138057595739,-7.15942521887766,-8.92156127900936
12,116683478415346,6.30121883389088,4.51250323217088,1.90402636119398,11.0997707852226,4.55020963661012,0.0654612695712027,10.1138025779351,-6.82609191346058,-8.92175945093294
13,59912048970391.2,6.30367802493141,6.69211001964748,1.94344880969284,8.96404539075949,2.37639328858445,2.15597362211686,10.1138024233952,-6.49275932964794,-17.9483646318264
14,30758645843215.4,6.30163165091609,5.92770853269111,2.71201489504157,6.35348751734001,7.66286901259869,-0.530423766715909,10.1105985071339,-6.15944436339042,-25.4806488489515
15,15794281293537.1,5.3453446351524,7.37504568714526,-3.91837711510216,6.93864039814801,6.14927666186456,1.30117365026041,7.66270233004282,-5.8261124839511,-19.0868352692634
16,8108967214219.33,5.64451377117936,7.22860012370377,-3.82772134779797,7.01263520524303,6.30823524450725,1.24556727988266,7.45018488436279,-5.49281183874266,-29.0713606805905
17,4163135461889.78,-1.83022825869921,6.76945632306508,-2.45632653665989,6.59031826094797,5.92949280863497,0.612573717457683,5.62446458277698,-5.15949427340075,-22.913864852812
18,2137421126720.02,-0.78649136375024,5.86522730900334,-0.611513031512014,7.0307564090741,4.74578682353694,-0.987638415148928,2.22296594032227,-4.82616191793803,-14.0312675703559
19,1097389172053.04,1.3336900738949,9.89552913650488,2.00322819803857,8.7234908489206,6.56272239214055,0.520583963532372,10.2131069159611,-4.49282876650889,-14.1988774639314
20,563422288919.19,-6.35856295082494,4.36923665847465,2.00014330584987,10.5035068540718,8.43438599096,2.39318211351253,10.2109208950399,-4.15949560933957,-14.1968597577431
21,96590610540690.3,-0.47175023124484,4.26670942683035,2.00017226368088,10.5057848707641,2.77351444529147,8.15324647014407,10.2104797004359,-3.82616345914624,-14.1962163450947
22,289269228732.634,-4.92179095662253,4.34505791803305,2.0001473833118,10.5034458087033,7.0193104699723,3.83247081850515,10.2109112223192,-3.82616257138992,-14.1968456494438
23,148515738190.342,-0.894009477960291,4.25696232417046,1.99974603918252,10.6181392179361,9.08468050085995,1.73981801696283,10.2104443193371,-3.49282943349803,-14.1961968615085
24,76250652846.5346,-0.790709328743231,12.2695222229716,2.14698668693967,6.00823930511513,6.43847860689,-0.714690104327662,9.54473730255696,-3.15949630406457,-13.2306912375647
25,39148455540.8953,-2.17758950532368,3.88578876662224,1.82942423114776,7.43684542092894,9.84340083862698,3.01797361764791,9.48673558134212,-2.82616350396066,-13.1472927594482
26,20099478837.8856,-1.30012675368635,9.58214968942172,1.95915160336235,3.83282529269782,5.88428170712489,-1.18895027036586,6.93483671134781,-2.4928307472203,-9.43504839546579
27,10328517870.5238,-1.32365482093281,17.0847893740203,3.70424589880963,-0.836309924605314,2.8789499913876,-4.06613364832749,7.56143623192847,-2.1594977191559,-10.4634938447778
28,5302382471.65256,-0.893494474282907,17.084691707186,3.90466070286137,-0.834151166036983,3.20518222961639,-3.72042058267337,7.18230360385032,-1.82636795411651,-20.4281378085569
29,2721762878.05016,-7.89945125624542,16.9992051322781,0.0879920865050008,-0.849322044185867,7.09037800387019,0.375127696636425,5.09706295172728,-1.49312071982081,-20.3076571376629
30,16029208334592.9,-2.09618478822119,16.9101712354743,0.101410278026986,-0.830226807315857,1.30754791828501,6.09742747137649,5.0673962530474,-1.15978752859391,-20.1821758109081
31,1397397607.64027,-6.46148706708594,16.9788814091021,0.0910550881352537,-0.844963169595187,5.65697994645841,1.79470847842104,5.09029095076214,-1.15978742765002,-20.2790135843286
32,717445757.733104,-2.2186945684583,15.8454629558863,0.262036544314371,-0.601814967854836,6.39488959268682,0.286005955907085,4.7126240163244,-0.826455075572467,-18.6815945861341
33,368348992.205068,-1.76376459170897,10.4294810508064,1.0789763944685,0.56008782777268,4.71092814431127,-1.71320949952658,2.90796766090425,-0.493121880691405,-11.0484340439198
34,189116796.110271,-1.56655484204415,5.50887468844875,-2.72149282922213,-1.09298826860599,6.70773705169071,0.191471104295895,1.26759867306625,-0.159788677280577,-4.10964888955825
35,93581958.7917544,-1.30743878060439,2.7210267071038,1.6469178467128,1.85939145005181,2.69544633105453,-3.99107967560532,0.339330167654026,0.173544554050235,-9.57392371597286
36,48006442.5879048,-1.17920449275828,2.31234330879488,1.81816414970202,1.91689840656069,2.87461598689055,-3.8666606825723,0.395924537697498,0.505328948798747,-19.5550577966829
