Iteration,Obj,KA,Q,V2,V3,CL,FP,Tlag1,error_ADD1,error_PROP1
26,-1294.98068916708,4.2456483456133,-6.09203466704581,0.305837069042541,-2.25915134444575,-1.29333379455964,-7.53412370550372,-4.90531793997901,-112.876551409734,-0.289430587193671
27,-1452.81090471974,4.21266642261327,-6.00423144893084,0.3186593035157,-2.19409453287493,-1.28047756339796,-7.52398810564163,-4.81590304965832,-122.875477750035,-0.285693565579658
28,-1608.63461554529,4.17968892728028,-5.91665817645903,0.335901000059289,-2.12898791539272,-1.26333177038328,-7.50755087238583,-4.7287266528345,-132.874404740318,-0.284139535975806
29,-1762.46091048613,4.14673687208155,-5.82884244197304,0.353074865443756,-2.06406943875364,-1.24687284576064,-7.49061274575818,-4.64076793471253,-142.8735102939,-0.284341605726837
30,-1914.28331313344,4.1138178601888,-5.74088020582554,0.371237624606456,-1.99929849137084,-1.2291104586176,-7.4725808933192,-4.55265103507733,-152.872346248502,-0.283952245356756
31,-2064.10665455357,4.08094654028635,-5.65234771878374,0.388972939039717,-1.93488292707188,-1.21213110449605,-7.45492479544612,-4.46338199988146,-162.871224922261,-0.284254325353163
32,-2211.92991277266,4.04813603166827,-5.56322686725178,0.407378086424104,-1.87083398120886,-1.19426899260671,-7.43661057503497,-4.37359627038695,-172.870070974453,-0.284031284025734
33,-2357.75393027441,4.01541211518019,-5.47306848287292,0.425531072139882,-1.80737474814522,-1.17692178319868,-7.41852981877832,-4.28261605454905,-182.868939422571,-0.284260128982396
34,-2501.57786115041,3.98280498439377,-5.38171528737726,0.44422544465026,-1.74458593960593,-1.15891081770587,-7.39991856693358,-4.19084821710911,-192.867766018507,-0.284123604990091
35,-2643.40252179351,3.95036241078424,-5.28863374084542,0.462825402585551,-1.68273300650685,-1.14120459546283,-7.38138703148879,-4.09776730286496,-202.866600704086,-0.284300519986131
36,-2783.22720817326,3.91814577528852,-5.1934697637707,0.481901217243811,-1.62199501947313,-1.12297045997797,-7.36238371035834,-4.00357699409737,-212.865383505095,-0.284228752386804
37,-2921.05277132098,3.88624292493632,-5.09549835440579,0.501011804288314,-1.56273302026592,-1.10488724138538,-7.34332940591227,-3.90785591502499,-222.864157735672,-0.284378750564633
38,-3056.8784504808,3.85476744989371,-4.99403527493388,0.520593420048542,-1.50529009094757,-1.08634337262038,-7.32379864044756,-3.81052702116649,-232.862860368138,-0.28436440078786
39,-3190.70517446861,3.82387165883123,-4.88793632706781,0.540358044754991,-1.45023380165748,-1.06780641074153,-7.30406250184387,-3.71113370569626,-242.861525537279,-0.284514798540376
40,-3322.53263898078,3.79374665586185,-4.77584237432695,0.560635545593908,-1.39823809417274,-1.0488370129255,-7.28379313895902,-3.60942370465707,-252.860076355052,-0.284565692484867
41,-3452.36176325609,3.76463270542862,-4.65560200652794,0.581260770713152,-1.35035875880282,-1.02973564727785,-7.26313102714349,-3.50468462955931,-262.858525460883,-0.284754616175797
42,-3580.1925253465,3.7368153659473,-4.52417245137989,0.602524297761743,-1.30807739015218,-1.01016843272724,-7.2417729171916,-3.39616966561633,-272.856739443695,-0.284917151051647
43,-3706.0266678812,3.71062947265807,-4.37651703673787,0.624372386600085,-1.27381033435241,-0.990314464815309,-7.21972526641022,-3.28251513203743,-282.854636040478,-0.285245840040708
44,-3829.87135877729,3.68644970430741,-4.20412754969352,0.647065457311764,-1.25155809596596,-0.969918313490599,-7.19665646394092,-3.16168885664933,-292.852302676934,-0.285697958119384
45,-3951.73315682993,3.66470552483747,-3.99063221632468,0.670522479755219,-1.2487950938049,-0.949136784739133,-7.17246415375114,-3.0299552613595,-302.849053019538,-0.286578076438675
46,-4071.64270337179,3.64592729024471,-3.70041254012363,0.694289153989199,-1.28092641687738,-0.928070498957683,-7.14710942580992,-2.88013428208793,-312.843565835929,-0.288373522253924
47,-4189.73451067719,3.63097041719834,-3.2401630369039,0.714235390141203,-1.38355537465717,-0.908160699506607,-7.12291038665343,-2.69613457589514,-322.83066523835,-0.293240940303803
48,-4306.25466162863,3.62141005118987,-2.33376436282674,0.705061556080552,-1.6109439281072,-0.892097759427808,-7.11624697214069,-2.44397044592589,-332.783674982301,-0.309350174122173
49,-4421.83941900736,3.60429795920149,-1.35948288243061,0.66182082710437,-0.895953164670181,-0.882647557104426,-7.12300169987279,-2.22657834626651,-342.707785744275,-0.32108040291203
50,-4441.50937844469,3.56780516112219,-0.440667386457885,0.538883193653419,1.8574388133239,-0.986149783619906,-7.1231636300224,-0.402804306690373,-352.099958018514,-0.412731315783562
51,-4451.76904109959,3.59578226453646,-1.12099998405869,0.591147962000343,-0.22153421806514,-0.920991668567522,-7.13744442544702,-1.7464415912981,-345.053034522423,-0.34964468390596
52,-4451.99480715263,3.60176612884652,0.547170877034497,0.0928433831596421,0.847498501473076,-1.27757000226888,-7.40042391167866,-1.22943475159499,-349.562787905683,-0.506220818284549
53,-4468.01981267062,3.59771747864481,-0.682227537099335,0.471081393260164,0.0663947494160396,-0.99319802261903,-7.1799416033535,-1.62560872249968,-346.1711213028,-0.379931353043701
54,-4495.93517108397,3.60129343247395,-0.0715663359414871,0.163004094669768,0.938969354104466,-1.25806717336944,-7.30437518235663,-1.20170872821816,-348.350451276779,-0.457184530897039
55,Inf,3.67406123739568,0.653449975820246,1.00172897988861,2.06552081236968,-0.595557536515703,-6.44266506092149,0.265492768423852,-352.725008916811,-0.297245066097238
56,-4520.69887253072,3.61898483240323,0.10018208094032,0.276467840450986,1.2660226424056,-1.2110353480769,-7.06951075306393,-0.731836062387615,-349.415088758035,-0.421922580403074
57,-4558.45174328691,3.659085758812,0.786711873692127,0.532341127010506,1.94754593342101,-0.871570914649257,-6.5846429894906,-0.0220339241350346,-351.510757981778,-0.388124746416725
58,Inf,3.7633395672006,2.50793613941024,1.23840501908278,3.81181650860683,0.475225853326592,-5.06853330924014,0.309151425685518,-355.224041875767,-0.182433337371175
59,-4576.76300113143,3.68004125324239,1.28715105330464,0.583011736750862,2.42942967198719,-0.589233248812444,-6.15964579948772,-0.0377751249480086,-352.414137482105,-0.40087524984245
60,Inf,3.76328107116703,1.88596107727265,1.18833103123634,3.2747138158084,-0.271054369493808,-5.48364332688708,0.298061764376155,-354.447003795597,-0.406471819270742
61,-4588.92336489199,3.7059888870248,1.4111096938545,0.812951292616547,2.60737103282024,-0.534038492265623,-5.96856978229387,0.124127173654712,-352.881707236875,-0.476108866673891
62,-4607.20968919591,3.73796776647204,1.79083858590675,0.986941334308692,3.11579988303573,-0.296913502884603,-5.56403489799037,0.225748057471876,-353.827544435818,-0.415314806750956
63,Inf,3.863907174307,2.54146173696319,2.06987493847164,3.73374012634112,-0.0177555884890136,-5.02598862009577,0.683466514217782,-355.707163740652,-0.494003677265253
64,Inf,3.76933921782896,1.98177854995842,1.24919851498285,3.24961578838793,-0.212551320811001,-5.40534930381627,0.348850693603198,-354.290896721059,-0.481265861906713
65,Inf,3.74524154202366,1.83925658511404,1.04269451417021,3.13888334034072,-0.278554530327237,-5.50937618070949,0.259412948907925,-353.936917406562,-0.45953233564751
66,-4607.97326348797,3.73948974231579,1.80208887340668,0.997517572580079,3.11761550318869,-0.294077442923526,-5.54579510824317,0.234011527958307,-353.851381208841,-0.432768469448178
67,Inf,3.74302348266885,1.82732998572869,1.02299934954599,3.12962682986683,-0.28451541966349,-5.51696590555315,0.250234069158011,-353.905187757385,-0.456840255441185
68,-4608.32701708249,3.74028295240177,1.8082011532035,1.00283009097117,3.11929865725086,-0.292272698897303,-5.53715248902735,0.237971415837847,-353.863712964879,-0.440936690419778
69,-4608.99374721731,3.74200460608405,1.82108550304814,1.01468262634911,3.1250673826117,-0.287558707319418,-5.52204526373881,0.2459291902517,-353.890106099055,-0.454081038202799
70,Inf,3.74564331519459,1.84710947552543,1.04133214774574,3.14194037749612,-0.275837414326012,-5.49591377999257,0.260521483601946,-353.946188576979,-0.469563651621045
71,-4609.31411910767,3.74287064868779,1.82771703551011,1.0205931849504,3.12840819074072,-0.284979907565574,-5.51452159153678,0.249637976155154,-353.903530012802,-0.459863283019
72,Inf,3.74466052563564,1.84098997628954,1.03327808962995,3.1366821114704,-0.279144105010848,-5.50083533189723,0.256808858167634,-353.93130593109,-0.46839827552743
73,Inf,3.74330471851939,1.83107341978904,1.02354179081943,3.13019019266675,-0.283637182281961,-5.51078162461501,0.251434946746691,-353.910288331393,-0.462574307705295
74,Inf,3.74297771860006,1.82855376941999,1.02131444094089,3.12882464471576,-0.284656642128957,-5.51355277754997,0.250083417537031,-353.905201773427,-0.460583651023756
75,-4609.32401509705,3.74289730368216,1.82792576930099,1.0207725836831,3.12851008114689,-0.284900059907837,-5.51427665090427,0.249748923140839,-353.9039466889,-0.460045994321272
76,-4401.23753606702,3.74295074152517,1.82834398523626,1.02113222835725,3.12871673112184,-0.284739090803362,-5.51378994454273,0.249971115884778,-353.904781530022,-0.460408187630708
77,-4609.3289591495,3.74291063418419,1.82803019773722,1.02086227109625,3.12856117101537,-0.284860067699792,-5.51415426254615,0.249804360822042,-353.904155078618,-0.460137193838167
78,-4604.96555135555,3.74293732757774,1.82823924832626,1.02104185490668,3.12866407683778,-0.284779760747452,-5.51391029389114,0.249915314959608,-353.904572232517,-0.460318787570238
79,-4609.33143214792,3.74291730017769,1.82808242714143,1.02090711185299,3.12858675200394,-0.284840054563065,-5.51409308862176,0.249832070759912,-353.904259286358,-0.46018275445207
80,-4609.3363698241,3.74293064033228,1.82818693565307,1.0209968449088,3.12863809675823,-0.284799946969275,-5.5139709449129,0.249887510521964,-353.904467795783,-0.460273674809399
81,101544.831542011,3.74295735255839,1.82839613900338,1.02117652255093,3.12874150484248,-0.284719413088037,-5.51372745354555,0.24999846655212,-353.904885186416,-0.460454705814675
82,-4605.0035097346,3.74293731112149,1.82823920460652,1.02104170872418,3.12866380471247,-0.28477987641182,-5.51390989256259,0.249915221512897,-353.904572063247,-0.460319095516964
83,-4609.33698793669,3.74293230756696,1.82820000076344,1.02100805743827,3.12864451458501,-0.284794933336945,-5.51395567034621,0.249894436453042,-353.904493857591,-0.460285040113673
84,-4607.38045415458,3.74293564254706,1.82822613407038,1.02103048573148,3.12865736166394,-0.284784900995914,-5.51392513398483,0.24990828957904,-353.904545987073,-0.46030775815385
85,-4609.33729623457,3.74293314119609,1.82820653355418,1.02101366365712,3.12864772405942,-0.284792426255736,-5.51394803337794,0.249897899278349,-353.904506888696,-0.460290722154075
86,-4608.29634504167,3.74293480858046,1.82821959990258,1.02102487690434,3.12865414586047,-0.284787410826294,-5.51393276262343,0.249904825247319,-353.904532952371,-0.46030208308613
87,-4609.33745062923,3.74293355801317,1.82820980000677,1.02101646675553,3.12864932893524,-0.284791172649678,-5.51394421496881,0.249899630656289,-353.904513404298,-0.460293563019485
88,-4608.69884051729,3.74293439167921,1.82821633310513,1.02102207315436,3.12865253940135,-0.284788665120101,-5.51393657894942,0.24990309349145,-353.904526435869,-0.460299243964515
89,-4609.24149227096,3.74293376642243,1.82821143324767,1.02101786830191,3.12865013140808,-0.284790545830145,-5.5139423057837,0.249900496336472,-353.904516662112,-0.460294983413818
90,-4609.33746993462,3.74293361011503,1.82821020831488,1.02101681713879,3.12864952954446,-0.284791015948726,-5.51394373766126,0.249899847074545,-353.904514218747,-0.460293918127946
91,-4609.28364013919,3.74293371431937,1.8282110249343,1.02101751790804,3.12864993077416,-0.284790702541228,-5.51394278305837,0.249900279910047,-353.90451584765,-0.460294628332734
92,-4609.33747957746,3.742933636166,1.82821041246921,1.02101699233027,3.12864962984964,-0.284790937597834,-5.51394349900772,0.249899955282972,-353.904514625971,-0.460294095681613
93,-4609.30454447253,3.74293368826804,1.82821082077853,1.02101734271423,3.12864983046275,-0.284790780895129,-5.51394302170385,0.249900171701259,-353.904515440422,-0.460294450785798
94,-4609.33568991229,3.74293364919148,1.82821051454641,1.02101707992605,3.12864968000236,-0.284790898422404,-5.51394337968104,0.249900009387432,-353.904514829583,-0.460294184458276
95,-4609.33748101188,3.74293363942237,1.8282104379885,1.0210170142292,3.12864964238778,-0.284790927803992,-5.513943469176,0.24989996880908,-353.904514676874,-0.460294117875817
96,-4609.33748339501,3.74293364593511,1.82821048902711,1.02101705802708,3.12864966746413,-0.284790908216281,-5.51394340951266,0.249899995861302,-353.90451477868,-0.460294162264192
97,-4609.33748231901,3.74293364593623,1.82821048903589,1.02101705803505,3.12864966746844,-0.284790908212913,-5.5139434095024,0.249899697838079,-353.904514778698,-0.460294162272102
98,-4609.33748297648,3.74293364593539,1.82821048902928,1.02101705802897,3.1286496674652,-0.284790908215449,-5.51394340951012,0.249899921355496,-353.904514778685,-0.460294162266096
99,-4609.33748314063,3.74293364593518,1.82821048902765,1.02101705802754,3.1286496674644,-0.284790908216074,-5.51394340951203,0.24989997723485,-353.904514778681,-0.460294162264664
100,-4609.33748318249,3.74293364593513,1.82821048902725,1.02101705802719,3.1286496674642,-0.284790908216229,-5.5139434095125,0.249899991204689,-353.904514778681,-0.46029416226431
101,-4609.33748319325,3.74293364593512,1.82821048902714,1.0210170580271,3.12864966746415,-0.284790908216268,-5.51394340951262,0.249899994697148,-353.90451477868,-0.460294162264222
102,-4609.33748339501,3.74293364593511,1.82821048902711,1.02101705802708,3.12864966746413,-0.284790908216281,-5.51394340951266,0.249899995861302,-353.90451477868,-0.460294162264192
