TABLE NO.  1
 ID          TIME        AMT         CMT         DV          MDV         IPRED       CWRES       IWRES       ROUTE       DOSE        DV          PRED        RES         WRES
  1.1000E+01  5.0000E-01  0.0000E+00  2.0000E+00  3.5647E+02  0.0000E+00  1.1009E+03 -3.4700E-01 -3.4700E-01  1.0000E+00  1.0000E+01  3.5647E+02  1.1009E+03 -7.4445E+02 -3.4700E-01
  1.2000E+01  0.0000E+00  2.7610E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2000E+01  5.0000E-01  0.0000E+00  2.0000E+00  4.9880E+01  0.0000E+00  1.0005E+03 -4.8757E-01 -4.8757E-01  1.0000E+00  1.0000E+01  4.9880E+01  1.0005E+03 -9.5066E+02 -4.8757E-01
  1.3000E+01  0.0000E+00  2.8890E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3000E+01  7.5000E-01  0.0000E+00  2.0000E+00  2.3189E+02  0.0000E+00  9.6184E+02 -3.8944E-01 -3.8944E-01  1.0000E+00  1.0000E+01  2.3189E+02  9.6184E+02 -7.2995E+02 -3.8944E-01
  1.4000E+01  0.0000E+00  2.7910E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4000E+01  7.5000E-01  0.0000E+00  2.0000E+00  2.1360E+01  0.0000E+00  9.2921E+02 -5.0136E-01 -5.0136E-01  1.0000E+00  1.0000E+01  2.1360E+01  9.2921E+02 -9.0785E+02 -5.0136E-01
  1.5000E+01  0.0000E+00  2.9030E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.5000E+01  7.5000E-01  0.0000E+00  2.0000E+00  1.6510E+01  0.0000E+00  9.6650E+02 -5.0439E-01 -5.0439E-01  1.0000E+00  1.0000E+01  1.6510E+01  9.6650E+02 -9.4999E+02 -5.0439E-01
  1.6000E+01  0.0000E+00  2.7740E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.6000E+01  1.0000E+00  0.0000E+00  2.0000E+00  3.0794E+02  0.0000E+00  8.4849E+02 -3.2692E-01 -3.2692E-01  1.0000E+00  1.0000E+01  3.0794E+02  8.4849E+02 -5.4055E+02 -3.2692E-01
  1.7000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.7000E+01  1.0000E+00  0.0000E+00  2.0000E+00  5.5186E+02  0.0000E+00  8.5644E+02 -1.8250E-01 -1.8250E-01  1.0000E+00  1.0000E+01  5.5186E+02  8.5644E+02 -3.0458E+02 -1.8250E-01
  1.8000E+01  0.0000E+00  2.9030E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.8000E+01  1.0000E+00  0.0000E+00  2.0000E+00  6.6900E+00  0.0000E+00  8.8794E+02 -5.0929E-01 -5.0929E-01  1.0000E+00  1.0000E+01  6.6900E+00  8.8794E+02 -8.8125E+02 -5.0929E-01
  1.9000E+01  0.0000E+00  2.8100E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.9000E+01  2.0000E+00  0.0000E+00  2.0000E+00  9.0000E-01  0.0000E+00  6.1233E+02 -5.1240E-01 -5.1240E-01  1.0000E+00  1.0000E+01  9.0000E-01  6.1233E+02 -6.1143E+02 -5.1240E-01
  2.0000E+01  0.0000E+00  2.7670E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.0000E+01  2.0000E+00  0.0000E+00  2.0000E+00  4.8000E+00  0.0000E+00  6.0296E+02 -5.0907E-01 -5.0907E-01  1.0000E+00  1.0000E+01  4.8000E+00  6.0296E+02 -5.9816E+02 -5.0907E-01
  2.1000E+01  0.0000E+00  2.6520E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.1000E+01  2.0000E+00  0.0000E+00  2.0000E+00  3.6000E+00  0.0000E+00  5.7790E+02 -5.0996E-01 -5.0996E-01  1.0000E+00  1.0000E+01  3.6000E+00  5.7790E+02 -5.7430E+02 -5.0996E-01
  2.5000E+01  0.0000E+00  2.7030E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.5000E+01  4.0000E+00  0.0000E+00  2.0000E+00  1.0200E+00  0.0000E+00  2.9895E+02 -5.1140E-01 -5.1140E-01  1.0000E+00  1.0000E+01  1.0200E+00  2.9895E+02 -2.9793E+02 -5.1140E-01
  2.6000E+01  0.0000E+00  2.8290E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.6000E+01  4.0000E+00  0.0000E+00  2.0000E+00  3.0000E-02  0.0000E+00  3.1289E+02 -5.1311E-01 -5.1311E-01  1.0000E+00  1.0000E+01  3.0000E-02  3.1289E+02 -3.1286E+02 -5.1311E-01
  2.7000E+01  0.0000E+00  2.7840E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.7000E+01  4.0000E+00  0.0000E+00  2.0000E+00  1.2000E+00  0.0000E+00  3.0791E+02 -5.1116E-01 -5.1116E-01  1.0000E+00  1.0000E+01  1.2000E+00  3.0791E+02 -3.0671E+02 -5.1116E-01
  2.8000E+01  0.0000E+00  2.7880E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.8000E+01  6.0000E+00  0.0000E+00  2.0000E+00  0.0000E+00  1.0000E+00  1.5650E+02  0.0000E+00 -5.1316E-01  1.0000E+00  1.0000E+01  0.0000E+00  1.5650E+02  0.0000E+00  0.0000E+00
  2.9000E+01  0.0000E+00  2.6510E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.9000E+01  6.0000E+00  0.0000E+00  2.0000E+00  6.0000E-01  0.0000E+00  1.4881E+02 -5.1109E-01 -5.1109E-01  1.0000E+00  1.0000E+01  6.0000E-01  1.4881E+02 -1.4821E+02 -5.1109E-01
  3.0000E+01  0.0000E+00  2.8940E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.0000E+01  6.0000E+00  0.0000E+00  2.0000E+00  3.0500E+00  0.0000E+00  1.6246E+02 -5.0352E-01 -5.0352E-01  1.0000E+00  1.0000E+01  3.0500E+00  1.6246E+02 -1.5941E+02 -5.0352E-01
  3.1000E+01  0.0000E+00  2.8210E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.1000E+01  8.0000E+00  0.0000E+00  2.0000E+00  6.1000E-01  0.0000E+00  8.0374E+01 -5.0926E-01 -5.0926E-01  1.0000E+00  1.0000E+01  6.1000E-01  8.0374E+01 -7.9764E+01 -5.0926E-01
  3.2000E+01  0.0000E+00  2.7200E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.2000E+01  8.0000E+00  0.0000E+00  2.0000E+00  8.5000E-01  0.0000E+00  7.7497E+01 -5.0753E-01 -5.0753E-01  1.0000E+00  1.0000E+01  8.5000E-01  7.7497E+01 -7.6647E+01 -5.0753E-01
  3.3000E+01  0.0000E+00  2.7720E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.3000E+01  8.0000E+00  0.0000E+00  2.0000E+00  3.8000E-01  0.0000E+00  7.8978E+01 -5.1069E-01 -5.1069E-01  1.0000E+00  1.0000E+01  3.8000E-01  7.8978E+01 -7.8598E+01 -5.1069E-01
  6.7000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.7000E+01  1.7000E-02  0.0000E+00  2.0000E+00  7.2560E+03  0.0000E+00  1.1952E+03  2.6021E+00  2.6021E+00  1.0000E+00  1.0000E+01  7.2560E+03  1.1952E+03  6.0608E+03  2.6021E+00
  6.8000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.8000E+01  1.7000E-02  0.0000E+00  2.0000E+00  8.3999E+03  0.0000E+00  1.1952E+03  3.0932E+00  3.0932E+00  1.0000E+00  1.0000E+01  8.3999E+03  1.1952E+03  7.2047E+03  3.0932E+00
  6.9000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.9000E+01  1.7000E-02  0.0000E+00  2.0000E+00  1.0783E+04  0.0000E+00  1.1952E+03  4.1165E+00  4.1165E+00  1.0000E+00  1.0000E+01  1.0783E+04  1.1952E+03  9.5882E+03  4.1165E+00
  7.0000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.0000E+01  8.3000E-02  0.0000E+00  2.0000E+00  1.9424E+03  0.0000E+00  1.1688E+03  3.3966E-01  3.3966E-01  1.0000E+00  1.0000E+01  1.9424E+03  1.1688E+03  7.7361E+02  3.3966E-01
  7.1000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.1000E+01  8.3000E-02  0.0000E+00  2.0000E+00  1.9194E+03  0.0000E+00  1.1688E+03  3.2956E-01  3.2956E-01  1.0000E+00  1.0000E+01  1.9194E+03  1.1688E+03  7.5061E+02  3.2956E-01
  7.2000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.2000E+01  8.3000E-02  0.0000E+00  2.0000E+00  1.7315E+03  0.0000E+00  1.1688E+03  2.4706E-01  2.4706E-01  1.0000E+00  1.0000E+01  1.7315E+03  1.1688E+03  5.6271E+02  2.4706E-01
  7.3000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.3000E+01  2.5000E-01  0.0000E+00  2.0000E+00  2.1170E+02  0.0000E+00  1.1044E+03 -4.1479E-01 -4.1479E-01  1.0000E+00  1.0000E+01  2.1170E+02  1.1044E+03 -8.9274E+02 -4.1479E-01
  7.4000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.4000E+01  2.5000E-01  0.0000E+00  2.0000E+00  3.0850E+02  0.0000E+00  1.1044E+03 -3.6982E-01 -3.6982E-01  1.0000E+00  1.0000E+01  3.0850E+02  1.1044E+03 -7.9594E+02 -3.6982E-01
  7.5000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.5000E+01  2.5000E-01  0.0000E+00  2.0000E+00  3.0460E+02  0.0000E+00  1.1044E+03 -3.7163E-01 -3.7163E-01  1.0000E+00  1.0000E+01  3.0460E+02  1.1044E+03 -7.9984E+02 -3.7163E-01
  7.6000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.6000E+01  5.0000E-01  0.0000E+00  2.0000E+00  7.1700E+01  0.0000E+00  1.0147E+03 -4.7689E-01 -4.7689E-01  1.0000E+00  1.0000E+01  7.1700E+01  1.0147E+03 -9.4298E+02 -4.7689E-01
  7.7000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.7000E+01  5.0000E-01  0.0000E+00  2.0000E+00  1.6950E+02  0.0000E+00  1.0147E+03 -4.2743E-01 -4.2743E-01  1.0000E+00  1.0000E+01  1.6950E+02  1.0147E+03 -8.4518E+02 -4.2743E-01
  7.8000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.8000E+01  5.0000E-01  0.0000E+00  2.0000E+00  1.9250E+02  0.0000E+00  1.0147E+03 -4.1580E-01 -4.1580E-01  1.0000E+00  1.0000E+01  1.9250E+02  1.0147E+03 -8.2218E+02 -4.1580E-01
  7.9000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.9000E+01  1.0000E+00  0.0000E+00  2.0000E+00  3.0940E+02  0.0000E+00  8.5644E+02 -3.2777E-01 -3.2777E-01  1.0000E+00  1.0000E+01  3.0940E+02  8.5644E+02 -5.4704E+02 -3.2777E-01
  8.0000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  8.0000E+01  1.0000E+00  0.0000E+00  2.0000E+00  7.2400E+01  0.0000E+00  8.5644E+02 -4.6978E-01 -4.6978E-01  1.0000E+00  1.0000E+01  7.2400E+01  8.5644E+02 -7.8404E+02 -4.6978E-01
  8.1000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  8.1000E+01  1.0000E+00  0.0000E+00  2.0000E+00  1.7600E+01  0.0000E+00  8.5644E+02 -5.0261E-01 -5.0261E-01  1.0000E+00  1.0000E+01  1.7600E+01  8.5644E+02 -8.3884E+02 -5.0261E-01
  8.2000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  8.2000E+01  2.0000E+00  0.0000E+00  2.0000E+00  4.5000E+00  0.0000E+00  6.1015E+02 -5.0937E-01 -5.0937E-01  1.0000E+00  1.0000E+01  4.5000E+00  6.1015E+02 -6.0565E+02 -5.0937E-01
  8.3000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  8.3000E+01  2.0000E+00  0.0000E+00  2.0000E+00  4.5000E+00  0.0000E+00  6.1015E+02 -5.0937E-01 -5.0937E-01  1.0000E+00  1.0000E+01  4.5000E+00  6.1015E+02 -6.0565E+02 -5.0937E-01
  8.4000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  8.4000E+01  2.0000E+00  0.0000E+00  2.0000E+00  9.8000E+00  0.0000E+00  6.1015E+02 -5.0491E-01 -5.0491E-01  1.0000E+00  1.0000E+01  9.8000E+00  6.1015E+02 -6.0035E+02 -5.0491E-01
  8.5000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  8.5000E+01  4.0000E+00  0.0000E+00  2.0000E+00  5.4000E+00  0.0000E+00  3.0968E+02 -5.0421E-01 -5.0421E-01  1.0000E+00  1.0000E+01  5.4000E+00  3.0968E+02 -3.0428E+02 -5.0421E-01
  8.6000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  8.6000E+01  4.0000E+00  0.0000E+00  2.0000E+00  2.0000E-01  0.0000E+00  3.0968E+02 -5.1282E-01 -5.1282E-01  1.0000E+00  1.0000E+01  2.0000E-01  3.0968E+02 -3.0948E+02 -5.1282E-01
  8.7000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  8.7000E+01  4.0000E+00  0.0000E+00  2.0000E+00  1.3600E+01  0.0000E+00  3.0968E+02 -4.9062E-01 -4.9062E-01  1.0000E+00  1.0000E+01  1.3600E+01  3.0968E+02 -2.9608E+02 -4.9062E-01
  8.8000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  8.8000E+01  6.0000E+00  0.0000E+00  2.0000E+00  1.6100E+01  0.0000E+00  1.5718E+02 -4.6059E-01 -4.6059E-01  1.0000E+00  1.0000E+01  1.6100E+01  1.5718E+02 -1.4108E+02 -4.6059E-01
  8.9000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  8.9000E+01  6.0000E+00  0.0000E+00  2.0000E+00  4.0000E-01  0.0000E+00  1.5718E+02 -5.1185E-01 -5.1185E-01  1.0000E+00  1.0000E+01  4.0000E-01  1.5718E+02 -1.5678E+02 -5.1185E-01
  9.0000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  9.0000E+01  6.0000E+00  0.0000E+00  2.0000E+00  6.0000E-01  0.0000E+00  1.5718E+02 -5.1120E-01 -5.1120E-01  1.0000E+00  1.0000E+01  6.0000E-01  1.5718E+02 -1.5658E+02 -5.1120E-01
  9.1000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  9.1000E+01  8.0000E+00  0.0000E+00  2.0000E+00  5.0000E-01  0.0000E+00  7.9776E+01 -5.0994E-01 -5.0994E-01  1.0000E+00  1.0000E+01  5.0000E-01  7.9776E+01 -7.9276E+01 -5.0994E-01
  9.2000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  9.2000E+01  8.0000E+00  0.0000E+00  2.0000E+00  6.0000E-01  0.0000E+00  7.9776E+01 -5.0930E-01 -5.0930E-01  1.0000E+00  1.0000E+01  6.0000E-01  7.9776E+01 -7.9176E+01 -5.0930E-01
  9.3000E+01  0.0000E+00  2.8000E+05  2.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
