TABLE NO.  2
 ID          CL          V2          V3          Q           KA          F1          FF          FA          D2          ALAG2       DOSE
  1.0000E+00  4.7229E+00  6.3195E+00  1.3457E+00  2.4140E-01  3.4867E-01  5.4665E-03  1.1315E-02  4.8314E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7229E+00  6.3195E+00  1.3457E+00  2.4140E-01  3.4867E-01  5.4665E-03  1.1315E-02  4.8314E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7229E+00  6.3195E+00  1.3457E+00  2.4140E-01  3.4867E-01  5.4665E-03  1.1315E-02  4.8314E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7229E+00  6.3195E+00  1.3457E+00  2.4140E-01  3.4867E-01  5.4665E-03  1.1315E-02  4.8314E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7229E+00  6.3195E+00  1.3457E+00  2.4140E-01  3.4867E-01  5.4665E-03  1.1315E-02  4.8314E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7229E+00  6.3195E+00  1.3457E+00  2.4140E-01  3.4867E-01  5.4665E-03  1.1315E-02  4.8314E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7229E+00  6.3195E+00  1.3457E+00  2.4140E-01  3.4867E-01  5.4665E-03  1.1315E-02  4.8314E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7229E+00  6.3195E+00  1.3457E+00  2.4140E-01  3.4867E-01  5.4665E-03  1.1315E-02  4.8314E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7229E+00  6.3195E+00  1.3457E+00  2.4140E-01  3.4867E-01  5.4665E-03  1.1315E-02  4.8314E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7229E+00  6.3195E+00  1.3457E+00  2.4140E-01  3.4867E-01  5.4665E-03  1.1315E-02  4.8314E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7229E+00  6.3195E+00  1.3457E+00  2.4140E-01  3.4867E-01  5.4665E-03  1.1315E-02  4.8314E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7229E+00  6.3195E+00  1.3457E+00  2.4140E-01  3.4867E-01  5.4665E-03  1.1315E-02  4.8314E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7229E+00  6.3195E+00  1.3457E+00  2.4140E-01  3.4867E-01  5.4665E-03  1.1315E-02  4.8314E-01  7.6722E+00  4.0004E+00  1.2500E+01
  3.0000E+00  4.7229E+00  3.0768E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7229E+00  3.0768E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7229E+00  3.0768E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7229E+00  3.0768E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7229E+00  3.0768E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7229E+00  3.0768E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7229E+00  3.0768E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7229E+00  3.0768E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7229E+00  3.0768E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7229E+00  3.0768E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7229E+00  3.0768E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7229E+00  3.0768E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7229E+00  2.5633E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7229E+00  2.5633E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7229E+00  2.5633E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7229E+00  2.5633E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7229E+00  2.5633E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7229E+00  2.5633E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7229E+00  2.5633E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7229E+00  2.5633E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7229E+00  2.5633E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7229E+00  2.5633E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7229E+00  2.5633E+00  1.3457E+00  2.4140E-01  3.4867E-01  1.0000E+00  2.3049E-02  4.8314E-01  7.6722E+00  0.0000E+00  2.5000E+00
