Iteration,Obj,Q,V2,V3,CL,error_ADD1,error_PROP1
1,1464.62113066863,6.91431295090099,1.28387949803343,1.37282395671369,-1.47656329945108,-7.66599536076666,0.039697582305189
2,1381.28825229462,6.91310078212182,1.94521832534233,2.09655084796777,-1.30011650669633,-7.66580916093101,-0.0481395833599225
3,1207.84721215737,6.92066136215969,3.24273612814083,3.60481954098461,-1.09851732139679,-7.66545380404169,-0.0776954744741741
4,1249.67251520858,7.00997697318921,5.54845747347694,6.86844458615573,-0.975335983763075,-7.66475028655327,-0.174081080203867
5,1124.22171242482,6.95003380732333,3.82422639841547,4.41664774800703,-1.06792785466975,-7.66527806419231,-0.109414785573417
6,979.041064501612,6.88375685538967,4.56632950895854,6.27182794569102,-1.03279758106289,-7.66490017609639,-0.0651147449285759
7,22146.0755659397,7.27255009288064,4.34091753921902,10.2456573028842,-1.01147589562905,-7.66407916638955,0.0139688104902663
8,922.711694321414,6.97195917571367,4.37330210509564,7.24889747524399,-1.02763653372997,-7.66470081724729,-0.0487065271441731
9,906.038139504246,6.93589578130845,4.52977266787946,7.72571239917635,-0.280550307848263,-7.61543789868738,0.382931286395236
10,896.311921317028,6.77769378957317,4.64420507308492,8.03869138907113,1.66726277237723,-7.48999972863452,0.615736250283572
11,789.787771311943,6.09420874260727,5.06132874426984,9.94555843054671,5.0654958929483,-7.46561899665236,1.03302874696654
12,3050950464277.69,2.63865208998586,4.61279818282283,14.9789751236602,7.74209039777209,-7.46461984055089,-3.36680444147294
13,2510.67060486938,5.28339210922886,5.07770725343468,11.1514258192547,5.71280649828713,-7.46537162395246,-0.179068976457528
14,745.898617766483,5.89783775738294,5.11930827840249,10.228124602347,5.21488495920067,-7.46555871929519,0.707581253403874
15,873.414600786845,5.33578180221979,4.93336063877113,10.8405521103175,5.58619589319117,-7.46540094211936,0.33801760327754
16,730.121896945878,5.75140796666691,5.08429457348925,10.38015416436,5.30358117410813,-7.46551939564367,0.613494330418381
17,735.926452090237,5.39297439781407,4.90178471404167,10.6155499437494,5.4222307408752,-7.46527439482978,0.476649285208578
18,724.812830707905,5.66453240094248,5.0491280249972,10.4489383919694,5.3418396519534,-7.46548740635937,0.588078433275839
19,720.915846328089,5.47695170054899,4.9061428496357,10.4936586680091,5.30828613901342,-7.46517758998665,0.52689932705835
20,718.00421982542,5.27214907581649,4.65624434935423,10.3261628378189,5.03861646302645,-7.46314425571862,0.315177907967994
21,724.622005466712,4.81258508992032,4.54723142945159,9.52309573718025,5.39096669493563,-7.44056870047813,0.229803924764738
22,717.585769953017,5.13321047897346,4.56167458631703,10.1568346762237,5.01683102827252,-7.45908863834891,0.243833094497692
23,717.715258572364,4.92117171635876,4.5439481357633,9.75151981155692,5.21733297579492,-7.44830077808889,0.232528813131604
24,717.509111819605,5.07255907581326,4.54671250926947,10.0550969974305,5.05269909333697,-7.45645626842969,0.23498127055447
25,717.388326656975,4.96923761541626,4.5434812615801,9.84920552159192,5.14959220098364,-7.45134628637318,0.232105902773679
26,717.303851014901,4.7623476808965,4.54518658899036,9.42532465788819,5.31522100837248,-7.44221279569788,0.231557164955442
27,716.766282972592,4.55127330151948,4.54946637149693,8.98363298890438,5.41661440262569,-7.4347681867297,0.22997979774904
28,716.780907128377,4.123973369798,4.55399963403126,8.09558940660316,5.5857535313728,-7.422891710342,0.232110281602991
29,716.386114488848,4.44710544468226,4.55387411437243,8.75888664579434,5.44980081373229,-7.43180355558892,0.232909412636628
30,715.885603693843,4.23408963791199,4.55648459146189,8.31346285026627,5.52841230179599,-7.4265899796698,0.235754981689664
31,714.878795013425,3.81046272495976,4.56324003358082,7.41470874101886,5.64092743470447,-7.41807873187508,0.234482715829078
32,716.39604363771,2.98543554637855,4.57296208869395,5.59663345633519,5.75702606324018,-7.40654556346394,0.221672133531175
33,713.255650834484,3.61739394483267,4.57397399703165,6.95396457315649,5.65821637241003,-7.41519947368492,0.23037919527907
34,711.06718527653,3.21964713403574,4.58235122549458,6.03812918560226,5.71252105733733,-7.41068650130386,0.230215769126462
35,713.020399447554,2.81620635396474,4.49789920971898,5.10862977063362,5.64908481384522,-6.90777995177503,0.155625570675083
36,709.900845078525,3.03656766574579,4.54215494300034,5.57762158314485,5.6759034256624,-7.40638257260973,0.192281825113863
37,709.782157872009,3.01610370450093,4.51132404221843,5.54897478347049,5.64754549031998,-6.90778496045233,0.181649686123671
38,709.781811960315,3.01701676277856,4.51107609267579,5.55083068366874,5.64729898301718,-6.90783488615864,0.182758969445832
39,709.781811233732,3.01703785762957,4.5111258685141,5.55067154314739,5.64731357157195,-6.90783453459089,0.18271931901506
40,709.781811218175,3.01704749266992,4.51112882098088,5.55070120510794,5.64732223131651,-6.90783456272888,0.182738626410964
41,709.781811221374,3.01704707345524,4.51112935723176,5.55069688477776,5.64732154733042,-6.90783455873482,0.182735973006652
42,709.781811218175,3.01704749266992,4.51112882098088,5.55070120510794,5.64732223131651,-6.90783456272888,0.182738626410964
