Iteration,Obj,Q,V2,V3,CL,error_ADD1,error_PROP1
1,523616474.240029,6.23983161875988,9.8105213166661,8.10986541614133,1.71723554131092,-9.8961445338165,-2.93638460278354
2,267956595.349428,6.23838688265527,8.9569124189638,8.10926525125398,1.71720043837469,-9.89614443920359,-3.45729668852444
3,134595424.791756,6.22118908020866,7.38728997094916,8.08807348134318,1.71631093208932,-9.89614425123559,-4.69646565357567
4,65038658.0211544,5.42987931428103,5.74144617149311,4.79044942802196,1.59458854890722,-9.89614306585982,-6.02908949642394
5,31416737.6872355,5.71220518660033,6.4616898000739,12.342324403867,3.86143652980947,-9.89614248679223,-4.91907787576773
6,925763691.549442,6.48793383702492,5.87974756490207,14.8646103428163,-5.75836284554911,-9.60574539381743,-5.18887630211318
7,16183671.594861,5.35976231979563,5.88274172083237,12.5616764820765,1.48087647216884,-9.83014923497334,-5.18566373272402
8,437550835.964059,5.39552778443527,5.86264264241108,11.9303195018154,6.41821449633717,-10.1750096378841,-4.86399680962444
9,8142179.93020404,5.47419823816769,5.86238186437109,12.0902523694299,2.58423649174326,-9.90799335446543,-4.86428208772579
10,8833698.7122962,7.65861995906687,6.42675226089868,11.675535134599,2.65950975964475,-9.90797554163178,-3.87325668404356
11,4229052.81458724,5.93983407775167,5.85233314419435,11.8558076117741,2.58393008537755,-9.90798737987175,-4.51969124367455
12,2220314.92421992,5.69072531906788,5.63212635666312,11.5415486630604,3.74227826201584,-9.8893055349456,-4.4144505842157
13,6157344.26144407,5.28971178503616,5.51876363622874,10.6965289273493,6.04734718091551,-9.88558538519934,-4.19326731974953
14,1149704.30115999,5.55072187729058,5.51854041139014,11.2288450490714,4.20223065133045,-9.88849852908913,-4.19358441581174
15,684372.960342934,5.32019773862297,5.45168249570707,10.5733088664091,5.20216795643087,-9.88778055574469,-3.91920209239909
16,1243226.14711331,4.27373904763,5.31967582746356,8.52677244330507,6.15580471975544,-9.88587801790881,-3.71980250528095
17,358690.692200518,5.0363004934474,5.32137092932085,10.0794748479499,5.29575406709083,-9.88750886879255,-3.71816533604795
18,213534.543006493,4.51116171160517,5.23851090939432,9.02356443686667,5.61256327962608,-9.88683240245656,-3.46410206465873
19,154174.546339031,3.50048546971435,5.13951516690728,6.94385539933257,5.87266840019496,-9.00953912425164,-3.22684758271533
20,78604.1585242129,3.34080240720408,4.98982663117226,6.67106743312421,5.76577155791014,-7.10931829921131,-3.04612896363649
21,40213.3148226815,3.28764153017351,4.90115003443626,6.52942013695292,5.73206560768174,-9.43300026785243,-2.79133095613987
22,20712.8513686353,3.26743197842755,4.83360141188867,6.45435937357642,5.71395163139293,-6.91252971513734,-2.51035429991975
23,10794.9996796675,3.24980726822579,4.77763568451707,6.40042253232207,5.69747324735483,-7.02827051612285,-2.21649986473426
24,5748.11510366681,3.23003443059489,4.73017220890179,6.35171955730813,5.68246205085416,-6.92177531355429,-1.91407470966378
25,3185.43960161218,3.20779034558071,4.68908523847783,6.3026635736074,5.66923878502644,-6.91004092833781,-1.60617039873488
26,1892.28295106057,3.18266163516344,4.65261832861107,6.24902461058527,5.65781042419025,-6.90814099758031,-1.29592573821987
27,1248.47418076157,3.15344056258085,4.61922642481702,6.18511006100188,5.64811610013275,-6.90793913348747,-0.987303492912547
28,936.559853442507,3.11794396976857,4.58748635094266,6.1022566085925,5.64015005566738,-6.90789938878154,-0.686325717704361
29,793.397186437449,3.07377452724595,4.55626968235091,5.98926815438161,5.63397757918985,-6.90786897820359,-0.40310128527737
30,734.353921268803,3.02230539337374,4.52582052635491,5.83994159794924,5.62973610053744,-6.90784714911874,-0.154626649767411
31,714.63538038585,2.97893371195023,4.50102367507246,5.67673886898592,5.62822566271986,-6.90783565343049,0.0340708545098506
32,710.257403185289,2.97469228290181,4.49376624184738,5.56809156544138,5.63243789959053,-6.90783189664704,0.140338716286012
33,709.794745668968,3.00296660929923,4.5040514423878,5.54567351824423,5.64160309187678,-6.90783268919834,0.174764498454928
34,709.781873300697,3.01565186389243,4.51014169232379,5.54966619634942,5.64640819910461,-6.90783439541565,0.181625550296732
35,709.781811583576,3.01697200490643,4.51105599814898,5.55070974479541,5.64726665007337,-6.90783459078266,0.182700860254864
36,709.781811215805,3.01704025417689,4.51112511994242,5.55068673077708,5.64731592793656,-6.90783454884914,0.182727284875941
37,709.781811219687,3.01704703172263,4.5111289055059,5.55069874581277,5.6473217107028,-6.90783456042605,0.182737080264914
38,709.781811215805,3.01704025417689,4.51112511994242,5.55068673077708,5.64731592793656,-6.90783454884914,0.182727284875941
