Iteration,Obj,Q,V2,V3,CL,error_ADD1,error_PROP1
1,1186.50720162671,6.98280663477809,5.34785021563609,7.7371534615873,-0.35198330570141,-10.1216687693847,3.30892793632486
2,1038.09717495176,7.23624629991242,5.42214603162981,8.23295983407442,-0.349902210275685,-10.1212377314067,2.48163113837536
3,1209.29428271362,7.78487855693202,5.44297972515219,9.26967094718861,-0.346592922415705,-10.1203566780575,0.861820452451651
4,967.8545108331,7.37340640321627,5.42735655524219,8.49213954912136,-0.349074888543834,-10.1210174680694,2.07668040760194
5,925.287880233423,7.62764380903631,5.41375424698636,9.03505778398138,-0.347514260543801,-10.1205297327475,1.27642080333993
6,895.464149733922,6.99199275472427,4.95034550860133,8.58578009792415,-0.318427920135471,-10.1009866148441,0.854378133685433
7,882.04741386825,6.43656819564785,4.5733194078759,8.30597423383611,1.28893807129461,-9.25641991418222,0.437049131892364
8,947.638401469033,6.38771686527311,4.71642073378662,8.58698043080409,5.25136230162211,-8.84055530481472,0.592591804259659
9,873.972882544117,6.39684378894546,4.70350638224582,8.59497251149369,2.22108997559497,-9.15861770100716,0.576623125651594
10,806.48844290164,6.02870563533832,5.2799492345387,10.3979726006471,2.66405175861307,-9.14795978886115,0.868226618875761
11,49757682.1061756,8.42116712171302,3.29902065043346,11.8572632285388,2.85318188090946,-9.14661947387668,-1.17792783852721
12,3442.15067503074,6.62477621981511,4.77966460524587,10.7617991422245,2.71119171685685,-9.14762474664894,0.358498173940071
13,775.706898517931,6.17744845016081,5.15357501430469,10.4889606140056,2.6758296614595,-9.14787603652357,0.741784591775311
14,753.061093559503,6.20529659638486,4.97771429650609,10.8572320952775,2.70009582785367,-9.1475762852919,0.455280371732377
15,725.291384984529,6.00298560801805,4.85882419564963,11.2691377412022,2.71989442076339,-9.14716395226184,0.297555701582419
16,720.182411868453,5.74836540495059,4.62768882644632,11.3367150382213,3.44413765045093,-8.5581425890482,0.221340554620421
17,928.395482657709,5.47710737221106,4.54621709420555,10.8774189236073,5.20660506807914,-7.78190315891534,0.217909337983175
18,718.521380405545,5.61407742949858,4.54684166656428,11.1529103599174,3.84113584567822,-8.37360705400826,0.218541850251235
19,727.759389111593,5.43278938015715,4.53548294163912,10.800607551664,4.73345619646333,-8.15816142238123,0.222949015699031
20,718.097364111671,5.5501219835874,4.53600593291594,11.0366584683633,4.04600708737622,-8.32085941218453,0.223476744079668
21,718.48894001566,5.4456591766676,4.53566334876362,10.8272464185799,4.48069611815665,-8.24166345373801,0.226191472297981
22,718.032189472595,5.51966930431005,4.53595598594118,10.9762213333081,4.1492029440548,-8.30118820152997,0.226498578364623
23,718.006667729113,5.4635077419777,4.53543005449921,10.8633385910951,4.36234317465714,-8.26693022456091,0.227244331825402
24,717.941126229361,5.39310204951996,4.53668104735239,10.7193885891272,4.55236323201032,-8.24024843820783,0.226689391917876
25,717.857240577987,5.31224203577331,4.53759668377708,10.5546166994173,4.72076029282426,-8.21896369142812,0.227340888740183
26,717.752246663041,5.22324133619117,4.53893218786181,10.3724780846908,4.86599816854061,-8.20141397512306,0.228150476140199
27,718.036063980656,5.03467332496441,4.54031096535327,9.98834248589747,5.12291031271131,-8.17160483552733,0.228926567097858
28,717.659851908585,5.17528214507321,4.54075534192868,10.2724096721952,4.92301617269764,-8.19399131751364,0.229454026273757
29,717.564528652888,5.0789350446663,4.54068180742036,10.0767883115202,5.04450527435055,-8.18025331805971,0.230535337989919
30,717.613249157131,4.87810143490319,4.54305403012932,9.66529505195562,5.24385500580107,-8.15603772314585,0.230351029741261
31,717.466210365024,5.0290598398911,4.54336002003784,9.971068907466,5.08829137548742,-8.17421552744433,0.230832358351692
32,717.33772082629,4.92727508166838,4.54344743847997,9.76358835500655,5.18296546590049,-8.16293928597947,0.231988636500519
33,717.208086627375,4.71961635387367,4.54590879775348,9.3366093019808,5.33835968786017,-8.14276045960491,0.231843615058319
34,716.667605859469,4.50846446764423,4.55035575987958,8.89394919263998,5.43414209994642,-8.1262857029684,0.23052515267943
35,716.512112728306,4.08137834570411,4.55508308362696,8.00440627391382,5.59400716847216,-8.09997760557799,0.232524188124044
36,716.292715982075,4.40460097083812,4.55485607094538,8.66892853787701,5.46587259251595,-8.11971730728038,0.233328252616758
37,715.762157868798,4.19185624719488,4.55765557041047,8.22278730125424,5.54036256460043,-8.10816212536497,0.236055226472443
38,714.648193516162,3.76913086729185,4.56463697793091,7.32309263313318,5.64733427287474,-8.08930601808557,0.234752441128315
39,716.674195112733,2.94774938555236,4.57390997220977,5.50314128699345,5.75727233468572,-8.0637007307271,0.220732724689419
40,713.025928898791,3.57756508923851,4.5754214784062,6.86174170917376,5.66416763136368,-8.08291354938667,0.230492598805553
41,710.864585677918,3.18238248975224,4.58253272740056,5.9446239145964,5.7148017122044,-8.0728191745291,0.228579101984918
42,710.410448597007,2.91177784524223,4.50237094049125,5.32586638420502,5.64562242992215,-6.90776156988968,0.162861313432042
43,709.832872393715,2.98417772313497,4.50973708297966,5.47431674061333,5.64858909168562,-6.90788681420425,0.181493286033316
44,709.782424834662,3.01403503354521,4.51174320517907,5.54352374426579,5.64823233060784,-6.90784543202878,0.183629067001076
45,709.781811748669,3.01719583521167,4.51123127546827,5.55096902659772,5.6474009752249,-6.90783538313821,0.182815020034951
46,709.781811220406,3.01704187750368,4.51112726723295,5.55067521530288,5.64732027127392,-6.90783453659168,0.18273252025873
47,709.781811216465,3.01704817509158,4.51112983384653,5.55070025303354,5.64732226298339,-6.90783456210214,0.182737446349059
48,709.781811216465,3.01704817509158,4.51112983384653,5.55070025303354,5.64732226298339,-6.90783456210214,0.182737446349059
