TABLE NO.  1
 ID          TIME        AMT         DV          MDV         IPRED       CWRES       IWRES       BQL         ROUTE       DV          PRED        RES         WRES
  1.0000E+00  0.0000E+00  2.9000E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+00  0.0000E+00  2.9000E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+00  2.5000E-01  0.0000E+00  7.3000E-01  0.0000E+00  1.6605E+00  0.0000E+00 -1.0980E+00  0.0000E+00  1.0000E+00  7.3000E-01  5.4134E-02  0.0000E+00  0.0000E+00
  1.0000E+00  5.0000E-01  0.0000E+00  2.7500E+00  0.0000E+00  2.9557E+00  0.0000E+00 -1.3640E-01  0.0000E+00  1.0000E+00  2.7500E+00  9.2912E+00  0.0000E+00  0.0000E+00
  1.0000E+00  1.0000E+00  0.0000E+00  7.2700E+00  0.0000E+00  4.6877E+00  0.0000E+00  1.0795E+00  0.0000E+00  1.0000E+00  7.2700E+00  1.3173E+01  0.0000E+00  0.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  6.4500E+00  0.0000E+00  5.9223E+00  0.0000E+00  1.7459E-01  0.0000E+00  1.0000E+00  6.4500E+00  1.3714E+01  0.0000E+00  0.0000E+00
  1.0000E+00  3.0000E+00  0.0000E+00  6.8500E+00  0.0000E+00  5.6471E+00  0.0000E+00  4.1741E-01  0.0000E+00  1.0000E+00  6.8500E+00  1.1193E+01  0.0000E+00  0.0000E+00
  1.0000E+00  4.0000E+00  0.0000E+00  4.2300E+00  0.0000E+00  4.8179E+00  0.0000E+00 -2.3911E-01  0.0000E+00  1.0000E+00  4.2300E+00  8.4492E+00  0.0000E+00  0.0000E+00
  1.0000E+00  6.0000E+00  0.0000E+00  6.0300E+00  0.0000E+00  5.1060E+00  0.0000E+00  3.5460E-01  0.0000E+00  1.0000E+00  6.0300E+00  1.0443E+01  0.0000E+00  0.0000E+00
  1.0000E+00  8.0000E+00  0.0000E+00  8.1100E+00  0.0000E+00  5.6843E+00  0.0000E+00  8.3622E-01  0.0000E+00  1.0000E+00  8.1100E+00  1.1088E+01  0.0000E+00  0.0000E+00
  1.0000E+00  1.2000E+01  0.0000E+00  5.0000E-01  0.0000E+00  4.6321E+00  0.0000E+00 -1.7480E+00  1.0000E+00  1.0000E+00  5.0000E-01  4.4271E-02  0.0000E+00  0.0000E+00
  1.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  7.3913E-02  0.0000E+00  1.0919E+01  1.0000E+00  1.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  3.0000E+00  0.0000E+00  5.4500E+03  0.0000E+00  1.0000E+00  1.7439E+03  0.0000E+00 -1.9596E+00  0.0000E+00  2.0000E+00  0.0000E+00  2.5120E-02  0.0000E+00  0.0000E+00
  3.0000E+00  1.7000E-02  0.0000E+00  2.5500E+03  0.0000E+00  1.6967E+03  0.0000E+00  9.8545E-01  0.0000E+00  2.0000E+00  2.5500E+03  1.1605E+03  0.0000E+00  0.0000E+00
  3.0000E+00  8.3500E-02  0.0000E+00  2.1100E+03  0.0000E+00  1.5241E+03  0.0000E+00  7.5326E-01  0.0000E+00  2.0000E+00  2.1100E+03  1.0791E+03  0.0000E+00  0.0000E+00
  3.0000E+00  2.5000E-01  0.0000E+00  1.4600E+03  0.0000E+00  1.1654E+03  0.0000E+00  4.9525E-01  0.0000E+00  2.0000E+00  1.4600E+03  8.9961E+02  0.0000E+00  0.0000E+00
  3.0000E+00  5.0000E-01  0.0000E+00  8.5300E+02  0.0000E+00  7.7975E+02  0.0000E+00  1.8407E-01  0.0000E+00  2.0000E+00  8.5300E+02  6.8498E+02  0.0000E+00  0.0000E+00
  3.0000E+00  1.0000E+00  0.0000E+00  5.5500E+02  0.0000E+00  3.5102E+02  0.0000E+00  1.1387E+00  0.0000E+00  2.0000E+00  5.5500E+02  3.9823E+02  0.0000E+00  0.0000E+00
  3.0000E+00  2.0000E+00  0.0000E+00  1.0300E+02  0.0000E+00  7.5094E+01  0.0000E+00  7.2820E-01  0.0000E+00  2.0000E+00  1.0300E+02  1.3724E+02  0.0000E+00  0.0000E+00
  3.0000E+00  4.0000E+00  0.0000E+00  7.4100E+00  0.0000E+00  8.1554E+00  0.0000E+00 -1.7909E-01  0.0000E+00  2.0000E+00  7.4100E+00  2.0302E+01  0.0000E+00  0.0000E+00
  3.0000E+00  6.0000E+00  0.0000E+00  4.4900E+00  0.0000E+00  4.1436E+00  0.0000E+00  1.6380E-01  0.0000E+00  2.0000E+00  4.4900E+00  6.0393E+00  0.0000E+00  0.0000E+00
  3.0000E+00  8.0000E+00  0.0000E+00  5.2500E+00  0.0000E+00  2.9604E+00  0.0000E+00  1.5155E+00  0.0000E+00  2.0000E+00  5.2500E+00  3.4507E+00  0.0000E+00  0.0000E+00
  3.0000E+00  1.2000E+01  0.0000E+00  2.4600E+00  0.0000E+00  1.5824E+00  0.0000E+00  1.0868E+00  0.0000E+00  2.0000E+00  2.4600E+00  1.7602E+00  0.0000E+00  0.0000E+00
  3.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  2.4261E-01  0.0000E+00  2.0722E+00  1.0000E+00  2.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00  5.9500E+03  0.0000E+00  1.0000E+00  2.2965E+03  0.0000E+00 -1.9596E+00  0.0000E+00  2.0000E+00  0.0000E+00  2.5112E-02  0.0000E+00  0.0000E+00
  4.0000E+00  1.7000E-02  0.0000E+00  2.3000E+03  0.0000E+00  2.2218E+03  0.0000E+00  6.9015E-02  0.0000E+00  2.0000E+00  2.3000E+03  1.2670E+03  0.0000E+00  0.0000E+00
  4.0000E+00  8.3500E-02  0.0000E+00  2.0000E+03  0.0000E+00  1.9521E+03  0.0000E+00  4.8107E-02  0.0000E+00  2.0000E+00  2.0000E+03  1.1781E+03  0.0000E+00  0.0000E+00
  4.0000E+00  2.5000E-01  0.0000E+00  1.2600E+03  0.0000E+00  1.4124E+03  0.0000E+00 -2.1140E-01  0.0000E+00  2.0000E+00  1.2600E+03  9.8214E+02  0.0000E+00  0.0000E+00
  4.0000E+00  5.0000E-01  0.0000E+00  7.3500E+02  0.0000E+00  8.6993E+02  0.0000E+00 -3.0394E-01  0.0000E+00  2.0000E+00  7.3500E+02  7.4782E+02  0.0000E+00  0.0000E+00
  4.0000E+00  1.0000E+00  0.0000E+00  4.3200E+02  0.0000E+00  3.3280E+02  0.0000E+00  5.8414E-01  0.0000E+00  2.0000E+00  4.3200E+02  4.3477E+02  0.0000E+00  0.0000E+00
  4.0000E+00  2.0000E+00  0.0000E+00  5.4600E+01  0.0000E+00  5.3742E+01  0.0000E+00  3.1286E-02  0.0000E+00  2.0000E+00  5.4600E+01  1.4983E+02  0.0000E+00  0.0000E+00
  4.0000E+00  4.0000E+00  0.0000E+00  7.2500E+00  0.0000E+00  6.7368E+00  0.0000E+00  1.4927E-01  0.0000E+00  2.0000E+00  7.2500E+00  2.2165E+01  0.0000E+00  0.0000E+00
  4.0000E+00  6.0000E+00  0.0000E+00  3.6500E+00  0.0000E+00  4.2747E+00  0.0000E+00 -2.8635E-01  0.0000E+00  2.0000E+00  3.6500E+00  6.5934E+00  0.0000E+00  0.0000E+00
  4.0000E+00  8.0000E+00  0.0000E+00  3.3200E+00  0.0000E+00  3.1133E+00  0.0000E+00  1.3012E-01  0.0000E+00  2.0000E+00  3.3200E+00  3.7673E+00  0.0000E+00  0.0000E+00
