TABLE NO.  2
 ID          CL          V2          V3          Q           KA          F1          FF          FA          D2          ALAG2       DOSE
  4.0000E+00  4.8040E+00  2.5909E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.8040E+00  2.5909E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.8040E+00  2.5909E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.8040E+00  2.5909E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.8040E+00  2.5909E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.8040E+00  2.5909E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.8040E+00  2.5909E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.8040E+00  2.5909E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.8040E+00  2.5909E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.8040E+00  2.6665E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.8040E+00  2.6665E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.8040E+00  2.6665E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.8040E+00  2.6665E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.8040E+00  2.6665E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.8040E+00  2.6665E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.8040E+00  2.6665E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.8040E+00  2.6665E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.8040E+00  2.6665E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.8040E+00  2.6665E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.8040E+00  2.6665E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.8040E+00  2.6665E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.0000E+00  2.2417E-02  5.3050E-01  6.7215E+00  0.0000E+00  2.5000E+00
  6.0000E+00  4.8040E+00  6.0856E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.4402E-03  1.5910E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  6.0000E+00  4.8040E+00  6.0856E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.4402E-03  1.5910E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  6.0000E+00  4.8040E+00  6.0856E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.4402E-03  1.5910E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  6.0000E+00  4.8040E+00  6.0856E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.4402E-03  1.5910E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  6.0000E+00  4.8040E+00  6.0856E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.4402E-03  1.5910E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  6.0000E+00  4.8040E+00  6.0856E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.4402E-03  1.5910E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  6.0000E+00  4.8040E+00  6.0856E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.4402E-03  1.5910E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  6.0000E+00  4.8040E+00  6.0856E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.4402E-03  1.5910E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  6.0000E+00  4.8040E+00  6.0856E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.4402E-03  1.5910E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  6.0000E+00  4.8040E+00  6.0856E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.4402E-03  1.5910E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  6.0000E+00  4.8040E+00  6.0856E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.4402E-03  1.5910E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  6.0000E+00  4.8040E+00  6.0856E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.4402E-03  1.5910E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  7.0000E+00  4.8040E+00  5.7246E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.1200E-02  2.1111E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  7.0000E+00  4.8040E+00  5.7246E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.1200E-02  2.1111E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  7.0000E+00  4.8040E+00  5.7246E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.1200E-02  2.1111E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  7.0000E+00  4.8040E+00  5.7246E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.1200E-02  2.1111E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  7.0000E+00  4.8040E+00  5.7246E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.1200E-02  2.1111E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  7.0000E+00  4.8040E+00  5.7246E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.1200E-02  2.1111E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  7.0000E+00  4.8040E+00  5.7246E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.1200E-02  2.1111E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  7.0000E+00  4.8040E+00  5.7246E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.1200E-02  2.1111E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  7.0000E+00  4.8040E+00  5.7246E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.1200E-02  2.1111E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  7.0000E+00  4.8040E+00  5.7246E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.1200E-02  2.1111E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  7.0000E+00  4.8040E+00  5.7246E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.1200E-02  2.1111E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  7.0000E+00  4.8040E+00  5.7246E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.1200E-02  2.1111E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  8.0000E+00  4.8040E+00  3.0866E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.7380E-03  1.6471E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  8.0000E+00  4.8040E+00  3.0866E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.7380E-03  1.6471E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  8.0000E+00  4.8040E+00  3.0866E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.7380E-03  1.6471E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  8.0000E+00  4.8040E+00  3.0866E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.7380E-03  1.6471E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  8.0000E+00  4.8040E+00  3.0866E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.7380E-03  1.6471E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  8.0000E+00  4.8040E+00  3.0866E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.7380E-03  1.6471E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  8.0000E+00  4.8040E+00  3.0866E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.7380E-03  1.6471E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  8.0000E+00  4.8040E+00  3.0866E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.7380E-03  1.6471E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  8.0000E+00  4.8040E+00  3.0866E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.7380E-03  1.6471E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  8.0000E+00  4.8040E+00  3.0866E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.7380E-03  1.6471E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  8.0000E+00  4.8040E+00  3.0866E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.7380E-03  1.6471E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  8.0000E+00  4.8040E+00  3.0866E+00  1.4529E+00  2.3965E-01  3.5464E-01  8.7380E-03  1.6471E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+01
  9.0000E+00  4.8040E+00  1.2843E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.9189E-02  3.6172E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  9.0000E+00  4.8040E+00  1.2843E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.9189E-02  3.6172E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  9.0000E+00  4.8040E+00  1.2843E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.9189E-02  3.6172E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  9.0000E+00  4.8040E+00  1.2843E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.9189E-02  3.6172E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  9.0000E+00  4.8040E+00  1.2843E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.9189E-02  3.6172E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  9.0000E+00  4.8040E+00  1.2843E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.9189E-02  3.6172E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  9.0000E+00  4.8040E+00  1.2843E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.9189E-02  3.6172E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  9.0000E+00  4.8040E+00  1.2843E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.9189E-02  3.6172E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  9.0000E+00  4.8040E+00  1.2843E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.9189E-02  3.6172E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  9.0000E+00  4.8040E+00  1.2843E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.9189E-02  3.6172E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  9.0000E+00  4.8040E+00  1.2843E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.9189E-02  3.6172E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  9.0000E+00  4.8040E+00  1.2843E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.9189E-02  3.6172E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.0000E+01  4.8040E+00  1.0068E+01  1.4529E+00  2.3965E-01  3.5464E-01  2.1107E-02  3.9786E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.0000E+01  4.8040E+00  1.0068E+01  1.4529E+00  2.3965E-01  3.5464E-01  2.1107E-02  3.9786E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.0000E+01  4.8040E+00  1.0068E+01  1.4529E+00  2.3965E-01  3.5464E-01  2.1107E-02  3.9786E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.0000E+01  4.8040E+00  1.0068E+01  1.4529E+00  2.3965E-01  3.5464E-01  2.1107E-02  3.9786E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.0000E+01  4.8040E+00  1.0068E+01  1.4529E+00  2.3965E-01  3.5464E-01  2.1107E-02  3.9786E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.0000E+01  4.8040E+00  1.0068E+01  1.4529E+00  2.3965E-01  3.5464E-01  2.1107E-02  3.9786E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.0000E+01  4.8040E+00  1.0068E+01  1.4529E+00  2.3965E-01  3.5464E-01  2.1107E-02  3.9786E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.0000E+01  4.8040E+00  1.0068E+01  1.4529E+00  2.3965E-01  3.5464E-01  2.1107E-02  3.9786E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.0000E+01  4.8040E+00  1.0068E+01  1.4529E+00  2.3965E-01  3.5464E-01  2.1107E-02  3.9786E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.0000E+01  4.8040E+00  1.0068E+01  1.4529E+00  2.3965E-01  3.5464E-01  2.1107E-02  3.9786E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.0000E+01  4.8040E+00  1.0068E+01  1.4529E+00  2.3965E-01  3.5464E-01  2.1107E-02  3.9786E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.0000E+01  4.8040E+00  1.0068E+01  1.4529E+00  2.3965E-01  3.5464E-01  2.1107E-02  3.9786E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.1000E+01  4.8040E+00  7.1408E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.7244E-02  3.2506E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.1000E+01  4.8040E+00  7.1408E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.7244E-02  3.2506E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.1000E+01  4.8040E+00  7.1408E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.7244E-02  3.2506E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.1000E+01  4.8040E+00  7.1408E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.7244E-02  3.2506E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.1000E+01  4.8040E+00  7.1408E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.7244E-02  3.2506E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.1000E+01  4.8040E+00  7.1408E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.7244E-02  3.2506E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.1000E+01  4.8040E+00  7.1408E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.7244E-02  3.2506E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.1000E+01  4.8040E+00  7.1408E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.7244E-02  3.2506E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.1000E+01  4.8040E+00  7.1408E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.7244E-02  3.2506E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.1000E+01  4.8040E+00  7.1408E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.7244E-02  3.2506E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.1000E+01  4.8040E+00  7.1408E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.7244E-02  3.2506E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
  1.1000E+01  4.8040E+00  7.1408E+00  1.4529E+00  2.3965E-01  3.5464E-01  1.7244E-02  3.2506E-02  5.3050E-01  6.7215E+00  5.0118E+00  3.0000E+01
