TABLE NO.  1
 ID          TIME        AMT         DV          MDV         IPRED       CWRES       IWRES       BQL         ROUTE       DV          PRED        RES         WRES
  4.0000E+00  1.2000E+01  0.0000E+00  1.6100E+00  0.0000E+00  1.6280E+00  0.0000E+00 -2.1770E-02  0.0000E+00  2.0000E+00  1.6100E+00  1.8448E+00  0.0000E+00  0.0000E+00
  4.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  2.1214E-01  0.0000E+00  2.6714E+00  1.0000E+00  2.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00  6.1000E+03  0.0000E+00  1.0000E+00  2.3069E+03  0.0000E+00 -1.9687E+00  0.0000E+00  2.0000E+00  0.0000E+00  2.4570E-02  0.0000E+00  0.0000E+00
  5.0000E+00  1.7000E-02  0.0000E+00  2.6900E+03  0.0000E+00  2.2345E+03  0.0000E+00  4.0135E-01  0.0000E+00  2.0000E+00  2.6900E+03  1.4387E+03  0.0000E+00  0.0000E+00
  5.0000E+00  8.3500E-02  0.0000E+00  2.0500E+03  0.0000E+00  1.9723E+03  0.0000E+00  7.7536E-02  0.0000E+00  2.0000E+00  2.0500E+03  1.3288E+03  0.0000E+00  0.0000E+00
  5.0000E+00  2.5000E-01  0.0000E+00  1.1600E+03  0.0000E+00  1.4436E+03  0.0000E+00 -3.8678E-01  0.0000E+00  2.0000E+00  1.1600E+03  1.0894E+03  0.0000E+00  0.0000E+00
  5.0000E+00  5.0000E-01  0.0000E+00  8.2000E+02  0.0000E+00  9.0481E+02  0.0000E+00 -1.8454E-01  0.0000E+00  2.0000E+00  8.2000E+02  8.0909E+02  0.0000E+00  0.0000E+00
  5.0000E+00  1.0000E+00  0.0000E+00  4.5600E+02  0.0000E+00  3.5847E+02  0.0000E+00  5.3562E-01  0.0000E+00  2.0000E+00  4.5600E+02  4.4785E+02  0.0000E+00  0.0000E+00
  5.0000E+00  2.0000E+00  0.0000E+00  5.7800E+01  0.0000E+00  6.1843E+01  0.0000E+00 -1.2871E-01  0.0000E+00  2.0000E+00  5.7800E+01  1.4084E+02  0.0000E+00  0.0000E+00
  5.0000E+00  4.0000E+00  0.0000E+00  6.8700E+00  0.0000E+00  7.7417E+00  0.0000E+00 -2.2167E-01  0.0000E+00  2.0000E+00  6.8700E+00  1.9047E+01  0.0000E+00  0.0000E+00
  5.0000E+00  6.0000E+00  0.0000E+00  6.0500E+00  0.0000E+00  4.6793E+00  0.0000E+00  5.7669E-01  0.0000E+00  2.0000E+00  6.0500E+00  6.2718E+00  0.0000E+00  0.0000E+00
  5.0000E+00  8.0000E+00  0.0000E+00  6.1100E+00  0.0000E+00  3.3128E+00  0.0000E+00  1.6623E+00  0.0000E+00  2.0000E+00  6.1100E+00  3.8148E+00  0.0000E+00  0.0000E+00
  5.0000E+00  1.2000E+01  0.0000E+00  1.7100E+00  0.0000E+00  1.6794E+00  0.0000E+00  3.5864E-02  0.0000E+00  2.0000E+00  1.7100E+00  1.8914E+00  0.0000E+00  0.0000E+00
  5.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  2.1891E-01  0.0000E+00  2.5278E+00  1.0000E+00  2.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00  2.1800E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00  2.1800E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  6.0000E+00  2.5000E-01  0.0000E+00  0.0000E+00  0.0000E+00  2.5001E+00  0.0000E+00 -1.9687E+00  0.0000E+00  1.0000E+00  0.0000E+00  6.6699E-02  0.0000E+00  0.0000E+00
  6.0000E+00  5.0000E-01  0.0000E+00  1.3900E+00  0.0000E+00  4.2538E+00  0.0000E+00 -1.3254E+00  0.0000E+00  1.0000E+00  1.3900E+00  6.9801E+00  0.0000E+00  0.0000E+00
  6.0000E+00  1.0000E+00  0.0000E+00  9.5800E+00  0.0000E+00  6.1983E+00  0.0000E+00  1.0741E+00  0.0000E+00  1.0000E+00  9.5800E+00  9.7172E+00  0.0000E+00  0.0000E+00
  6.0000E+00  2.0000E+00  0.0000E+00  9.5100E+00  0.0000E+00  6.7525E+00  0.0000E+00  8.0397E-01  0.0000E+00  1.0000E+00  9.5100E+00  9.8530E+00  0.0000E+00  0.0000E+00
  6.0000E+00  4.0000E+00  0.0000E+00  4.9900E+00  0.0000E+00  4.4159E+00  0.0000E+00  2.5595E-01  0.0000E+00  1.0000E+00  4.9900E+00  5.9400E+00  0.0000E+00  0.0000E+00
  6.0000E+00  6.0000E+00  0.0000E+00  3.2100E+00  0.0000E+00  6.5982E+00  0.0000E+00 -1.0109E+00  0.0000E+00  1.0000E+00  3.2100E+00  9.3858E+00  0.0000E+00  0.0000E+00
  6.0000E+00  8.0000E+00  0.0000E+00  9.1800E+00  0.0000E+00  6.1136E+00  0.0000E+00  9.8743E-01  0.0000E+00  1.0000E+00  9.1800E+00  8.5387E+00  0.0000E+00  0.0000E+00
  6.0000E+00  1.2000E+01  0.0000E+00  3.8300E+00  0.0000E+00  4.0630E+00  0.0000E+00 -1.1291E-01  0.0000E+00  1.0000E+00  3.8300E+00  5.3251E+00  0.0000E+00  0.0000E+00
  6.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  5.1765E-02  0.0000E+00  1.7044E+01  1.0000E+00  1.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00  2.3800E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00  2.3800E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  7.0000E+00  2.5000E-01  0.0000E+00  2.7200E+00  0.0000E+00  3.8245E+00  0.0000E+00 -5.6854E-01  0.0000E+00  1.0000E+00  2.7200E+00  4.5938E+00  0.0000E+00  0.0000E+00
  7.0000E+00  5.0000E-01  0.0000E+00  3.0600E+00  0.0000E+00  6.4814E+00  0.0000E+00 -1.0392E+00  0.0000E+00  1.0000E+00  3.0600E+00  7.6205E+00  0.0000E+00  0.0000E+00
  7.0000E+00  1.0000E+00  0.0000E+00  5.3900E+00  0.0000E+00  9.3754E+00  0.0000E+00 -8.3688E-01  0.0000E+00  1.0000E+00  5.3900E+00  1.0609E+01  0.0000E+00  0.0000E+00
  7.0000E+00  2.0000E+00  0.0000E+00  2.4700E+01  0.0000E+00  1.0093E+01  0.0000E+00  2.8491E+00  0.0000E+00  1.0000E+00  2.4700E+01  1.0757E+01  0.0000E+00  0.0000E+00
  7.0000E+00  4.0000E+00  0.0000E+00  3.7600E+00  0.0000E+00  6.5045E+00  0.0000E+00 -8.3068E-01  0.0000E+00  1.0000E+00  3.7600E+00  6.4850E+00  0.0000E+00  0.0000E+00
  7.0000E+00  6.0000E+00  0.0000E+00  3.1900E+00  0.0000E+00  9.8085E+00  0.0000E+00 -1.3284E+00  0.0000E+00  1.0000E+00  3.1900E+00  1.0247E+01  0.0000E+00  0.0000E+00
  7.0000E+00  8.0000E+00  0.0000E+00  6.4300E+00  0.0000E+00  9.0586E+00  0.0000E+00 -5.7128E-01  0.0000E+00  1.0000E+00  6.4300E+00  9.3221E+00  0.0000E+00  0.0000E+00
  7.0000E+00  1.2000E+01  0.0000E+00  4.9200E+00  0.0000E+00  5.9597E+00  0.0000E+00 -3.4345E-01  0.0000E+00  1.0000E+00  4.9200E+00  5.8137E+00  0.0000E+00  0.0000E+00
  7.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  7.5600E-02  0.0000E+00  1.1051E+01  1.0000E+00  1.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00  2.4400E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00  2.4400E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  8.0000E+00  2.5000E-01  0.0000E+00  4.4400E+00  0.0000E+00  4.6977E+00  0.0000E+00 -1.0799E-01  0.0000E+00  1.0000E+00  4.4400E+00  4.7096E+00  0.0000E+00  0.0000E+00
  8.0000E+00  5.0000E-01  0.0000E+00  9.7200E+00  0.0000E+00  7.4490E+00  0.0000E+00  6.0022E-01  0.0000E+00  1.0000E+00  9.7200E+00  7.8126E+00  0.0000E+00  0.0000E+00
  8.0000E+00  1.0000E+00  0.0000E+00  1.7700E+01  0.0000E+00  9.6027E+00  0.0000E+00  1.6601E+00  0.0000E+00  1.0000E+00  1.7700E+01  1.0876E+01  0.0000E+00  0.0000E+00
  8.0000E+00  2.0000E+00  0.0000E+00  7.3400E+00  0.0000E+00  8.7545E+00  0.0000E+00 -3.1809E-01  0.0000E+00  1.0000E+00  7.3400E+00  1.1028E+01  0.0000E+00  0.0000E+00
  8.0000E+00  4.0000E+00  0.0000E+00  4.9900E+00  0.0000E+00  4.8305E+00  0.0000E+00  6.4992E-02  0.0000E+00  1.0000E+00  4.9900E+00  6.6485E+00  0.0000E+00  0.0000E+00
  8.0000E+00  6.0000E+00  0.0000E+00  6.1800E+00  0.0000E+00  8.2533E+00  0.0000E+00 -4.9455E-01  0.0000E+00  1.0000E+00  6.1800E+00  1.0505E+01  0.0000E+00  0.0000E+00
  8.0000E+00  8.0000E+00  0.0000E+00  4.5600E+00  0.0000E+00  7.3578E+00  0.0000E+00 -7.4861E-01  0.0000E+00  1.0000E+00  4.5600E+00  9.5571E+00  0.0000E+00  0.0000E+00
  8.0000E+00  1.2000E+01  0.0000E+00  5.4200E+00  0.0000E+00  4.0939E+00  0.0000E+00  6.3773E-01  0.0000E+00  1.0000E+00  5.4200E+00  5.9602E+00  0.0000E+00  0.0000E+00
  8.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  5.3463E-02  0.0000E+00  1.6440E+01  1.0000E+00  1.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  9.0000E+00  0.0000E+00  6.5700E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  9.0000E+00  0.0000E+00  6.5700E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  9.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  9.0000E+00  2.5000E-01  0.0000E+00  6.1100E+01  0.0000E+00  4.9113E+01  0.0000E+00  4.8052E-01  0.0000E+00  1.0000E+00  6.1100E+01  1.2681E+01  0.0000E+00  0.0000E+00
  9.0000E+00  5.0000E-01  0.0000E+00  1.5100E+02  0.0000E+00  6.6146E+01  0.0000E+00  2.5255E+00  0.0000E+00  1.0000E+00  1.5100E+02  2.1036E+01  0.0000E+00  0.0000E+00
  9.0000E+00  1.0000E+00  0.0000E+00  6.1800E+01  0.0000E+00  6.7967E+01  0.0000E+00 -1.7862E-01  0.0000E+00  1.0000E+00  6.1800E+01  2.9285E+01  0.0000E+00  0.0000E+00
  9.0000E+00  2.0000E+00  0.0000E+00  2.9100E+01  0.0000E+00  5.0787E+01  0.0000E+00 -8.4067E-01  0.0000E+00  1.0000E+00  2.9100E+01  2.9695E+01  0.0000E+00  0.0000E+00
  9.0000E+00  4.0000E+00  0.0000E+00  1.2200E+01  0.0000E+00  2.6085E+01  0.0000E+00 -1.0479E+00  0.0000E+00  1.0000E+00  1.2200E+01  1.7902E+01  0.0000E+00  0.0000E+00
  9.0000E+00  6.0000E+00  0.0000E+00  3.5300E+01  0.0000E+00  4.9996E+01  0.0000E+00 -5.7870E-01  0.0000E+00  1.0000E+00  3.5300E+01  2.8286E+01  0.0000E+00  0.0000E+00
  9.0000E+00  8.0000E+00  0.0000E+00  3.1900E+01  0.0000E+00  4.4047E+01  0.0000E+00 -5.4290E-01  0.0000E+00  1.0000E+00  3.1900E+01  2.5734E+01  0.0000E+00  0.0000E+00
  9.0000E+00  1.2000E+01  0.0000E+00  2.0000E+01  0.0000E+00  1.5325E+01  0.0000E+00  6.0056E-01  0.0000E+00  1.0000E+00  2.0000E+01  1.6049E+01  0.0000E+00  0.0000E+00
  9.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  2.8738E-01  0.0000E+00  1.4566E+00  1.0000E+00  1.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00  7.0500E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00  7.0500E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+01  2.5000E-01  0.0000E+00  7.4900E+00  0.0000E+00  1.1888E+01  0.0000E+00 -7.2830E-01  0.0000E+00  1.0000E+00  7.4900E+00  1.3608E+01  0.0000E+00  0.0000E+00
  1.0000E+01  5.0000E-01  0.0000E+00  1.1400E+01  0.0000E+00  2.1172E+01  0.0000E+00 -9.0867E-01  0.0000E+00  1.0000E+00  1.1400E+01  2.2573E+01  0.0000E+00  0.0000E+00
  1.0000E+01  1.0000E+00  0.0000E+00  4.4700E+01  0.0000E+00  3.3619E+01  0.0000E+00  6.4886E-01  0.0000E+00  1.0000E+00  4.4700E+01  3.1425E+01  0.0000E+00  0.0000E+00
  1.0000E+01  2.0000E+00  0.0000E+00  4.1200E+01  0.0000E+00  4.2594E+01  0.0000E+00 -6.4437E-02  0.0000E+00  1.0000E+00  4.1200E+01  3.1864E+01  0.0000E+00  0.0000E+00
  1.0000E+01  4.0000E+00  0.0000E+00  4.5400E+01  0.0000E+00  3.4892E+01  0.0000E+00  5.9287E-01  0.0000E+00  1.0000E+00  4.5400E+01  1.9210E+01  0.0000E+00  0.0000E+00
  1.0000E+01  6.0000E+00  0.0000E+00  7.5200E+01  0.0000E+00  4.7348E+01  0.0000E+00  1.1581E+00  0.0000E+00  1.0000E+00  7.5200E+01  3.0353E+01  0.0000E+00  0.0000E+00
  1.0000E+01  8.0000E+00  0.0000E+00  7.7200E+01  0.0000E+00  4.6184E+01  0.0000E+00  1.3222E+00  0.0000E+00  1.0000E+00  7.7200E+01  2.7614E+01  0.0000E+00  0.0000E+00
  1.0000E+01  1.2000E+01  0.0000E+00  4.3900E+01  0.0000E+00  3.4875E+01  0.0000E+00  5.0943E-01  0.0000E+00  1.0000E+00  4.3900E+01  1.7221E+01  0.0000E+00  0.0000E+00
  1.0000E+01  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  5.5585E-01  0.0000E+00 -1.9782E-01  1.0000E+00  1.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  1.1000E+01  0.0000E+00  7.8600E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.1000E+01  0.0000E+00  7.8600E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.1000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.1000E+01  2.5000E-01  0.0000E+00  4.7300E+00  0.0000E+00  1.6151E+01  0.0000E+00 -1.3921E+00  0.0000E+00  1.0000E+00  4.7300E+00  1.5171E+01  0.0000E+00  0.0000E+00
  1.1000E+01  5.0000E-01  0.0000E+00  8.1400E+00  0.0000E+00  2.7958E+01  0.0000E+00 -1.3955E+00  0.0000E+00  1.0000E+00  8.1400E+00  2.5167E+01  0.0000E+00  0.0000E+00
  1.1000E+01  1.0000E+00  0.0000E+00  1.2200E+01  0.0000E+00  4.2057E+01  0.0000E+00 -1.3976E+00  0.0000E+00  1.0000E+00  1.2200E+01  3.5035E+01  0.0000E+00  0.0000E+00
  1.1000E+01  2.0000E+00  0.0000E+00  1.1000E+02  0.0000E+00  4.8345E+01  0.0000E+00  2.5107E+00  0.0000E+00  1.0000E+00  1.1000E+02  3.5525E+01  0.0000E+00  0.0000E+00
  1.1000E+01  4.0000E+00  0.0000E+00  1.7000E+01  0.0000E+00  3.3978E+01  0.0000E+00 -9.8371E-01  0.0000E+00  1.0000E+00  1.7000E+01  2.1417E+01  0.0000E+00  0.0000E+00
  1.1000E+01  6.0000E+00  0.0000E+00  1.3500E+01  0.0000E+00  4.8789E+01  0.0000E+00 -1.4240E+00  0.0000E+00  1.0000E+00  1.3500E+01  3.3840E+01  0.0000E+00  0.0000E+00
  1.1000E+01  8.0000E+00  0.0000E+00  4.1300E+01  0.0000E+00  4.5934E+01  0.0000E+00 -1.9861E-01  0.0000E+00  1.0000E+00  4.1300E+01  3.0786E+01  0.0000E+00  0.0000E+00
  1.1000E+01  1.2000E+01  0.0000E+00  4.7700E+01  0.0000E+00  3.1921E+01  0.0000E+00  9.7318E-01  0.0000E+00  1.0000E+00  4.7700E+01  1.9200E+01  0.0000E+00  0.0000E+00
  1.1000E+01  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  4.2127E-01  0.0000E+00  3.6792E-01  1.0000E+00  1.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  1.5000E+01  0.0000E+00  2.2700E+05  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
