TABLE NO.  2
 ID          CL          V2          V3          Q           KA          F1          FF          FA          D2          ALAG2       DOSE
  1.0000E+00  3.0978E+00  9.3930E-01  4.4584E+00  8.1087E+01  5.7578E-01  2.6526E-03  6.5734E-03  4.0353E-01  6.1046E+00  4.4660E+00  1.2500E+01
  1.0000E+00  3.0978E+00  9.3930E-01  4.4584E+00  8.1087E+01  5.7578E-01  2.6526E-03  6.5734E-03  4.0353E-01  6.1046E+00  4.4660E+00  1.2500E+01
  1.0000E+00  3.0978E+00  9.3930E-01  4.4584E+00  8.1087E+01  5.7578E-01  2.6526E-03  6.5734E-03  4.0353E-01  6.1046E+00  4.4660E+00  1.2500E+01
  1.0000E+00  3.0978E+00  9.3930E-01  4.4584E+00  8.1087E+01  5.7578E-01  2.6526E-03  6.5734E-03  4.0353E-01  6.1046E+00  4.4660E+00  1.2500E+01
  1.0000E+00  3.0978E+00  9.3930E-01  4.4584E+00  8.1087E+01  5.7578E-01  2.6526E-03  6.5734E-03  4.0353E-01  6.1046E+00  4.4660E+00  1.2500E+01
  1.0000E+00  3.0978E+00  9.3930E-01  4.4584E+00  8.1087E+01  5.7578E-01  2.6526E-03  6.5734E-03  4.0353E-01  6.1046E+00  4.4660E+00  1.2500E+01
  1.0000E+00  3.0978E+00  9.3930E-01  4.4584E+00  8.1087E+01  5.7578E-01  2.6526E-03  6.5734E-03  4.0353E-01  6.1046E+00  4.4660E+00  1.2500E+01
  1.0000E+00  3.0978E+00  9.3930E-01  4.4584E+00  8.1087E+01  5.7578E-01  2.6526E-03  6.5734E-03  4.0353E-01  6.1046E+00  4.4660E+00  1.2500E+01
  1.0000E+00  3.0978E+00  9.3930E-01  4.4584E+00  8.1087E+01  5.7578E-01  2.6526E-03  6.5734E-03  4.0353E-01  6.1046E+00  4.4660E+00  1.2500E+01
  1.0000E+00  3.0978E+00  9.3930E-01  4.4584E+00  8.1087E+01  5.7578E-01  2.6526E-03  6.5734E-03  4.0353E-01  6.1046E+00  4.4660E+00  1.2500E+01
  1.0000E+00  3.0978E+00  9.3930E-01  4.4584E+00  8.1087E+01  5.7578E-01  2.6526E-03  6.5734E-03  4.0353E-01  6.1046E+00  4.4660E+00  1.2500E+01
  1.0000E+00  3.0978E+00  9.3930E-01  4.4584E+00  8.1087E+01  5.7578E-01  2.6526E-03  6.5734E-03  4.0353E-01  6.1046E+00  4.4660E+00  1.2500E+01
  1.0000E+00  3.0978E+00  9.3930E-01  4.4584E+00  8.1087E+01  5.7578E-01  2.6526E-03  6.5734E-03  4.0353E-01  6.1046E+00  4.4660E+00  1.2500E+01
  3.0000E+00  3.0978E+00  1.0065E+00  4.4584E+00  8.1087E+01  5.7578E-01  1.0000E+00  1.5408E-02  4.0353E-01  6.1046E+00  0.0000E+00  2.5000E+00
  3.0000E+00  3.0978E+00  1.0065E+00  4.4584E+00  8.1087E+01  5.7578E-01  1.0000E+00  1.5408E-02  4.0353E-01  6.1046E+00  0.0000E+00  2.5000E+00
