TABLE NO.  2
 ID          CL          V2          V3          Q           KA          F1          FF          FA          D2          ALAG2       DOSE
  7.0000E+00  2.9252E+00  9.9954E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.7262E-02  9.3930E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  7.0000E+00  2.9252E+00  9.9954E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.7262E-02  9.3930E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  7.0000E+00  2.9252E+00  9.9954E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.7262E-02  9.3930E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  7.0000E+00  2.9252E+00  9.9954E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.7262E-02  9.3930E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  7.0000E+00  2.9252E+00  9.9954E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.7262E-02  9.3930E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  7.0000E+00  2.9252E+00  9.9954E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.7262E-02  9.3930E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  7.0000E+00  2.9252E+00  9.9954E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.7262E-02  9.3930E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  7.0000E+00  2.9252E+00  9.9954E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.7262E-02  9.3930E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  7.0000E+00  2.9252E+00  9.9954E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.7262E-02  9.3930E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  7.0000E+00  2.9252E+00  9.9954E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.7262E-02  9.3930E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  7.0000E+00  2.9252E+00  9.9954E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.7262E-02  9.3930E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  7.0000E+00  2.9252E+00  9.9954E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.7262E-02  9.3930E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  8.0000E+00  2.9252E+00  9.9966E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.0898E-02  7.7887E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  8.0000E+00  2.9252E+00  9.9966E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.0898E-02  7.7887E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  8.0000E+00  2.9252E+00  9.9966E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.0898E-02  7.7887E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  8.0000E+00  2.9252E+00  9.9966E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.0898E-02  7.7887E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  8.0000E+00  2.9252E+00  9.9966E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.0898E-02  7.7887E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  8.0000E+00  2.9252E+00  9.9966E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.0898E-02  7.7887E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  8.0000E+00  2.9252E+00  9.9966E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.0898E-02  7.7887E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  8.0000E+00  2.9252E+00  9.9966E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.0898E-02  7.7887E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  8.0000E+00  2.9252E+00  9.9966E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.0898E-02  7.7887E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  8.0000E+00  2.9252E+00  9.9966E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.0898E-02  7.7887E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  8.0000E+00  2.9252E+00  9.9966E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.0898E-02  7.7887E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  8.0000E+00  2.9252E+00  9.9966E-03  8.6963E+01  1.0000E+01  3.5853E+41  3.0898E-02  7.7887E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+01
  9.0000E+00  2.9252E+00  9.9842E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.8021E-02  1.9668E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  9.0000E+00  2.9252E+00  9.9842E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.8021E-02  1.9668E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  9.0000E+00  2.9252E+00  9.9842E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.8021E-02  1.9668E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  9.0000E+00  2.9252E+00  9.9842E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.8021E-02  1.9668E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  9.0000E+00  2.9252E+00  9.9842E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.8021E-02  1.9668E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  9.0000E+00  2.9252E+00  9.9842E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.8021E-02  1.9668E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  9.0000E+00  2.9252E+00  9.9842E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.8021E-02  1.9668E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  9.0000E+00  2.9252E+00  9.9842E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.8021E-02  1.9668E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  9.0000E+00  2.9252E+00  9.9842E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.8021E-02  1.9668E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  9.0000E+00  2.9252E+00  9.9842E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.8021E-02  1.9668E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  9.0000E+00  2.9252E+00  9.9842E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.8021E-02  1.9668E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  9.0000E+00  2.9252E+00  9.9842E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.8021E-02  1.9668E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.0000E+01  2.9252E+00  1.0002E-02  8.6963E+01  1.0000E+01  3.5853E+41  6.3005E-02  1.5882E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.0000E+01  2.9252E+00  1.0002E-02  8.6963E+01  1.0000E+01  3.5853E+41  6.3005E-02  1.5882E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.0000E+01  2.9252E+00  1.0002E-02  8.6963E+01  1.0000E+01  3.5853E+41  6.3005E-02  1.5882E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.0000E+01  2.9252E+00  1.0002E-02  8.6963E+01  1.0000E+01  3.5853E+41  6.3005E-02  1.5882E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.0000E+01  2.9252E+00  1.0002E-02  8.6963E+01  1.0000E+01  3.5853E+41  6.3005E-02  1.5882E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.0000E+01  2.9252E+00  1.0002E-02  8.6963E+01  1.0000E+01  3.5853E+41  6.3005E-02  1.5882E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.0000E+01  2.9252E+00  1.0002E-02  8.6963E+01  1.0000E+01  3.5853E+41  6.3005E-02  1.5882E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.0000E+01  2.9252E+00  1.0002E-02  8.6963E+01  1.0000E+01  3.5853E+41  6.3005E-02  1.5882E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.0000E+01  2.9252E+00  1.0002E-02  8.6963E+01  1.0000E+01  3.5853E+41  6.3005E-02  1.5882E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.0000E+01  2.9252E+00  1.0002E-02  8.6963E+01  1.0000E+01  3.5853E+41  6.3005E-02  1.5882E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.0000E+01  2.9252E+00  1.0002E-02  8.6963E+01  1.0000E+01  3.5853E+41  6.3005E-02  1.5882E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.0000E+01  2.9252E+00  1.0002E-02  8.6963E+01  1.0000E+01  3.5853E+41  6.3005E-02  1.5882E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.1000E+01  2.9252E+00  9.9971E-03  8.6963E+01  1.0000E+01  3.5853E+41  5.3705E-02  1.3538E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.1000E+01  2.9252E+00  9.9971E-03  8.6963E+01  1.0000E+01  3.5853E+41  5.3705E-02  1.3538E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.1000E+01  2.9252E+00  9.9971E-03  8.6963E+01  1.0000E+01  3.5853E+41  5.3705E-02  1.3538E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.1000E+01  2.9252E+00  9.9971E-03  8.6963E+01  1.0000E+01  3.5853E+41  5.3705E-02  1.3538E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.1000E+01  2.9252E+00  9.9971E-03  8.6963E+01  1.0000E+01  3.5853E+41  5.3705E-02  1.3538E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.1000E+01  2.9252E+00  9.9971E-03  8.6963E+01  1.0000E+01  3.5853E+41  5.3705E-02  1.3538E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.1000E+01  2.9252E+00  9.9971E-03  8.6963E+01  1.0000E+01  3.5853E+41  5.3705E-02  1.3538E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.1000E+01  2.9252E+00  9.9971E-03  8.6963E+01  1.0000E+01  3.5853E+41  5.3705E-02  1.3538E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.1000E+01  2.9252E+00  9.9971E-03  8.6963E+01  1.0000E+01  3.5853E+41  5.3705E-02  1.3538E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.1000E+01  2.9252E+00  9.9971E-03  8.6963E+01  1.0000E+01  3.5853E+41  5.3705E-02  1.3538E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.1000E+01  2.9252E+00  9.9971E-03  8.6963E+01  1.0000E+01  3.5853E+41  5.3705E-02  1.3538E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
