Iteration,Obj,Q,V2,V3,CL,error_ADD1,error_PROP1
1,8941.41606892383,-0.0854263519953591,-4.60451401999262,8.07906089827529,0.881525963906913,-11.6292216825009,1.96051974210553
2,5736.5061833138,0.29885968839073,-4.60566197465369,7.83484614548839,0.620595636268707,-11.6261285745985,1.10929246784669
3,6407.64066300689,0.991717679182269,-4.45869392816899,7.27940136936064,0.0618222543446643,-11.6210508058495,-0.587049421692883
4,3532.77910804727,0.51596519699087,-4.5796706665986,7.64972801799453,0.41277997376206,-11.6251573133802,0.756117389510917
5,2552.66890786564,0.87587788497429,-4.464392470874,7.26450173439498,0.0509924447426049,-11.622371368836,-0.00406451332235791
6,1973.79678702743,2.20284835444584,-3.18439506053364,6.97758445431478,0.579138359412397,-11.5220832126209,-0.483061652483007
7,1593.12463487686,4.65902988021316,-0.526205704845879,7.04255349149292,2.27060214506108,-11.3809601452142,-0.355214334861975
8,1185479476286.09,7.41905083661936,3.13493491132809,6.32514770990164,8.78127517003428,-11.2175105802701,-0.123314221687055
9,1336.339198465,5.34154585353104,0.409297695248261,6.70568211149315,3.86085298609841,-11.340361905699,-0.232766537218188
10,39771469969.6629,5.14415175122296,1.02112842658412,5.4090499924048,7.5576648955987,-11.3241319184046,0.255866567099431
11,1203.18720275926,5.30441391743432,0.59994577726603,6.2389045750837,4.7079226599776,-11.336405749128,-0.0689051919665242
12,22006.4582429257,5.28109678571347,0.908197788844265,5.51888853753259,5.32844071519009,-11.3350415852713,-0.0377704085830256
13,1012.66712970447,5.33164826529306,0.693035639557056,6.02070412877154,4.74649928255329,-11.3361541785709,-0.00571568374567423
14,989.337346225516,5.33281919203172,0.86118677111594,5.62642499087115,5.00072103494352,-11.3356627376292,0.0347663487741018
15,941.636899886098,5.34339515737264,0.743953866065635,5.92551449148514,4.72184483536756,-11.3361006285373,0.0510772124073519
16,882.318145904804,5.34846438384034,0.836498950408617,5.71655227261055,4.81093394881997,-11.3358963718542,0.0991145888287705
17,864.856830453226,5.63512478002436,1.1871416850075,5.79078070594406,4.9558311330537,-11.3116982141304,0.232474562326283
18,858.174703792013,6.2828430429855,1.88202338015138,6.08351867181036,5.05564782002193,-11.268436761662,0.240903918355187
19,868.809511064418,7.48177219530336,3.41507653815936,6.49113635978699,5.25770250890461,-11.2016751296323,0.21117264568479
20,851.105972526191,6.53866429916631,2.30460980303135,6.15181825230169,5.08734798158871,-11.2533076830246,0.249711008402303
21,831.283207293411,6.94515549991814,3.18325333723209,6.34841308541955,5.22979970380499,-11.2389083747126,0.189705991157265
22,1035.43832323834,6.94049347670504,4.47775663199381,7.42662768592136,6.29811763921559,-11.1217520745316,0.27133743808365
23,810.401403265676,6.66832490598022,3.41074701604688,6.57600123527025,5.46772635398278,-11.2375772434379,0.0747963778231681
24,807.202963430207,6.67462496729007,3.50740902517652,6.59612273955087,5.51059392831034,-10.2521428834493,0.206297405822331
25,806.761801888319,6.68643107052917,3.59162768479112,6.59425809785396,5.51256375951143,-8.25578623808761,0.226927795128145
26,806.707077391638,6.68447556059202,3.62472871804183,6.59270410438111,5.51315803172475,-6.90769634101484,0.227484486924457
27,806.702377552145,6.68405017899097,3.63780131808407,6.59221590184605,5.51308868263391,-6.90687622027116,0.225995341722259
28,806.70169516274,6.68408807569359,3.6431527223465,6.59235420256219,5.51335099579277,-6.90687369544207,0.225674234034136
29,806.701818438563,6.68420969780299,3.64533842069608,6.59242745496023,5.51343675180531,-6.9068738244109,0.225508038728589
30,806.701818438563,6.68420969780299,3.64533842069608,6.59242745496023,5.51343675180531,-6.9068738244109,0.225508038728589
31,806.701818438563,6.68420969780299,3.64533842069608,6.59242745496023,5.51343675180531,-6.9068738244109,0.225508038728589
32,806.701818438563,6.68420969780299,3.64533842069608,6.59242745496023,5.51343675180531,-6.9068738244109,0.225508038728589
33,806.701818438563,6.68420969780299,3.64533842069608,6.59242745496023,5.51343675180531,-6.9068738244109,0.225508038728589
34,806.701818438563,6.68420969780299,3.64533842069608,6.59242745496023,5.51343675180531,-6.9068738244109,0.225508038728589
35,806.701725178483,6.6837654439454,3.64403636641993,6.59222221019405,5.51326686788469,-6.90687369557555,0.225463861206887
36,806.701707763783,6.68394683466548,3.64334198724116,6.59232796162717,5.51333192901777,-6.90687369546388,0.22562148663781
37,806.701724157145,6.68404960597916,3.64319740026009,6.59235507770734,5.51334352467159,-6.90687369544567,0.225660353405752
38,806.70169354057,6.68407837114746,3.64316331253899,6.59235638952606,5.51334770969923,-6.9068736954423,0.225670929638665
39,806.701725670421,6.68405901042138,3.64318544899129,6.59235746481661,5.51334373923418,-6.90687369544435,0.225663891066584
40,806.701692756199,6.68407351002412,3.64316867307327,6.59235728704969,5.5133462403883,-6.90687369544259,0.225669233351654
41,806.701691233372,6.68406379967201,3.64317965885135,6.59235813354708,5.51334406386976,-6.90687369544361,0.225665712187803
42,806.701723440574,6.68404466405487,3.6432021557042,6.59235745460651,5.51334141973761,-6.90687369544672,0.225658529573518
43,806.701690484372,6.68405895621162,3.64318518608736,6.59235841356908,5.51334309226133,-6.90687369544423,0.225663930116192
44,806.701724179616,6.68404934694833,3.64319638327777,6.59235829190021,5.51334165494249,-6.90687369544579,0.225660319722753
45,806.701725296659,6.68405653801161,3.64318795762804,6.59235851820324,5.51334263479951,-6.90687369544458,0.225663034255383
46,806.701725579736,6.68405835080543,3.64318587653199,6.5923584509612,5.51334296916544,-6.90687369544432,0.225663707150965
47,806.701690463321,6.68405880481129,3.64318535852905,6.59235842367833,5.51334306088633,-6.90687369544426,0.225663874450806
48,806.701725602944,6.68405850207235,3.64318570361988,6.59235844297303,5.51334299887014,-6.9068736954443,0.225663763019952
49,806.701725638613,6.68405872911442,3.64318544475894,6.59235842869418,5.51334304523027,-6.90687369544426,0.225663846612462
50,806.701690463321,6.68405880481129,3.64318535852905,6.59235842367833,5.51334306088633,-6.90687369544426,0.225663874450806
