Iteration,Obj,Q,V2,V3,CL,error_ADD1,error_PROP1
1,2675441524.97936,9.60980309165844,3.9816487510801,2.34324587155592,6.76539485739938,-6.79227763789691,0.974084588635243
2,962737195.74712,9.61312415507546,3.34105690859006,2.2121864608625,6.1971441138971,-6.45894558776251,0.602015603627365
3,220256232.567513,9.62188140616133,2.09174529371752,1.79071757077404,5.12828500561386,-6.12561322866049,-0.401945311546625
4,101066644.650291,9.63917998102258,0.18254127402908,0.343281478694828,3.3098439333271,-5.79228078822711,-3.0176156564919
5,48906780.6645511,9.65010440836858,-3.69370374090346,-4.23081561612844,-0.877527184250017,-5.45895487818056,-6.24361286191955
6,15790204.9629376,9.65000251098714,3.31147353351586,-0.136550722185356,4.64151267932148,-5.12627295100894,-4.34782594313272
7,4272680115.77099,9.64982262630628,10.9869375965126,0.107911392008343,10.8430610481155,-4.79454737424398,-2.77994661373784
8,8220843.56065216,9.64996257363427,5.16598466729701,-0.0774881092198152,6.15654320923207,-4.79335070068703,-3.71446559597642
9,3757126.10334497,6.01003377320333,4.89717246816561,3.31209228651593,5.88776877063412,-4.46111182422965,-3.6710734067515
10,1653189.50720883,6.81074837036907,4.58300964300551,4.05426830056987,5.75167143640737,-4.13116481861121,-3.60441365036262
11,797106.126706083,6.33336559638387,4.49009433178209,4.34247174430964,5.81523942767654,-3.79908419498322,-3.38842701508246
12,401047.07215245,6.54795784476956,4.32648592044818,4.58256499956717,5.84055284354786,-3.46672778343,-3.14806760596034
13,204356.050487836,6.51338669586678,4.21688091712037,4.68742907181842,5.86364230168812,-3.1344295869623,-2.8796658727329
14,104567.330516282,6.48088476347865,4.11479346062675,4.75673829218392,5.87752959049431,-2.80218769690341,-2.60088181551989
15,53685.9667855051,6.44245864944002,4.02043286721969,4.80422226386751,5.88644098592644,-2.4700201662409,-2.31347165885116
16,27693.1306841837,6.40073691913615,3.93123916091328,4.83790013561098,5.89191406259774,-2.13795533306095,-2.01987247869628
17,14408.389467161,6.35839244710583,3.84437259413427,4.86290933875507,5.89486460601975,-1.80604736624866,-1.72269616808619
18,7623.16941253608,6.31799542729268,3.75653652883568,4.88314927279772,5.8959399812679,-1.47439819210063,-1.42523522323361
19,4164.98656288584,6.28223944001199,3.66366033264663,4.90208503910601,5.89560988396871,-1.14319840217396,-1.13234734557467
