Iteration,Obj,Q,V2,V3,CL,error_ADD1,error_PROP1
1,2085.71142269172,8.15643775178253,-2.52289838113816,-2.21214940102821,-3.12609147499686,-8.85177434037663,2.55863182052919
2,1896.05562975949,8.1560036824689,-2.48366835403174,-2.15858677737294,-2.46506524729971,-8.8515386571056,1.81121217181462
3,3127405755.32375,8.15541144892952,-2.75142954207829,-2.52917726879435,-0.79523382606463,-8.85121620943904,0.80989915135772
4,1793.4927836462,8.15585562435962,-2.55061423810934,-2.25124213408066,-2.04761425914661,-8.85145804518896,1.56087668716401
5,1665.71601337855,8.15523358923956,-2.27769199127491,-1.88297705431766,-1.80308248805714,-8.85112769621672,0.70641896727333
6,1687.00947519915,8.15374657252111,-1.64810770035279,-0.948694736956568,-1.14408783949289,-8.85034868624277,-0.808989692260434
7,1612.53255143071,8.15486495240711,-2.12385821090846,-1.65469371665904,-1.65496927654433,-8.85093433245448,0.316182899007028
8,1546.09522281039,8.15383485219388,-1.7171311143493,-1.00459310908191,-1.1702677720918,-8.85039989627984,-0.104537166833661
9,1414.06462335071,8.15145275351073,-0.998396395708464,0.459887831208144,-0.0281851656751753,-8.84921669600333,0.0808100671514634
10,1111.20190740912,8.14579652389611,-0.29772330228333,3.46461140447742,2.50620270761245,-8.84712237636819,-0.159046285691729
11,6623690.88048837,8.08032348278529,-0.159356662956712,9.3287127124627,7.94266710510561,-8.84345314933943,0.0246899483877538
12,1011.64415421475,8.12954510388629,-0.263868097153363,4.89875416484242,3.8963899688179,-8.84620596150066,-0.0631153169925238
13,976.863732886507,6.7037876727092,0.762156374665591,5.16294945520446,4.16781258508929,-8.07290687836392,0.352858556147879
14,973.926535370665,5.06563865854905,2.61007053586316,6.51103447184987,5.56869348550967,-6.90741431194447,0.709500952822631
15,896.266993463173,6.02335967003334,1.32159179753382,5.4879938536851,4.50887886184902,-8.07197605650151,0.398342678428799
16,7516.87740875192,5.27439700349156,1.63196447284985,6.51770164746884,5.58357295718487,-8.07151387471675,-0.663475560415556
17,858.132802447538,5.82924318243381,1.40969833479274,5.72936970440902,4.76609330246151,-8.07186159627359,0.115262399265702
18,852.312094989698,5.98952500450208,1.73432239197554,5.94704723502938,4.99093384420028,-8.06828125216176,0.260106216296169
19,840.076756284243,6.51176077852863,2.5366400107886,6.19699509116686,5.13010195584586,-8.06356411992937,0.219044409049561
20,880.177893812269,6.72710370985557,4.17405405721196,6.99646460604302,5.91444226799059,-8.06013623963665,0.0843238992361125
21,810.605100351545,6.26176143315823,2.86769249151732,6.35800119866156,5.32928098474603,-8.06320196265313,0.108097580322685
22,809.14974640519,6.84061444890764,3.61975260214771,6.62658905957374,5.49086767024838,-8.05473251796846,0.139930523817442
23,806.970862159351,6.74310656485755,3.60657605379965,6.62725872839233,5.53525297683635,-7.06641636890239,0.237009000802717
24,806.728731215887,6.69374503765323,3.61138023889397,6.59814077705655,5.51641705780795,-6.9071324531744,0.231897592201982
25,806.705074205004,6.68525986474456,3.6300411222854,6.59290797123323,5.51338740034617,-6.90688092813551,0.227343955405768
26,806.702102536561,6.68415150259126,3.63968845888621,6.59233341630987,5.51324809969927,-6.90687454510659,0.225986269696387
27,806.701840627559,6.68414493683356,3.64388779718708,6.59237678458531,5.51337347802381,-6.90687375709054,0.225611756901949
28,806.701856438159,6.68422932140142,3.64563402392599,6.59244966081675,5.51345868493904,-6.90687385936142,0.22550185445162
29,806.701856438159,6.68422932140142,3.64563402392599,6.59244966081675,5.51345868493904,-6.90687385936142,0.22550185445162
30,806.701856438159,6.68422932140142,3.64563402392599,6.59244966081675,5.51345868493904,-6.90687385936142,0.22550185445162
31,806.701856438159,6.68422932140142,3.64563402392599,6.59244966081675,5.51345868493904,-6.90687385936142,0.22550185445162
32,806.701856438159,6.68422932140142,3.64563402392599,6.59244966081675,5.51345868493904,-6.90687385936142,0.22550185445162
33,806.701856438159,6.68422932140142,3.64563402392599,6.59244966081675,5.51345868493904,-6.90687385936142,0.22550185445162
