Iteration,Obj,Q,V2,V3,CL,error_ADD1,error_PROP1
1,1089.3658906845,5.11826783371998,-0.386165771130128,5.08003794055754,1.48988685490849,-9.80552312836019,0.0642626935483747
2,999.754807874343,4.86784325764224,-0.187467375465615,5.99774065212773,1.72494713652804,-9.80470001755563,0.0836078428197788
3,1366.92897608291,4.77846133219377,-0.0831342895170118,7.50190363826025,3.00406502607782,-9.79977386301666,0.370768497494274
4,983.700628673564,4.81316972708634,-0.147369379240228,6.47566520937112,1.85462805092575,-9.80411638685489,0.0704323684754165
5,976.461862538527,4.93139964969417,0.008650858850201,6.54613251207717,2.25986939360701,-9.79932912769793,0.276515432029717
6,966.234986408382,5.14061189891756,0.321215947463468,6.49228536524968,3.18176872846533,-9.79080230781105,0.351766311651737
7,1028.61441964025,5.18079604488209,0.694326700029655,5.97418013313197,5.07560464406561,-9.78341880297817,0.287957394154106
8,954.562636344006,5.14770616053665,0.425218061490248,6.30808015023203,3.63360931781905,-9.78898722479737,0.319541210186952
9,912.363316552691,5.09858930033804,0.601145424765552,5.89278065602049,4.5218446054375,-9.78694855821559,0.247452497970913
10,2092646558.8562,5.02444890183106,1.11724253404059,4.57233229235216,5.92197044945418,-9.78545315683717,0.0918617826903814
11,864.336218173806,5.10149358181437,0.741938867215407,5.52249074953007,4.82664067418848,-9.78658151835705,0.235067885768031
12,858.977791076145,5.77277574548798,1.36817488344322,5.89305278713727,4.96310365554656,-9.7564264215324,0.254076288577852
13,871.97274086052,7.05760328492098,2.77573428871609,6.43969843902195,5.21973392810819,-9.71040405534445,0.219422856185948
14,853.81000941549,6.07168919576425,1.75394421909333,5.99176323972217,5.00591989793258,-9.74507193817042,0.265339428986987
15,845.525144753573,6.62766954783359,2.5448437906892,6.21443031789838,5.12565216875712,-9.73063655526857,0.229947263128557
16,825.1154529581,7.21821931910303,4.29546726595587,6.77922550992456,5.6253553728316,-9.71995113252102,0.0966946695476063
17,811.141853838262,7.01581040704124,4.11044870637811,6.7118690430007,5.58387598364823,-7.74101119095491,0.184097080909988
18,807.476556777984,6.84247955283538,3.94458583915754,6.6714660654245,5.57162461572105,-6.90759302206588,0.240412509573521
19,806.833565034913,6.73227412338067,3.80369238942001,6.62579967155903,5.54292066575742,-6.90691699513077,0.24110112163625
20,806.733441464293,6.69897797348186,3.71864666926472,6.60142466302695,5.52134785388465,-6.90690207091693,0.227000468908677
21,806.708245711387,6.68959411900728,3.67799736983656,6.59587039347299,5.51659738986012,-6.90688403144424,0.225596180864214
22,806.702754382999,6.68612405669188,3.65944810729848,6.59365324196826,5.51457852121062,-6.90687790298027,0.225238021183372
23,806.701884498279,6.68491065857257,3.65183739704205,6.59292619720425,5.51392639365465,-6.90687556957891,0.225333542866186
24,806.701617009899,6.68452834545513,3.6488118612115,6.59266081198528,5.51366958952757,-6.90687468787728,0.225376241765928
25,806.701608068485,6.68439537965167,3.64761779489361,6.59257332729608,5.51358807445693,-6.90687435317122,0.225418135242925
26,806.701680587868,6.6843490915182,3.6471427392145,6.59253841788828,5.51355310911363,-6.9068742075033,0.225432261695722
27,806.701680587868,6.6843490915182,3.6471427392145,6.59253841788828,5.51355310911363,-6.9068742075033,0.225432261695722
28,806.701680587868,6.6843490915182,3.6471427392145,6.59253841788828,5.51355310911363,-6.9068742075033,0.225432261695722
29,806.701680587868,6.6843490915182,3.6471427392145,6.59253841788828,5.51355310911363,-6.9068742075033,0.225432261695722
30,806.701680587868,6.6843490915182,3.6471427392145,6.59253841788828,5.51355310911363,-6.9068742075033,0.225432261695722
31,806.701680587868,6.6843490915182,3.6471427392145,6.59253841788828,5.51355310911363,-6.9068742075033,0.225432261695722
32,806.701680587868,6.6843490915182,3.6471427392145,6.59253841788828,5.51355310911363,-6.9068742075033,0.225432261695722
33,806.701667729101,6.68444601243557,3.64738329843936,6.59259149335197,5.51359905616344,-6.90687435300248,0.225458157424309
34,806.701617878789,6.68442847314826,3.64756847685777,6.5925789475048,5.51359298255779,-6.90687435315515,0.22543005857775
35,806.701608511102,6.68440468865249,3.64760635010589,6.59257256772898,5.51359028044169,-6.90687435316837,0.225421257208713
36,806.701608115595,6.68439770071656,3.64761518003921,6.59257247516787,5.51358912644654,-6.90687435317081,0.225418838311071
37,806.701607995318,6.68439594180238,3.64761718542418,6.59257303194082,5.51358840675048,-6.90687435317116,0.225418291366466
38,806.701608022194,6.68439709371061,3.64761590416472,6.59257255224315,5.51358897442644,-6.90687435317097,0.225418633557303
39,806.701607998747,6.68439622440903,3.64761687758081,6.59257288929491,5.51358856804286,-6.90687435317112,0.225418371219647
40,806.701607995318,6.68439594180238,3.64761718542418,6.59257303194082,5.51358840675048,-6.90687435317116,0.225418291366466
