Iteration,Obj,Q,V2,V3,CL,error_ADD1,error_PROP1
1,1485.30573938657,4.0511762394953,2.37205540615783,3.15121543784323,0.782013245817391,-3.00023271758262,2.09896342486248
2,1348.42979247987,4.12802286387263,2.6281293073169,3.47297286073788,1.01761179756811,-3.00079309597108,1.22176002396254
3,1206.21627669317,4.31164942766869,3.17088217701784,4.15507275526442,1.49443588704646,-3.00197292551195,-0.504240478866467
4,1048.59501813249,4.78427015906045,4.21507863964524,5.50238870789629,2.34902704329505,-3.00372736455722,-0.129148496736277
5,1107.31650925935,6.46266067271178,4.60082569829861,8.69089451339141,4.03775747945403,-3.00918527563663,-0.00347055459326398
6,988.100147107351,5.20172093888326,4.37101290984239,6.29201756187074,2.76714504282115,-3.00508539435983,-0.0736406971076878
7,930.605986997627,6.18087279139691,4.19751999825281,7.88250020003177,3.45408689399174,-3.00744152404018,-0.171784361264039
8,999.946429622648,6.14421825158624,4.35900684379895,7.89245624969058,5.4081125393783,-3.03375353179433,0.220096006979812
9,891.793253690359,6.18435574570949,4.29376293811416,7.97840399857662,3.83344173331355,-3.01256462833937,0.124173702653966
10,877.21837419441,6.14322002557809,4.44205870424553,7.93566160358311,4.79676587472152,-3.0247091432801,0.339459971671234
11,1618.66361416012,5.738373775502,4.62068596459169,7.08480741463263,6.5486596179377,-3.03625295233048,0.444216690357025
12,860.449494341626,6.02787509776095,4.54526096870965,7.67366999450623,5.19090405587387,-3.02751143222891,0.384763181167978
13,846.302500218157,5.74733137673182,4.71455452510264,7.11073462691061,5.9462920577333,-3.03095162751923,0.456287838537786
14,2882.70732207209,5.64596157949403,4.97737139570525,6.26654840444391,6.39728269749663,-3.03287515593841,0.524146667634369
15,815.427917826488,5.75671759056367,4.80043865422079,6.88480187887796,5.99333945118658,-3.03138678488352,0.498437122401252
16,907.543020971613,5.61198817351373,4.89354111202773,6.44873286440504,6.15414651127641,-3.03284652530729,0.564528735492214
17,804.532373001871,5.76421548082631,4.8379629112523,6.77106039959866,5.99874602750212,-3.03159656973884,0.532995949619424
18,798.394542780796,5.59291418307069,4.83897447293033,6.5927464663173,5.98489120705929,-3.03389005858928,0.567080654444049
19,786.119767389826,5.13901385384182,4.90372684683376,6.39675563827514,5.99655524121769,-3.0372318540714,0.602033988607178
20,740.043929249821,4.30213867411506,5.310175662191,6.26731546339605,6.33897887900071,-3.03911533790178,0.622698905606413
21,2572.49774562313,2.3963223539733,5.06989302180764,5.72829284125717,6.27089480379713,-3.05327287334662,0.501262158539426
22,729.066629111339,3.81443651258572,5.30050306221435,6.27234700394644,6.38776469266179,-3.04074838084468,0.72090825982066
23,716.106993679264,3.59267874197013,5.01703191990131,6.12628951689961,6.1120357500299,-3.04778507289953,0.569057173985225
24,710.227611520716,3.120956900401,4.56028099278767,5.67181153001625,5.67602471099142,-3.09681708685962,0.156998136800121
25,709.8377930444,3.02945589477237,4.51896515950124,5.56360569439143,5.65468746117425,-5.09104512409409,0.18543405946195
26,709.801885939538,3.01926863366205,4.51239768051613,5.55327324048856,5.64836604758604,-6.91077149179921,0.18338262081074
27,709.801883407846,3.01900168106992,4.51215904872387,5.5532105375487,5.64817414646862,-6.90783452512152,0.183269460831765
28,709.801883387683,3.01898382253298,4.51214729239303,5.55318687242151,5.6481590756311,-6.9078349677025,0.183247028968971
29,709.801883391092,3.01898322064414,4.51214617622826,5.55318928329011,5.64815892681361,-6.90783496973366,0.183248283531511
30,709.801883387683,3.01898382253298,4.51214729239303,5.55318687242151,5.6481590756311,-6.9078349677025,0.183247028968971
