TABLE NO.  2
 ID          CL          V2          V3          Q           KA          F1          FF          FA          D2          ALAG2       DOSE
  1.0000E+00  4.7248E+00  6.3185E+00  1.3467E+00  2.4160E-01  3.4878E-01  5.4657E-03  1.1316E-02  4.8300E-01  7.6721E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7248E+00  6.3185E+00  1.3467E+00  2.4160E-01  3.4878E-01  5.4657E-03  1.1316E-02  4.8300E-01  7.6721E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7248E+00  6.3185E+00  1.3467E+00  2.4160E-01  3.4878E-01  5.4657E-03  1.1316E-02  4.8300E-01  7.6721E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7248E+00  6.3185E+00  1.3467E+00  2.4160E-01  3.4878E-01  5.4657E-03  1.1316E-02  4.8300E-01  7.6721E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7248E+00  6.3185E+00  1.3467E+00  2.4160E-01  3.4878E-01  5.4657E-03  1.1316E-02  4.8300E-01  7.6721E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7248E+00  6.3185E+00  1.3467E+00  2.4160E-01  3.4878E-01  5.4657E-03  1.1316E-02  4.8300E-01  7.6721E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7248E+00  6.3185E+00  1.3467E+00  2.4160E-01  3.4878E-01  5.4657E-03  1.1316E-02  4.8300E-01  7.6721E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7248E+00  6.3185E+00  1.3467E+00  2.4160E-01  3.4878E-01  5.4657E-03  1.1316E-02  4.8300E-01  7.6721E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7248E+00  6.3185E+00  1.3467E+00  2.4160E-01  3.4878E-01  5.4657E-03  1.1316E-02  4.8300E-01  7.6721E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7248E+00  6.3185E+00  1.3467E+00  2.4160E-01  3.4878E-01  5.4657E-03  1.1316E-02  4.8300E-01  7.6721E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7248E+00  6.3185E+00  1.3467E+00  2.4160E-01  3.4878E-01  5.4657E-03  1.1316E-02  4.8300E-01  7.6721E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7248E+00  6.3185E+00  1.3467E+00  2.4160E-01  3.4878E-01  5.4657E-03  1.1316E-02  4.8300E-01  7.6721E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7248E+00  6.3185E+00  1.3467E+00  2.4160E-01  3.4878E-01  5.4657E-03  1.1316E-02  4.8300E-01  7.6721E+00  4.0003E+00  1.2500E+01
