TABLE NO.  1
 ID          TIME        AMT         DV          MDV         IPRED       CWRES       IWRES       BQL         ROUTE       DV          PRED        RES         WRES
  1.0000E+00  0.0000E+00  2.9000E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+00  0.0000E+00  2.9000E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+00  2.5000E-01  0.0000E+00  7.3000E-01  0.0000E+00  1.8992E+00  0.0000E+00 -1.2119E+00  0.0000E+00  1.0000E+00  7.3000E-01  5.2954E-02  0.0000E+00  0.0000E+00
  1.0000E+00  5.0000E-01  0.0000E+00  2.7500E+00  0.0000E+00  3.3017E+00  0.0000E+00 -3.2893E-01  0.0000E+00  1.0000E+00  2.7500E+00  9.2850E+00  0.0000E+00  0.0000E+00
  1.0000E+00  1.0000E+00  0.0000E+00  7.2700E+00  0.0000E+00  5.0065E+00  0.0000E+00  8.8998E-01  0.0000E+00  1.0000E+00  7.2700E+00  1.2925E+01  0.0000E+00  0.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  6.4500E+00  0.0000E+00  5.8356E+00  0.0000E+00  2.0727E-01  0.0000E+00  1.0000E+00  6.4500E+00  1.3103E+01  0.0000E+00  0.0000E+00
  1.0000E+00  3.0000E+00  0.0000E+00  6.8500E+00  0.0000E+00  5.1950E+00  0.0000E+00  6.2713E-01  0.0000E+00  1.0000E+00  6.8500E+00  1.0533E+01  0.0000E+00  0.0000E+00
  1.0000E+00  4.0000E+00  0.0000E+00  4.2300E+00  0.0000E+00  4.1846E+00  0.0000E+00  2.1338E-02  0.0000E+00  1.0000E+00  4.2300E+00  7.8974E+00  0.0000E+00  0.0000E+00
  1.0000E+00  6.0000E+00  0.0000E+00  6.0300E+00  0.0000E+00  5.9527E+00  0.0000E+00  2.5554E-02  0.0000E+00  1.0000E+00  6.0300E+00  1.2484E+01  0.0000E+00  0.0000E+00
  1.0000E+00  8.0000E+00  0.0000E+00  8.1100E+00  0.0000E+00  5.6300E+00  0.0000E+00  8.6711E-01  0.0000E+00  1.0000E+00  8.1100E+00  1.1357E+01  0.0000E+00  0.0000E+00
  1.0000E+00  1.2000E+01  0.0000E+00  5.0000E-01  0.0000E+00  3.9576E+00  0.0000E+00 -1.7198E+00  1.0000E+00  1.0000E+00  5.0000E-01  4.5461E-02  0.0000E+00  0.0000E+00
  1.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  5.2999E-02  0.0000E+00  1.6597E+01  1.0000E+00  1.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  3.0000E+00  0.0000E+00  5.4500E+03  0.0000E+00  1.0000E+00  1.7705E+03  0.0000E+00 -1.9685E+00  0.0000E+00  2.0000E+00  0.0000E+00  2.4589E-02  0.0000E+00  0.0000E+00
  3.0000E+00  1.7000E-02  0.0000E+00  2.5500E+03  0.0000E+00  1.7226E+03  0.0000E+00  9.4547E-01  0.0000E+00  2.0000E+00  2.5500E+03  1.2851E+03  0.0000E+00  0.0000E+00
  3.0000E+00  8.3500E-02  0.0000E+00  2.1100E+03  0.0000E+00  1.5475E+03  0.0000E+00  7.1562E-01  0.0000E+00  2.0000E+00  2.1100E+03  1.1870E+03  0.0000E+00  0.0000E+00
  3.0000E+00  2.5000E-01  0.0000E+00  1.4600E+03  0.0000E+00  1.1834E+03  0.0000E+00  4.6004E-01  0.0000E+00  2.0000E+00  1.4600E+03  9.7313E+02  0.0000E+00  0.0000E+00
  3.0000E+00  5.0000E-01  0.0000E+00  8.5300E+02  0.0000E+00  7.9202E+02  0.0000E+00  1.5156E-01  0.0000E+00  2.0000E+00  8.5300E+02  7.2265E+02  0.0000E+00  0.0000E+00
  3.0000E+00  1.0000E+00  0.0000E+00  5.5500E+02  0.0000E+00  3.5696E+02  0.0000E+00  1.0922E+00  0.0000E+00  2.0000E+00  5.5500E+02  3.9994E+02  0.0000E+00  0.0000E+00
  3.0000E+00  2.0000E+00  0.0000E+00  1.0300E+02  0.0000E+00  7.6900E+01  0.0000E+00  6.6811E-01  0.0000E+00  2.0000E+00  1.0300E+02  1.2574E+02  0.0000E+00  0.0000E+00
  3.0000E+00  4.0000E+00  0.0000E+00  7.4100E+00  0.0000E+00  8.6901E+00  0.0000E+00 -2.8998E-01  0.0000E+00  2.0000E+00  7.4100E+00  1.7003E+01  0.0000E+00  0.0000E+00
  3.0000E+00  6.0000E+00  0.0000E+00  4.4900E+00  0.0000E+00  4.3964E+00  0.0000E+00  4.1912E-02  0.0000E+00  2.0000E+00  4.4900E+00  5.6012E+00  0.0000E+00  0.0000E+00
  3.0000E+00  8.0000E+00  0.0000E+00  5.2500E+00  0.0000E+00  3.0617E+00  0.0000E+00  1.4070E+00  0.0000E+00  2.0000E+00  5.2500E+00  3.4078E+00  0.0000E+00  0.0000E+00
  3.0000E+00  1.2000E+01  0.0000E+00  2.4600E+00  0.0000E+00  1.5513E+00  0.0000E+00  1.1531E+00  0.0000E+00  2.0000E+00  2.4600E+00  1.6896E+00  0.0000E+00  0.0000E+00
  3.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  2.0258E-01  0.0000E+00  2.8901E+00  1.0000E+00  2.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00  5.9500E+03  0.0000E+00  1.0000E+00  2.3201E+03  0.0000E+00 -1.9685E+00  0.0000E+00  2.0000E+00  0.0000E+00  2.4582E-02  0.0000E+00  0.0000E+00
  4.0000E+00  1.7000E-02  0.0000E+00  2.3000E+03  0.0000E+00  2.2450E+03  0.0000E+00  4.8244E-02  0.0000E+00  2.0000E+00  2.3000E+03  1.4030E+03  0.0000E+00  0.0000E+00
  4.0000E+00  8.3500E-02  0.0000E+00  2.0000E+03  0.0000E+00  1.9738E+03  0.0000E+00  2.6102E-02  0.0000E+00  2.0000E+00  2.0000E+03  1.2959E+03  0.0000E+00  0.0000E+00
  4.0000E+00  2.5000E-01  0.0000E+00  1.2600E+03  0.0000E+00  1.4306E+03  0.0000E+00 -2.3474E-01  0.0000E+00  2.0000E+00  1.2600E+03  1.0624E+03  0.0000E+00  0.0000E+00
  4.0000E+00  5.0000E-01  0.0000E+00  7.3500E+02  0.0000E+00  8.8358E+02  0.0000E+00 -3.3102E-01  0.0000E+00  2.0000E+00  7.3500E+02  7.8895E+02  0.0000E+00  0.0000E+00
  4.0000E+00  1.0000E+00  0.0000E+00  4.3200E+02  0.0000E+00  3.4013E+02  0.0000E+00  5.3172E-01  0.0000E+00  2.0000E+00  4.3200E+02  4.3663E+02  0.0000E+00  0.0000E+00
  4.0000E+00  2.0000E+00  0.0000E+00  5.4600E+01  0.0000E+00  5.5969E+01  0.0000E+00 -4.8149E-02  0.0000E+00  2.0000E+00  5.4600E+01  1.3728E+02  0.0000E+00  0.0000E+00
  4.0000E+00  4.0000E+00  0.0000E+00  7.2500E+00  0.0000E+00  7.2944E+00  0.0000E+00 -1.1972E-02  0.0000E+00  2.0000E+00  7.2500E+00  1.8563E+01  0.0000E+00  0.0000E+00
  4.0000E+00  6.0000E+00  0.0000E+00  3.6500E+00  0.0000E+00  4.5296E+00  0.0000E+00 -3.8226E-01  0.0000E+00  2.0000E+00  3.6500E+00  6.1151E+00  0.0000E+00  0.0000E+00
  4.0000E+00  8.0000E+00  0.0000E+00  3.3200E+00  0.0000E+00  3.2116E+00  0.0000E+00  6.6458E-02  0.0000E+00  2.0000E+00  3.3200E+00  3.7204E+00  0.0000E+00  0.0000E+00
