101,NaN,-1.61432108820474,6.55468351452049,3.35154189454905,6.60747551634946,5.55165990106674,-1.54461588847217,-372.839463934684,0.325012961858948
102,-101002.579345311,-1.61432108905519,6.55468351186653,3.35154189139381,6.60747551592657,5.55165989917869,-1.54461588932549,-371.589463934684,0.325012961239463
