Iteration,Obj,KA,Q,V2,V3,CL,FP,error_ADD1,error_PROP1
1,88695507.3787167,2.8115480495933,3.32667345374503,-0.68580416184032,1.26332047509639,2.82853765241162,1.91385928166811,-3.74809944769696,0.578283020346878
2,45452448.5928814,2.83763796445985,3.48416246787416,-0.699067878727569,1.21290753575307,2.57842944772294,1.7199694871802,-3.41478203691122,-0.293812887991165
3,22981911.2969615,2.76321585736188,4.18528319585664,-0.76559304954857,0.419036020777914,1.39070049950554,1.76890102724775,-3.08144435669475,-1.45313385454537
4,858943.908054378,2.63875304677255,3.98190550505577,-0.0661195616568886,3.29721630906732,3.70226121364267,0.918933095355624,-2.74815174610096,-0.456579547031587
5,6151.81728077987,-2.35794903144276,6.7449247704649,-5.43589509887818,4.4119207306099,3.49710757598115,0.623346950073346,-2.41254712334181,-1.4955947246484
6,324288093.274584,-5.79393756336552,7.07256638680822,-5.43501238085955,7.74685143872669,6.87886024686536,-6.83899545625424,-3.16591110953211,1.54981289350512
7,3395.85802563589,-3.18199531794283,6.81943693478863,-5.43567429283092,5.2860018879022,4.35107990266862,-1.14273978777595,-2.61337146287503,-0.540232870892482
8,1834.61917219112,-2.84449707219868,6.60514405911529,-5.43433122082021,5.31016729932712,4.27745380316404,-1.59973423366931,-5.01372557905123,-0.203152576705692
9,84.5807160228461,-2.15937866411278,6.31528967013202,-5.43167836841039,5.33814854681118,4.35699627216907,-2.45798840804609,-9.8684095453942,0.164167958140368
10,106891.369464232,-0.306659709233011,6.64126681275745,-5.42634102495149,5.38929004039265,4.3736410507101,-3.95160719529772,-19.5729984225299,0.383958839065565
11,-755.958327260417,-1.65570794378311,6.24124583093419,-5.43036402442323,5.28942508004507,4.32226979579444,-2.88988136580238,-12.2706052327998,0.337880338777147
12,-2224.27451241853,-1.63287649596617,6.04913592522696,-5.42763372509605,5.19307188968357,4.24297985271979,-2.93446099124688,-17.26364814331,0.45841818143071
13,-5057.2298637312,-1.65091468619233,5.7217728698352,-5.42216678288523,5.08148528632542,4.17105423534767,-3.03652368013416,-27.2565554372418,0.537406585627192
14,-7875.80559860246,-1.68217384710005,5.43690310844232,-5.41669797585291,4.97675706100646,4.11108778516982,-3.12823133159543,-37.2512637780024,0.563341567536805
15,-10689.9305067617,-1.7114155825086,5.23538049472511,-5.41122476515114,4.8816207855919,4.05086295421581,-3.19390628460521,-47.2483270903662,0.551739434708488
16,-13501.427175463,-1.73300197217856,5.09570091840177,-5.40574803460483,4.80626684825088,3.9993403136029,-3.23982170353691,-57.2467849517416,0.531914735174984
17,-16310.6515179599,-1.74904533334718,4.99440698737357,-5.4002688911445,4.75008997654811,3.96067284216596,-3.27303374179805,-67.2459571477989,0.516064953938296
18,-19117.739935563,-1.76124382553817,4.91923367458887,-5.3947880702051,4.70845676994731,3.93250833134949,-3.29770920078892,-77.2455028388061,0.505080326059333
19,-21922.7576100285,-1.77059187431807,4.86286053365793,-5.38930584352395,4.67736773520441,3.91187833995492,-3.31629922344842,-87.2452483733608,0.497586412543816
20,-24725.737751011,-1.77777901306591,4.82028545147709,-5.383822624927,4.65395821233241,3.89659143910372,-3.33040528721313,-97.2451032718053,0.49239260390108
21,-27526.6976259905,-1.78330947016456,4.78795302342476,-5.37833866190033,4.63621112704058,3.88514393564747,-3.34115923046589,-107.245019210458,0.488715308866431
22,-30325.646018584,-1.78757302734203,4.76328529093056,-5.37285410911482,4.62268373212408,3.87650179342931,-3.34938526850319,-117.24496975303,0.486061384827153
23,-33122.5879493167,-1.79086291414982,4.74439545327966,-5.36736911705983,4.61233044749621,3.86993443022514,-3.3556970936533,-127.244940168964,0.484115598791629
24,-35917.5261763657,-1.79340459241929,4.72988731653045,-5.36188378747456,4.60438115056427,3.8649196138434,-3.3605514166897,-137.244922117636,0.482671025579399
25,-38710.4654100203,-1.79536974695653,4.71871907033595,-5.35639817207496,4.59826271267437,3.86107600770919,-3.36429193434214,-147.244922113039,0.481587915174276
26,-41501.4022742243,-1.7968904289758,4.7101064010014,-5.35091234854279,4.59354466273326,3.85812169647851,-3.36717856518226,-157.244922110301,0.480769578667751
27,-44290.3378142439,-1.79806637163014,4.70345658426936,-5.34542636629422,4.58990204149201,3.85584538922713,-3.36940948133196,-167.244922110301,0.480147313138844
28,-47077.2724495885,-1.79897911395497,4.69831521508011,-5.33994026750091,4.58708547462829,3.85409034787002,-3.37113348099028,-177.244922110301,0.47967246447133
