Iteration,Obj,KA,Q,V2,V3,CL,FP,error_ADD1,error_PROP1
1,2709.98678111358,-0.951651850617402,3.12651716242512,1.49558835218783,3.40744947780765,0.162839743863735,1.43012708302914,-8.1338674843663,-0.137795262731683
2,2233.57516989042,-1.17799454604465,3.2803920518225,1.64197421176541,3.79104728574181,0.348933959779662,0.830538325271079,-8.72506136737317,-0.0243604282882962
3,1270.51129861186,-1.67731980199737,3.63456539892401,1.90123037725493,4.58069293215816,0.673851949624308,-0.360294929609803,-9.91263177572716,-0.00194397599575227
4,-401.723408164309,-2.90407771665378,4.56869583827268,2.27100495483973,6.18782742067055,1.14146250290869,-2.68857359137506,-12.2053989112525,-0.0827432409716779
5,-2810.7532569484,-2.43114569857546,4.26722894884701,2.5387457078254,9.69402527140307,1.53812026098158,-3.09662525325975,-19.3314927429909,0.381247824453191
6,-5572.30171706189,-2.31691968643448,4.23889092062061,2.80363296989673,11.808432503045,1.81921985326039,-2.37623576232704,-29.0568759329044,-0.132647901843004
7,-8484.86361168718,-2.02589852353734,4.85299807665139,3.42114619239288,11.8985882317458,1.89189533276212,-2.13860435450843,-39.0060511658837,0.184984245313168
8,-11340.5053224622,-2.05503896647007,5.16533783244426,3.76129341797184,11.7958852279137,1.89901288136472,-1.84820456532329,-48.9897591075697,0.313080165338461
9,-14163.7502543135,-2.06020852361383,5.4074292862019,4.04215762384643,11.6873214905223,1.90146497456345,-1.62522132755317,-58.979560347805,0.382635281612066
10,-16975.0130691324,-2.04876019170723,5.57180493558274,4.23773054624667,11.6254983479537,1.90421991420038,-1.48732721556754,-68.9750453807245,0.42552162580742
11,-19782.0286739507,-2.04776126676816,5.64743947209531,4.32407349927372,11.616287838271,1.90727739662281,-1.43570826524943,-78.9742039550423,0.45539504246583
12,-22586.6904070025,-2.04610422365802,5.68304941880174,4.36461157048766,11.6251778918756,1.91016419563029,-1.41276163325773,-88.9740159128777,0.470645667504257
13,-25389.2979863658,-2.04540136017557,5.70107930927903,4.38503598821007,11.6336033407838,1.91258076898875,-1.4014740732078,-98.973965198533,0.478850512794389
14,-28189.8891487478,-2.04493563124946,5.71072624910901,4.39596990842659,11.6388558684474,1.91464535536207,-1.39558705070647,-108.973943412656,0.483447971228626
15,-30988.4791422138,-2.04469936276449,5.7159673918392,4.40191445243358,11.641835161845,1.91650179911439,-1.3924280350477,-118.973943412656,0.486012217388499
16,-33785.0669377986,-2.04456182378306,5.71883623943428,4.40518680679035,11.6434689794465,1.91824253245741,-1.39070014678962,-128.973943412656,0.487434671675098
17,-36579.6534922853,-2.04448759363834,5.72040226739358,4.40699037642021,11.644343599661,1.91991978306762,-1.38975043702769,-138.973941362411,0.488222294558629
18,-39372.2404162152,-2.04444592674912,5.72125133106004,4.40798673395601,11.6447954655255,1.92156257988879,-1.38922650373836,-148.973941362411,0.488657925271507
19,-42162.8271922437,-2.0444230445486,5.7217042825193,4.40853702726893,11.6450129350509,1.92318693519965,-1.38893728905859,-158.973941054941,0.488898732578458
20,-44951.4139841178,-2.04441033399909,5.72193839945591,4.40884103141187,11.6451005858598,1.92480170442334,-1.38877753780676,-168.973940871764,0.489031750592791
21,-47738.00078085,-2.04440331267685,5.7220515135448,4.40900889058202,11.6451163492591,1.92641178492937,-1.38868930547716,-178.973940726359,0.489105160788818
22,-50522.5875791113,-2.04439941504899,5.72209772306347,4.40910153010737,11.6450922822452,1.92801988939601,-1.38864057397782,-188.973940592331,0.489145615962183
23,-53305.1743778718,-2.04439724845064,5.72210692282654,4.40915260708175,11.6450461170558,1.92962752125781,-1.38861366323107,-198.973940461611,0.489167857554017
24,-56085.7611768347,-2.04439603549303,5.72209563826459,4.40918072779839,11.6449876583827,1.93123551486423,-1.38859880268007,-208.973940331737,0.489180035688267
25,-58864.3479758906,-2.0443953493241,5.72207300001536,4.40919617130801,11.6449223258378,1.93284433459062,-1.38859059566531,-218.973940201962,0.489186655247329
26,-61640.9347750274,-2.04439495335492,5.72204405285517,4.40920461705845,11.644853114102,1.93445423816289,-1.38858606074776,-228.973940072056,0.489190205382753
27,-64415.521574231,-2.04439471760757,5.72201158214592,4.409209200597,11.6447816771997,1.93606537133473,-1.3885835522834,-238.973939941951,0.489192061061779
28,-67188.1083735091,-2.04439456992192,5.72197712576924,4.4092116533435,11.6447089282354,1.93767781650924,-1.38858216154232,-248.973939811625,0.489192981501439
29,-69958.6951728309,-2.04439447091083,5.72194153221899,4.40921293057846,11.6446353709964,1.93929162134764,-1.38858138731904,-258.973939681072,0.489193385838693
30,-72727.2819722322,-2.0443943984294,5.72190526979992,4.40921355997097,11.6445612831263,1.94090681431076,-1.38858095259854,-268.973939550289,0.489193505239808
31,-75493.8687716776,-2.0443943407657,5.7218685962843,4.40921383177878,11.6444868175722,1.94252341322043,-1.38858070524819,-278.973939419274,0.489193467417502
32,-78258.4555712146,-2.04439429099331,5.72183165395501,4.40921390673764,11.6444120582576,1.94414143005835,-1.38858056085179,-288.973939288026,0.489193342645153
33,-81021.0423707961,-2.04439424561109,5.72179452077401,4.40921387281511,11.6443370511764,1.94576087357149,-1.38858047329244,-298.973939156545,0.489193169758839
34,-83781.6291704442,-2.04439420259387,5.7217572397477,4.40921377893008,11.6442618212862,1.94738175074162,-1.3885804169179,-308.97393902483,0.48919297009279
35,-86540.2159701737,-2.04439416085935,5.72171983431454,4.40921365185256,11.6441863820122,1.94900406758273,-1.38858037769207,-318.973938892879,0.489192755432187
36,-89296.8027699663,-2.04439411970843,5.72168231711257,4.40921350616093,11.6441107404248,1.95062782957322,-1.38858034797444,-328.973938760691,0.489192532302227
37,-92051.3895698005,-2.04439407894245,5.72164469506699,4.40921335015661,11.6440349000028,1.95225304190777,-1.38858032340646,-338.973938628266,0.489192304198987
38,-94803.9763697198,-2.04439403819537,5.72160697187305,4.40921318848654,11.6439588623518,1.95387970966234,-1.38858030150112,-348.973938495602,0.489192073098765
39,-97554.5631697032,-2.04439399753892,5.72156914916432,4.4092130232843,11.643882628022,1.95550783782501,-1.38858028120998,-358.973938362699,0.489191840136389
40,-100303.140391423,-2.04439395675283,5.72153122785176,4.40921285611831,11.6438061969045,1.95713743136074,-1.38858026163724,-368.973938229555,0.489191605838654
41,NaN,-2.04439391615349,5.72149320624316,4.40921268728287,11.6437295651589,1.95876856950155,-1.38858024278601,-378.973938096158,0.489191370603845
42,-101005.662914423,-2.04439393709176,5.72152170122303,4.40921281772528,11.6437868578412,1.95754520696378,-1.38858024300465,-371.473938196206,0.489191535740388
43,NaN,-2.04439392726841,5.72150461396899,4.40921271115779,11.6437524025765,1.95827699962394,-1.38858023007532,-376.473938142506,0.489191382724741
44,NaN,-2.0443939328795,5.72151742722887,4.40921279213653,11.6437781862488,1.95772815238489,-1.38858023842188,-372.723938182781,0.489191493741397
45,-101095.587033194,-2.04439393587932,5.72152063225271,4.40921281264445,11.6437846802902,1.95759094285811,-1.3885802426627,-371.78643819285,0.489191528615407
46,-101200.041921519,-2.04439393367092,5.7215186397586,4.40921280053121,11.6437806302988,1.95767625758608,-1.38858024134217,-372.41143818701,0.48919150867316
47,NaN,-2.04439392992352,5.7215151012818,4.40921277645876,11.6437734661812,1.95782766672068,-1.38858023598881,-373.036438168619,0.489191468035077
48,NaN,-2.04439393246965,5.72151775548879,4.40921279483456,11.6437788338348,1.95771410962444,-1.38858024056063,-372.567688182413,0.489191499432838
49,-101199.756356968,-2.0443939333478,5.72151841869402,4.40921279914826,11.6437801806783,1.95768572057221,-1.38858024118487,-372.450500685861,0.489191506579787
50,-101199.970533271,-2.0443939335881,5.721518584484,4.40921280019121,11.6437805178572,1.95767862333072,-1.38858024130091,-372.421203811723,0.489191508173676
51,-101200.024074651,-2.04439393365008,5.72151862593888,4.40921280044682,11.643780602186,1.9576768490221,-1.38858024133153,-372.413879593189,0.489191508550169
52,-101200.037459811,-2.0443939336657,5.72151863630359,4.40921280051015,11.6437806232704,1.95767640544508,-1.38858024133948,-372.412048538555,0.489191508642539
