ID,TIME,AMT,DV,MDV,CMT,ADDL,II,SPECIES,DOSE,ROUTE,FORMULATION,TAD,BQL,WT,LVW,CMT2,RATE
196,0,.,0,0,3,.,.,1,50,2,1,12,0,28,1.4,2,.
196,12,.,2.2,0,3,.,.,1,50,2,1,12,0,28,1.4,2,.
197,0,.,0,0,3,.,.,1,50,2,1,14,0,28,1.4,2,.
197,14,.,1.1,0,3,.,.,1,50,2,1,14,0,28,1.4,2,.
198,0,.,0,0,3,.,.,1,50,2,1,16,0,28,1.4,2,.
198,16,.,41.5,0,3,.,.,1,50,2,1,16,0,28,1.4,2,.
199,0,.,0,0,3,.,.,1,50,2,1,20,0,28,1.4,2,.
199,20,.,7.2,0,3,.,.,1,50,2,1,20,0,28,1.4,2,.
200,0,.,0,0,3,.,.,1,50,2,1,24,0,28,1.4,2,.
200,24,.,0.5,0,3,.,.,1,50,2,1,24,0,28,1.4,2,.
201,0,.,0,0,3,.,.,1,50,2,1,28,0,28,1.4,2,.
201,28,.,5.6,0,3,.,.,1,50,2,1,28,0,28,1.4,2,.
202,0,.,0,0,3,.,.,1,50,2,1,0.25,0,28,1.4,2,.
202,0.25,.,67.7,0,3,.,.,1,50,2,1,0.25,0,28,1.4,2,.
203,0,.,0,0,3,.,.,1,50,2,1,0.5,0,28,1.4,2,.
203,0.5,.,42.6,0,3,.,.,1,50,2,1,0.5,0,28,1.4,2,.
204,0,.,0,0,3,.,.,1,50,2,1,1,0,28,1.4,2,.
204,1,.,39.9,0,3,.,.,1,50,2,1,1,0,28,1.4,2,.
205,0,.,0,0,3,.,.,1,50,2,1,2,0,28,1.4,2,.
205,2,.,248.6,0,3,.,.,1,50,2,1,2,0,28,1.4,2,.
206,0,.,0,0,3,.,.,1,50,2,1,4,0,28,1.4,2,.
206,4,.,22.1,0,3,.,.,1,50,2,1,4,0,28,1.4,2,.
207,0,.,0,0,3,.,.,1,50,2,1,6,0,28,1.4,2,.
207,6,.,59.1,0,3,.,.,1,50,2,1,6,0,28,1.4,2,.
208,0,.,0,0,3,.,.,1,50,2,1,8,0,28,1.4,2,.
208,8,.,8.7,0,3,.,.,1,50,2,1,8,0,28,1.4,2,.
209,0,.,0,0,3,.,.,1,50,2,1,10,0,28,1.4,2,.
209,10,.,3.4,0,3,.,.,1,50,2,1,10,0,28,1.4,2,.
210,0,.,0,0,3,.,.,1,50,2,1,12,0,28,1.4,2,.
210,12,.,1.5,0,3,.,.,1,50,2,1,12,0,28,1.4,2,.
211,0,.,0,0,3,.,.,1,50,2,1,14,0,28,1.4,2,.
