"ID","TIME","AMT","DV","MDV","CMT","ADDL","II","SPECIES","SEX","MULTIPLE","DOSE","ROUTE","FORMULATION","TAD","BLQ","LIV","CMT2"
62,656,.,17.88,0,3,.,.,1,1,2,300,1,1,8,0,0,3
63,0,3e+05,.,1,1,27,24,1,1,2,300,1,1,0,0,0,1
63,648.5,.,146.26,0,3,.,.,1,1,2,300,1,1,0.5,0,0,3
63,649,.,123.81,0,3,.,.,1,1,2,300,1,1,1,0,0,3
63,650,.,90.63,0,3,.,.,1,1,2,300,1,1,2,0,0,3
63,652,.,16.71,0,3,.,.,1,1,2,300,1,1,4,0,0,3
63,656,.,7.89,0,3,.,.,1,1,2,300,1,1,8,0,0,3
64,0,8e+05,.,1,1,27,24,1,1,2,800,1,1,0,0,0,1
64,648.5,.,120.51,0,3,.,.,1,1,2,800,1,1,0.5,0,0,3
64,649,.,185.88,0,3,.,.,1,1,2,800,1,1,1,0,0,3
64,650,.,32.05,0,3,.,.,1,1,2,800,1,1,2,0,0,3
64,652,.,108.42,0,3,.,.,1,1,2,800,1,1,4,0,0,3
64,656,.,139.2,0,3,.,.,1,1,2,800,1,1,8,0,0,3
65,0,8e+05,.,1,1,27,24,1,1,2,800,1,1,0,0,0,1
65,648.5,.,77.65,0,3,.,.,1,1,2,800,1,1,0.5,0,0,3
65,649,.,45.05,0,3,.,.,1,1,2,800,1,1,1,0,0,3
65,650,.,45.49,0,3,.,.,1,1,2,800,1,1,2,0,0,3
65,652,.,80.01,0,3,.,.,1,1,2,800,1,1,4,0,0,3
65,656,.,79.04,0,3,.,.,1,1,2,800,1,1,8,0,0,3
66,0,8e+05,.,1,1,27,24,1,1,2,800,1,1,0,0,0,1
66,648.5,.,116.16,0,3,.,.,1,1,2,800,1,1,0.5,0,0,3
66,649,.,83.74,0,3,.,.,1,1,2,800,1,1,1,0,0,3
66,650,.,89.32,0,3,.,.,1,1,2,800,1,1,2,0,0,3
66,652,.,84.27,0,3,.,.,1,1,2,800,1,1,4,0,0,3
66,656,.,14.3,0,3,.,.,1,1,2,800,1,1,8,0,0,3
67,0,1500000,.,1,1,27,24,1,1,2,1500,1,1,0,0,0,1
67,648.5,.,52.27,0,3,.,.,1,1,2,1500,1,1,0.5,0,0,3
67,649,.,52.44,0,3,.,.,1,1,2,1500,1,1,1,0,0,3
67,650,.,31.88,0,3,.,.,1,1,2,1500,1,1,2,0,0,3
67,652,.,16.97,0,3,.,.,1,1,2,1500,1,1,4,0,0,3
67,656,.,119.08,0,3,.,.,1,1,2,1500,1,1,8,0,0,3
68,0,1500000,.,1,1,27,24,1,1,2,1500,1,1,0,0,0,1
68,648.5,.,198.69,0,3,.,.,1,1,2,1500,1,1,0.5,0,0,3
68,649,.,98.04,0,3,.,.,1,1,2,1500,1,1,1,0,0,3
68,650,.,42.91,0,3,.,.,1,1,2,1500,1,1,2,0,0,3
68,652,.,90.75,0,3,.,.,1,1,2,1500,1,1,4,0,0,3
68,656,.,36.01,0,3,.,.,1,1,2,1500,1,1,8,0,0,3
69,0,1500000,.,1,1,27,24,1,1,2,1500,1,1,0,0,0,1
69,648.5,.,90.16,0,3,.,.,1,1,2,1500,1,1,0.5,0,0,3
69,649,.,69.29,0,3,.,.,1,1,2,1500,1,1,1,0,0,3
69,650,.,106.51,0,3,.,.,1,1,2,1500,1,1,2,0,0,3
69,652,.,41.83,0,3,.,.,1,1,2,1500,1,1,4,0,0,3
69,656,.,177.57,0,3,.,.,1,1,2,1500,1,1,8,0,0,3
70,0,3e+05,.,1,1,27,24,1,2,2,300,1,1,0,0,0,1
70,648.5,.,48.23,0,3,.,.,1,2,2,300,1,1,0.5,0,0,3
70,649,.,44.41,0,3,.,.,1,2,2,300,1,1,1,0,0,3
70,650,.,15.1,0,3,.,.,1,2,2,300,1,1,2,0,0,3
70,652,.,12.46,0,3,.,.,1,2,2,300,1,1,4,0,0,3
70,656,.,3.77,0,3,.,.,1,2,2,300,1,1,8,0,0,3
71,0,3e+05,.,1,1,27,24,1,2,2,300,1,1,0,0,0,1
71,648.5,.,4.74,0,3,.,.,1,2,2,300,1,1,0.5,0,0,3
71,649,.,25.07,0,3,.,.,1,2,2,300,1,1,1,0,0,3
71,650,.,21.56,0,3,.,.,1,2,2,300,1,1,2,0,0,3
71,652,.,108.75,0,3,.,.,1,2,2,300,1,1,4,0,0,3
71,656,.,7.83,0,3,.,.,1,2,2,300,1,1,8,0,0,3
72,0,3e+05,.,1,1,27,24,1,2,2,300,1,1,0,0,0,1
72,648.5,.,40.01,0,3,.,.,1,2,2,300,1,1,0.5,0,0,3
72,649,.,38.13,0,3,.,.,1,2,2,300,1,1,1,0,0,3
72,650,.,18.12,0,3,.,.,1,2,2,300,1,1,2,0,0,3
72,652,.,31.29,0,3,.,.,1,2,2,300,1,1,4,0,0,3
72,656,.,.,1,3,.,.,1,2,2,300,1,1,8,1,0,3
73,0,8e+05,.,1,1,27,24,1,2,2,800,1,1,0,0,0,1
73,648.5,.,30.15,0,3,.,.,1,2,2,800,1,1,0.5,0,0,3
73,649,.,20.34,0,3,.,.,1,2,2,800,1,1,1,0,0,3
73,650,.,27.19,0,3,.,.,1,2,2,800,1,1,2,0,0,3
73,652,.,29.34,0,3,.,.,1,2,2,800,1,1,4,0,0,3
73,656,.,270.43,0,3,.,.,1,2,2,800,1,1,8,0,0,3
74,0,8e+05,.,1,1,27,24,1,2,2,800,1,1,0,0,0,1
74,648.5,.,44.48,0,3,.,.,1,2,2,800,1,1,0.5,0,0,3
74,649,.,32.67,0,3,.,.,1,2,2,800,1,1,1,0,0,3
74,650,.,35.68,0,3,.,.,1,2,2,800,1,1,2,0,0,3
74,652,.,78.19,0,3,.,.,1,2,2,800,1,1,4,0,0,3
74,656,.,19.85,0,3,.,.,1,2,2,800,1,1,8,0,0,3
75,0,8e+05,.,1,1,27,24,1,2,2,800,1,1,0,0,0,1
75,648.5,.,37.64,0,3,.,.,1,2,2,800,1,1,0.5,0,0,3
75,649,.,24.66,0,3,.,.,1,2,2,800,1,1,1,0,0,3
75,650,.,35.94,0,3,.,.,1,2,2,800,1,1,2,0,0,3
75,652,.,22.23,0,3,.,.,1,2,2,800,1,1,4,0,0,3
75,656,.,26.36,0,3,.,.,1,2,2,800,1,1,8,0,0,3
76,0,1500000,.,1,1,27,24,1,2,2,1500,1,1,0,0,0,1
76,648.5,.,95.2,0,3,.,.,1,2,2,1500,1,1,0.5,0,0,3
76,649,.,36.96,0,3,.,.,1,2,2,1500,1,1,1,0,0,3
76,650,.,34.51,0,3,.,.,1,2,2,1500,1,1,2,0,0,3
76,652,.,23.33,0,3,.,.,1,2,2,1500,1,1,4,0,0,3
76,656,.,2.95,0,3,.,.,1,2,2,1500,1,1,8,0,0,3
77,0,1500000,.,1,1,27,24,1,2,2,1500,1,1,0,0,0,1
77,648.5,.,56.52,0,3,.,.,1,2,2,1500,1,1,0.5,0,0,3
77,649,.,26.1,0,3,.,.,1,2,2,1500,1,1,1,0,0,3
77,650,.,190.64,0,3,.,.,1,2,2,1500,1,1,2,0,0,3
77,652,.,15.29,0,3,.,.,1,2,2,1500,1,1,4,0,0,3
77,656,.,30.47,0,3,.,.,1,2,2,1500,1,1,8,0,0,3
78,0,1500000,.,1,1,27,24,1,2,2,1500,1,1,0,0,0,1
78,648.5,.,33.56,0,3,.,.,1,2,2,1500,1,1,0.5,0,0,3
78,649,.,47.27,0,3,.,.,1,2,2,1500,1,1,1,0,0,3
78,650,.,78.64,0,3,.,.,1,2,2,1500,1,1,2,0,0,3
78,652,.,69.68,0,3,.,.,1,2,2,1500,1,1,4,0,0,3
78,656,.,10.97,0,3,.,.,1,2,2,1500,1,1,8,0,0,3
79,0,10000,.,1,3,0,.,1,1,1,10,2,1,0,0,1,3
79,0,.,0,0,2,.,.,1,1,1,10,2,1,0,0,1,2
79,0.5,.,2380.66212608629,0,2,.,.,1,1,1,10,2,1,0.5,0,1,2
79,1,.,2609.36890005762,0,2,.,.,1,1,1,10,2,1,1,0,1,2
79,2,.,1446.93661803279,0,2,.,.,1,1,1,10,2,1,2,0,1,2
79,4,.,742.996788213859,0,2,.,.,1,1,1,10,2,1,4,0,1,2
79,8,.,336.622061184723,0,2,.,.,1,1,1,10,2,1,8,0,1,2
80,0,10000,.,1,3,0,.,1,1,1,10,2,1,0,0,1,3
80,0,.,0,0,2,.,.,1,1,1,10,2,1,0,0,1,2
80,0.5,.,2030.2794256662,0,2,.,.,1,1,1,10,2,1,0.5,0,1,2
80,1,.,2646.35022772407,0,2,.,.,1,1,1,10,2,1,1,0,1,2
80,2,.,2290.51044212849,0,2,.,.,1,1,1,10,2,1,2,0,1,2
80,4,.,263.305362761725,0,2,.,.,1,1,1,10,2,1,4,0,1,2
80,8,.,404.009754817987,0,2,.,.,1,1,1,10,2,1,8,0,1,2
81,0,10000,.,1,3,0,.,1,1,1,10,2,1,0,0,1,3
81,0,.,0,0,2,.,.,1,1,1,10,2,1,0,0,1,2
81,0.5,.,2419.74951124309,0,2,.,.,1,1,1,10,2,1,0.5,0,1,2
81,1,.,3797.51111809472,0,2,.,.,1,1,1,10,2,1,1,0,1,2
81,2,.,1720.85831053739,0,2,.,.,1,1,1,10,2,1,2,0,1,2
81,4,.,1127.96412534731,0,2,.,.,1,1,1,10,2,1,4,0,1,2
81,8,.,284.377668671665,0,2,.,.,1,1,1,10,2,1,8,0,1,2
82,0,10000,.,1,1,0,.,1,1,1,10,1,1,0,0,1,1
82,0,.,0,0,2,.,.,1,1,1,10,1,1,0,0,1,2
82,0.5,.,2964.29192778124,0,2,.,.,1,1,1,10,1,1,0.5,0,1,2
82,1,.,2450.44737274176,0,2,.,.,1,1,1,10,1,1,1,0,1,2
82,2,.,4137.54653416192,0,2,.,.,1,1,1,10,1,1,2,0,1,2
82,4,.,456.008470976253,0,2,.,.,1,1,1,10,1,1,4,0,1,2
82,8,.,274.876080917103,0,2,.,.,1,1,1,10,1,1,8,0,1,2
83,0,10000,.,1,1,0,.,1,1,1,10,1,1,0,0,1,1
83,0,.,0,0,2,.,.,1,1,1,10,1,1,0,0,1,2
83,0.5,.,3196.3721550138,0,2,.,.,1,1,1,10,1,1,0.5,0,1,2
83,1,.,2816.35338284066,0,2,.,.,1,1,1,10,1,1,1,0,1,2
83,2,.,2532.97506629406,0,2,.,.,1,1,1,10,1,1,2,0,1,2
83,4,.,1025.56998599187,0,2,.,.,1,1,1,10,1,1,4,0,1,2
83,8,.,348.850377406194,0,2,.,.,1,1,1,10,1,1,8,0,1,2
84,0,10000,.,1,1,0,.,1,1,1,10,1,1,0,0,1,1
84,0,.,0,0,2,.,.,1,1,1,10,1,1,0,0,1,2
84,0.5,.,2397.56563810237,0,2,.,.,1,1,1,10,1,1,0.5,0,1,2
84,1,.,1970.84946965326,0,2,.,.,1,1,1,10,1,1,1,0,1,2
84,2,.,3250.64807665205,0,2,.,.,1,1,1,10,1,1,2,0,1,2
84,4,.,774.017218152974,0,2,.,.,1,1,1,10,1,1,4,0,1,2
84,8,.,162.9896133522,0,2,.,.,1,1,1,10,1,1,8,0,1,2
