TABLE NO.  1
 ID          TIME        AMT         DV          MDV         IPRED       CWRES       IWRES       BQL         ROUTE       DV          PRED        RES         WRES
  4.0000E+00  1.2000E+01  0.0000E+00  1.6100E+00  0.0000E+00  1.6290E+00  0.0000E+00 -2.2918E-02  0.0000E+00  2.0000E+00  1.6100E+00  1.8463E+00  0.0000E+00  0.0000E+00
  4.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  2.1261E-01  0.0000E+00  2.6613E+00  1.0000E+00  2.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00  6.1000E+03  0.0000E+00  1.0000E+00  2.3074E+03  0.0000E+00 -1.9689E+00  0.0000E+00  2.0000E+00  0.0000E+00  2.4562E-02  0.0000E+00  0.0000E+00
  5.0000E+00  1.7000E-02  0.0000E+00  2.6900E+03  0.0000E+00  2.2350E+03  0.0000E+00  4.0085E-01  0.0000E+00  2.0000E+00  2.6900E+03  1.4376E+03  0.0000E+00  0.0000E+00
  5.0000E+00  8.3500E-02  0.0000E+00  2.0500E+03  0.0000E+00  1.9727E+03  0.0000E+00  7.7103E-02  0.0000E+00  2.0000E+00  2.0500E+03  1.3280E+03  0.0000E+00  0.0000E+00
  5.0000E+00  2.5000E-01  0.0000E+00  1.1600E+03  0.0000E+00  1.4439E+03  0.0000E+00 -3.8711E-01  0.0000E+00  2.0000E+00  1.1600E+03  1.0889E+03  0.0000E+00  0.0000E+00
  5.0000E+00  5.0000E-01  0.0000E+00  8.2000E+02  0.0000E+00  9.0495E+02  0.0000E+00 -1.8483E-01  0.0000E+00  2.0000E+00  8.2000E+02  8.0892E+02  0.0000E+00  0.0000E+00
  5.0000E+00  1.0000E+00  0.0000E+00  4.5600E+02  0.0000E+00  3.5850E+02  0.0000E+00  5.3546E-01  0.0000E+00  2.0000E+00  4.5600E+02  4.4799E+02  0.0000E+00  0.0000E+00
  5.0000E+00  2.0000E+00  0.0000E+00  5.7800E+01  0.0000E+00  6.1835E+01  0.0000E+00 -1.2849E-01  0.0000E+00  2.0000E+00  5.7800E+01  1.4102E+02  0.0000E+00  0.0000E+00
  5.0000E+00  4.0000E+00  0.0000E+00  6.8700E+00  0.0000E+00  7.7381E+00  0.0000E+00 -2.2087E-01  0.0000E+00  2.0000E+00  6.8700E+00  1.9087E+01  0.0000E+00  0.0000E+00
  5.0000E+00  6.0000E+00  0.0000E+00  6.0500E+00  0.0000E+00  4.6782E+00  0.0000E+00  5.7734E-01  0.0000E+00  2.0000E+00  6.0500E+00  6.2777E+00  0.0000E+00  0.0000E+00
  5.0000E+00  8.0000E+00  0.0000E+00  6.1100E+00  0.0000E+00  3.3129E+00  0.0000E+00  1.6623E+00  0.0000E+00  2.0000E+00  6.1100E+00  3.8164E+00  0.0000E+00  0.0000E+00
  5.0000E+00  1.2000E+01  0.0000E+00  1.7100E+00  0.0000E+00  1.6804E+00  0.0000E+00  3.4710E-02  0.0000E+00  2.0000E+00  1.7100E+00  1.8928E+00  0.0000E+00  0.0000E+00
  5.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  2.1940E-01  0.0000E+00  2.5181E+00  1.0000E+00  2.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00  2.1800E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00  2.1800E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  6.0000E+00  2.5000E-01  0.0000E+00  0.0000E+00  0.0000E+00  2.4989E+00  0.0000E+00 -1.9689E+00  0.0000E+00  1.0000E+00  0.0000E+00  6.6674E-02  0.0000E+00  0.0000E+00
  6.0000E+00  5.0000E-01  0.0000E+00  1.3900E+00  0.0000E+00  4.2524E+00  0.0000E+00 -1.3253E+00  0.0000E+00  1.0000E+00  1.3900E+00  6.9819E+00  0.0000E+00  0.0000E+00
  6.0000E+00  1.0000E+00  0.0000E+00  9.5800E+00  0.0000E+00  6.1974E+00  0.0000E+00  1.0746E+00  0.0000E+00  1.0000E+00  9.5800E+00  9.7212E+00  0.0000E+00  0.0000E+00
  6.0000E+00  2.0000E+00  0.0000E+00  9.5100E+00  0.0000E+00  6.7535E+00  0.0000E+00  8.0359E-01  0.0000E+00  1.0000E+00  9.5100E+00  9.8589E+00  0.0000E+00  0.0000E+00
  6.0000E+00  4.0000E+00  0.0000E+00  4.9900E+00  0.0000E+00  4.4176E+00  0.0000E+00  2.5509E-01  0.0000E+00  1.0000E+00  4.9900E+00  5.9436E+00  0.0000E+00  0.0000E+00
  6.0000E+00  6.0000E+00  0.0000E+00  3.2100E+00  0.0000E+00  6.5971E+00  0.0000E+00 -1.0108E+00  0.0000E+00  1.0000E+00  3.2100E+00  9.3871E+00  0.0000E+00  0.0000E+00
  6.0000E+00  8.0000E+00  0.0000E+00  9.1800E+00  0.0000E+00  6.1130E+00  0.0000E+00  9.8783E-01  0.0000E+00  1.0000E+00  9.1800E+00  8.5401E+00  0.0000E+00  0.0000E+00
  6.0000E+00  1.2000E+01  0.0000E+00  3.8300E+00  0.0000E+00  4.0641E+00  0.0000E+00 -1.1341E-01  0.0000E+00  1.0000E+00  3.8300E+00  5.3277E+00  0.0000E+00  0.0000E+00
  6.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  5.1814E-02  0.0000E+00  1.7025E+01  1.0000E+00  1.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00  2.3800E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00  2.3800E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  7.0000E+00  2.5000E-01  0.0000E+00  2.7200E+00  0.0000E+00  3.8235E+00  0.0000E+00 -5.6823E-01  0.0000E+00  1.0000E+00  2.7200E+00  4.5946E+00  0.0000E+00  0.0000E+00
  7.0000E+00  5.0000E-01  0.0000E+00  3.0600E+00  0.0000E+00  6.4802E+00  0.0000E+00 -1.0391E+00  0.0000E+00  1.0000E+00  3.0600E+00  7.6225E+00  0.0000E+00  0.0000E+00
  7.0000E+00  1.0000E+00  0.0000E+00  5.3900E+00  0.0000E+00  9.3748E+00  0.0000E+00 -8.3687E-01  0.0000E+00  1.0000E+00  5.3900E+00  1.0613E+01  0.0000E+00  0.0000E+00
  7.0000E+00  2.0000E+00  0.0000E+00  2.4700E+01  0.0000E+00  1.0094E+01  0.0000E+00  2.8489E+00  0.0000E+00  1.0000E+00  2.4700E+01  1.0763E+01  0.0000E+00  0.0000E+00
  7.0000E+00  4.0000E+00  0.0000E+00  3.7600E+00  0.0000E+00  6.5055E+00  0.0000E+00 -8.3090E-01  0.0000E+00  1.0000E+00  3.7600E+00  6.4889E+00  0.0000E+00  0.0000E+00
  7.0000E+00  6.0000E+00  0.0000E+00  3.1900E+00  0.0000E+00  9.8055E+00  0.0000E+00 -1.3283E+00  0.0000E+00  1.0000E+00  3.1900E+00  1.0248E+01  0.0000E+00  0.0000E+00
  7.0000E+00  8.0000E+00  0.0000E+00  6.4300E+00  0.0000E+00  9.0560E+00  0.0000E+00 -5.7091E-01  0.0000E+00  1.0000E+00  6.4300E+00  9.3236E+00  0.0000E+00  0.0000E+00
  7.0000E+00  1.2000E+01  0.0000E+00  4.9200E+00  0.0000E+00  5.9595E+00  0.0000E+00 -3.4342E-01  0.0000E+00  1.0000E+00  4.9200E+00  5.8165E+00  0.0000E+00  0.0000E+00
  7.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  7.5645E-02  0.0000E+00  1.1043E+01  1.0000E+00  1.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00  2.4400E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00  2.4400E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  8.0000E+00  2.5000E-01  0.0000E+00  4.4400E+00  0.0000E+00  4.6983E+00  0.0000E+00 -1.0823E-01  0.0000E+00  1.0000E+00  4.4400E+00  4.7104E+00  0.0000E+00  0.0000E+00
  8.0000E+00  5.0000E-01  0.0000E+00  9.7200E+00  0.0000E+00  7.4501E+00  0.0000E+00  5.9986E-01  0.0000E+00  1.0000E+00  9.7200E+00  7.8146E+00  0.0000E+00  0.0000E+00
  8.0000E+00  1.0000E+00  0.0000E+00  1.7700E+01  0.0000E+00  9.6046E+00  0.0000E+00  1.6595E+00  0.0000E+00  1.0000E+00  1.7700E+01  1.0881E+01  0.0000E+00  0.0000E+00
  8.0000E+00  2.0000E+00  0.0000E+00  7.3400E+00  0.0000E+00  8.7560E+00  0.0000E+00 -3.1840E-01  0.0000E+00  1.0000E+00  7.3400E+00  1.1035E+01  0.0000E+00  0.0000E+00
  8.0000E+00  4.0000E+00  0.0000E+00  4.9900E+00  0.0000E+00  4.8301E+00  0.0000E+00  6.5179E-02  0.0000E+00  1.0000E+00  4.9900E+00  6.6525E+00  0.0000E+00  0.0000E+00
  8.0000E+00  6.0000E+00  0.0000E+00  6.1800E+00  0.0000E+00  8.2503E+00  0.0000E+00 -4.9406E-01  0.0000E+00  1.0000E+00  6.1800E+00  1.0507E+01  0.0000E+00  0.0000E+00
  8.0000E+00  8.0000E+00  0.0000E+00  4.5600E+00  0.0000E+00  7.3551E+00  0.0000E+00 -7.4820E-01  0.0000E+00  1.0000E+00  4.5600E+00  9.5587E+00  0.0000E+00  0.0000E+00
  8.0000E+00  1.2000E+01  0.0000E+00  5.4200E+00  0.0000E+00  4.0931E+00  0.0000E+00  6.3826E-01  0.0000E+00  1.0000E+00  5.4200E+00  5.9631E+00  0.0000E+00  0.0000E+00
  8.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  5.3483E-02  0.0000E+00  1.6432E+01  1.0000E+00  1.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  9.0000E+00  0.0000E+00  6.5700E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  9.0000E+00  0.0000E+00  6.5700E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  9.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  9.0000E+00  2.5000E-01  0.0000E+00  6.1100E+01  0.0000E+00  4.9130E+01  0.0000E+00  4.7969E-01  0.0000E+00  1.0000E+00  6.1100E+01  1.2683E+01  0.0000E+00  0.0000E+00
  9.0000E+00  5.0000E-01  0.0000E+00  1.5100E+02  0.0000E+00  6.6164E+01  0.0000E+00  2.5245E+00  0.0000E+00  1.0000E+00  1.5100E+02  2.1042E+01  0.0000E+00  0.0000E+00
  9.0000E+00  1.0000E+00  0.0000E+00  6.1800E+01  0.0000E+00  6.7976E+01  0.0000E+00 -1.7888E-01  0.0000E+00  1.0000E+00  6.1800E+01  2.9297E+01  0.0000E+00  0.0000E+00
  9.0000E+00  2.0000E+00  0.0000E+00  2.9100E+01  0.0000E+00  5.0783E+01  0.0000E+00 -8.4065E-01  0.0000E+00  1.0000E+00  2.9100E+01  2.9712E+01  0.0000E+00  0.0000E+00
  9.0000E+00  4.0000E+00  0.0000E+00  1.2200E+01  0.0000E+00  2.6073E+01  0.0000E+00 -1.0476E+00  0.0000E+00  1.0000E+00  1.2200E+01  1.7913E+01  0.0000E+00  0.0000E+00
  9.0000E+00  6.0000E+00  0.0000E+00  3.5300E+01  0.0000E+00  4.9969E+01  0.0000E+00 -5.7798E-01  0.0000E+00  1.0000E+00  3.5300E+01  2.8290E+01  0.0000E+00  0.0000E+00
  9.0000E+00  8.0000E+00  0.0000E+00  3.1900E+01  0.0000E+00  4.4021E+01  0.0000E+00 -5.4213E-01  0.0000E+00  1.0000E+00  3.1900E+01  2.5738E+01  0.0000E+00  0.0000E+00
  9.0000E+00  1.2000E+01  0.0000E+00  2.0000E+01  0.0000E+00  1.5314E+01  0.0000E+00  6.0247E-01  0.0000E+00  1.0000E+00  2.0000E+01  1.6057E+01  0.0000E+00  0.0000E+00
  9.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  2.8743E-01  0.0000E+00  1.4560E+00  1.0000E+00  1.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00  7.0500E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00  7.0500E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+01  2.5000E-01  0.0000E+00  7.4900E+00  0.0000E+00  1.1882E+01  0.0000E+00 -7.2773E-01  0.0000E+00  1.0000E+00  7.4900E+00  1.3610E+01  0.0000E+00  0.0000E+00
  1.0000E+01  5.0000E-01  0.0000E+00  1.1400E+01  0.0000E+00  2.1163E+01  0.0000E+00 -9.0828E-01  0.0000E+00  1.0000E+00  1.1400E+01  2.2579E+01  0.0000E+00  0.0000E+00
  1.0000E+01  1.0000E+00  0.0000E+00  4.4700E+01  0.0000E+00  3.3609E+01  0.0000E+00  6.4969E-01  0.0000E+00  1.0000E+00  4.4700E+01  3.1438E+01  0.0000E+00  0.0000E+00
  1.0000E+01  2.0000E+00  0.0000E+00  4.1200E+01  0.0000E+00  4.2592E+01  0.0000E+00 -6.4325E-02  0.0000E+00  1.0000E+00  4.1200E+01  3.1883E+01  0.0000E+00  0.0000E+00
  1.0000E+01  4.0000E+00  0.0000E+00  4.5400E+01  0.0000E+00  3.4902E+01  0.0000E+00  5.9217E-01  0.0000E+00  1.0000E+00  4.5400E+01  1.9221E+01  0.0000E+00  0.0000E+00
  1.0000E+01  6.0000E+00  0.0000E+00  7.5200E+01  0.0000E+00  4.7343E+01  0.0000E+00  1.1585E+00  0.0000E+00  1.0000E+00  7.5200E+01  3.0357E+01  0.0000E+00  0.0000E+00
  1.0000E+01  8.0000E+00  0.0000E+00  7.7200E+01  0.0000E+00  4.6181E+01  0.0000E+00  1.3224E+00  0.0000E+00  1.0000E+00  7.7200E+01  2.7618E+01  0.0000E+00  0.0000E+00
  1.0000E+01  1.2000E+01  0.0000E+00  4.3900E+01  0.0000E+00  3.4884E+01  0.0000E+00  5.0887E-01  0.0000E+00  1.0000E+00  4.3900E+01  1.7230E+01  0.0000E+00  0.0000E+00
  1.0000E+01  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  5.5679E-01  0.0000E+00 -2.0080E-01  1.0000E+00  1.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  1.1000E+01  0.0000E+00  7.8600E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.1000E+01  0.0000E+00  7.8600E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.1000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.1000E+01  2.5000E-01  0.0000E+00  4.7300E+00  0.0000E+00  1.6143E+01  0.0000E+00 -1.3920E+00  0.0000E+00  1.0000E+00  4.7300E+00  1.5174E+01  0.0000E+00  0.0000E+00
  1.1000E+01  5.0000E-01  0.0000E+00  8.1400E+00  0.0000E+00  2.7947E+01  0.0000E+00 -1.3954E+00  0.0000E+00  1.0000E+00  8.1400E+00  2.5173E+01  0.0000E+00  0.0000E+00
  1.1000E+01  1.0000E+00  0.0000E+00  1.2200E+01  0.0000E+00  4.2047E+01  0.0000E+00 -1.3976E+00  0.0000E+00  1.0000E+00  1.2200E+01  3.5050E+01  0.0000E+00  0.0000E+00
  1.1000E+01  2.0000E+00  0.0000E+00  1.1000E+02  0.0000E+00  4.8346E+01  0.0000E+00  2.5108E+00  0.0000E+00  1.0000E+00  1.1000E+02  3.5546E+01  0.0000E+00  0.0000E+00
  1.1000E+01  4.0000E+00  0.0000E+00  1.7000E+01  0.0000E+00  3.3987E+01  0.0000E+00 -9.8406E-01  0.0000E+00  1.0000E+00  1.7000E+01  2.1430E+01  0.0000E+00  0.0000E+00
  1.1000E+01  6.0000E+00  0.0000E+00  1.3500E+01  0.0000E+00  4.8778E+01  0.0000E+00 -1.4239E+00  0.0000E+00  1.0000E+00  1.3500E+01  3.3845E+01  0.0000E+00  0.0000E+00
  1.1000E+01  8.0000E+00  0.0000E+00  4.1300E+01  0.0000E+00  4.5926E+01  0.0000E+00 -1.9830E-01  0.0000E+00  1.0000E+00  4.1300E+01  3.0792E+01  0.0000E+00  0.0000E+00
  1.1000E+01  1.2000E+01  0.0000E+00  4.7700E+01  0.0000E+00  3.1925E+01  0.0000E+00  9.7288E-01  0.0000E+00  1.0000E+00  4.7700E+01  1.9209E+01  0.0000E+00  0.0000E+00
  1.1000E+01  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  4.2166E-01  0.0000E+00  3.6579E-01  1.0000E+00  1.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  1.5000E+01  0.0000E+00  2.2700E+05  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
