TABLE NO.  2
 ID          CL          V2          V3          Q           KA          F1          FF          FA          D2          ALAG2       DOSE
  1.0000E+00  4.7222E+00  6.3299E+00  1.3463E+00  2.4131E-01  3.4885E-01  5.4675E-03  1.1316E-02  4.8318E-01  7.6723E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7222E+00  6.3299E+00  1.3463E+00  2.4131E-01  3.4885E-01  5.4675E-03  1.1316E-02  4.8318E-01  7.6723E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7222E+00  6.3299E+00  1.3463E+00  2.4131E-01  3.4885E-01  5.4675E-03  1.1316E-02  4.8318E-01  7.6723E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7222E+00  6.3299E+00  1.3463E+00  2.4131E-01  3.4885E-01  5.4675E-03  1.1316E-02  4.8318E-01  7.6723E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7222E+00  6.3299E+00  1.3463E+00  2.4131E-01  3.4885E-01  5.4675E-03  1.1316E-02  4.8318E-01  7.6723E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7222E+00  6.3299E+00  1.3463E+00  2.4131E-01  3.4885E-01  5.4675E-03  1.1316E-02  4.8318E-01  7.6723E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7222E+00  6.3299E+00  1.3463E+00  2.4131E-01  3.4885E-01  5.4675E-03  1.1316E-02  4.8318E-01  7.6723E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7222E+00  6.3299E+00  1.3463E+00  2.4131E-01  3.4885E-01  5.4675E-03  1.1316E-02  4.8318E-01  7.6723E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7222E+00  6.3299E+00  1.3463E+00  2.4131E-01  3.4885E-01  5.4675E-03  1.1316E-02  4.8318E-01  7.6723E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7222E+00  6.3299E+00  1.3463E+00  2.4131E-01  3.4885E-01  5.4675E-03  1.1316E-02  4.8318E-01  7.6723E+00  4.0003E+00  1.2500E+01
  1.0000E+00  4.7222E+00  6.3299E+00  1.3463E+00  2.4131E-01  3.4885E-01  5.4675E-03  1.1316E-02  4.8318E-01  7.6723E+00  4.0003E+00  1.2500E+01
