"ID","TIME","AMT","DV","MDV","CMT","ADDL","II","SPECIES","SEX","MULTIPLE","DOSE","ROUTE","FORMULATION","TAD","BLQ","LIV","CMT2"
19,2,.,15.1,0,3,.,.,4,1,1,30,1,1,2,0,1,3
19,2,.,369,0,2,.,.,4,1,1,30,1,1,2,0,1,2
20,0,30000,.,1,1,0,.,4,1,1,30,1,1,0,0,1,1
20,0,.,0,0,3,.,.,4,1,1,30,1,1,0,0,1,3
20,0,.,0,0,2,.,.,4,1,1,30,1,1,0,0,1,2
20,2,.,18.3,0,3,.,.,4,1,1,30,1,1,2,0,1,3
20,24,.,1.78,0,3,.,.,4,1,1,30,1,1,24,0,1,3
20,24,.,105.9,0,2,.,.,4,1,1,30,1,1,24,0,1,2
21,0,30000,.,1,1,0,.,4,1,1,30,1,1,0,0,1,1
21,0,.,0,0,3,.,.,4,1,1,30,1,1,0,0,1,3
21,0,.,0,0,2,.,.,4,1,1,30,1,1,0,0,1,2
21,2,.,18.2,0,3,.,.,4,1,1,30,1,1,2,0,1,3
21,24,.,2.06,0,3,.,.,4,1,1,30,1,1,24,0,1,3
21,24,.,79.8,0,2,.,.,4,1,1,30,1,1,24,0,1,2
