Iteration,Obj,KA,Q,V2,V3,CL,FP,error_ADD1,error_PROP1
1,1093827806367.13,-3.9070606709625,7.50863301420478,2.81568274072593,1.91641932186392,3.47060002812344,-3.1152833310796,-9.80552312836019,0.0642626935483747
2,481362589078.967,-3.90706041966056,7.44068852267293,2.13134989244618,1.67671194065689,2.91497709243001,-3.11528321393736,-9.47219369220664,-0.158867561134996
3,182874925406.783,-3.9070598937858,7.44789985000198,0.891547867697689,0.869054357850843,1.8420627553804,-3.11528296762838,-9.13889109450484,-0.899335230116093
4,92138605594.7589,-3.90705922042319,7.4574321886627,-1.19093797826634,-1.18654845782343,-0.229129273960525,-3.11528265211512,-8.80559443132011,-2.64195848370996
5,46775572992.2909,-3.90705885648787,7.45995693624757,-5.25033510484682,-5.26744919059383,-4.30108371800814,-3.11528248160343,-8.47249446594664,-6.40703075679744
6,133425421.221353,-3.90380113184216,7.06019798915342,0.672398137729199,-13.2460695423083,-5.25303746018286,-3.11375594979403,-8.13929854346498,-6.69993466960589
7,3847514800.28854,-3.90380112345945,7.0601979833372,10.1700140619959,-13.2460609272774,-5.0968078763134,-3.11375594586639,-8.13933535401472,-3.57409333152615
8,18343371.5809962,-3.90380112975891,7.06019798770423,2.97301811597296,-13.246067455185,-5.21520072089279,-3.11375594881794,-8.13930769152053,-5.7223273369936
9,3887133.44190019,-3.90380111500084,7.06019797635724,5.276598701808,-13.2460671648998,-5.21125920104867,-3.1137559419032,-8.13937249780059,-4.7509875690665
10,2026013.82499128,-3.90359830887101,7.06004290857873,5.92183361765181,-13.2449395570501,-3.09143217393154,-3.11366091923062,-9.02994181541212,-4.01146730339267
11,1030473.63419509,-3.9030317951236,7.05960971737023,6.16368298716268,-13.241789739231,1.20453580344362,-3.11339548519064,-11.5176424132072,-3.46602870864552
12,91332731478882928,-3.90295363769124,7.05954993387178,6.68821419271023,-13.241355181895,11.1486482217685,-3.11335886535979,-11.8608508557607,-2.61649764006942
13,521777.593265508,-3.90301261187478,7.0595950439222,6.40108862972371,-13.241683079471,3.62779204887425,-3.11338649708235,-11.60188076077,-2.90534018678527
14,770875175317586,-3.90299189944858,7.05957920741812,7.24712708410652,-13.2415679158798,8.40298933340148,-3.11337679249393,-11.6928341009716,-1.69148782662617
15,260432.836320099,-3.903007568327,7.05959118766981,6.56878125866993,-13.241655036849,4.7569296921518,-3.11338413398128,-11.6240282152599,-2.39648180358039
16,201431779675701,-3.90299334659633,7.05958031440826,6.86433180382012,-13.2415759632841,7.14496907701008,-3.11337747053962,-11.6864793204854,-1.72119103327299
17,149307.086843027,-3.90300426845595,7.05958866474669,6.52526508574232,-13.2416366896729,5.30248516763111,-3.11338258786152,-11.6385187578634,-2.09500114136957
18,75745.7831159857,-3.9027279318801,7.05937736377901,6.48836631788683,-13.2401002582796,5.26516418138979,-3.11325311327415,-12.8519804746599,-1.79961397110176
19,37522.4407827094,-3.90216303159868,7.05894541108137,6.46520928791292,-13.2369594125179,5.24153302989683,-3.11298843520674,-15.3325960755045,-1.49067854426113
20,16915.2262958878,-3.90102670231632,7.05807646407308,6.45045289155672,-13.2306414212261,5.22631724393239,-3.11245602010934,-20.3224964778301,-1.17381508159098
21,4306.41580231545,-3.8987506212139,7.0563360578118,6.44084334001711,-13.217986409274,5.21634697510711,-3.1113895863206,-30.3173264866336,-0.852749116975538
22,-3469.89891732934,-3.89647453407261,7.05459564695838,6.43225796539504,-13.2053313637441,5.20765143632573,-3.11032314970261,-40.312183012691,-0.532555102792664
23,-8765.50514858947,-3.89419840899464,7.05285518141334,6.42211315085798,-13.1926761072907,5.19790067670557,-3.10925669530978,-50.3072061282022,-0.217595542725063
24,-12788.6377889916,-3.8919222050512,7.05111468119377,6.40747682661087,-13.1800204123599,5.18462326310054,-3.10819020396538,-60.3025755611953,0.0857738232279268
25,-16161.638028843,-3.88964586632035,7.0493740779214,6.38547580334277,-13.1673639680355,5.16572857879054,-3.1071236494678,-70.2985368782717,0.368168426453367
26,-19207.2249134005,-3.88736933015222,7.04763332399956,6.35521163894932,-13.1547064259882,5.1414306778681,-3.10605700246305,-80.2953651910618,0.616659503243747
27,-22095.7237484777,-3.88509254305435,7.04589237840607,6.32106847719896,-13.1420474887884,5.11691431378569,-3.10499023788782,-90.2932953978673,0.81508273828541
28,-24918.6842638098,-3.88281549665038,7.04415123426232,6.29465196843646,-13.1293871098243,5.10209099748817,-3.10392335181745,-100.292364281286,0.947501152410587
29,-27721.6359086358,-3.88053828825555,7.04240996591728,6.28743620500015,-13.1167258301239,5.10318553324476,-3.10285638984798,-110.292144506257,1.01222055854107
30,-30520.1018401317,-3.87826103948943,7.04066866678153,6.29407065230623,-13.1040643259076,5.11279935589483,-3.10178940896296,-120.292102011492,1.03540732243819
31,-33316.4358357469,-3.87598378553962,7.03892736367307,6.30171462189904,-13.091402792866,5.12108272253381,-3.10072242564917,-130.292082279579,1.04529633485646
32,-36110.7641528157,-3.87370653005289,7.03718605480317,6.307031516554,-13.0787412512877,5.12650177815921,-3.09965544161528,-140.292069296654,1.05098392805805
33,-38903.0899272184,-3.87142927395039,7.03544474877321,6.31046197948739,-13.0660797062927,5.12993635504778,-3.09858845729288,-150.292059017711,1.05449719390349
34,-41693.4151768758,-3.86915201849286,7.03370344448626,6.31264410993291,-13.0534181648883,5.13210719313979,-3.09752147327267,-160.292045906554,1.05670395853016
35,-44481.7398734291,-3.86687476233381,7.03196213973164,6.31402629738654,-13.0407566195864,5.13348084253505,-3.09645448892377,-170.292035875951,1.05809594694038
36,-47268.0654642155,-3.86459750590816,7.03022083496758,6.31490266471326,-13.0280950728039,5.1343500169545,-3.09538750444996,-180.29202701607,1.0589777991046
37,-50052.3909740179,-3.86232024943958,7.02847952994045,6.31545798677275,-13.0154335257839,5.13490120392196,-3.09432051995603,-190.292018344679,1.05953559763543
38,-52834.7164632982,-3.86004299294486,7.02673822490706,6.31580980907288,-13.0027719786192,5.13525038674657,-3.09325353544986,-200.292009788077,1.0598892967848
39,-55615.0419749273,-3.85776573644011,7.02499691986036,6.31603281436366,-12.990110431399,5.13547170685855,-3.09218655093899,-210.29200127553,1.06011347334506
40,-58393.3680813339,-3.85548847993139,7.02325561710432,6.31617415365076,-12.977448884157,5.13561197493182,-3.09111956642626,-220.291992780393,1.06025556042772
41,-61169.693720212,-3.85321122342457,7.02151431207081,6.31626276309488,-12.9647873369256,5.13570051974143,-3.09005258191441,-230.291984276953,1.06034526396048
42,-63944.0191239486,-3.85093396691495,7.019772997252,6.31631884595475,-12.9521257896787,5.13575654178167,-3.08898559740126,-240.291975785754,1.06040194908395
43,-66716.3449222918,-3.84865671041303,7.01803169565047,6.31635437024353,-12.9394642424744,5.13579292590308,-3.08791861289172,-250.291967260777,1.06043728638369
44,-69486.6704868605,-3.84637945390424,7.01629040086884,6.31637678607508,-12.9268026952318,5.13581453597746,-3.08685162837895,-260.291958765983,1.0604608324125
45,-72254.9945904072,-3.84410219739376,7.01454909698545,6.31639085970056,-12.9141411479798,5.135828824071,-3.08578464386539,-270.291950278599,1.06047473987837
46,-75021.3211386225,-3.84182494090729,7.01280778199455,6.31640219939421,-12.9014796008611,5.1358379306659,-3.08471765936308,-280.291941685757,1.06048538583976
47,-77785.6459701841,-3.83954768440186,7.01106647802191,6.31640708262907,-12.8888180536368,5.13584376439715,-3.08365067485189,-290.291933176182,1.06049029077087
48,-80547.9721271732,-3.83727042789169,7.00932517308726,6.31641155697112,-12.876156506386,5.13584771661086,-3.08258369033848,-300.291924687441,1.06049441974965
49,-83308.2975404032,-3.83499317138754,7.00758387398269,6.31641293898987,-12.8634949591685,5.13585021427129,-3.08151670582788,-310.291916172257,1.06049614707564
50,-86066.6230354307,-3.83271591487627,7.00584257157211,6.31641431838466,-12.8508334119113,5.13585149164165,-3.08044972131396,-320.291907688307,1.06049793660629
51,-88822.9480282107,-3.83043865836497,7.00410126606681,6.3164152094961,-12.8381718646537,5.13585228347744,-3.07938273680002,-330.291899204524,1.06049884154047
52,-91577.2734818297,-3.82816140185775,7.0023599537307,6.31641671951159,-12.8255103174187,5.13585291179607,-3.07831575228799,-340.291890702833,1.06049994801878
53,-94329.5989809404,-3.82588414534648,7.00061864804116,6.31641752872739,-12.8128487701609,5.13585355694325,-3.07724876777406,-350.291882218883,1.06050030432133
54,-97079.9249430028,-3.82360688883513,6.99887734307873,6.3164180197395,-12.8001872229026,5.13585401591168,-3.0761817832601,-360.291873735307,1.06050066931646
55,-99829.2710765816,-3.82132963232692,6.99713603801903,6.31641760402155,-12.7875256756614,5.1358543385952,-3.0751147987476,-370.291865237959,1.06050036238573
56,NaN,-3.81906680679614,6.99540575790124,6.31641845229424,-12.7749443646614,5.13585405322757,-3.07405457571734,-380.291856827663,1.06050145227174
57,NaN,-3.82076392594422,6.99670346798958,6.31641810439311,-12.7843803479114,5.13585370854685,-3.07484974299003,-372.791863135385,1.06050105334354
58,-99995.2847931848,-3.82118820573124,6.99702789551167,6.31641801510423,-12.7867393437239,5.13585362239724,-3.07504853480821,-370.916864712316,1.06050081648376
59,-100364.835342286,-3.82089382265103,6.99680279536785,6.31641772101234,-12.7851025736615,5.13585413612679,-3.07491060472163,-372.166863575863,1.0605005238328
60,NaN,-3.82038331501745,6.99641243808006,6.31641815604528,-12.7822641509821,5.1358535961368,-3.07467141175564,-374.666861865453,1.06050100078077
61,NaN,-3.82076619574264,6.9967052060459,6.31641809827103,-12.7843929679916,5.13585354359558,-3.07485080648013,-372.791863148261,1.06050083601593
62,-100363.693987437,-3.82086191592393,6.99677839803737,6.31641811296192,-12.784925172244,5.13585359465247,-3.07489565516126,-372.323113468963,1.06050069397175
63,-100364.55021836,-3.82088584596926,6.99679669603523,6.31641807543146,-12.7850582233071,5.13585370730669,-3.07490686733154,-372.205926049138,1.0605006002459
64,-100364.764256301,-3.82089182848058,6.99680127053469,6.3164179392165,-12.7850914860729,5.13585388544446,-3.07490967037411,-372.176629194201,1.06050055525784
65,-100364.817470201,-3.82089332410842,6.99680241415956,6.31641780522488,-12.7850998017643,5.13585404079289,-3.07491037113475,-372.169304980445,1.06050053433607
66,-100364.831105641,-3.82089369801538,6.99680270006578,6.31641774533726,-12.7851018806872,5.13585410869397,-3.07491054632491,-372.167473927008,1.06050052674707
67,-100364.834487094,-3.82089379149212,6.99680277154233,6.31641772733869,-12.7851024004179,5.13585412899899,-3.07491059012245,-372.16701616365,1.06050052458292
68,-100364.835319085,-3.8208938148613,6.99680278941147,6.31641772261001,-12.7851025303506,5.13585413432715,-3.07491060107184,-372.16690172281,1.06050052402174
69,-100364.83590972,-3.8208938207036,6.99680279387876,6.31641772141277,-12.7851025628338,5.13585413567576,-3.07491060380919,-372.1668731126,1.06050052388012
70,-100364.835588875,-3.82089382216417,6.99680279499558,6.31641772111251,-12.7851025709545,5.13585413601396,-3.07491060449352,-372.166865960048,1.06050052384464
71,-100364.835601055,-3.82089382167731,6.9968027946233,6.31641772114803,-12.7851025682476,5.13585413597383,-3.07491060426541,-372.166868344232,1.06050052384909
72,-100364.835564734,-3.82089382204246,6.99680279490251,6.31641772112139,-12.7851025702778,5.13585413600393,-3.07491060443649,-372.166866556094,1.06050052384575
73,-100364.835581584,-3.82089382213374,6.99680279497231,6.31641772111473,-12.7851025707854,5.13585413601146,-3.07491060447927,-372.166866109059,1.06050052384491
74,-100364.835198067,-3.82089382215656,6.99680279498976,6.31641772111307,-12.7851025709123,5.13585413601334,-3.07491060448996,-372.1668659973,1.06050052384471
75,-100364.835964303,-3.82089382216227,6.99680279499413,6.31641772111265,-12.785102570944,5.13585413601381,-3.07491060449263,-372.166865969361,1.06050052384465
76,-100364.835897745,-3.82089382215847,6.99680279499122,6.31641772111251,-12.7851025709228,5.13585413601395,-3.07491060449085,-372.166865987987,1.06050052384465
77,-100364.835952694,-3.82089382216132,6.9968027949934,6.31641772111261,-12.7851025709387,5.13585413601384,-3.07491060449219,-372.166865974017,1.06050052384465
78,-100364.835284558,-3.82089382216203,6.99680279499394,6.31641772111264,-12.7851025709427,5.13585413601382,-3.07491060449252,-372.166865970525,1.06050052384465
79,-100364.83596227,-3.82089382216221,6.99680279499408,6.31641772111265,-12.7851025709436,5.13585413601381,-3.0749106044926,-372.166865969652,1.06050052384465
80,-100364.835582373,-3.82089382216226,6.99680279499411,6.31641772111265,-12.7851025709439,5.13585413601381,-3.07491060449262,-372.166865969434,1.06050052384465
81,-100364.835294924,-3.82089382216227,6.99680279499412,6.31641772111265,-12.785102570944,5.13585413601381,-3.07491060449263,-372.166865969379,1.06050052384465
82,-100364.835964303,-3.82089382216227,6.99680279499413,6.31641772111265,-12.785102570944,5.13585413601381,-3.07491060449263,-372.166865969361,1.06050052384465
