Iteration,Obj,KA,Q,V2,V3,CL,error_ADD1
1,78630952.1072509,0.392802627012064,3.39352192715209,0.534863030182204,4.11347811078647,3.31719814797089,1.46066081432652
2,29993675.1172369,-0.0271645510164268,3.80271324183904,0.419164581856004,4.28359959591764,4.08735680517016,1.3167225308289
3,15362231.7975869,0.0871429557065618,4.02129519249806,-0.221497134206535,4.45504024703921,4.77883608619495,1.46223128445261
4,7720921.03985657,0.762916619426253,4.50705841725353,-1.83350361980266,4.97468916977397,5.38577549277801,1.7275399499605
5,5219120.84940686,2.52682519600993,8.01480009441658,-1.83764455469943,4.39990364664649,5.81790355397742,1.98685568560893
6,3273586.33237888,2.56894226209983,0.052760683012143,-1.85920133141211,5.10504504085114,6.12991530862679,1.89138763594933
7,1964729.81654437,2.94546680932258,7.21116616426742,-1.7107233083704,1.57566455860662,6.40957010610955,2.13388547546098
8,3280749.7030962,1.60893113282319,0.279577810115843,-2.28683637415091,-5.48252041253997,6.30510831408977,2.05667760922543
9,1469412.8853316,2.56826391262642,7.12887814465852,-1.79569936795981,-0.884060724892592,6.56775625433537,2.26973243981344
10,702047.832562555,3.10872776705851,7.86665497045438,-2.27029554902101,-3.1420663898964,6.71755223696623,2.52916771937836
11,361308.357784233,3.4427652702841,6.20316514763869,0.183435524620791,0.860793040999241,6.75557103741357,2.80573644630225
12,439650.039117794,2.74957963948052,15.1426904198099,2.3885865746343,-2.96684502969759,6.98917919029156,2.9954900337742
13,225553.54025801,3.28704211257242,6.73722683509258,-0.318818947531457,-1.51121515488001,6.74554784518735,3.05422288775325
14,110638.94779188,3.53795259165487,6.662921047987,-5.21775701247195,-2.42356721213582,6.63876897085263,3.34563565972764
15,86173.967405035,3.69463334393092,6.2279183853603,2.23795618217466,1.03893655236971,6.66966987903347,3.65898182558497
16,213410.811539756,-0.840491860879919,5.88099836415603,-6.30288254784081,-1.4798846603396,6.52240010779681,3.67973428622023
17,60013.9450787575,3.1110353936544,5.18875583978199,0.305137783353335,2.06755472289487,6.72889067038148,3.83843996300663
18,30875.2865322376,3.42867622542978,3.5801247838667,0.307490098492358,3.93818030749681,6.59443252024642,4.0484061123449
19,33523.6878520114,3.6546744624083,7.60767352053823,-1.85857309371804,1.96631191816793,6.352034781104,4.34636813129586
20,17580.1861941891,3.61641588063256,4.66064917086621,0.0918862369610659,3.46893475704986,6.58666180636993,4.35333894140768
21,13558.0770673486,4.02147776553134,6.08618098135745,0.091642858092145,1.4767268112021,6.51300247512125,4.63523513691236
22,17323.7032819941,4.70611408929247,3.87377410082439,1.90563331866119,2.48658615874139,6.36038034824319,4.7788472031911
23,8240.19667785663,4.48071274991989,5.1679658501426,0.0524781536033822,2.16012929681157,6.46146876760344,4.82825232400762
24,6687.34057507385,4.55767609943997,5.7298743300727,2.02411353011247,3.06372970717215,6.51995387509464,5.12999680327432
25,6663.31479296954,3.27076126394067,5.85171071529906,-0.0870335910972115,3.25200439972607,6.39335251351776,5.39252047138736
26,5740.12105927277,4.42374854981707,5.97942171839024,1.56346579833595,3.22513708616092,6.46309434532856,5.39259110650716
27,5370.57162381957,4.34065502917271,5.81563932705254,0.369620662582089,3.10226711727952,6.30842341624418,5.64592776539225
28,5254.56893845701,4.61379351521306,6.08236408138557,1.96006253739767,3.24243791611968,6.37895711564997,5.84339256957311
29,5421.76589248369,3.54301425593571,6.04142906477245,-0.293479534345412,3.32493608552671,6.3037347083956,5.94748857862797
