Iteration,Obj,KA,Q,V2,V3,CL,error_ADD1
1,1420226480.94357,-0.230552229725827,4.17780713287637,2.31917109507638,5.3100492879593,3.96758159441743,-0.620491603012847
2,701906080.420605,-0.258699739280093,4.61914144855077,1.63395032155723,5.40400242901656,4.48598232590609,-0.38103864327044
3,374807704.116914,0.200655059644489,5.33434287869262,-0.0465323290894806,5.5525892909782,5.09526466821343,-0.135773244756259
4,200829991.410972,2.34210205193735,7.6728039073428,-1.0656414489547,7.74276492073172,5.28446064033552,0.137278020502302
5,352170178.038648,9.70250851796274,7.21847510112259,-1.06501136750638,5.27758277349832,7.15624704942569,-0.0558390764251958
6,45202406.2787494,3.87492692349501,6.39853312490399,-1.06386452555737,7.71792579890216,5.1818036075757,0.261870477530084
7,35390156.2036717,3.99772188973583,6.25806985055898,2.69034211690556,6.65569599993724,5.98271648673086,0.580194824861675
8,51666105.3999006,1.5382644148529,6.44515623563074,-0.397472084541351,6.07851799990688,5.99887541630164,0.799456122116218
9,18405278.6030719,3.59472521273155,6.54783766322355,1.91190452130679,6.3755907839545,5.92240670016811,0.836255365456113
10,11514958.5325166,3.42283472689863,6.24428927208984,-0.035491497322329,6.17770016071248,5.8887027248112,1.04994702287185
11,5567601.77857847,3.7165490517572,5.97915338644045,-3.94956502904253,5.52964521231886,6.03155960238492,1.3385689760856
12,4297746.39422519,3.94472343827465,5.84949222803735,2.30482472422108,4.7975501585018,6.18762876258695,1.64272190547132
13,6388904.13080293,2.04120743053565,5.89306999957288,-0.805445841549029,5.22125029310964,6.2289554211431,1.72570931409267
14,3609892.25151718,3.04193699554272,6.02422266368238,0.549678958416992,4.596437626422,6.31823871850226,1.77080017569771
15,1840505.0003553,3.93304143366413,6.45982824913439,-1.13328770725726,4.23355590415618,6.38643110141796,1.98867745998662
16,918660.656023882,4.73872038944503,6.29566707937468,2.29097721742221,3.54749445614977,6.31395409641783,2.18447809559425
17,1595644.35527648,2.11876523885985,6.64671781533627,-0.674203965847583,3.9059782053756,6.34375496822944,2.4859087337123
18,531151.652382338,4.20407055918995,6.36425485083667,1.50712546516565,3.59800091304679,6.35393625448535,2.48592934853467
19,286590.265673657,4.23218128225823,5.99648013964277,-0.418998368444443,3.36152422286592,6.22628125450783,2.77190455352006
20,195029.421236407,4.47652122036481,6.07987178376832,2.1759727126294,3.33918992979373,6.28057010026405,3.07224396797898
21,285017.986141106,2.18111754195648,6.22716005032304,-1.06685304734936,3.71493114968695,6.30555086432966,3.29962197144644
22,110869.235202659,4.07690128405237,6.23389478167863,1.31384900092941,3.46613962608464,6.35388404670559,3.29991122268362
23,59937.1177804873,4.30432819631943,6.01939342340663,-0.627190058236587,3.26059219911152,6.21993801897158,3.57275231722537
24,44358.4421450856,4.52412478346553,6.04560671865192,2.21222820114169,3.24172789814306,6.26274091766008,3.87356934663895
25,67355.3534279766,2.13103374473169,6.43613320794324,-0.919816916734847,3.75853846539587,6.33048974541203,4.07156300939968
26,26483.7651657866,4.11572751041293,6.28836674101618,1.38436278770704,3.44117034044645,6.36211223489678,4.071727188902
27,15891.309532274,4.3092988833919,6.04303663469901,-0.559231848999855,3.25718678129639,6.22708202324848,4.34072290943285
28,12571.9622955209,4.53914367147869,6.05924828281136,2.19327147616218,3.23571097930212,6.26797713146818,4.63454255093727
29,17746.7595133846,2.16814422609062,6.41827264481243,-0.962438085589626,3.73524883107309,6.32638425060898,4.82948483618214
30,8973.19007651515,4.13122751187824,6.28144861688456,1.35693920514594,3.43021154569573,6.36226213871255,4.82963153781562
31,6860.79382089145,4.35924625200152,6.03104283557614,-0.582874451213333,3.2356268292779,6.22194651779938,5.08361506204884
32,6430.07869522415,4.58517018650203,6.0173742909551,2.19396468162697,3.20145630375315,6.26002795673822,5.35434224114902
33,8291.39428467391,2.16950840577055,6.54251194307922,-0.894411869635794,3.77231990773133,6.36235569990727,5.47421019422975
34,5746.70684204685,4.19497879128078,6.31954122265666,1.37623823456511,3.44028085842092,6.38785447302653,5.47431515820448
35,5349.44715758186,4.49372447357667,6.00606994759151,-0.544618644900499,3.20202805732729,6.22382666666979,5.67075550788446
36,5474.65445681848,4.70534240501787,5.89622788377483,2.18328863656252,3.113377078187,6.24412978215585,5.85966538501425
37,5185.86553724838,4.70522200528981,5.77327605979081,0.368614523520573,3.02862417003055,6.18735184135014,5.85966976297376
38,5174.41115095652,4.77147556783933,6.04498393457199,1.79656716829436,3.22357859858211,6.34530039635942,6.00068568858674
39,5266.59342241257,3.96483115362123,5.93201896312753,-0.0276520753119769,3.19457706319543,6.26632281169543,6.03051268730762
40,5153.27981008435,4.68540851423436,6.05189450476497,1.30504955430484,3.23122683631225,6.35412491550747,6.03053059242058
41,5149.68097923472,4.78775485426868,5.87542539038139,0.966066006941593,3.09666632582836,6.28364527925033,6.05754776535243
42,5149.23263300972,4.82879561161825,5.97100666692978,1.35062338707234,3.15978691052364,6.32996714996136,6.06313614910889
43,5149.86457540351,4.7320100291752,5.77606962423117,0.711725051760266,3.02449501019439,6.24059645189735,6.06380931387958
44,5149.1428344225,4.80965653968429,5.89757330404022,1.12066967262694,3.10710855776941,6.29708313105387,6.06381032870603
45,5149.12837716727,4.82286768247931,5.89552093692126,1.13733644172498,3.10395836648494,6.29693693651078,6.06393869892508
46,5149.12838554809,4.81925492770297,5.88237792559073,1.09986113980556,3.09431068051815,6.29109431040289,6.06395961902068
47,5149.12838554809,4.81925492770297,5.88237792559073,1.09986113980556,3.09431068051815,6.29109431040289,6.06395961902068
48,5149.12837272353,4.82021349475683,5.88558709188188,1.1090977034912,3.09659207029023,6.29253431441391,6.06395963135566
49,5149.12836781865,4.82241895458187,5.8929741826649,1.1303580539295,3.10184517063611,6.29584886459813,6.06395965900133
50,5149.12836641014,4.82102494098588,5.88802778422823,1.11621817935729,3.09824969900586,6.29364056746109,6.06395964185317
51,5149.1283675212,4.8223856075121,5.89276071343732,1.12977490415207,3.1015974830256,6.29576427582434,6.0639596558226
52,5149.12836546942,4.82141336433018,5.88925344283157,1.11976593619577,3.09909652791714,6.29419344672739,6.06395964312779
53,5149.12836560953,4.82191070737726,5.89101744325068,1.12480575610257,3.10034936437671,6.29498439727594,6.06395964947238
54,5149.12836561926,4.82158945397471,5.88987299904747,1.12153550322469,3.09953366573294,6.29447166678813,6.06395964528229
55,5149.12836555248,4.82145909397467,5.88940868350975,1.12020869684868,3.09920276549777,6.2942636416897,6.06395964358736
56,5149.12836558753,4.82142641055374,5.88929259531902,1.11987687864314,3.09912018537345,6.29421161643022,6.06395964318317
57,5149.12836560305,4.82141794834394,5.88926358362694,1.11979366548779,3.09910004043513,6.29419856736398,6.0639596431456
58,5149.12836546942,4.82141336433018,5.88925344283157,1.11976593619577,3.09909652791714,6.29419344672739,6.06395964312779
