Iteration,Obj,KA,Q,V2,V3,CL,error_ADD1
1,3135852368.81354,-0.796547192425778,4.9321875479284,1.32498776178323,4.94661316870685,3.03955466560198,-1.02157836321979
2,1577003118.68616,-0.700067986091691,5.12835710643949,0.657959456951667,5.49460577279286,3.41807410725746,-0.769170665698065
3,813727095.486062,-0.138416723359031,5.56986843093767,-0.973769240349925,6.32311403085888,3.67629540026524,-0.497191074612802
4,413419514.052159,2.82829021389777,8.14715719040367,-0.975431247599175,6.85665715495429,4.11556122183258,-0.216821481473983
5,1076950021.72616,9.84270018202444,4.58164874929526,-0.97141988569053,7.59412941665693,5.30684940944709,-0.566325961666876
6,87141635.7665824,4.10437348511321,6.6315115380899,-0.973748946239008,7.06458616986746,4.22490274900181,-0.0781244497748506
7,43714695.813053,4.17636075378237,6.40711522740857,-4.90876035633568,6.93054158588072,4.80904644847035,0.239562190687857
8,22429378.1894565,4.22272925978538,6.29622395625648,-12.8865937002957,6.66987334372303,5.21261802148804,0.568086452949668
9,11513588.6073636,4.26036660844388,6.17134049101371,-2.90664498689585,6.32082288038938,5.49913235141058,0.897296720130285
10,25620740.1263194,4.29231659525573,6.09438517192488,5.92396408102678,5.93414801002632,5.73065463141959,1.22678961955038
11,5884668.98072781,4.29231927359264,6.04938437628797,-0.47471764343898,5.91154864737833,5.7190774094387,1.22678966087634
12,3013521.18252159,4.3211747426565,5.95643485576578,-0.00384393728499832,5.45264109436813,5.91487938179981,1.55709995043229
13,2216073.51557367,4.35300878208393,5.12976275371735,-4.82245556002207,4.46296910417812,5.82320858695447,1.8868291353253
14,3685189.49036811,4.39904855476633,5.17739194393522,2.28476733591289,3.66214162354161,6.02640991328948,2.09897561524083
15,1104335.10867845,4.39904847962436,5.16789941283956,-2.47661471570417,3.65455916793464,6.0224941418726,2.09897562631651
16,1533125.58882087,4.45927707606631,5.34143165556743,2.50468262554019,3.42553708873771,6.10319187971251,2.40021612917558
17,567244.746315734,4.45940172615897,5.27093404564103,-1.30502357175706,3.36748948098117,6.07210287717024,2.40021660086184
18,455001.553860528,4.52083683298381,5.47583505310944,1.16353885471567,3.30763684629995,6.15176934455645,2.71667587589261
19,442091.071744075,4.04058973742357,5.10835262915649,-1.20426813154299,2.83331007816811,5.98441786111869,2.8742101496119
20,232085.349254968,4.45916201046361,5.6030775213207,0.597801133176499,3.15354410270446,6.19563497222207,2.87448136082478
21,126595.437777712,4.53466516205459,5.37665466886054,-0.556718884030125,2.89440660283383,6.0774902225921,3.17693547409236
22,105343.931493043,4.60758052258949,5.71320368194959,1.88701029434311,3.10426298004011,6.22676935791771,3.4823422807129
23,92066.096799487,3.18248874367308,6.01580721989404,-0.120888046947271,3.3745096240002,6.30789217587338,3.6099101596446
24,75977.0138857231,4.61259449626849,7.83568396288285,-0.143000153121962,4.2914099286911,6.38713918730481,3.82291473291278
25,29218.9188216455,4.48046653512024,5.47093984896589,-0.109850582021556,3.50532128204462,6.27654533866052,3.91915467161703
26,19017.0676329654,4.54538231099159,5.84633393057133,1.98500878741575,3.55396648358298,6.38469578084894,4.24329036607314
27,29463.8937239217,1.76519654646345,5.63576929302464,-2.15350388441615,3.56072883319193,6.24110183087865,4.52761885083343
28,12915.5953589154,3.94033165796485,5.90482911607875,0.932806402634476,3.48895700429121,6.36392542209349,4.52825444194418
29,8837.05404172905,4.32903735417617,5.84474420270625,-1.48366842875199,3.10210173742823,6.17623464594584,4.79435906397568
30,8842.39579473682,4.53622975786431,5.85430883087665,2.25998455800243,3.08134125400447,6.20199410080053,5.0790395024234
31,6702.3472995337,4.53622089542053,5.79201808752515,-0.287247427118553,3.03677854270083,6.1712347187851,5.07903947137223
32,6287.27916165649,4.64309204689419,5.95767320640863,2.10294561825443,3.1532904382501,6.27771804898449,5.3689837176545
33,6557.14413862821,3.18907932481237,6.3154364179765,0.140656517213414,3.51423062091552,6.35832909951756,5.51123499568969
34,5547.83308083379,4.46796816266481,6.19672607838903,1.61345006311404,3.33315079406177,6.38072801060848,5.51128298556264
35,5286.28647655776,4.4023916036052,5.95080512873772,0.423623180816269,3.19152543364686,6.27963316870159,5.73854381919462
36,5219.39824472785,4.66910567920447,6.09899049068775,1.94457559859017,3.2563825607782,6.35783450215999,5.90851340383865
37,5394.36849725939,3.56825408762641,6.05567595870918,-0.294400791291011,3.32753180917501,6.29751291588327,5.98125551935916
38,5166.73875138799,4.57315741542884,6.13378273043401,1.33390702093938,3.29523557059097,6.37645701940514,5.98130001491601
39,5152.45336380502,4.76791486431778,5.92272964938253,0.944781990636266,3.13249864284659,6.29554424094185,6.03847538198123
40,5149.50765566397,4.82640389054084,5.99266005208026,1.42097359733183,3.17559925866176,6.33882144360906,6.05893012120057
41,5152.4046403917,4.66560209560972,5.74631042301004,0.536989597042229,3.00829897966211,6.22421050522026,6.06339582620449
42,5149.18086139773,4.80070835330981,5.90805998641258,1.12989910540301,3.11577750189146,6.30103412322565,6.06339758381934
43,5149.12840089322,4.82260291546394,5.89551266590779,1.13651363689281,3.10418043965468,6.29687573701853,6.06388335910921
44,5149.12838218875,4.81940353653714,5.88291615784119,1.10139254375919,3.09474336852161,6.29133001869552,6.06395958389566
45,5149.12840488684,4.82416950598349,5.89997125329005,1.15013672987509,3.10678519264091,6.2989819712239,6.06395967631727
46,5149.12840488684,4.82416950598349,5.89997125329005,1.15013672987509,3.10678519264091,6.2989819712239,6.06395967631727
