Iteration,Obj,KA,Q,V2,V3,CL,error_ADD1
1,227461694.728811,0.866926666701403,5.62025856020211,3.34657951819378,3.48926499290296,1.92442777675314,0.967820942738897
2,98559888.3117943,0.683747098952637,5.63998017586975,3.89068293984564,4.12068122641299,2.44515730737339,0.980551472248634
3,52191039.9363256,0.570595240320455,6.29075706958649,3.99452827941873,5.75772038064879,3.37947912244427,0.973638417711818
4,28980737.3268453,1.33287272637735,8.68120504591363,1.07060578902647,6.63005430316722,3.9552709956341,1.22436939560151
5,404600426.857816,2.16066732279425,0.78375369284266,1.02877789815966,7.58097759983512,3.97255470484563,1.42113020304673
6,9941653.48893705,2.6345385272865,7.26728421083035,1.06420330370596,7.08551253232508,4.08385515389375,1.51155738068676
7,15292014.1406146,5.51528139791417,7.28894685154672,-1.01879953371073,6.9494514034494,5.91224187965389,1.4905868379232
8,3451362.63192152,3.49379345371257,6.80945070152225,1.07124813528945,7.25425106088021,4.13631962588128,1.65576073597102
9,1733816.80507091,3.69714505596563,6.60223518241572,-0.81674489619307,7.22404812300723,4.65867931492235,1.93400582063459
10,867959.845668008,3.87790338556853,6.41390777049342,-4.7428548152639,6.92351923540569,5.23082896898776,2.24065292722966
11,718868.609050163,4.01487934370553,6.28226188115867,2.2989338759728,6.48352767801464,5.58255035991443,2.55641870459059
12,1362159.15246123,1.41716125901857,6.19009358773404,-1.43399331693338,6.32522361822099,5.93377724509021,2.60995909073258
13,579523.486665119,2.98464300366151,6.41450002315152,0.617078469519438,6.28508433098356,5.77204313400899,2.68757233736289
14,281508.863255213,3.62393401764266,6.36687470001642,-1.18428012405713,5.80992885841531,6.0279057106286,2.91758898428531
15,194162.032743887,3.98361786596335,6.17889551635094,2.71570982681743,5.10234078108248,6.24211701060485,3.17920910764435
16,451416.734024457,-0.913836754069137,6.24754420080708,-3.6063132665982,5.25044010547016,6.29707657196186,3.31072201916329
17,162330.233151815,3.05163381947511,6.38091997157563,1.0517862213542,4.59463813207707,6.37800153677467,3.39303966239794
18,112631.35097696,4.51435814561016,7.07570248028319,-0.0864515594001387,4.36223459474209,6.44996231360056,3.54449717063818
19,56627.7218000989,4.5381848211114,5.31718931849725,0.0208025414434238,3.47524568770307,6.12228460319516,3.58242214909482
20,31649.8839456285,4.57380032643593,5.59417071653242,0.848427241507965,3.43738125836825,6.2244672553152,3.89563573800371
21,53286.2937138487,4.41864226636919,4.46783346174402,-2.79748183689135,2.40801630632287,5.71759860591885,4.20886821581446
22,18652.0520202477,4.5679700033362,5.38902899395996,-0.0123870848146324,3.1098910167194,6.11729128127904,4.20891689125963
23,13156.3666892503,4.61943738993242,5.85512818362446,1.88031021673103,3.36266635669165,6.31073633582495,4.51949596027694
24,15492.7281521439,2.46914687847158,5.75819645577796,-1.47953727988122,3.37648458262687,6.21210901052972,4.78095517180483
25,9137.78393709304,4.16030405682415,5.93519602471088,1.0352407061213,3.35767625886507,6.32244819642679,4.78116382773113
26,7016.90300804497,4.33494668624083,5.67483114733823,-0.891663417944909,3.06543719234605,6.15622100966342,5.05629023956887
27,7013.71936180688,4.52426828360806,5.82896238717888,2.21544622500785,3.12213955832944,6.23024901559721,5.32684045778997
28,5871.54820302566,4.52425814101944,5.71659332797437,0.0506340907651376,3.03791348375924,6.17568994256457,5.32684014797104
29,5582.41666402234,4.63728656288586,5.99151260560971,1.99653095150913,3.2179283037893,6.31691359649639,5.59260809452112
30,5595.33699425724,3.62091444649568,6.12486627638147,0.294090407763523,3.3818832732153,6.33431402066841,5.74622550351041
31,5266.04132913508,4.54704809599786,6.13364972575013,1.56498892561561,3.30871474152063,6.3766997395607,5.74627539852259
32,5177.9416740885,4.53040119834571,5.91843013803164,0.620383244633521,3.16134837512309,6.2833088001677,5.92118247405589
33,5166.45859936439,4.74706270448192,6.07066393318382,1.78865600526947,3.23958545177128,6.36384098955807,6.02000310939042
34,5250.24080959167,4.02960586601365,5.89949931325994,-0.0655320492396836,3.1696959949165,6.25635364848462,6.04041615134171
35,5152.38170431406,4.70432360798075,6.04757695085948,1.29174756110777,3.22558239688896,6.35340659833803,6.0404364311871
36,5149.47327403039,4.79848086477122,5.87648615268095,1.00034326970741,3.09593733344692,6.28543027085939,6.05909014110364
37,5149.16645743686,4.82954822802378,5.95502704281736,1.30334920918974,3.14779867837424,6.32305634473491,6.06344470357392
38,5149.35483876742,4.76316623460836,5.79861120269277,0.814065221540958,3.03818346375679,6.25197455256103,6.06390498610411
39,5149.13934706879,4.80681209597653,5.87975199262662,1.07468873473294,3.09403840945518,6.28928463246322,6.06390553964489
40,5149.12965662241,4.8271551560352,5.91607193133389,1.19561625140343,3.11863614687414,6.30610713496385,6.06394391434555
41,5149.13251484668,4.80676345122879,5.85285238422559,1.0101680523831,3.07373844536047,6.27767865478041,6.06395784339691
42,5149.12840688999,4.82271419079817,5.89628777891429,1.13893622175667,3.10432135535935,6.29729943644166,6.06395804521002
43,5149.12838992886,4.81906436167087,5.88173652503195,1.09800186227432,3.09381341866707,6.2908110636642,6.06395957246625
44,5149.12842623739,4.82454799762259,5.90160092901115,1.15471450291557,3.10793464141546,6.29971145518554,6.06395967370521
45,5149.12836807191,4.82194894124527,5.89159492871669,1.12634004362611,3.10078080043015,6.29523683867511,6.06395963929178
46,5149.12836646602,4.82099241463428,5.88781431351989,1.11563753572469,3.09807473486902,6.29354818179378,6.06395963616755
47,5149.12836794674,4.82246157602968,5.8930382363696,1.13056440754329,3.10179031775233,6.29588910489145,6.06395965628354
48,5149.1283654266,4.82170069117318,5.89028755301373,1.12271647765485,3.0998285931796,6.29465720162226,6.06395964633218
49,5149.12836540227,4.82150516796512,5.88956916971149,1.12067506499863,3.0993174565291,6.29433579381589,6.06395964426496
50,5149.1283654292,4.82178474028667,5.89056309204782,1.12351012584523,3.10002491331183,6.29478100798193,6.06395964778167
51,5149.12836541016,4.82167964212658,5.89018989037767,1.12244333206694,3.09975894736788,6.29461379390761,6.06395964641052
52,5149.12836540227,4.82150516796512,5.88956916971149,1.12067506499863,3.0993174565291,6.29433579381589,6.06395964426496
