Iteration,Obj,KA,Q,V2,V3,CL,error_ADD1
1,602792001.397131,-1.7580777579953,4.65222456326088,3.15063252447639,5.03784794969557,3.51853760758915,-0.253886093618669
2,306647167.185938,-1.80139624744938,4.95542256918878,2.39678504988213,5.3747983153197,3.87028081699597,0.0633671624128236
3,155285451.026386,-1.45923751108587,5.34962670866315,0.654090151624099,6.04236683098607,4.25216678853037,0.378105734521553
4,75875987.2363193,-0.429142898224437,5.20006039005048,-2.68530988121151,7.95950350575619,4.26356434811871,0.677103211884374
5,47812022.2396303,1.87628877677116,5.53780352260656,-2.6832731784986,2.00560695074016,9.06327324927917,0.968342732169607
6,4965844405.05308,9.12478299690465,5.44864099899343,-2.68300951720819,1.9204157302436,2.17639845664564,1.09114153901263
7,11916470.2185661,3.46978082474527,5.53123511120979,-2.68319057275723,1.98704766519026,7.15751706412171,1.24850136195846
8,6186570.5130795,4.41944725256737,2.20832055753157,-2.68211472056011,5.49078431182789,6.2753118098624,1.29225964949171
9,13700709.6752274,4.3771666774893,11.1628097493214,-2.75980749081457,1.05090986274656,6.20428433470639,1.59518428623953
10,2949032.40437869,4.37615323366796,4.43304825018247,-2.70251505950449,4.39352560434492,6.31988855711884,1.59612210034625
11,1640018.90141089,4.39564360906084,4.49562288577408,-6.57444518786134,1.24315426473203,6.29627252666531,1.91156138035223
12,2890606.68995067,4.18872826750647,3.9433893395489,2.30258514264498,2.81997063213262,6.27604771363271,2.20323229764613
13,1013110.42146123,4.18875130679503,3.94192604503671,-4.74889297381082,2.8185158958511,6.27496140561577,2.20323242824965
14,778371.560262751,4.31868332666292,5.43017858348354,-0.084716911736157,1.85603614294769,6.23079092622214,2.46885072376668
15,793302.582036908,3.41220787483359,3.45358838200755,2.26870454056977,2.64635788316843,6.50181680634956,2.59956408907057
16,535797.261706639,4.00613792979865,4.43528416249463,-0.0556351517984335,2.5275719332903,6.30671924571025,2.6008709620426
17,290596.063289815,4.28897629479079,5.61460366814626,-0.193859949106518,2.35548809780651,6.31338688620144,2.80810166522104
18,208448.895060958,4.46029679903572,5.79117348765682,2.15292068309477,2.84340821812639,6.37976519700809,3.08231373982666
19,192195.995848403,3.13809697975726,6.20393322543587,0.158380600221142,3.40714943671006,6.40027910685743,3.26940174051184
20,103026.040657954,4.58401038897543,6.19112808235404,1.92395964063265,3.19676873784147,6.43477361458606,3.26951287699791
21,60870.0352717479,4.19554458859573,6.08833426818301,0.784945035306924,3.21272799443995,6.35786699188318,3.58174224909204
22,32932.0234528459,4.48526926732588,5.78157820362087,-1.64015807941865,2.9648631973382,6.14681450340982,3.87277312846268
23,34641.0643844263,4.60471589748188,5.77351731682038,2.26259123510248,2.96929912695609,6.17554428811371,4.18578723047844
24,18743.5942282779,4.60471499530156,5.70214608329946,-0.439547406524137,2.9175501897553,6.14099060731477,4.18578719084208
25,15321.6875831343,4.67302550874195,5.89656440931477,2.02296326979388,3.07217054490736,6.25548033718962,4.50601074771843
26,14559.1009593087,3.19011853658088,6.22711558381395,0.0804122014361097,3.42926204792287,6.32434266807944,4.69373440557247
27,9762.79248614667,4.45122306478466,6.11969290124946,1.56337253100551,3.26196196852397,6.35124143224925,4.69376737448561
