TABLE NO.  2
 ID          CL          V2          V3          Q           KA          F1          FF          FA          D2          ALAG2       DOSE
  1.0000E+00  4.7196E+00  6.3130E+00  1.3440E+00  2.4101E-01  3.4875E-01  5.4610E-03  1.1307E-02  4.8298E-01  7.6719E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7196E+00  6.3130E+00  1.3440E+00  2.4101E-01  3.4875E-01  5.4610E-03  1.1307E-02  4.8298E-01  7.6719E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7196E+00  6.3130E+00  1.3440E+00  2.4101E-01  3.4875E-01  5.4610E-03  1.1307E-02  4.8298E-01  7.6719E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7196E+00  6.3130E+00  1.3440E+00  2.4101E-01  3.4875E-01  5.4610E-03  1.1307E-02  4.8298E-01  7.6719E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7196E+00  6.3130E+00  1.3440E+00  2.4101E-01  3.4875E-01  5.4610E-03  1.1307E-02  4.8298E-01  7.6719E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7196E+00  6.3130E+00  1.3440E+00  2.4101E-01  3.4875E-01  5.4610E-03  1.1307E-02  4.8298E-01  7.6719E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7196E+00  6.3130E+00  1.3440E+00  2.4101E-01  3.4875E-01  5.4610E-03  1.1307E-02  4.8298E-01  7.6719E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7196E+00  6.3130E+00  1.3440E+00  2.4101E-01  3.4875E-01  5.4610E-03  1.1307E-02  4.8298E-01  7.6719E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7196E+00  6.3130E+00  1.3440E+00  2.4101E-01  3.4875E-01  5.4610E-03  1.1307E-02  4.8298E-01  7.6719E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7196E+00  6.3130E+00  1.3440E+00  2.4101E-01  3.4875E-01  5.4610E-03  1.1307E-02  4.8298E-01  7.6719E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7196E+00  6.3130E+00  1.3440E+00  2.4101E-01  3.4875E-01  5.4610E-03  1.1307E-02  4.8298E-01  7.6719E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7196E+00  6.3130E+00  1.3440E+00  2.4101E-01  3.4875E-01  5.4610E-03  1.1307E-02  4.8298E-01  7.6719E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7196E+00  6.3130E+00  1.3440E+00  2.4101E-01  3.4875E-01  5.4610E-03  1.1307E-02  4.8298E-01  7.6719E+00  4.0004E+00  1.2500E+01
  3.0000E+00  4.7196E+00  3.0746E+00  1.3440E+00  2.4101E-01  3.4875E-01  1.0000E+00  2.3036E-02  4.8298E-01  7.6719E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7196E+00  3.0746E+00  1.3440E+00  2.4101E-01  3.4875E-01  1.0000E+00  2.3036E-02  4.8298E-01  7.6719E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7196E+00  3.0746E+00  1.3440E+00  2.4101E-01  3.4875E-01  1.0000E+00  2.3036E-02  4.8298E-01  7.6719E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7196E+00  3.0746E+00  1.3440E+00  2.4101E-01  3.4875E-01  1.0000E+00  2.3036E-02  4.8298E-01  7.6719E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7196E+00  3.0746E+00  1.3440E+00  2.4101E-01  3.4875E-01  1.0000E+00  2.3036E-02  4.8298E-01  7.6719E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7196E+00  3.0746E+00  1.3440E+00  2.4101E-01  3.4875E-01  1.0000E+00  2.3036E-02  4.8298E-01  7.6719E+00  0.0000E+00  2.5000E+00
