TABLE NO.  2
 ID          CL          V2          V3          Q           KA          F1          FF          FA          D2          ALAG2       DOSE
  1.0000E+00  4.7210E+00  6.3154E+00  1.3448E+00  2.4118E-01  3.4866E-01  5.4639E-03  1.1309E-02  4.8313E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7210E+00  6.3154E+00  1.3448E+00  2.4118E-01  3.4866E-01  5.4639E-03  1.1309E-02  4.8313E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7210E+00  6.3154E+00  1.3448E+00  2.4118E-01  3.4866E-01  5.4639E-03  1.1309E-02  4.8313E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7210E+00  6.3154E+00  1.3448E+00  2.4118E-01  3.4866E-01  5.4639E-03  1.1309E-02  4.8313E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7210E+00  6.3154E+00  1.3448E+00  2.4118E-01  3.4866E-01  5.4639E-03  1.1309E-02  4.8313E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7210E+00  6.3154E+00  1.3448E+00  2.4118E-01  3.4866E-01  5.4639E-03  1.1309E-02  4.8313E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7210E+00  6.3154E+00  1.3448E+00  2.4118E-01  3.4866E-01  5.4639E-03  1.1309E-02  4.8313E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7210E+00  6.3154E+00  1.3448E+00  2.4118E-01  3.4866E-01  5.4639E-03  1.1309E-02  4.8313E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7210E+00  6.3154E+00  1.3448E+00  2.4118E-01  3.4866E-01  5.4639E-03  1.1309E-02  4.8313E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7210E+00  6.3154E+00  1.3448E+00  2.4118E-01  3.4866E-01  5.4639E-03  1.1309E-02  4.8313E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7210E+00  6.3154E+00  1.3448E+00  2.4118E-01  3.4866E-01  5.4639E-03  1.1309E-02  4.8313E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7210E+00  6.3154E+00  1.3448E+00  2.4118E-01  3.4866E-01  5.4639E-03  1.1309E-02  4.8313E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7210E+00  6.3154E+00  1.3448E+00  2.4118E-01  3.4866E-01  5.4639E-03  1.1309E-02  4.8313E-01  7.6722E+00  4.0004E+00  1.2500E+01
  3.0000E+00  4.7210E+00  3.0755E+00  1.3448E+00  2.4118E-01  3.4866E-01  1.0000E+00  2.3039E-02  4.8313E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7210E+00  3.0755E+00  1.3448E+00  2.4118E-01  3.4866E-01  1.0000E+00  2.3039E-02  4.8313E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7210E+00  3.0755E+00  1.3448E+00  2.4118E-01  3.4866E-01  1.0000E+00  2.3039E-02  4.8313E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7210E+00  3.0755E+00  1.3448E+00  2.4118E-01  3.4866E-01  1.0000E+00  2.3039E-02  4.8313E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7210E+00  3.0755E+00  1.3448E+00  2.4118E-01  3.4866E-01  1.0000E+00  2.3039E-02  4.8313E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7210E+00  3.0755E+00  1.3448E+00  2.4118E-01  3.4866E-01  1.0000E+00  2.3039E-02  4.8313E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7210E+00  3.0755E+00  1.3448E+00  2.4118E-01  3.4866E-01  1.0000E+00  2.3039E-02  4.8313E-01  7.6722E+00  0.0000E+00  2.5000E+00
