TABLE NO.  1
 ID          TIME        AMT         DV          MDV         IPRED       CWRES       IWRES       BQL         ROUTE       DV          PRED        RES         WRES
  1.0000E+00  0.0000E+00  2.9000E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+00  0.0000E+00  2.9000E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+00  2.5000E-01  0.0000E+00  7.3000E-01  0.0000E+00  1.8989E+00  0.0000E+00 -1.2120E+00  0.0000E+00  1.0000E+00  7.3000E-01  5.2923E-02  0.0000E+00  0.0000E+00
  1.0000E+00  5.0000E-01  0.0000E+00  2.7500E+00  0.0000E+00  3.3014E+00  0.0000E+00 -3.2882E-01  0.0000E+00  1.0000E+00  2.7500E+00  9.2863E+00  0.0000E+00  0.0000E+00
  1.0000E+00  1.0000E+00  0.0000E+00  7.2700E+00  0.0000E+00  5.0065E+00  0.0000E+00  8.9011E-01  0.0000E+00  1.0000E+00  7.2700E+00  1.2927E+01  0.0000E+00  0.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  6.4500E+00  0.0000E+00  5.8366E+00  0.0000E+00  2.0691E-01  0.0000E+00  1.0000E+00  6.4500E+00  1.3107E+01  0.0000E+00  0.0000E+00
  1.0000E+00  3.0000E+00  0.0000E+00  6.8500E+00  0.0000E+00  5.1968E+00  0.0000E+00  6.2634E-01  0.0000E+00  1.0000E+00  6.8500E+00  1.0537E+01  0.0000E+00  0.0000E+00
  1.0000E+00  4.0000E+00  0.0000E+00  4.2300E+00  0.0000E+00  4.1867E+00  0.0000E+00  2.0365E-02  0.0000E+00  1.0000E+00  4.2300E+00  7.9009E+00  0.0000E+00  0.0000E+00
  1.0000E+00  6.0000E+00  0.0000E+00  6.0300E+00  0.0000E+00  5.9539E+00  0.0000E+00  2.5168E-02  0.0000E+00  1.0000E+00  6.0300E+00  1.2486E+01  0.0000E+00  0.0000E+00
  1.0000E+00  8.0000E+00  0.0000E+00  8.1100E+00  0.0000E+00  5.6310E+00  0.0000E+00  8.6677E-01  0.0000E+00  1.0000E+00  8.1100E+00  1.1359E+01  0.0000E+00  0.0000E+00
  1.0000E+00  1.2000E+01  0.0000E+00  5.0000E-01  0.0000E+00  3.9587E+00  0.0000E+00 -1.7202E+00  1.0000E+00  1.0000E+00  5.0000E-01  4.5431E-02  0.0000E+00  0.0000E+00
  1.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  5.3005E-02  0.0000E+00  1.6603E+01  1.0000E+00  1.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  3.0000E+00  0.0000E+00  5.4500E+03  0.0000E+00  1.0000E+00  1.7721E+03  0.0000E+00 -1.9688E+00  0.0000E+00  2.0000E+00  0.0000E+00  2.4572E-02  0.0000E+00  0.0000E+00
  3.0000E+00  1.7000E-02  0.0000E+00  2.5500E+03  0.0000E+00  1.7241E+03  0.0000E+00  9.4308E-01  0.0000E+00  2.0000E+00  2.5500E+03  1.2862E+03  0.0000E+00  0.0000E+00
  3.0000E+00  8.3500E-02  0.0000E+00  2.1100E+03  0.0000E+00  1.5488E+03  0.0000E+00  7.1340E-01  0.0000E+00  2.0000E+00  2.1100E+03  1.1880E+03  0.0000E+00  0.0000E+00
  3.0000E+00  2.5000E-01  0.0000E+00  1.4600E+03  0.0000E+00  1.1845E+03  0.0000E+00  4.5802E-01  0.0000E+00  2.0000E+00  1.4600E+03  9.7395E+02  0.0000E+00  0.0000E+00
  3.0000E+00  5.0000E-01  0.0000E+00  8.5300E+02  0.0000E+00  7.9270E+02  0.0000E+00  1.4978E-01  0.0000E+00  2.0000E+00  8.5300E+02  7.2326E+02  0.0000E+00  0.0000E+00
  3.0000E+00  1.0000E+00  0.0000E+00  5.5500E+02  0.0000E+00  3.5725E+02  0.0000E+00  1.0898E+00  0.0000E+00  2.0000E+00  5.5500E+02  4.0028E+02  0.0000E+00  0.0000E+00
  3.0000E+00  2.0000E+00  0.0000E+00  1.0300E+02  0.0000E+00  7.6955E+01  0.0000E+00  6.6634E-01  0.0000E+00  2.0000E+00  1.0300E+02  1.2584E+02  0.0000E+00  0.0000E+00
  3.0000E+00  4.0000E+00  0.0000E+00  7.4100E+00  0.0000E+00  8.6911E+00  0.0000E+00 -2.9021E-01  0.0000E+00  2.0000E+00  7.4100E+00  1.7011E+01  0.0000E+00  0.0000E+00
  3.0000E+00  6.0000E+00  0.0000E+00  4.4900E+00  0.0000E+00  4.3960E+00  0.0000E+00  4.2099E-02  0.0000E+00  2.0000E+00  4.4900E+00  5.6016E+00  0.0000E+00  0.0000E+00
  3.0000E+00  8.0000E+00  0.0000E+00  5.2500E+00  0.0000E+00  3.0616E+00  0.0000E+00  1.4073E+00  0.0000E+00  2.0000E+00  5.2500E+00  3.4077E+00  0.0000E+00  0.0000E+00
  3.0000E+00  1.2000E+01  0.0000E+00  2.4600E+00  0.0000E+00  1.5515E+00  0.0000E+00  1.1530E+00  0.0000E+00  2.0000E+00  2.4600E+00  1.6898E+00  0.0000E+00  0.0000E+00
  3.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  2.0269E-01  0.0000E+00  2.8879E+00  1.0000E+00  2.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00  5.9500E+03  0.0000E+00  1.0000E+00  2.3224E+03  0.0000E+00 -1.9688E+00  0.0000E+00  2.0000E+00  0.0000E+00  2.4565E-02  0.0000E+00  0.0000E+00
  4.0000E+00  1.7000E-02  0.0000E+00  2.3000E+03  0.0000E+00  2.2472E+03  0.0000E+00  4.6280E-02  0.0000E+00  2.0000E+00  2.3000E+03  1.4042E+03  0.0000E+00  0.0000E+00
  4.0000E+00  8.3500E-02  0.0000E+00  2.0000E+03  0.0000E+00  1.9757E+03  0.0000E+00  2.4191E-02  0.0000E+00  2.0000E+00  2.0000E+03  1.2970E+03  0.0000E+00  0.0000E+00
  4.0000E+00  2.5000E-01  0.0000E+00  1.2600E+03  0.0000E+00  1.4319E+03  0.0000E+00 -2.3637E-01  0.0000E+00  2.0000E+00  1.2600E+03  1.0633E+03  0.0000E+00  0.0000E+00
  4.0000E+00  5.0000E-01  0.0000E+00  7.3500E+02  0.0000E+00  8.8433E+02  0.0000E+00 -3.3246E-01  0.0000E+00  2.0000E+00  7.3500E+02  7.8962E+02  0.0000E+00  0.0000E+00
  4.0000E+00  1.0000E+00  0.0000E+00  4.3200E+02  0.0000E+00  3.4037E+02  0.0000E+00  5.3003E-01  0.0000E+00  2.0000E+00  4.3200E+02  4.3700E+02  0.0000E+00  0.0000E+00
  4.0000E+00  2.0000E+00  0.0000E+00  5.4600E+01  0.0000E+00  5.5990E+01  0.0000E+00 -4.8875E-02  0.0000E+00  2.0000E+00  5.4600E+01  1.3739E+02  0.0000E+00  0.0000E+00
  4.0000E+00  4.0000E+00  0.0000E+00  7.2500E+00  0.0000E+00  7.2931E+00  0.0000E+00 -1.1644E-02  0.0000E+00  2.0000E+00  7.2500E+00  1.8572E+01  0.0000E+00  0.0000E+00
  4.0000E+00  6.0000E+00  0.0000E+00  3.6500E+00  0.0000E+00  4.5290E+00  0.0000E+00 -3.8213E-01  0.0000E+00  2.0000E+00  3.6500E+00  6.1155E+00  0.0000E+00  0.0000E+00
  4.0000E+00  8.0000E+00  0.0000E+00  3.3200E+00  0.0000E+00  3.2114E+00  0.0000E+00  6.6564E-02  0.0000E+00  2.0000E+00  3.3200E+00  3.7203E+00  0.0000E+00  0.0000E+00
