TABLE NO.  1
 ID          TIME        AMT         DV          MDV         IPRED       CWRES       IWRES       BQL         ROUTE       DV          PRED        RES         WRES
  1.0000E+00  0.0000E+00  2.9000E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+00  0.0000E+00  2.9000E+04  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  1.0000E+00  0.0000E+00  0.0000E+00
  1.0000E+00  2.5000E-01  0.0000E+00  7.3000E-01  0.0000E+00  1.8984E+00  0.0000E+00 -1.2117E+00  0.0000E+00  1.0000E+00  7.3000E-01  5.2928E-02  0.0000E+00  0.0000E+00
  1.0000E+00  5.0000E-01  0.0000E+00  2.7500E+00  0.0000E+00  3.3006E+00  0.0000E+00 -3.2842E-01  0.0000E+00  1.0000E+00  2.7500E+00  9.2858E+00  0.0000E+00  0.0000E+00
  1.0000E+00  1.0000E+00  0.0000E+00  7.2700E+00  0.0000E+00  5.0058E+00  0.0000E+00  8.9052E-01  0.0000E+00  1.0000E+00  7.2700E+00  1.2927E+01  0.0000E+00  0.0000E+00
  1.0000E+00  2.0000E+00  0.0000E+00  6.4500E+00  0.0000E+00  5.8367E+00  0.0000E+00  2.0686E-01  0.0000E+00  1.0000E+00  6.4500E+00  1.3108E+01  0.0000E+00  0.0000E+00
  1.0000E+00  3.0000E+00  0.0000E+00  6.8500E+00  0.0000E+00  5.1976E+00  0.0000E+00  6.2592E-01  0.0000E+00  1.0000E+00  6.8500E+00  1.0538E+01  0.0000E+00  0.0000E+00
  1.0000E+00  4.0000E+00  0.0000E+00  4.2300E+00  0.0000E+00  4.1878E+00  0.0000E+00  1.9843E-02  0.0000E+00  1.0000E+00  4.2300E+00  7.9024E+00  0.0000E+00  0.0000E+00
  1.0000E+00  6.0000E+00  0.0000E+00  6.0300E+00  0.0000E+00  5.9541E+00  0.0000E+00  2.5109E-02  0.0000E+00  1.0000E+00  6.0300E+00  1.2485E+01  0.0000E+00  0.0000E+00
  1.0000E+00  8.0000E+00  0.0000E+00  8.1100E+00  0.0000E+00  5.6313E+00  0.0000E+00  8.6661E-01  0.0000E+00  1.0000E+00  8.1100E+00  1.1358E+01  0.0000E+00  0.0000E+00
  1.0000E+00  1.2000E+01  0.0000E+00  5.0000E-01  0.0000E+00  3.9595E+00  0.0000E+00 -1.7202E+00  1.0000E+00  1.0000E+00  5.0000E-01  4.5429E-02  0.0000E+00  0.0000E+00
  1.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  5.3017E-02  0.0000E+00  1.5561E+01  1.0000E+00  1.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  3.0000E+00  0.0000E+00  5.4500E+03  0.0000E+00  1.0000E+00  1.7720E+03  0.0000E+00 -1.9688E+00  0.0000E+00  2.0000E+00  0.0000E+00  2.4572E-02  0.0000E+00  0.0000E+00
  3.0000E+00  1.7000E-02  0.0000E+00  2.5500E+03  0.0000E+00  1.7241E+03  0.0000E+00  9.4314E-01  0.0000E+00  2.0000E+00  2.5500E+03  1.2858E+03  0.0000E+00  0.0000E+00
  3.0000E+00  8.3500E-02  0.0000E+00  2.1100E+03  0.0000E+00  1.5488E+03  0.0000E+00  7.1346E-01  0.0000E+00  2.0000E+00  2.1100E+03  1.1877E+03  0.0000E+00  0.0000E+00
  3.0000E+00  2.5000E-01  0.0000E+00  1.4600E+03  0.0000E+00  1.1844E+03  0.0000E+00  4.5808E-01  0.0000E+00  2.0000E+00  1.4600E+03  9.7372E+02  0.0000E+00  0.0000E+00
  3.0000E+00  5.0000E-01  0.0000E+00  8.5300E+02  0.0000E+00  7.9268E+02  0.0000E+00  1.4983E-01  0.0000E+00  2.0000E+00  8.5300E+02  7.2315E+02  0.0000E+00  0.0000E+00
  3.0000E+00  1.0000E+00  0.0000E+00  5.5500E+02  0.0000E+00  3.5724E+02  0.0000E+00  1.0899E+00  0.0000E+00  2.0000E+00  5.5500E+02  4.0029E+02  0.0000E+00  0.0000E+00
  3.0000E+00  2.0000E+00  0.0000E+00  1.0300E+02  0.0000E+00  7.6953E+01  0.0000E+00  6.6640E-01  0.0000E+00  2.0000E+00  1.0300E+02  1.2589E+02  0.0000E+00  0.0000E+00
  3.0000E+00  4.0000E+00  0.0000E+00  7.4100E+00  0.0000E+00  8.6918E+00  0.0000E+00 -2.9035E-01  0.0000E+00  2.0000E+00  7.4100E+00  1.7024E+01  0.0000E+00  0.0000E+00
  3.0000E+00  6.0000E+00  0.0000E+00  4.4900E+00  0.0000E+00  4.3963E+00  0.0000E+00  4.1940E-02  0.0000E+00  2.0000E+00  4.4900E+00  5.6042E+00  0.0000E+00  0.0000E+00
  3.0000E+00  8.0000E+00  0.0000E+00  5.2500E+00  0.0000E+00  3.0616E+00  0.0000E+00  1.4073E+00  0.0000E+00  2.0000E+00  5.2500E+00  3.4083E+00  0.0000E+00  0.0000E+00
  3.0000E+00  1.2000E+01  0.0000E+00  2.4600E+00  0.0000E+00  1.5513E+00  0.0000E+00  1.1533E+00  0.0000E+00  2.0000E+00  2.4600E+00  1.6898E+00  0.0000E+00  0.0000E+00
  3.0000E+00  2.4000E+01  0.0000E+00  5.0000E-01  0.0000E+00  2.0258E-01  0.0000E+00  2.8770E+00  1.0000E+00  2.0000E+00  5.0000E-01  1.0000E+00  0.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00  5.9500E+03  0.0000E+00  1.0000E+00  2.3224E+03  0.0000E+00 -1.9688E+00  0.0000E+00  2.0000E+00  0.0000E+00  2.4565E-02  0.0000E+00  0.0000E+00
  4.0000E+00  1.7000E-02  0.0000E+00  2.3000E+03  0.0000E+00  2.2472E+03  0.0000E+00  4.6268E-02  0.0000E+00  2.0000E+00  2.3000E+03  1.4038E+03  0.0000E+00  0.0000E+00
  4.0000E+00  8.3500E-02  0.0000E+00  2.0000E+03  0.0000E+00  1.9757E+03  0.0000E+00  2.4188E-02  0.0000E+00  2.0000E+00  2.0000E+03  1.2966E+03  0.0000E+00  0.0000E+00
  4.0000E+00  2.5000E-01  0.0000E+00  1.2600E+03  0.0000E+00  1.4319E+03  0.0000E+00 -2.3635E-01  0.0000E+00  2.0000E+00  1.2600E+03  1.0630E+03  0.0000E+00  0.0000E+00
  4.0000E+00  5.0000E-01  0.0000E+00  7.3500E+02  0.0000E+00  8.8430E+02  0.0000E+00 -3.3242E-01  0.0000E+00  2.0000E+00  7.3500E+02  7.8950E+02  0.0000E+00  0.0000E+00
  4.0000E+00  1.0000E+00  0.0000E+00  4.3200E+02  0.0000E+00  3.4035E+02  0.0000E+00  5.3017E-01  0.0000E+00  2.0000E+00  4.3200E+02  4.3701E+02  0.0000E+00  0.0000E+00
  4.0000E+00  2.0000E+00  0.0000E+00  5.4600E+01  0.0000E+00  5.5985E+01  0.0000E+00 -4.8712E-02  0.0000E+00  2.0000E+00  5.4600E+01  1.3744E+02  0.0000E+00  0.0000E+00
  4.0000E+00  4.0000E+00  0.0000E+00  7.2500E+00  0.0000E+00  7.2937E+00  0.0000E+00 -1.1806E-02  0.0000E+00  2.0000E+00  7.2500E+00  1.8586E+01  0.0000E+00  0.0000E+00
  4.0000E+00  6.0000E+00  0.0000E+00  3.6500E+00  0.0000E+00  4.5293E+00  0.0000E+00 -3.8223E-01  0.0000E+00  2.0000E+00  3.6500E+00  6.1183E+00  0.0000E+00  0.0000E+00
  4.0000E+00  8.0000E+00  0.0000E+00  3.3200E+00  0.0000E+00  3.2114E+00  0.0000E+00  6.6565E-02  0.0000E+00  2.0000E+00  3.3200E+00  3.7210E+00  0.0000E+00  0.0000E+00
