TABLE NO.  2
 ID          CL          V2          V3          Q           KA          F1          FF          FA          D2          ALAG2       DOSE
  1.0000E+00  4.7211E+00  6.3192E+00  1.3446E+00  2.4121E-01  3.4867E-01  5.4651E-03  1.1311E-02  4.8317E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7211E+00  6.3192E+00  1.3446E+00  2.4121E-01  3.4867E-01  5.4651E-03  1.1311E-02  4.8317E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7211E+00  6.3192E+00  1.3446E+00  2.4121E-01  3.4867E-01  5.4651E-03  1.1311E-02  4.8317E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7211E+00  6.3192E+00  1.3446E+00  2.4121E-01  3.4867E-01  5.4651E-03  1.1311E-02  4.8317E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7211E+00  6.3192E+00  1.3446E+00  2.4121E-01  3.4867E-01  5.4651E-03  1.1311E-02  4.8317E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7211E+00  6.3192E+00  1.3446E+00  2.4121E-01  3.4867E-01  5.4651E-03  1.1311E-02  4.8317E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7211E+00  6.3192E+00  1.3446E+00  2.4121E-01  3.4867E-01  5.4651E-03  1.1311E-02  4.8317E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7211E+00  6.3192E+00  1.3446E+00  2.4121E-01  3.4867E-01  5.4651E-03  1.1311E-02  4.8317E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7211E+00  6.3192E+00  1.3446E+00  2.4121E-01  3.4867E-01  5.4651E-03  1.1311E-02  4.8317E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7211E+00  6.3192E+00  1.3446E+00  2.4121E-01  3.4867E-01  5.4651E-03  1.1311E-02  4.8317E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7211E+00  6.3192E+00  1.3446E+00  2.4121E-01  3.4867E-01  5.4651E-03  1.1311E-02  4.8317E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7211E+00  6.3192E+00  1.3446E+00  2.4121E-01  3.4867E-01  5.4651E-03  1.1311E-02  4.8317E-01  7.6722E+00  4.0004E+00  1.2500E+01
  1.0000E+00  4.7211E+00  6.3192E+00  1.3446E+00  2.4121E-01  3.4867E-01  5.4651E-03  1.1311E-02  4.8317E-01  7.6722E+00  4.0004E+00  1.2500E+01
  3.0000E+00  4.7211E+00  3.0756E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7211E+00  3.0756E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7211E+00  3.0756E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7211E+00  3.0756E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7211E+00  3.0756E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7211E+00  3.0756E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7211E+00  3.0756E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7211E+00  3.0756E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7211E+00  3.0756E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7211E+00  3.0756E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7211E+00  3.0756E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  3.0000E+00  4.7211E+00  3.0756E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7211E+00  2.5620E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7211E+00  2.5620E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7211E+00  2.5620E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7211E+00  2.5620E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7211E+00  2.5620E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7211E+00  2.5620E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7211E+00  2.5620E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7211E+00  2.5620E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7211E+00  2.5620E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7211E+00  2.5620E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7211E+00  2.5620E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  4.0000E+00  4.7211E+00  2.5620E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.7211E+00  2.6430E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.7211E+00  2.6430E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.7211E+00  2.6430E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.7211E+00  2.6430E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.7211E+00  2.6430E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.7211E+00  2.6430E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.7211E+00  2.6430E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.7211E+00  2.6430E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.7211E+00  2.6430E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
  5.0000E+00  4.7211E+00  2.6430E+00  1.3446E+00  2.4121E-01  3.4867E-01  1.0000E+00  2.3040E-02  4.8317E-01  7.6722E+00  0.0000E+00  2.5000E+00
