Iteration,Obj,Q,V2,V3,CL,error_ADD1,error_PROP1
1,74786649.0510405,-1.54105553934525,7.33942231736067,-1.16384246607204,2.38247112062345,-7.25242817239208,-1.56607225664247
2,38399015.487993,-1.54107411597425,6.48518515390172,-1.16383997707636,2.38151848523058,-7.25242814149274,-2.08595489791732
3,19830641.2986963,-1.54111249598867,4.91224289912505,-1.16382106741384,2.37963483626355,-7.25242800998111,-3.32120754666852
4,11977847.6509936,-1.53851257855598,1.92894983665816,-1.16527336683199,1.89270999384954,-7.25242720967467,-5.94091322336462
5,268905864269308,-1.2110786467541,-1.22650254322311,-1.98117418088801,9.19002075747994,-7.24354345547994,-5.80166575249208
6,91283229472.4296,-1.46289590361319,0.983045107422008,-1.35957280490485,3.63662670732042,-7.25037483528028,-5.79758013479137
7,7734132.4557323,-1.52478282395465,1.59073809550349,-1.20453548518555,2.21953312537321,-7.25201853054166,-5.77638580398253
8,3349892.76587808,-1.67300967245255,1.25774657893001,-0.814058055674748,2.05809501794039,-8.07911905991432,-5.70918997007599
9,1803519.89678833,-1.28426494848981,0.973092681506629,-0.565016526539691,2.06053235747011,-6.16800768160734,-5.47794253933543
10,894692.087103909,-1.44934561926129,0.743535186859707,-0.826923560977243,1.88774261927498,-4.29029565043309,-5.34217819467779
11,442087.319030346,-1.47314292836844,0.488752516206989,-1.17249945187121,1.74941911737581,-3.31779801648856,-5.16892035524024
12,223003.309095536,-1.48809913462767,0.225064078275006,-1.36615595469438,1.62128099420353,-2.85410231592248,-4.96244963836468
13,111855.400285931,-1.68900919978552,0.0281022237673903,-1.55875339768376,1.50469442594701,-2.3860336831839,-4.7314652739506
14,55902.1322916229,-1.93714856781377,-0.136498810115838,-1.74572157165107,1.39904516279646,-1.870829645869,-4.48501872203436
15,27861.0044534512,-2.21021993060062,-0.280518753360871,-1.91851611177171,1.29991704900892,-1.33785113362261,-4.23242578978327
16,14019.9880514368,-2.45726156606593,-0.404945769234667,-2.06503285589872,1.21204318685155,-0.880870517469161,-3.96489010788004
17,7145.06444872119,-2.65488095665487,-0.511265400934936,-2.18975369571302,1.13706103224874,-0.483175493691204,-3.67804877868228
18,3694.05621594446,-2.81423096453129,-0.602802038568973,-2.30236286749934,1.07250222915933,-0.113492469763247,-3.37673354513285
19,1953.30570030178,-2.94508848332102,-0.682292891951475,-2.40639582809712,1.01634687985147,0.23997894623804,-3.06523258292881
20,1074.69948054812,-3.05309656557467,-0.75171832101329,-2.50274570904644,0.967241925063831,0.580649298398191,-2.74673658463525
21,633.050793634888,-3.14085700646566,-0.812520703371946,-2.59219208948647,0.924292443570962,0.906896121851386,-2.42383222189466
22,413.525950071892,-3.20803105979371,-0.865834973342522,-2.67645134097567,0.88692548275238,1.21122538886597,-2.09893149213378
23,306.873669291448,-3.24982789032197,-0.912763397377332,-2.75858322290111,0.854822376475236,1.47531680027608,-1.77461889822875
24,256.949759921391,-3.25162963392223,-0.955228071156347,-2.84233476249185,0.827765177446477,1.65398645302323,-1.45323124984443
25,233.256805778953,-3.16087183017549,-1.00262813361009,-2.92719371388368,0.803718023977716,1.58349686765515,-1.12689568035796
26,520.984844937215,-2.34438806762764,-1.31256172970786,-2.97550858787789,0.681557934421092,-2.25343402083893,-0.421205395981208
27,215.307429680276,-2.97165647728605,-1.08809908277325,-2.94901409702986,0.764664833536139,0.672763969258782,-0.772698056298459
28,209.967361926532,-3.03383566215135,-0.994427737187041,-2.79041534626033,0.827020590588774,-1.3007946922787,-0.52093694609687
29,227.686498597411,-3.34945749332895,-0.741620398905404,-2.11442723907168,0.964017741038639,-3.13199204161607,-0.434569555365504
30,206.336499062603,-3.17311080842945,-0.902315483858098,-2.57215382740113,0.870102812809439,-1.71441620398439,-0.481686504399168
31,211.469801034744,-2.96229510327782,-0.847084535828529,-2.58908666300568,0.902777334768186,-2.6764563755514,-0.641780017496581
32,207.324756956264,-3.03834607811845,-0.880854640870421,-2.63776962746774,0.880923118353321,-1.87703770955337,-0.595747304588503
33,205.288968765454,-3.13158343473356,-0.89672559107629,-2.6163850967627,0.877044790373855,-1.71974045716252,-0.49252791621523
34,205.046031161932,-3.07328908751594,-0.897507989043182,-2.58109682735299,0.87387685378375,-1.82100212358065,-0.519303694527211
35,204.812976513027,-3.0174885915638,-0.869902061257845,-2.5231941991538,0.89522408418128,-2.05512957023862,-0.519530778501165
36,204.56146049489,-2.96467122499972,-0.837404636098657,-2.46700703545237,0.919073246058825,-2.54748778489462,-0.522969380068107
37,204.441160653991,-2.94726216999526,-0.825925919234596,-2.45078818885782,0.927430072268373,-3.0467078937325,-0.524033297402424
38,204.37637357672,-2.94446202071989,-0.824091464713927,-2.44828725117715,0.928803783102798,-3.54670377913344,-0.523929044170206
39,204.304797851957,-2.94404054844181,-0.823994824892114,-2.44770890263786,0.928818920017279,-4.54670349114611,-0.524441678512506
40,204.248077768088,-2.94425981591259,-0.82409184873759,-2.44820906365703,0.928747190813095,-6.54670356800063,-0.524499942089329
41,204.246742785444,-2.94428471965672,-0.824093727400613,-2.44841115660724,0.928766278983269,-6.91188184283019,-0.524358616189734
42,204.246742619361,-2.94421904668093,-0.824072639191404,-2.44836629146294,0.928786907141288,-6.90974400385723,-0.524323996430072
43,204.246742615649,-2.94420491907584,-0.824066711135159,-2.44835549905409,0.928792215821051,-6.90975249798061,-0.524317190456847
44,204.246742615649,-2.94420491907584,-0.824066711135159,-2.44835549905409,0.928792215821051,-6.90975249798061,-0.524317190456847
